PSU,CASEID,CASENO,STRATIF,RECNO,VERSION,PSUWGT,NATWGT,RATWGT,DRINKING,ALCTEST,VEHNO,OCUPANTS,DRPRES,MONDRIVE,MILEVEH,MILETOT,DRTRAIN,LASTRAIN,FREQDRIV,TYPEOP,BMCSREG,DRCLASS,ACCTYPE,AVOIDMAN,RELFACT,VIOCHAR1,VIOCHAR2,LSTATUS,LTYPCOMP,LREST,PREVSPD,PREVOTH,PREVDWI,PREVSUS,PREVACC,FEDAID,CLASTRAF,ROADFUNC,LANES,LANEWIDT,MEDIANT,MEDIANW,ACCESS,TRAFFLOW,SHOULDLT,SHOULDRT,ALIGNMNT,SLOPE,SUPELEV,CURVE,GRADE,PROFILE,SURTYPE,SURCOND,SPLIMIT,RESTRICT,TRAFCONT,TRCTLFCT,TRUCKSYS,ENVRF
33,001D,1,D,4,9,10.500,515.676,528.626,0,C,1,1,1,61,997,175,1,4,1,0,0,0,88,3,4,0,0,5,3,1,0,0,0,0,0,1,1,11,2,134,0,0,1,3,2,2,1,2,98,0,3,2,1,4,55,0,20,6,0,22
33,001D,1,D,4,9,10.500,515.676,528.626,0,C,2,1,1,U,U,U,U,U,U,0,0,0,89,1,1,0,0,5,3,0,1,0,0,0,2,3,3,14,2,120,0,0,3,0,2,2,1,2,98,0,4,2,1,4,35,0,0,0,0,0
33,002C,2,C,4,9,3.500,171.892,176.843,0,C,1,1,1,61,300,U,0,0,1,0,0,0,2,1,4,0,0,5,3,0,1,1,0,0,0,2,4,13,2,100,0,0,3,0,1,1,2,2,0,10,-4,2,2,4,40,0,1,3,0,22
33,003D,3,D,4,9,10.500,515.676,528.626,0,C,1,2,1,61,5,50,0,0,2,0,0,0,7,4,4,0,0,5,3,0,0,0,0,0,1,3,4,15,2,101,0,0,3,0,5,5,1,2,98,0,-2,2,2,4,40,0,93,6,0,22
33,004D,4,D,4,9,10.500,515.676,528.626,0,C,1,2,1,60,350,100,1,2,2,0,0,0,2,6,4,98,0,5,3,0,3,0,0,0,0,5,4,6,2,91,0,0,3,0,3,3,3,3,3,180,1,1,2,3,40,0,0,0,0,22
33,005C,5,C,4,9,3.500,171.892,176.843,0,C,1,1,1,61,400,500,0,0,1,3,3,1,87,1,4,5,0,6,3,0,0,0,0,0,0,5,6,16,2,95,0,0,3,0,6,2,1,2,98,0,-2,2,2,4,30,0,20,6,0,22
33,005C,5,C,4,9,3.500,171.892,176.843,0,C,2,1,1,61,250,250,2,4,2,0,0,0,86,2,1,0,0,5,3,1,0,0,0,0,1,5,6,16,2,128,0,0,3,0,2,2,1,2,98,0,1,1,2,4,30,0,0,0,0,22
33,006D,6,D,4,9,10.500,515.676,528.626,0,C,1,1,1,61,100,150,0,0,3,0,0,0,1,1,4,0,0,5,3,1,0,0,1,1,1,3,4,14,2,155,0,0,3,0,6,5,3,3,2,42,0,1,2,1,40,0,93,6,0,0
33,007E,7,E,4,9,32.000,1571.584,1543.235,0,C,1,1,1,40,3,20,1,2,1,0,0,0,2,1,1,0,0,6,3,0,0,0,0,0,0,3,3,14,2,125,4,5,3,1,1,0,3,2,0,19,-1,1,2,4,35,0,1,3,0,22
33,008B,8,B,4,9,1.500,73.668,76.275,0,C,1,1,1,61,2,50,1,2,4,0,0,0,68,1,20,0,0,6,3,0,0,0,1,1,0,3,3,14,2,118,0,0,3,0,1,1,1,2,98,0,0,1,2,1,35,0,1,3,0,0
33,008B,8,B,4,9,1.500,73.668,76.275,0,C,2,2,1,61,250,100,1,4,1,0,0,0,69,1,1,0,0,5,3,0,1,0,0,0,0,3,3,14,2,190,0,0,3,0,1,0,3,2,0,U,1,1,2,1,35,0,1,3,0,0
33,009B,9,B,4,9,1.500,73.668,76.275,0,C,1,1,1,61,300,450,0,0,1,0,0,0,82,1,1,0,0,5,3,0,2,0,0,0,0,3,4,14,2,114,4,5,3,1,1,0,1,2,98,0,2,2,2,1,40,0,1,3,0,0
33,009B,9,B,4,9,1.500,73.668,76.275,1,22,2,1,1,61,1,150,0,0,1,0,0,0,83,U,98,2,7,5,3,1,1,0,1,1,0,3,3,13,2,129,4,6,3,1,1,0,1,2,98,0,1,1,2,1,40,0,1,3,0,0
33,010C,10,C,4,9,3.500,171.892,176.843,0,C,1,2,1,61,5,150,0,0,3,0,0,0,86,2,0,7,0,5,3,1,0,0,0,0,0,1,1,1,4,115,0,0,1,0,1,1,1,2,98,0,-2,2,2,1,55,0,4,3,1,0
33,010C,10,C,4,9,3.500,171.892,176.843,0,C,2,1,1,61,5,14,1,3,U,0,0,0,87,6,1,98,0,6,3,1,0,0,0,0,0,4,3,4,3,119,4,4,3,1,1,2,1,2,98,0,0,1,2,1,40,0,4,3,0,0
33,011C,11,C,4,9,3.500,171.892,176.843,0,C,1,1,1,24,5,40,1,2,1,0,0,0,11,12,4,0,0,5,3,0,1,0,0,0,0,5,6,16,2,118,0,0,3,0,0,0,1,2,98,0,0,1,2,4,30,0,0,0,0,22
33,012D,12,D,4,9,10.500,515.676,528.626,0,C,1,1,1,61,150,U,1,4,1,0,0,0,2,9,1,0,0,5,3,0,0,0,0,0,0,4,3,4,2,116,0,0,3,0,1,1,2,3,3,53,-5,2,2,4,55,0,93,6,0,22
33,013E,13,E,4,9,32.000,1571.584,1543.235,0,C,1,1,1,12,70,70,2,2,3,0,0,0,84,1,9,0,0,5,3,1,0,0,0,0,0,5,8,16,2,148,0,0,3,0,0,0,1,2,98,0,3,2,2,1,10,0,21,6,0,0
33,013E,13,E,4,9,32.000,1571.584,1543.235,0,C,2,1,1,61,330,150,0,0,2,0,0,0,84,1,1,0,0,5,3,0,0,0,0,0,0,3,4,13,4,99,0,0,3,0,1,0,1,2,98,0,-1,1,2,1,35,0,0,0,0,0
33,014B,14,B,4,9,1.500,73.668,76.275,0,C,1,1,1,48,40,100,0,0,1,0,0,0,50,9,14,1,5,5,3,0,0,0,1,1,1,4,3,4,2,134,0,0,3,0,1,1,2,3,5,70,0,1,2,3,40,0,91,6,0,20
33,014B,14,B,4,9,1.500,73.668,76.275,0,C,2,2,1,61,400,150,0,0,1,0,0,0,51,98,1,0,0,6,3,1,0,1,0,0,0,4,3,4,2,134,0,0,3,0,1,1,3,3,2,20,-3,2,2,3,40,0,0,0,0,0
33,015D,15,D,4,9,10.500,515.676,528.626,0,C,1,1,1,61,100,150,0,0,1,0,0,0,7,1,1,0,0,5,3,0,1,0,0,0,0,3,3,13,1,110,2,5,2,2,0,2,3,3,5,84,1,1,2,4,45,0,93,6,0,22
33,016C,16,C,4,9,3.500,171.892,176.843,0,C,1,1,1,61,140,150,0,0,1,0,0,0,69,3,1,0,0,5,3,1,0,0,0,0,0,3,3,14,2,98,0,0,3,0,1,1,1,2,98,0,0,1,2,3,35,0,0,0,0,0
33,016C,16,C,4,9,3.500,171.892,176.843,0,C,2,2,1,61,997,150,0,0,1,0,0,0,68,1,20,0,0,5,3,1,0,0,0,0,0,3,3,14,2,105,0,0,3,0,1,1,1,2,98,0,0,1,2,3,35,0,91,6,0,1
33,017D,17,D,4,9,10.500,515.676,528.626,0,C,1,3,1,61,26,U,0,0,1,0,0,0,2,6,4,0,0,5,3,1,0,0,0,0,0,3,4,14,2,102,0,0,3,0,1,1,3,3,4,20,2,2,2,4,45,0,93,5,0,22
33,018E,18,E,4,9,32.000,1571.584,1543.235,0,C,1,1,1,61,100,125,1,4,3,0,0,0,20,8,98,98,0,5,3,0,1,0,0,0,0,2,3,13,2,125,4,5,3,1,1,0,1,2,98,0,2,2,1,1,45,0,0,0,0,0
33,018E,18,E,4,9,32.000,1571.584,1543.235,0,C,2,1,1,61,U,U,U,U,1,0,0,0,21,1,1,0,0,5,3,0,0,0,0,0,0,2,3,13,2,125,4,5,3,1,1,0,1,2,98,0,2,2,1,1,45,0,0,0,0,0
33,019C,19,C,4,9,3.500,171.892,176.843,0,C,1,1,1,61,200,100,0,0,2,0,0,0,44,1,1,0,0,U,U,U,U,U,U,U,U,1,1,11,1,104,2,36,1,2,2,2,3,3,3,20,1,1,2,2,55,0,0,0,0,0
33,019C,19,C,4,9,3.500,171.892,176.843,0,C,2,2,1,48,U,U,3,2,4,0,0,0,45,1,9,0,0,6,3,0,0,1,0,0,0,1,1,11,1,160,0,0,1,3,1,1,2,3,1,370,1,1,2,2,55,0,21,6,0,0
33,020C,20,C,4,9,3.500,171.892,176.843,0,C,1,4,1,50,17,50,1,2,1,0,0,0,7,7,4,0,0,5,3,0,0,0,0,0,1,4,3,4,2,120,0,0,3,0,3,3,3,3,8,65,-7,2,2,4,55,0,93,6,0,22
33,021D,21,D,4,9,10.500,515.676,528.626,0,C,1,3,1,61,200,120,0,0,2,0,0,0,2,1,4,0,0,5,3,1,0,0,0,0,0,2,3,2,2,115,4,6,3,1,1,2,1,2,98,0,-1,1,2,3,55,0,93,5,0,22
33,022C,22,C,4,9,3.500,171.892,176.843,0,C,1,3,1,61,25,100,1,4,U,0,0,0,36,98,4,0,0,5,3,1,0,0,0,0,0,1,1,11,3,122,2,16,1,2,2,2,1,2,98,0,0,1,2,3,55,4,90,6,1,22
33,022C,22,C,4,9,3.500,171.892,176.843,0,C,2,1,1,48,997,997,0,0,3,1,1,1,37,1,1,0,0,6,3,1,0,0,0,0,0,1,1,11,3,118,2,16,1,2,2,2,1,2,98,0,0,1,2,3,55,0,0,0,1,0
33,023D,23,D,4,9,10.500,515.676,528.626,0,C,1,1,1,61,200,150,0,0,5,0,0,0,86,3,4,0,0,6,3,0,1,1,0,0,0,5,5,16,2,111,0,0,3,0,6,6,1,2,98,0,0,1,2,4,30,0,20,6,0,22
33,023D,23,D,4,9,10.500,515.676,528.626,0,C,2,2,1,U,U,U,U,U,U,0,0,0,87,U,1,0,0,5,3,1,1,1,0,0,0,5,5,16,2,129,0,0,3,0,6,6,1,2,98,0,-1,1,2,4,30,0,0,0,0,0
33,024E,24,E,4,9,32.000,1571.584,1543.235,0,C,1,1,1,61,250,300,1,4,2,0,0,0,24,3,4,0,0,5,3,0,0,0,0,1,0,3,3,14,3,100,0,0,3,0,1,2,3,2,0,U,1,1,2,4,35,0,1,3,0,22
33,024E,24,E,4,9,32.000,1571.584,1543.235,0,C,2,1,1,61,600,120,1,3,1,0,0,0,27,12,1,0,0,5,3,1,1,0,0,0,0,3,3,14,3,100,0,0,3,0,1,2,3,2,0,U,1,1,2,4,35,0,1,3,0,0
33,025D,25,D,4,9,10.500,515.676,528.626,0,C,1,2,1,61,500,250,0,0,2,3,1,3,8,3,4,0,0,6,3,0,0,0,0,0,0,4,3,4,2,102,0,0,3,0,2,1,3,2,0,26,-3,4,2,3,55,0,93,6,0,22
33,026C,26,C,4,9,3.500,171.892,176.843,0,C,1,1,1,61,200,65,2,4,4,0,0,0,51,4,1,0,0,5,3,0,0,0,0,0,0,2,3,13,2,122,4,5,3,1,1,0,2,3,2,27,5,2,1,3,45,0,0,0,0,0
33,026C,26,C,4,9,3.500,171.892,176.843,0,C,2,1,1,18,1,150,2,2,1,0,0,0,50,3,4,98,0,5,3,0,0,0,0,0,0,2,3,13,2,130,4,5,3,1,1,0,3,3,2,27,-5,2,1,3,45,0,91,6,0,22
33,027C,27,C,4,9,3.500,171.892,176.843,0,C,1,2,1,61,U,U,0,0,1,0,0,0,22,1,1,0,0,5,3,1,0,0,0,0,0,3,3,14,2,151,0,0,3,0,0,0,1,2,98,0,-4,2,2,1,30,0,0,0,0,0
33,027C,27,C,4,9,3.500,171.892,176.843,0,C,2,3,1,54,100,250,0,0,3,1,1,1,20,9,98,0,0,5,U,0,1,0,0,2,0,3,3,14,2,151,0,0,3,0,0,0,1,2,98,0,-4,2,2,1,30,0,0,0,0,0
33,028D,28,D,4,9,10.500,515.676,528.626,0,C,1,1,1,61,U,U,0,0,1,0,0,0,98,3,4,0,0,5,3,1,0,0,0,0,0,1,1,11,4,130,2,9,1,2,0,2,3,2,0,20,-2,2,1,4,55,5,0,0,0,22
33,028D,28,D,4,9,10.500,515.676,528.626,0,C,2,1,1,36,500,775,3,2,4,1,2,1,98,1,98,0,0,6,3,0,0,0,1,1,0,1,1,11,4,130,2,9,1,2,0,2,3,2,0,20,-2,2,1,4,55,0,0,0,0,0
33,029E,29,E,4,9,32.000,1571.584,1543.235,0,C,1,1,1,61,350,190,1,3,4,0,0,0,87,10,1,5,0,5,3,0,0,0,0,0,0,5,5,16,2,131,0,0,3,0,6,6,1,2,98,0,0,1,2,4,30,0,20,6,0,5
33,029E,29,E,4,9,32.000,1571.584,1543.235,0,C,2,1,1,30,15,30,2,3,1,3,1,2,86,3,1,0,0,5,3,0,0,1,0,0,0,5,5,16,2,132,0,0,3,0,6,6,1,2,98,0,0,1,2,4,30,0,0,0,0,0
33,030D,30,D,4,9,10.500,515.676,528.626,0,C,1,1,1,61,360,120,0,0,1,0,0,0,68,1,20,0,0,5,3,1,0,0,0,0,0,2,3,13,1,106,4,2,3,1,0,1,2,2,0,10,-1,1,2,1,40,0,91,6,0,6
33,030D,30,D,4,9,10.500,515.676,528.626,0,C,2,1,1,61,400,100,1,4,1,0,0,0,69,3,1,0,0,5,3,0,0,1,0,0,0,2,3,13,2,116,4,2,3,1,0,2,3,2,0,10,1,1,2,1,40,0,0,0,0,6
33,031E,31,E,4,9,32.000,1571.584,1543.235,0,C,1,1,1,61,3,130,1,4,3,0,0,0,80,3,4,0,0,5,3,1,0,1,0,0,0,3,3,14,1,105,4,4,3,1,1,0,3,3,2,50,0,1,2,4,40,0,1,3,0,22
33,031E,31,E,4,9,32.000,1571.584,1543.235,0,C,2,2,1,61,250,120,0,0,2,0,0,0,81,1,1,0,0,5,3,0,0,0,0,0,0,3,4,15,3,126,0,0,3,0,0,0,1,2,98,0,-2,2,2,3,40,0,1,3,0,0
33,032C,32,C,4,9,3.500,171.892,176.843,0,C,1,1,1,61,1,U,1,2,1,0,0,0,7,3,4,98,0,5,3,0,0,0,0,0,0,3,4,15,2,108,0,0,3,0,1,1,3,3,2,65,-8,2,2,3,35,0,93,6,0,22
33,033C,33,C,4,9,3.500,171.892,176.843,0,C,1,3,1,61,60,20,0,0,2,0,0,0,2,7,98,0,0,5,3,1,0,0,0,0,0,2,3,13,2,125,4,6,3,1,1,0,1,2,98,0,3,2,1,4,45,0,1,3,0,22
33,034C,34,C,4,9,3.500,171.892,176.843,0,C,1,1,1,U,U,U,U,U,U,0,0,0,24,U,1,6,0,6,3,0,4,5,1,2,1,4,2,4,2,117,0,0,3,0,6,5,2,2,0,10,-1,1,2,1,45,0,0,0,0,0
33,034C,34,C,4,9,3.500,171.892,176.843,0,C,2,2,1,61,2,2,0,0,2,0,0,0,25,1,1,0,0,U,U,U,U,U,U,U,U,4,2,4,2,117,0,0,3,0,6,5,2,2,0,10,-1,1,2,1,45,0,0,0,0,0
33,035D,35,D,4,9,10.500,515.676,528.626,0,C,1,1,1,61,75,75,0,0,1,0,0,0,64,9,4,98,0,5,3,1,0,0,0,0,0,3,4,14,2,140,0,0,3,0,1,1,2,3,2,140,-4,2,2,4,40,0,91,6,0,22
33,035D,35,D,4,9,10.500,515.676,528.626,0,C,2,1,1,61,600,225,0,0,3,0,0,0,65,9,1,0,0,6,3,0,0,0,0,0,0,3,4,14,2,140,0,0,3,0,1,1,1,2,98,0,0,1,2,4,40,0,0,0,0,0
33,036C,36,C,4,9,3.500,171.892,176.843,0,C,1,1,1,61,280,100,0,0,1,0,0,0,64,1,4,0,0,5,3,1,0,0,0,0,0,5,4,16,2,98,0,0,3,0,1,1,2,2,0,80,1,1,2,4,30,5,91,6,0,26
33,036C,36,C,4,9,3.500,171.892,176.843,0,C,2,1,1,61,20,70,0,0,1,0,0,0,65,7,1,0,0,5,3,0,0,0,0,0,0,5,4,16,2,98,0,0,3,0,1,1,1,2,98,0,-1,1,2,4,30,0,0,0,0,0
33,037D,37,D,4,9,10.500,515.676,528.626,0,C,1,1,1,48,400,100,0,0,2,0,0,0,1,1,98,3,0,5,3,1,1,0,0,0,0,4,2,4,2,114,0,0,3,0,1,1,1,2,98,0,0,1,2,1,55,0,93,6,0,0
33,038B,38,B,4,9,1.500,73.668,76.275,0,C,1,2,1,12,U,U,0,0,1,0,0,0,50,U,14,1,98,5,3,1,0,0,0,0,0,3,4,14,2,157,0,0,3,0,1,1,2,3,4,90,1,1,2,1,40,0,91,6,0,0
33,038B,38,B,4,9,1.500,73.668,76.275,0,C,2,1,1,61,200,202,0,0,1,0,0,0,51,2,1,0,0,6,3,0,1,0,0,0,1,3,4,14,2,157,0,0,3,0,1,1,1,2,98,0,0,1,2,1,40,0,0,0,0,0
33,039B,39,B,4,9,1.500,73.668,76.275,0,C,1,2,1,61,200,110,1,4,2,0,0,0,64,3,4,5,0,5,3,1,0,0,0,0,0,3,4,15,2,92,0,0,3,0,5,5,3,3,1,60,6,2,2,4,35,0,91,6,0,22
33,039B,39,B,4,9,1.500,73.668,76.275,0,C,2,1,1,61,350,130,1,4,1,0,0,0,65,3,1,0,0,5,3,0,0,0,0,0,0,3,4,15,2,102,0,0,3,0,5,5,2,3,1,60,6,2,2,4,35,0,0,0,0,0
33,039B,39,B,4,9,1.500,73.668,76.275,0,C,3,1,1,61,300,175,1,4,2,0,0,0,98,3,1,0,0,5,3,0,1,1,0,0,1,3,4,15,2,102,0,0,3,0,5,5,2,3,1,60,6,2,2,4,35,0,0,0,0,22
33,040E,40,E,4,9,32.000,1571.584,1543.235,0,C,1,1,1,61,25,90,0,0,1,0,0,0,3,1,1,0,0,5,3,0,0,0,0,0,0,3,3,14,2,119,4,12,3,1,2,1,2,2,0,10,1,1,2,2,40,0,93,6,0,26
33,041C,41,C,4,9,3.500,171.892,176.843,1,15,1,1,1,U,U,U,U,U,U,0,0,0,98,U,16,2,1,5,3,1,0,0,0,0,1,3,3,14,2,98,0,0,3,0,1,1,1,2,98,0,1,1,2,1,35,0,93,4,0,U
33,042D,42,D,4,9,10.500,515.676,528.626,0,C,1,1,1,61,230,100,0,0,2,0,0,0,31,1,1,0,0,5,3,0,0,0,0,0,0,2,3,13,2,120,4,4,3,1,1,0,2,2,0,20,1,1,1,1,45,3,0,0,0,0
33,042D,42,D,4,9,10.500,515.676,528.626,0,C,2,1,1,12,U,U,3,2,4,1,2,1,28,6,7,0,0,U,U,U,U,U,U,U,U,2,3,13,2,120,4,4,3,1,1,0,2,2,0,20,1,1,1,1,45,3,0,0,0,0
33,043C,43,C,4,9,3.500,171.892,176.843,0,C,1,1,1,61,997,237,1,4,1,0,0,0,51,2,1,0,0,5,3,0,0,0,0,0,1,2,2,2,2,120,0,0,3,0,2,1,1,2,98,0,4,2,2,1,40,0,0,0,0,0
33,043C,43,C,4,9,3.500,171.892,176.843,0,C,2,1,1,48,1,85,1,2,2,0,0,0,50,1,20,5,0,6,3,1,3,0,1,1,1,2,2,2,2,140,0,0,3,0,2,1,1,2,98,0,5,2,2,1,40,0,1,3,0,0
33,044D,44,D,4,9,10.500,515.676,528.626,0,C,1,1,1,61,997,997,U,U,1,1,2,3,7,1,1,1,0,6,3,0,0,0,0,0,0,1,1,11,2,117,4,64,1,1,1,2,1,2,98,0,-1,1,2,4,55,0,93,6,1,22
33,045B,45,B,4,9,1.500,73.668,76.275,0,C,1,1,1,61,450,200,0,0,1,0,0,0,13,8,1,0,0,5,3,0,0,0,0,0,0,3,3,14,2,110,0,0,3,0,2,2,2,2,0,10,1,1,2,1,35,0,0,0,0,0
33,046E,46,E,4,9,32.000,1571.584,1543.235,0,C,1,2,1,61,400,250,2,4,1,0,0,0,79,1,1,0,0,5,3,1,2,1,0,0,1,3,3,13,2,102,0,0,3,0,2,2,1,2,98,0,0,1,2,1,35,0,0,0,0,0
33,046E,46,E,4,9,32.000,1571.584,1543.235,0,C,2,3,1,61,2,400,1,4,2,0,0,0,78,1,9,0,0,6,3,1,0,0,0,0,2,5,8,16,2,148,0,0,3,0,0,0,1,1,98,0,0,1,2,1,0,0,0,0,0,0
33,047B,47,B,4,9,1.500,73.668,76.275,0,C,1,1,1,36,12,U,0,0,1,0,0,0,50,U,14,98,98,5,3,0,1,0,0,0,0,2,2,2,2,117,0,0,3,0,1,1,1,2,98,0,-2,2,2,2,55,0,91,6,0,0
33,047B,47,B,4,9,1.500,73.668,76.275,0,C,2,2,1,61,120,250,0,0,2,0,0,0,51,8,1,0,0,6,3,0,0,0,0,0,0,2,2,2,2,117,0,0,3,0,1,1,1,2,98,0,2,2,2,2,0,0,0,0,0,0
33,048D,48,D,4,9,10.500,515.676,528.626,0,C,1,2,1,61,997,240,0,0,1,0,0,0,1,1,4,0,0,5,3,1,0,0,0,0,0,5,4,6,2,86,0,0,3,0,5,5,2,2,0,10,-1,1,2,3,40,0,0,0,0,1
33,049B,49,B,4,9,1.500,73.668,76.275,0,C,1,1,1,12,45,U,3,2,1,0,0,0,82,1,1,5,0,6,3,0,0,0,0,0,0,5,5,16,2,110,0,0,3,0,6,6,1,2,98,0,3,2,2,2,30,0,20,6,0,0
33,049B,49,B,4,9,1.500,73.668,76.275,0,C,2,14,1,61,U,U,3,4,1,0,0,0,83,8,1,0,0,6,3,1,0,0,0,0,3,2,3,13,2,120,4,5,3,1,1,0,3,3,2,20,1,1,2,1,40,0,0,0,0,0
33,050C,50,C,4,9,3.500,171.892,176.843,0,C,1,2,1,61,360,120,1,4,2,0,0,0,21,1,1,0,0,5,3,0,0,0,0,0,0,2,3,13,2,122,4,5,3,1,1,0,3,3,4,40,-3,2,1,4,45,2,0,0,0,22
33,050C,50,C,4,9,3.500,171.892,176.843,0,C,2,1,1,48,10,U,0,0,4,0,0,0,20,9,4,0,0,5,3,0,2,0,0,0,0,2,3,13,2,122,4,5,3,1,1,0,3,3,4,40,-3,2,1,4,45,2,0,0,0,22
33,050C,50,C,4,9,3.500,171.892,176.843,0,C,3,1,1,61,90,120,2,4,1,0,0,0,98,9,4,0,0,5,3,0,0,0,0,0,0,2,3,13,2,122,4,5,3,1,1,0,3,3,4,40,-3,2,1,4,45,2,0,0,0,22
33,050C,50,C,4,9,3.500,171.892,176.843,0,C,4,1,1,61,450,150,1,4,1,0,0,0,98,1,1,0,0,5,3,0,0,0,0,0,0,2,3,13,2,123,4,5,3,1,1,0,3,3,4,40,3,2,1,1,45,0,0,0,0,0
33,051D,51,D,4,9,10.500,515.676,528.626,0,C,1,2,1,36,1,35,1,2,1,0,0,0,2,U,1,0,0,5,3,0,0,0,0,0,0,2,3,13,2,101,0,0,3,0,1,1,1,2,98,0,0,1,2,4,55,0,93,6,0,22
33,052D,52,D,4,9,10.500,515.676,528.626,0,C,1,2,1,U,U,U,U,U,U,1,2,U,7,U,1,1,0,U,U,U,U,U,U,U,U,2,2,2,1,127,0,0,3,3,2,2,2,2,0,997,-5,2,2,2,55,0,93,6,0,0
33,053E,53,E,4,9,32.000,1571.584,1543.235,0,C,1,3,1,61,30,120,1,4,1,0,0,0,83,2,1,0,0,6,3,1,0,0,0,0,0,2,2,13,3,105,4,6,3,1,1,0,3,2,0,10,0,1,2,1,40,0,0,0,0,6
33,053E,53,E,4,9,32.000,1571.584,1543.235,0,C,2,2,1,61,100,80,0,0,1,0,0,0,82,1,25,0,0,6,3,0,0,0,0,0,0,5,8,16,2,225,0,0,3,3,0,0,1,2,98,0,0,1,2,1,0,0,0,0,0,9
33,054B,54,B,4,9,1.500,73.668,76.275,0,C,1,1,1,19,150,500,1,2,1,0,0,0,51,1,1,0,0,5,3,0,1,0,0,0,0,2,3,13,2,123,4,5,3,1,1,0,1,2,98,0,3,2,1,4,45,0,0,0,0,0
33,054B,54,B,4,9,1.500,73.668,76.275,0,C,2,1,1,4,10,40,0,0,1,0,0,0,50,9,4,0,0,5,3,0,0,0,0,0,0,2,3,13,2,123,4,5,3,1,1,0,1,2,98,0,-3,2,1,4,45,0,91,6,0,22
33,055C,55,C,4,9,3.500,171.892,176.843,0,C,1,2,1,61,450,80,1,4,1,0,0,0,65,1,1,0,0,5,3,1,0,0,0,0,0,2,3,13,2,118,4,5,3,1,1,0,1,2,98,0,0,1,1,4,45,2,0,0,0,0
33,055C,55,C,4,9,3.500,171.892,176.843,0,C,2,1,1,61,200,100,1,4,1,0,0,0,64,3,4,0,0,5,3,0,0,0,0,0,0,2,3,13,2,120,4,5,3,1,1,0,1,2,98,0,0,1,1,4,45,2,91,6,0,22
33,055C,55,C,4,9,3.500,171.892,176.843,0,C,3,1,1,61,150,70,0,0,1,0,0,0,98,3,7,0,0,5,3,1,1,0,0,0,1,2,3,13,2,122,4,5,3,1,1,0,1,2,98,0,0,1,1,4,45,2,0,0,0,22
33,056D,56,D,4,9,10.500,515.676,528.626,0,C,1,2,1,5,40,80,0,0,4,0,0,0,82,2,9,0,0,6,3,0,0,1,1,1,1,5,6,16,2,77,0,0,3,0,6,6,1,2,98,0,0,1,2,1,30,0,0,0,0,8
33,056D,56,D,4,9,10.500,515.676,528.626,0,C,2,1,1,61,290,150,2,4,1,0,0,0,83,8,1,0,0,5,3,0,0,0,0,0,0,5,6,16,2,74,0,0,3,0,5,5,1,2,98,0,-3,2,2,2,30,0,0,0,0,0
33,057A,57,A,4,9,1.000,49.112,48.889,0,C,1,1,1,61,20,150,1,4,U,0,0,0,13,U,0,0,0,5,3,1,0,1,0,0,0,3,3,14,4,120,0,0,3,0,0,0,1,2,98,0,-2,2,2,1,35,0,0,0,0,9
33,058B,58,B,4,9,1.500,73.668,76.275,0,C,1,1,1,36,1,U,1,2,2,0,0,0,7,1,98,98,98,5,3,0,0,0,0,0,0,3,4,14,2,96,0,0,3,0,3,1,3,2,0,40,2,2,2,1,45,0,93,6,0,0
33,059E,59,E,4,9,32.000,1571.584,1543.235,0,C,1,1,1,61,250,135,0,0,2,0,0,0,21,1,31,0,0,5,3,0,0,0,0,0,0,3,3,14,4,108,0,0,3,0,0,0,3,2,0,10,-4,2,2,1,35,5,0,0,0,0
33,059E,59,E,4,9,32.000,1571.584,1543.235,0,C,2,1,1,61,220,75,2,4,1,0,0,0,20,4,7,0,0,5,3,1,0,0,0,0,0,3,3,14,4,108,0,0,3,0,0,0,3,2,0,10,-4,2,2,1,35,0,0,0,0,0
33,060B,60,B,4,9,1.500,73.668,76.275,1,D,1,1,1,61,50,U,1,4,5,0,0,0,1,6,98,2,98,U,U,U,U,U,U,U,U,5,5,16,2,87,0,0,3,0,5,5,3,2,0,10,-5,2,2,1,40,0,93,4,0,0
33,061B,61,B,4,9,1.500,73.668,76.275,0,C,1,1,1,U,U,U,U,U,U,0,0,0,98,U,4,0,0,6,3,0,0,0,0,0,1,5,5,16,2,98,0,0,3,0,3,3,3,3,13,997,5,2,2,5,30,0,0,0,0,22
33,062B,62,B,4,9,1.500,73.668,76.275,1,D,1,1,1,24,U,U,0,0,1,0,0,0,6,1,1,1,2,5,3,1,1,1,0,1,0,5,4,6,2,104,0,0,3,0,1,3,3,3,3,90,1,1,2,2,55,1,93,6,0,0
33,063C,63,C,4,9,3.500,171.892,176.843,0,C,1,1,1,61,580,140,1,3,1,0,0,0,8,7,98,98,0,5,3,0,0,0,0,0,0,2,3,13,2,135,4,12,3,1,2,0,1,2,98,0,-3,2,2,1,40,0,90,6,1,26
33,064D,64,D,4,9,10.500,515.676,528.626,1,D,1,1,1,61,5,150,0,0,5,0,0,0,6,7,98,2,98,5,3,0,0,0,0,0,0,3,4,15,2,123,0,0,3,0,0,0,2,3,8,340,0,1,2,1,30,0,91,6,0,0
33,065E,65,E,4,9,32.000,1571.584,1543.235,0,C,1,1,1,61,120,100,1,4,1,0,0,0,3,4,98,0,0,5,3,0,0,0,0,0,0,3,3,14,4,114,0,0,3,0,0,0,1,2,98,0,-1,1,2,2,30,0,0,0,0,26
