PSU,CASEID,CASENO,STRATIF,VERSION,VEHNO,PASINTEG,OPENLF,OPENRF,OPENLR,OPENRR,OPENTG,FAILLF,FAILRF,FAILLR,FAILRR,FAILTG,GLIMPWS,GLIMPLF,GLIMPRF,GLIMPLR,GLIMPRR,GLIMPBL,GLIMPRUF,GLIMPOTH,GLOCCWS,GLOCCLF,GLOCCRF,GLOCCLR,GLOCCRR,GLOCCBL,GLOCCRUF,GLOCCOTH,GLTYPWS,GLTYPLF,GLTYPRF,GLTYPLR,GLTYPRR,GLTYPBL,GLTYPRUF,GLTYPOTH,GLPREWS,GLPRELF,GLPRERF,GLPRELR,GLPRERR,GLPREBL,GLPRERUF,GLPREOTH,INLOC1,INCOMP1,INMAG1,CDRIR1,INLOC2,INCOMP2,INMAG2,CDRIR2,INLOC3,INCOMP3,INMAG3,CDRIR3,INLOC4,INCOMP4,INMAG4,CDRIR4,INLOC5,INCOMP5,INMAG5,CDRIR5,INLOC6,INCOMP6,INMAG6,CDRIR6,INLOC7,INCOMP7,INMAG7,CDRIR7,INLOC8,INCOMP8,INMAG8,CDRIR8,INLOC9,INCOMP9,INMAG9,CDRIR9,INLOC10,INCOMP10,INMAG10,CDRIR10,COLUMTYP,COLMOVE,COLVERT,COLLAT,COLLONG,RIMDEF,RDEFLOC,ODOMETER,PANELDAM,BOLSTDEF,GLOVOPEN,NATWGT,PSUWGT
7,59E,59,E,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,96,96,96,96,0,0,61,1,8,0,271.2247,16.7
7,59E,59,E,2,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,21,1,8,1,271.2247,16.7
7,60H,60,H,2,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,21,0,8,0,1526.654,94
7,61F,61,F,2,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,19,2,2,13,19,2,2,11,19,2,2,13,5,2,2,,,,,,,,,,,,,,,,,,,,,,,,,1,U,0,0,0,1,5,72,1,8,0,345.9333,21.3
7,62C,62,C,2,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,0,0,0,0,13,1,8,0,37.3543,2.3
7,63E,63,E,2,1,0,1,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,8,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,0,1,0,0,9,0,8,0,271.2247,16.7
7,65F,65,F,2,1,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,19,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,U,-1,0,0,1,5,89,1,8,0,345.9333,21.3
7,67F,67,F,2,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,U,0,0,0,0,0,117,0,8,0,345.9333,21.3
7,67F,67,F,2,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,U,0,0,0,0,0,129,0,0,0,345.9333,21.3
7,68C,68,C,2,1,98,3,3,3,3,0,0,0,0,0,0,3,6,6,6,6,6,8,6,0,0,0,0,0,0,0,0,1,2,2,2,2,2,0,2,1,2,2,2,2,1,0,1,13,10,3,3,21,10,3,3,12,20,3,2,11,10,2,3,22,20,1,2,U,U,U,U,,,,,,,,,,,,,,,,,2,U,81,0,81,8,U,34,1,8,1,37.3543,2.3
7,69G,69,G,2,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,8,8,0,8,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,-1,0,0,1,5,16,1,8,0,1055.665,65
7,71E,71,E,2,1,0,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,2,2,2,11,5,2,2,12,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,97,0,-3,0,4,9,U,1,8,1,271.2247,16.7
7,73C,73,C,2,1,98,3,3,3,3,0,0,0,0,0,0,3,6,6,6,6,6,8,6,2,U,U,U,U,0,0,0,1,2,2,2,2,2,0,2,1,2,2,2,2,1,0,1,11,12,3,1,12,12,3,1,13,12,3,1,11,6,2,2,11,15,2,2,12,15,2,2,13,15,2,2,13,6,2,2,23,7,2,3,22,12,2,1,1,96,96,96,96,0,0,54,0,8,1,37.3543,2.3
7,74G,74,G,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,U,U,U,0,0,23,1,8,0,1055.665,65
7,76E,76,E,2,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,U,0,0,0,0,0,U,0,8,0,271.2247,16.7
7,77B,77,B,2,1,6,2,3,0,0,1,2,0,0,0,0,2,6,0,6,6,0,8,6,0,0,0,0,0,0,0,0,1,2,0,2,2,0,0,2,1,4,0,1,1,0,0,2,21,7,3,3,11,10,3,3,11,27,3,3,21,25,3,3,11,24,2,3,11,2,1,3,12,3,1,2,11,13,1,3,12,19,1,3,23,28,1,3,1,U,0,1,0,0,0,102,0,0,0,20.46366,1.26
7,78E,78,E,2,2,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,178,0,8,0,271.2247,16.7
7,80G,80,G,2,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,7,0,0,0,1055.665,65
7,81A,81,A,2,1,98,1,2,0,2,2,0,2,0,8,3,2,0,6,6,6,0,8,6,0,0,0,0,0,0,0,0,1,0,2,2,2,0,0,2,1,0,2,2,2,0,0,2,13,19,5,3,23,10,5,3,13,10,5,3,13,7,5,3,13,6,5,3,23,17,5,3,13,17,5,3,13,24,5,3,98,12,5,1,21,13,3,3,1,96,96,96,96,0,0,48,1,8,8,16.241,1
7,81A,81,A,2,2,U,3,3,3,3,0,0,0,0,0,0,U,0,0,0,0,0,0,0,U,0,0,0,0,0,0,0,U,0,0,0,0,0,0,0,U,0,0,0,0,0,0,0,11,27,2,2,11,5,1,3,12,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,98,3,-7,3,6,9,41,1,8,1,16.241,1
7,82E,82,E,2,2,0,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,10,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,55,0,8,0,271.2247,16.7
7,84C,84,C,2,1,6,U,1,0,0,0,U,0,0,0,0,2,6,0,8,8,0,8,8,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,11,27,4,3,11,2,2,2,12,26,1,3,11,12,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,96,96,96,96,0,0,35,0,8,8,37.3543,2.3
7,84C,84,C,2,2,6,3,1,0,0,1,0,0,0,0,0,2,6,6,0,2,0,0,8,2,0,0,0,0,0,0,0,1,2,2,0,2,0,0,0,1,2,2,0,1,0,0,0,11,5,3,2,12,26,2,2,13,5,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,97,-1,0,0,6,6,79,1,8,1,37.3543,2.3
7,85C,85,C,2,1,U,3,3,1,1,0,0,0,0,0,0,U,6,6,0,0,0,8,0,U,0,0,0,0,0,0,0,U,2,2,0,0,0,0,0,U,2,2,0,0,0,0,0,11,1,3,2,13,5,3,2,11,5,3,2,13,4,2,2,12,3,2,2,13,13,1,1,12,14,1,2,,,,,,,,,,,,,1,97,-5,-4,-10,8,5,39,1,8,1,37.3543,2.3
7,87G,87,G,2,1,6,1,3,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,13,10,2,3,13,7,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,96,96,96,96,0,0,57,1,8,1,1055.665,65
7,89F,89,F,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,8,0,8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,U,U,U,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,U,U,U,U,U,U,U,U,U,U,345.9333,21.3
7,90D,90,D,2,1,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,132,1,0,0,56.68109,3.49
7,91E,91,E,2,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,5,2,2,13,24,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,96,96,96,96,0,0,U,1,8,0,271.2247,16.7
7,93C,93,C,2,2,6,1,3,1,3,0,0,0,0,0,0,0,0,6,0,6,0,8,0,2,0,U,0,U,0,0,0,1,0,2,0,2,0,0,0,1,0,2,0,2,0,0,0,13,7,2,3,23,8,2,3,13,10,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,96,96,96,96,0,0,65,1,8,1,37.3543,2.3
7,94D,94,D,2,1,0,3,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,5,3,2,11,5,3,2,11,1,2,2,11,17,2,2,13,17,2,2,11,19,1,2,11,14,1,2,11,6,1,2,,,,,,,,,1,97,97,97,97,6,9,115,1,8,1,56.68109,3.49
7,95E,95,E,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,1,3,13,27,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,U,U,U,U,0,0,43,1,8,0,271.2247,16.7
7,97E,97,E,2,1,0,3,1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,5,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,U,-2,0,0,0,0,85,1,8,0,271.2247,16.7
7,97E,97,E,2,2,11,2,1,3,1,0,2,0,0,0,0,2,6,0,6,0,0,8,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,1,2,0,2,0,0,0,0,11,2,2,2,11,5,1,2,21,7,1,3,11,27,1,3,11,13,1,1,13,5,1,2,11,6,1,3,,,,,,,,,,,,,2,0,0,-1,0,0,0,52,1,8,1,271.2247,16.7
7,99F,99,F,2,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,71,1,8,0,345.9333,21.3
7,99F,99,F,2,2,0,3,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,8,8,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,5,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,U,0,-1,0,3,9,68,1,8,1,345.9333,21.3
7,100G,100,G,2,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,U,U,U,U,0,0,7,0,8,1,1055.665,65
7,101E,101,E,2,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,9,0,8,0,271.2247,16.7
7,102C,102,C,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,-1,0,2,6,44,1,8,1,37.3543,2.3
7,103G,103,G,2,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,67,0,8,0,1055.665,65
7,104H,104,H,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,U,U,U,U,0,0,U,U,8,0,1526.654,94
7,105C,105,C,2,1,6,3,3,0,0,1,0,0,0,0,0,2,0,6,0,0,0,8,8,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,13,12,3,1,13,13,3,3,11,12,3,1,11,7,2,3,11,13,2,3,13,6,2,3,11,16,2,3,13,15,2,1,11,6,1,3,13,7,1,3,2,96,96,96,96,0,0,9,0,8,0,37.3543,2.3
7,107E,107,E,2,2,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,96,96,96,96,0,0,53,0,8,0,271.2247,16.7
7,108E,108,E,2,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,6,0,8,1,271.2247,16.7
7,108E,108,E,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,U,0,0,0,3,5,66,1,8,1,271.2247,16.7
7,110F,110,F,2,1,98,1,3,0,0,1,0,0,0,0,0,4,6,0,6,6,6,0,0,0,U,0,0,0,0,0,0,1,2,0,2,2,2,0,0,1,2,0,1,1,1,0,0,22,12,4,1,12,12,4,1,12,15,4,1,21,12,3,1,23,12,3,1,11,12,3,1,13,12,2,1,11,15,2,1,13,15,2,1,13,6,2,1,1,1,1,0,0,2,5,124,U,8,1,345.9333,21.3
7,111A,111,A,2,2,U,3,3,0,0,U,0,0,0,0,U,U,U,U,U,U,U,8,8,U,U,U,U,U,U,0,0,U,U,U,U,U,U,0,0,U,U,U,U,U,U,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,U,U,U,U,U,U,U,U,8,U,16.241,1
7,112D,112,D,2,1,6,3,1,0,0,1,0,0,0,0,0,2,6,0,0,0,0,8,8,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,11,10,3,3,11,28,3,3,11,27,2,3,11,26,2,3,12,24,2,3,11,2,1,3,11,6,1,3,12,19,1,3,,,,,,,,,1,96,96,96,96,0,0,64,1,8,0,85.021635,5.235
7,113E,113,E,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,46,1,8,0,406.83705,25.05
7,114F,114,F,2,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,U,0,0,0,0,0,26,0,8,0,518.89995,31.95
7,116F,116,F,2,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,64,1,8,0,345.9333,21.3
7,116F,116,F,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,19,3,2,13,19,1,2,21,20,1,2,11,24,1,2,22,20,1,2,21,24,1,2,,,,,,,,,,,,,,,,,1,96,96,96,96,0,0,79,0,8,0,345.9333,21.3
7,118E,118,E,2,1,6,1,3,0,0,0,0,0,0,0,0,0,0,6,0,6,0,8,8,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,1,0,0,0,23,10,3,3,22,24,3,1,23,24,3,3,13,10,2,3,23,7,2,3,13,26,2,3,23,26,2,3,13,26,2,3,,,,,,,,,1,96,96,96,96,0,0,144,1,8,0,271.2247,16.7
7,118E,118,E,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,2,5,18,1,8,8,271.2247,16.7
7,119G,119,G,2,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,96,96,96,96,0,0,19,0,8,0,1055.665,65
7,119G,119,G,2,2,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,0,0,85,0,8,0,1055.665,65
7,121E,121,E,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,U,U,U,U,0,0,11,0,8,0,271.2247,16.7
7,121E,121,E,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,19,1,2,13,19,1,2,12,19,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,143,1,8,0,271.2247,16.7
7,121E,121,E,2,3,6,3,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,21,10,3,3,11,10,2,3,21,7,2,3,21,24,1,3,11,19,1,3,,,,,,,,,,,,,,,,,,,,,2,U,U,U,U,0,0,118,1,8,0,271.2247,16.7
7,126E,126,E,2,1,6,1,3,0,0,1,0,0,0,0,0,2,0,6,0,0,0,8,8,0,1,0,0,0,0,0,0,1,2,2,0,0,0,0,0,1,2,2,0,0,0,0,0,13,10,3,3,23,28,3,3,23,7,3,3,13,6,2,3,13,24,2,3,13,27,2,3,23,20,2,3,13,4,2,1,13,17,2,3,23,17,2,3,1,96,96,96,96,0,0,8,1,8,0,406.83705,25.05
7,127G,127,G,2,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,38,0,8,0,1583.4975,97.5
7,128C,128,C,2,2,7,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,6,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,21,20,3,3,22,20,2,3,23,20,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,96,96,96,96,0,0,U,0,8,0,37.3543,2.3
7,128C,128,C,2,3,98,3,1,0,0,0,0,0,0,0,0,2,6,0,8,8,6,0,0,0,0,0,0,0,U,0,0,1,2,0,0,0,2,0,0,1,2,0,0,0,1,0,0,11,6,3,2,11,2,3,2,12,3,2,2,11,14,1,2,11,15,1,2,,,,,,,,,,,,,,,,,,,,,1,U,0,0,U,0,0,90,0,8,0,37.3543,2.3
7,129F,129,F,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,96,96,96,96,0,0,96,0,8,0,345.9333,21.3
7,131D,131,D,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,82,0,81,82,2,5,54,1,8,1,56.68109,3.49
7,133G,133,G,2,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,96,96,96,96,0,0,66,1,8,0,1055.665,65
7,134E,134,E,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,14,0,8,0,271.2247,16.7
7,134E,134,E,2,2,U,U,U,U,U,0,U,U,U,U,0,U,U,U,U,U,U,8,8,U,U,U,U,U,U,0,0,U,U,U,U,U,U,0,0,U,U,U,U,U,U,0,0,U,U,U,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,96,96,96,96,U,U,U,U,U,U,271.2247,16.7
7,136D,136,D,2,2,1,3,1,0,0,0,0,0,0,0,0,4,6,0,0,0,8,8,8,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,11,27,2,3,13,26,2,3,11,5,2,2,11,17,1,1,11,28,1,3,,,,,,,,,,,,,,,,,,,,,1,98,82,81,0,0,0,57,1,8,0,56.68109,3.49
7,137E,137,E,2,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,2,7,8,U,8,0,271.2247,16.7
7,137E,137,E,2,2,6,3,1,0,0,0,0,0,0,0,0,2,6,0,6,0,0,8,8,0,U,0,0,0,0,0,0,1,2,0,2,0,0,0,0,1,2,0,1,0,0,0,0,11,26,2,3,11,10,1,3,21,25,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,96,96,96,96,0,0,40,0,8,0,271.2247,16.7
7,139E,139,E,2,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,U,0,8,0,271.2247,16.7
7,140F,140,F,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,8,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,5,1,2,13,26,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,U,0,0,0,0,0,95,0,8,0,345.9333,21.3
7,141F,141,F,2,2,7,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,6,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,23,25,1,3,23,20,1,3,23,8,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,96,96,96,96,0,0,82,1,8,0,345.9333,21.3
7,142E,142,E,2,2,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,U,U,U,U,0,0,20,0,8,0,271.2247,16.7
