PSU,CASEID,CASENO,STRATIF,RECNO,VERSION,DRINKING,ALCTEST,VEHNO,OCUPANTS,DRPRES,MONDRIVE,MILEVEH,MILETOT,DRTRAIN,LASTRAIN,FREQDRIV,TYPEOP,BMCSREG,DRCLASS,ACCTYPE,AVOIDMAN,RELFACT,VIOCHAR1,VIOCHAR2,LSTATUS,LTYPCOMP,LREST,PREVSPD,PREVOTH,PREVDWI,PREVSUS,PREVACC,FEDAID,CLASTRAF,ROADFUNC,LANES,LANEWIDT,MEDIANT,MEDIANW,ACCESS,TRAFFLOW,SHOULDLT,SHOULDRT,ALIGNMNT,SLOPE,SUPELEV,CURVE,GRADE,PROFILE,SURTYPE,SURCOND,SPLIMIT,RESTRICT,TRAFCONT,TRCTLFCT,TRUCKSYS,ENVRF
52,099B,99,B,4,9,U,U,2,1,1,N,N,N,N,N,N,N,N,N,U,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,45,N,N,N,N,N
52,100D,100,D,4,9,U,U,1,1,1,N,N,N,N,N,N,N,N,N,U,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,50,N,N,N,N,N
52,100D,100,D,4,9,1,C,2,1,1,N,N,N,N,N,N,N,N,N,44,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,50,N,N,N,N,N
52,101B,101,B,4,9,U,U,1,1,1,N,N,N,N,N,N,N,N,N,U,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N
52,101B,101,B,4,9,0,C,2,3,1,N,N,N,N,N,N,N,N,N,83,8,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
52,102C,102,C,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,2,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
52,103D,103,D,4,9,1,16,1,1,1,N,N,N,N,N,N,N,N,N,5,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,40,N,N,N,N,N
52,104B,104,B,4,9,0,C,1,3,1,N,N,N,N,N,N,N,N,N,68,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
52,104B,104,B,4,9,0,C,2,3,1,N,N,N,N,N,N,N,N,N,69,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
52,105C,105,C,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,79,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
52,105C,105,C,4,9,1,C,2,2,1,N,N,N,N,N,N,N,N,N,78,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
52,106D,106,D,4,9,1,C,1,1,1,N,N,N,N,N,N,N,N,N,15,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,45,N,N,N,N,N
52,107A,107,A,4,9,1,13,1,2,1,N,N,N,N,N,N,N,N,N,5,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
52,108B,108,B,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,69,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,45,N,N,N,N,N
52,108B,108,B,4,9,0,C,2,4,1,N,N,N,N,N,N,N,N,N,68,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,45,N,N,N,N,N
52,109C,109,C,4,9,U,U,1,1,1,N,N,N,N,N,N,N,N,N,U,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
52,109C,109,C,4,9,0,C,2,3,1,N,N,N,N,N,N,N,N,N,46,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
52,110D,110,D,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,45,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,45,N,N,N,N,N
52,110D,110,D,4,9,U,U,2,1,1,N,N,N,N,N,N,N,N,N,U,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,45,N,N,N,N,N
52,111C,111,C,4,9,0,C,1,2,1,N,N,N,N,N,N,N,N,N,69,6,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,45,N,N,N,N,N
52,111C,111,C,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,68,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,45,N,N,N,N,N
52,112B,112,B,4,9,U,C,1,2,1,N,N,N,N,N,N,N,N,N,1,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
52,113C,113,C,4,9,0,C,1,3,1,N,N,N,N,N,N,N,N,N,73,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
52,113C,113,C,4,9,0,C,2,3,1,N,N,N,N,N,N,N,N,N,72,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
52,114B,114,B,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,7,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
52,115C,115,C,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,6,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
52,116D,116,D,4,9,U,C,1,1,1,N,N,N,N,N,N,N,N,N,8,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
52,117B,117,B,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,15,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
52,118C,118,C,4,9,U,C,1,2,1,N,N,N,N,N,N,N,N,N,2,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
52,119D,119,D,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,6,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,40,N,N,N,N,N
52,120A,120,A,4,9,1,7,1,2,1,N,N,N,N,N,N,N,N,N,10,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,N,N,N,N
52,121B,121,B,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,1,6,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
52,122A,122,A,4,9,1,14,1,1,1,N,N,N,N,N,N,N,N,N,7,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
52,123B,123,B,4,9,U,C,1,1,1,N,N,N,N,N,N,N,N,N,2,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
52,124D,124,D,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,20,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,40,N,N,N,N,N
52,124D,124,D,4,9,0,C,2,2,1,N,N,N,N,N,N,N,N,N,21,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,40,N,N,N,N,N
52,125A,125,A,4,9,1,25,1,1,1,N,N,N,N,N,N,N,N,N,2,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,40,N,N,N,N,N
52,126B,126,B,4,9,1,14,1,1,1,N,N,N,N,N,N,N,N,N,68,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
52,126B,126,B,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,69,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
52,127C,127,C,4,9,0,C,1,3,1,N,N,N,N,N,N,N,N,N,14,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,45,N,N,N,N,N
52,128B,128,B,4,9,U,C,1,2,1,N,N,N,N,N,N,N,N,N,89,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
52,128B,128,B,4,9,U,C,2,6,1,N,N,N,N,N,N,N,N,N,88,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
52,129C,129,C,4,9,0,C,1,2,1,N,N,N,N,N,N,N,N,N,14,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
52,130A,130,A,4,9,1,19,1,1,1,N,N,N,N,N,N,N,N,N,2,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
52,131B,131,B,4,9,0,C,1,3,1,N,N,N,N,N,N,N,N,N,82,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
52,131B,131,B,4,9,0,C,2,2,1,N,N,N,N,N,N,N,N,N,83,8,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,50,N,N,N,N,N
52,132C,132,C,4,9,1,C,1,1,1,N,N,N,N,N,N,N,N,N,1,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,40,N,N,N,N,N
52,133B,133,B,4,9,U,U,1,1,1,N,N,N,N,N,N,N,N,N,U,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N
52,133B,133,B,4,9,0,C,2,2,1,N,N,N,N,N,N,N,N,N,93,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,25,N,N,N,N,N
52,134C,134,C,4,9,0,C,1,2,1,N,N,N,N,N,N,N,N,N,82,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,40,N,N,N,N,N
52,134C,134,C,4,9,0,C,2,2,1,N,N,N,N,N,N,N,N,N,83,8,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,50,N,N,N,N,N
52,135B,135,B,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,20,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
52,135B,135,B,4,9,0,C,2,3,1,N,N,N,N,N,N,N,N,N,21,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
52,135B,135,B,4,9,U,U,3,1,1,N,N,N,N,N,N,N,N,N,U,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
52,136A,136,A,4,9,0,C,1,2,1,N,N,N,N,N,N,N,N,N,66,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,25,N,N,N,N,N
52,136A,136,A,4,9,U,C,2,2,1,N,N,N,N,N,N,N,N,N,66,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,25,N,N,N,N,N
52,137B,137,B,4,9,U,C,1,5,1,N,N,N,N,N,N,N,N,N,8,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,45,N,N,N,N,N
52,138B,138,B,4,9,U,C,1,1,1,N,N,N,N,N,N,N,N,N,82,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
52,138B,138,B,4,9,U,C,2,1,1,N,N,N,N,N,N,N,N,N,83,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
52,139B,139,B,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,14,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
52,140C,140,C,4,9,0,C,1,2,1,N,N,N,N,N,N,N,N,N,20,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
52,140C,140,C,4,9,0,C,2,2,1,N,N,N,N,N,N,N,N,N,21,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
52,141B,141,B,4,9,1,C,1,2,1,N,N,N,N,N,N,N,N,N,82,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N
52,141B,141,B,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,83,8,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,45,N,N,N,N,N
52,142B,142,B,4,9,1,C,1,1,1,N,N,N,N,N,N,N,N,N,10,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
52,143C,143,C,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,7,8,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,40,N,N,N,N,N
52,144B,144,B,4,9,U,C,1,2,1,N,N,N,N,N,N,N,N,N,83,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
52,144B,144,B,4,9,U,C,2,2,1,N,N,N,N,N,N,N,N,N,82,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
52,146B,146,B,4,9,0,C,1,2,1,N,N,N,N,N,N,N,N,N,7,8,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,N,N,N,N
52,147A,147,A,4,9,1,22,1,7,1,N,N,N,N,N,N,N,N,N,46,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
52,147A,147,A,4,9,U,U,2,1,1,N,N,N,N,N,N,N,N,N,U,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
52,148B,148,B,4,9,0,C,1,3,1,N,N,N,N,N,N,N,N,N,20,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,45,N,N,N,N,N
52,148B,148,B,4,9,U,U,2,3,1,N,N,N,N,N,N,N,N,N,21,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,45,N,N,N,N,N
52,149C,149,C,4,9,0,C,1,4,1,N,N,N,N,N,N,N,N,N,69,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
52,149C,149,C,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,68,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
52,150B,150,B,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,24,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
52,150B,150,B,4,9,0,C,2,3,1,N,N,N,N,N,N,N,N,N,27,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
52,151C,151,C,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,6,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
52,152D,152,D,4,9,1,17,1,1,1,N,N,N,N,N,N,N,N,N,10,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
52,154D,154,D,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,7,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,40,N,N,N,N,N
52,155B,155,B,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,8,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,N,N,N,N
52,156C,156,C,4,9,0,C,1,3,1,N,N,N,N,N,N,N,N,N,46,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
52,156C,156,C,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,46,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
52,157D,157,D,4,9,U,C,1,4,1,N,N,N,N,N,N,N,N,N,21,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
52,157D,157,D,4,9,U,C,2,5,1,N,N,N,N,N,N,N,N,N,20,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
52,158B,158,B,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,82,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N
52,158B,158,B,4,9,0,C,2,4,1,N,N,N,N,N,N,N,N,N,83,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,50,N,N,N,N,N
52,159D,159,D,4,9,U,C,1,1,1,N,N,N,N,N,N,N,N,N,22,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,40,N,N,N,N,N
52,159D,159,D,4,9,U,C,2,1,1,N,N,N,N,N,N,N,N,N,20,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,40,N,N,N,N,N
52,160B,160,B,4,9,0,C,1,3,1,N,N,N,N,N,N,N,N,N,2,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,N,N,N,N
52,161A,161,A,4,9,1,7,1,2,1,N,N,N,N,N,N,N,N,N,10,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
52,162C,162,C,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,6,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
52,163B,163,B,4,9,0,C,1,2,1,N,N,N,N,N,N,N,N,N,21,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
52,163B,163,B,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,20,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
52,164C,164,C,4,9,0,C,1,4,1,N,N,N,N,N,N,N,N,N,2,8,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,45,N,N,N,N,N
52,165D,165,D,4,9,U,C,1,1,1,N,N,N,N,N,N,N,N,N,82,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
52,165D,165,D,4,9,U,C,2,1,1,N,N,N,N,N,N,N,N,N,83,6,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
52,166A,166,A,4,9,U,19,1,1,1,N,N,N,N,N,N,N,N,N,7,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
52,167B,167,B,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,10,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
52,168B,168,B,4,9,U,U,1,1,1,N,N,N,N,N,N,N,N,N,U,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
52,168B,168,B,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,73,8,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
52,169D,169,D,4,9,U,C,1,2,1,N,N,N,N,N,N,N,N,N,86,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
52,169D,169,D,4,9,U,C,2,1,1,N,N,N,N,N,N,N,N,N,87,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
52,170D,170,D,4,9,1,25,1,2,1,N,N,N,N,N,N,N,N,N,20,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
52,170D,170,D,4,9,0,C,2,2,1,N,N,N,N,N,N,N,N,N,21,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
52,170D,170,D,4,9,0,C,3,2,1,N,N,N,N,N,N,N,N,N,98,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
52,171B,171,B,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,50,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
52,171B,171,B,4,9,0,C,2,2,1,N,N,N,N,N,N,N,N,N,51,9,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,55,N,N,N,N,N
52,172C,172,C,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,U,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,25,N,N,N,N,N
52,173D,173,D,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,83,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
52,173D,173,D,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,82,12,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
52,174D,174,D,4,9,U,C,1,2,1,N,N,N,N,N,N,N,N,N,2,7,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,20,N,N,N,N,N
52,175D,175,D,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,83,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30,N,N,N,N,N
52,175D,175,D,4,9,0,C,2,1,1,N,N,N,N,N,N,N,N,N,82,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N
52,176B,176,B,4,9,0,C,1,1,1,N,N,N,N,N,N,N,N,N,30,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
52,176B,176,B,4,9,0,C,2,3,1,N,N,N,N,N,N,N,N,N,28,8,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35,N,N,N,N,N
