PSU,CASEID,CASENO,STRATIF,RECNO,VERSION,VEHNO,HITRUN,OCCFORMS,VEHROLE,TOWAWAY,MODELYR,MAKE,MODEL,REGISTRA,VIN,BODYTYPE,TOWHITCH,SEATCAP,TCAXLE1,TCAXLE2,TCAXLE3,TCAXLE4,TCTIRE1,TCTIRE2,TCTIRE3,TCTIRE4,TCCOND1,TCCOND2,TCCOND3,TCCOND4,LMIRROR,RMIRROR,OVERRIDE,REARTURN,CABCONF,AXLESP,AXLEST1,AXLEST2,AXLEST3,TRAILER1,TRAILER2,TRAILER3,MAXWIDTH,MAXLEN,BRAKETY,GVWR,VEHSEQ1,VEHSEQ2,OBJCONT1,OBJCONT2,DOF1,DOF2,GAD1,GAD2,SHL1,SHL2,SVL1,SVL2,TDD1,TDD2,EXTENT1,EXTENT2,ACCSEQ1,ACCSEQ2,DVL,DVC1,DVC2,DVC3,DVC4,DVC5,DVC6,DVD,SDVL,SDVC1,SDVC2,SDVC3,SDVC4,SDVC5,SDVC6,SDVD,DOCCDC,SPECUSE,ODOMETER,PCINTEG,DPCOMPNT,DPINTRSN,DOCOMPNT,DOINTRSN,PPCOMPNT,PPINTRSN,POCOMPNT,POINTRSN,STEERSEP,STEERDEF,FIRE,IMPTYPE,OTHROLE,ROLLOVER,JACKNIFE,HAZCARGO,CURBWGT,CARGOWGT,SOURCWGT,DVBASIS,DVTOTAL,DVLONG,DVLAT,ENERGY,TRAVELSP,VINLNGTH,VINJSER,VINJURED,VTREAT,DRIVE,OTVEHWGT,OTBDYTYP,VAIS,WHEELSHT,WHEELLNG
31,029C,29,C,3,9,2,0,1,1,2,85,7,34,N,JP3BA24K3F,3,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,U,,9,,9,,9,,9,,99,,1,,,,,,,,,,,,,,,,,,1,N,29,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,N,19,0,0,8,U,U,U,U,U,17,0,1,0,2,41,2,1,U,U
31,030B,30,B,3,9,1,0,1,1,2,86,49,33,N,JT2ST65C9G,3,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,2,,U,,9,,9,,9,,9,,99,,1,,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,1,2,0,0,N,26,0,0,8,U,U,U,U,U,17,0,1,4,1,24,2,1,U,U
31,030B,30,B,3,9,2,0,3,3,2,83,41,37,N,JM1GC3110D,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,49,2,9,R,L,Y,B,E,W,W,N,03,01,1,2,126,0,6,11,9,2,1,11,,,,,,,,,1,N,72,3,0,0,0,0,7,3,0,0,1,0,0,3,1,0,0,N,24,0,0,8,U,U,U,U,U,17,0,3,4,2,26,3,1,U,U
31,031B,31,B,3,9,1,0,3,1,2,86,21,17,N,9999999999,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,40,,U,,9,,9,,9,,9,,99,,1,,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,U,1,6,0,0,N,27,0,0,8,U,U,U,U,U,17,1,3,3,2,998,98,3,U,U
31,032C,32,C,3,9,1,0,2,2,2,80,21,1,N,3R69AA,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,3,R,R,F,B,E,E,W,W,02,01,1,2,,,,,,,,,,,,,,,,,1,N,93,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,N,33,0,0,8,U,U,U,U,U,13,0,2,4,1,19,3,1,108.1,U
31,032C,32,C,3,9,2,0,1,1,2,84,30,36,N,1VWAB0174E,3,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,U,U,9,9,9,9,9,9,9,9,99,99,1,2,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,1,2,0,0,N,19,U,U,8,U,U,U,U,U,17,0,0,0,2,33,4,0,U,U
31,033C,33,C,3,9,1,0,1,1,2,87,12,77,N,1FTCR14T7H,50,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,2,,U,,9,,9,,9,,9,,99,,1,,,,,,,,,,,,,,,,,,1,N,7,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,N,28,9,U,3,13,-9,9,321,U,17,0,0,4,8,23,4,0,U,U
31,033C,33,C,3,9,2,0,1,2,2,86,22,16,N,1G2JB6900G,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,2,,R,,P,,A,,W,,03,,1,,99,0,2,9,5,2,0,-17,,,,,,,,,1,N,18,7,0,0,0,0,7,2,0,0,1,0,0,3,1,0,0,N,23,U,U,3,15,-11,-11,121,U,17,0,0,0,2,28,50,0,U,U
31,034B,34,B,3,9,1,0,2,1,2,75,20,8,N,1X27G5,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,2,,1,,F,,D,,E,,W,,01,,1,,67,8,6,4,3,2,2,0,,,,,,,,,1,N,94,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,N,35,0,0,1,10,-9,-4,243,U,13,0,2,4,1,32,2,1,111.0,U
31,034B,34,B,3,9,2,0,1,3,2,81,20,10,N,1G1AZ37K6B,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,41,10,0,L,R,P,P,E,M,W,N,03,01,1,3,102,0,2,10,6,2,0,-13,,,,,,,,,1,N,69,7,7,3,0,0,0,0,0,0,1,0,0,2,1,0,0,N,32,0,0,1,12,-5,11,175,U,17,1,1,4,1,35,2,3,U,U
31,035C,35,C,3,9,1,0,1,1,2,84,12,16,N,2FABP43G4E,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,2,,1,,F,,Y,,E,,W,,01,,1,,,,,,,,,,,,,,,,,,1,N,57,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,N,37,0,0,8,U,U,U,U,U,17,0,1,4,1,33,2,1,U,U
31,035C,35,C,3,9,2,0,3,2,2,76,20,8,N,1Y27D6,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,10,,L,,Z,,E,,W,,02,,1,,71,2,3,5,8,9,0,-60,,,,,,,,,1,N,99,7,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,N,33,0,0,8,U,U,U,U,U,13,0,3,4,1,37,4,1,111.0,U
31,036C,36,C,3,9,1,0,4,1,2,85,48,31,N,JF2AN53B6F,6,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,3,49,49,12,12,F,F,R,R,W,W,N,N,03,09,1,3,,,,,,,,,,,,,,,,,2,N,30,1,0,0,0,0,0,0,0,0,1,0,0,1,6,0,0,N,24,0,0,7,U,U,U,U,U,17,0,3,4,2,998,98,1,U,U
31,037B,37,B,3,9,1,0,5,1,2,77,7,7,N,GP41G7,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,33,,U,,9,,9,,9,,9,,99,,1,,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,1,6,0,0,N,37,0,0,8,U,U,U,U,U,13,2,5,3,1,998,98,3,112.7,U
31,038C,38,C,3,9,1,0,1,1,1,77,19,3,N,6D47S7,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,2,,12,,F,,Y,,E,,W,,01,,1,,76,4,1,0,0,0,1,0,,,,,,,,,1,N,78,1,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,N,45,0,0,1,15,-15,-1,110,U,13,0,0,0,1,22,4,0,121.5,U
31,038C,38,C,3,9,2,0,2,2,2,86,48,31,N,JF1AC43BXG,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,6,,B,,D,,E,,W,,05,,1,,61,0,15,22,25,25,26,0,,,,,,,,,1,N,55,7,0,0,0,0,0,0,0,0,1,1,0,4,1,0,0,N,22,U,U,1,28,28,2,953,0,17,0,2,U,2,45,2,7,U,U
31,039B,39,B,3,9,1,0,1,3,2,85,32,34,N,WAUFB081XF,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,2,7,12,L,F,Z,Y,E,E,W,W,03,02,2,1,116,0,10,10,8,1,1,-29,59,18,16,12,7,3,0,0,1,N,30,7,6,U,0,0,0,0,0,0,1,1,0,2,1,0,0,N,23,0,0,8,U,U,U,U,U,17,0,1,3,2,28,4,1,U,U
31,039B,39,B,3,9,2,0,3,2,2,75,20,8,N,9999999999,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,U,,9,,9,,9,,9,,99,,1,,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,4,1,0,0,N,35,0,0,8,U,U,U,U,U,17,0,3,4,1,23,4,1,U,U
31,039B,39,B,3,9,3,0,1,1,2,82,12,12,N,1FABP21D7C,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,U,,9,,9,,9,,9,,99,,2,,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,1,2,0,0,N,28,U,U,8,U,U,U,U,U,17,0,1,4,1,23,4,1,U,U
31,040B,40,B,3,9,1,0,3,3,2,86,20,31,N,J81RF6973G,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,49,U,U,9,9,9,9,9,9,9,9,99,99,1,2,,,,,,,,,,,,,,,,,1,N,28,U,U,U,U,U,U,U,U,U,1,0,0,3,1,0,0,N,18,0,0,3,13,-11,-6,127,U,17,0,3,4,2,26,2,2,U,U
31,040B,40,B,3,9,2,0,1,1,2,80,12,3,N,0F02,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,70,,F,,D,,E,,W,,01,,1,,61,1,1,1,1,1,1,0,,,,,,,,,1,N,91,7,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,N,26,U,U,3,10,-5,9,108,U,11,0,1,4,1,18,4,1,100.4,U
31,041C,41,C,3,9,1,0,3,1,2,71,30,74,N,231,40,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,2,,U,,9,,9,,9,,9,,99,,1,,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,1,1,0,0,N,28,0,0,8,U,U,U,U,U,10,0,2,4,8,20,4,1,U,U
31,041C,41,C,3,9,2,0,1,1,2,85,46,39,N,1XMDC9561F,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,U,,9,,9,,9,,9,,99,,1,,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,1,1,0,0,N,20,U,U,8,U,U,U,U,U,17,0,1,4,2,28,40,1,U,U
31,042C,42,C,3,9,1,0,1,1,1,86,20,33,N,JG1MR6855G,5,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,3,1,64,65,12,12,F,F,R,L,E,E,E,E,01,01,3,1,56,4,3,3,3,3,6,0,,,,,,,,,1,N,9,1,0,0,0,0,0,0,0,0,1,0,0,1,6,0,0,N,16,0,0,7,U,U,U,U,U,17,0,1,4,2,998,98,1,U,U
31,043C,43,C,3,9,1,1,1,1,1,U,U,U,N,9999999999,56,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,2,,U,,9,,9,,9,,9,,99,,1,,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,1,3,0,0,N,U,U,U,8,U,U,U,U,U,17,0,0,0,8,29,3,0,U,U
31,043C,43,C,3,9,2,0,1,2,2,82,49,34,N,JT2MA67L1C,3,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,6,,B,,Z,,E,,W,,04,,1,,57,3,4,6,8,12,9,0,,,,,,,,,1,N,35,7,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,N,29,0,0,8,U,U,U,U,0,17,0,1,4,1,U,56,1,U,U
31,044D,44,D,3,9,1,0,2,1,2,76,12,6,N,6B62,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,0,0,0,0,0,0,0,0,0,0,0,0,2,1,31,2,U,U,9,9,9,9,9,9,9,9,99,99,2,1,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,1,6,0,0,N,45,U,U,8,U,U,U,U,U,11,0,0,0,1,998,98,0,121.0,U
31,044D,44,D,3,9,2,0,1,1,1,83,14,13,N,1MEBP6525D,5,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,6,,L,,D,,E,,S,,01,,1,,,,,,,,,,,,,,,,,,1,N,35,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,N,21,0,0,7,U,U,U,U,U,17,0,0,0,2,45,2,0,U,U
31,045B,45,B,3,9,1,0,2,1,2,80,18,1,N,4M47SA,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,2,,U,,9,,9,,9,,9,,99,,1,,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,1,2,0,0,N,32,U,U,8,U,U,U,U,U,13,0,2,U,1,25,2,7,108.1,U
31,045B,45,B,3,9,2,0,2,2,2,82,6,7,N,1C3BC51D1C,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,U,,9,,9,,9,,9,,99,,1,,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,2,1,0,0,N,25,U,U,8,U,U,U,U,U,17,1,2,3,1,32,2,3,U,U
31,046C,46,C,3,9,1,0,2,1,2,80,12,12,N,0X94,6,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,3,1,61,49,U,U,9,9,9,9,9,9,9,9,99,99,3,1,,,,,,,,,,,,,,,,,2,N,U,U,U,U,U,U,U,U,U,U,U,U,0,1,6,0,0,N,30,4,2,7,U,U,U,U,U,11,0,2,4,1,998,98,1,105.5,U
31,047D,47,D,3,9,1,1,1,1,1,U,12,28,N,9999999999,9,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,2,,U,,9,,9,,9,,9,,99,,1,,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,1,2,0,0,N,U,U,U,8,U,U,U,U,U,17,0,0,0,U,25,2,0,U,U
31,047D,47,D,3,9,2,0,1,2,2,80,22,15,N,2Y375A,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,U,,9,,9,,9,,9,,99,,1,,,,,,,,,,,,,,,,,,1,N,57,U,U,U,U,U,U,U,U,U,1,0,0,2,1,0,0,N,25,0,0,8,U,U,U,U,U,13,0,0,0,2,U,9,0,104.9,U
31,048B,48,B,3,9,1,0,4,1,2,77,12,U,N,9999999999,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,2,,U,,9,,9,,9,,9,,99,,1,,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,1,2,0,0,N,U,U,U,8,U,U,U,U,U,17,0,4,3,U,40,40,2,U,U
31,048B,48,B,3,9,2,0,2,2,2,81,20,74,N,2G8CG15C3B,40,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,69,2,U,R,9,Z,9,E,9,W,9,03,99,1,4,90,1,5,11,11,10,5,-35,,,,,,,,,2,N,50,8,0,0,0,0,0,0,0,0,1,0,0,3,1,1,0,N,40,0,0,8,U,U,U,U,U,17,0,2,4,8,U,2,1,U,U
31,049B,49,B,3,9,1,0,2,1,2,82,49,33,N,JT2RA64L2C,3,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,43,,12,,F,,C,,E,,N,,03,,1,,58,0,12,24,13,8,0,0,,,,,,,,,1,N,49,2,11,0,98,2,0,0,0,0,1,1,0,1,6,0,0,N,25,0,0,1,20,-20,0,366,U,17,1,2,1,1,998,98,5,U,U
31,050C,50,C,3,9,1,0,4,1,2,87,9,11,N,1P3BP36D1H,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,0,0,0,0,0,0,0,0,0,0,0,0,4,1,69,49,0,2,T,R,P,F,D,W,W,N,03,01,4,1,,,,,,,,,,,,,,,,,2,N,2,7,8,2,0,0,0,0,0,0,1,0,0,5,6,2,0,N,24,0,0,7,U,U,U,U,U,17,0,3,4,2,998,98,1,U,U
31,051B,51,B,3,9,1,1,1,1,1,U,88,U,N,9999999999,75,U,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,N,N,N,N,N,N,N,N,N,N,N,N,1,,2,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,1,3,0,1,N,U,U,U,6,U,U,U,U,U,17,0,0,U,8,26,3,U,U,U
31,051B,51,B,3,9,2,0,4,2,2,83,49,33,N,JT2RA64L0D,3,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,7,N,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,46,3,B,R,D,Z,A,A,W,W,06,04,1,2,58,7,14,19,12,5,6,0,,,,,,,,,1,N,54,7,8,1,0,0,7,2,97,1,1,0,0,4,1,0,0,N,26,0,0,6,U,U,U,U,U,17,0,4,3,1,U,75,2,U,U
31,052B,52,B,3,9,1,0,1,1,2,85,12,74,N,IFTJE3413F,40,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,1,3,F,R,D,Y,E,E,W,W,01,01,1,2,76,4,1,1,2,1,3,0,46,0,0,0,0,0,2,64,1,N,18,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,N,53,82,2,1,5,-4,-2,108,U,17,0,1,4,8,25,4,1,U,U
31,052B,52,B,3,9,2,0,1,2,2,84,21,15,N,1G3AE69R0E,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,10,9,L,L,Y,B,A,E,W,W,03,01,1,2,93,0,4,7,7,18,3,33,42,0,1,0,0,0,0,-60,1,N,2,8,7,2,23,1,0,0,0,0,1,0,0,2,1,0,0,N,25,0,2,1,25,-19,16,578,U,17,0,1,3,2,53,40,2,U,U
31,053C,53,C,3,9,1,0,1,1,1,U,U,U,N,9999999999,30,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,N,N,N,N,N,N,N,N,N,N,N,N,1,,2,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,1,2,0,0,N,U,U,U,6,U,U,U,U,U,17,0,0,U,8,33,2,U,U,U
31,053C,53,C,3,9,2,0,1,3,2,81,22,10,N,2G2AJ37A1B,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,51,U,U,9,9,9,9,9,9,9,9,99,99,1,4,,,,,,,,,,,,,,,,,2,N,U,U,U,U,U,U,U,U,U,U,U,U,0,2,1,0,0,N,33,0,0,8,U,U,U,U,U,17,0,1,4,1,U,30,1,U,U
31,054C,54,C,3,9,1,0,1,1,2,86,49,77,N,JT4RN50R1G,50,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,2,,U,,9,,9,,9,,9,,99,,1,,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,U,1,1,0,0,N,28,U,U,8,U,U,U,U,U,17,0,0,0,8,21,2,0,U,U
31,054C,54,C,3,9,2,0,2,1,2,76,18,31,N,4T77B6,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,81,,F,,Z,,E,,W,,02,,1,,56,11,10,11,12,14,16,0,,,,,,,,,1,N,68,7,11,0,98,2,0,0,0,0,1,0,1,1,1,0,0,N,21,0,0,8,U,U,U,U,U,13,0,2,3,1,28,50,1,U,U
31,055B,55,B,3,9,1,0,1,1,2,74,13,1,N,9999999999,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,56,,U,,9,,9,,9,,9,,99,,1,,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,1,6,0,0,N,52,U,U,8,U,U,U,U,U,17,1,1,3,1,998,98,5,U,U
31,056C,56,C,3,9,1,0,1,1,2,80,7,74,N,B12ANA,40,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,40,,12,,F,,R,,E,,N,,05,,1,,76,1,1,1,2,3,18,0,,,,,,,,,1,N,16,1,0,0,0,0,7,3,0,0,1,1,0,1,6,0,0,N,39,1,2,7,U,U,U,U,25,13,0,1,4,8,998,98,1,U,U
31,057B,57,B,3,9,1,0,1,1,2,79,22,9,N,2W87K9,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,32,,12,,F,,L,,E,,W,,02,,1,,63,29,25,16,11,2,0,0,,,,,,,,,1,N,74,U,U,U,98,2,U,U,U,U,1,1,0,1,6,0,0,N,35,1,2,1,23,-23,0,674,U,13,1,1,3,1,998,98,4,108.2,U
31,058B,58,B,3,9,1,0,2,1,2,76,1,4,N,A6C66,3,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,2,1,33,49,U,U,9,9,9,9,9,9,9,9,99,99,2,1,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,1,6,0,0,N,31,U,U,8,U,U,U,U,U,12,1,2,3,1,998,98,4,U,U
31,059C,59,C,3,9,1,0,3,1,2,76,9,6,N,HP41G6,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,U,3,9,R,9,Z,9,E,9,W,99,01,1,2,,,,,,,,,,,,,,,,,1,N,80,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,N,35,0,0,8,U,U,U,U,U,13,0,0,0,1,36,4,0,108.5,112.5
31,059C,59,C,3,9,2,0,1,2,2,85,9,4,N,1P3BB2646F,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,10,9,L,L,Y,B,E,E,W,W,03,01,1,2,,,,,,,,,,,,,,,,,1,N,58,3,7,2,0,0,0,0,0,0,1,0,0,2,1,0,0,N,36,0,0,8,U,U,U,U,U,17,0,1,4,1,35,4,1,U,U
31,060B,60,B,3,9,1,0,2,1,2,77,18,2,N,4P37Y7,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,40,1,U,F,9,Z,9,E,9,W,9,01,99,1,2,,,,,,,,,,,,,,,,,1,N,15,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,N,36,0,0,8,U,U,U,U,25,13,0,2,4,1,31,2,1,115.9,U
31,060B,60,B,3,9,2,0,2,1,2,74,9,1,N,VH23B4,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,U,,9,,9,,9,,9,,99,,1,,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,1,1,0,0,N,31,0,0,8,U,U,U,U,25,13,1,2,4,1,36,2,3,111.0,U
31,061B,61,B,3,9,1,0,1,3,2,81,49,38,N,JT2AL21D3B,2,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,2,U,U,9,9,9,9,9,9,9,9,99,99,2,1,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,1,1,0,0,N,19,U,U,8,U,U,U,U,U,17,0,1,3,2,U,40,7,U,U
31,061B,61,B,3,9,2,0,1,1,1,79,20,8,N,1X69D9,4,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,9,,F,,D,,E,,S,,01,,1,,68,0,0,0,0,0,0,0,,,,,,,,,1,N,30,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,N,33,0,0,7,U,U,U,U,U,13,0,0,0,1,19,2,0,U,U
31,061B,61,B,3,9,3,0,1,2,2,86,20,74,N,1GCDG15H5G,40,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,U,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,U,,9,,9,,9,,9,,99,,2,,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,1,1,0,0,N,U,U,U,8,U,U,U,U,0,17,0,0,0,8,19,2,0,U,U
31,062C,62,C,3,9,1,0,1,1,2,77,1,7,N,A7A087,6,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,,31,,12,,F,,L,,E,,E,,03,,1,,,,,,,,,,,,,,,,,,1,N,U,U,U,U,U,U,U,U,U,U,U,U,0,1,6,0,0,N,31,0,0,8,U,U,U,U,U,13,0,1,4,1,998,98,1,108.0,U
