PSU,CASEID,CASENO,STRATIF,AOPSCASE,VERSION,VEHFORMS,MONTH,YEAR,TIME,EVENTS,ATREAT,AAIS,ALCDRUG,AINJSER,AINJURED,DAYWEEK,PSUWGT,NATWGT
76,105F,105,F,0,2,1,11,89,1615,3,4,1,1,0,2,6,1.6,173.1008
76,106G,106,G,0,2,2,11,89,1110,1,0,0,2,0,0,1,4,432.752
76,107G,107,G,0,2,1,11,89,1440,1,0,0,2,0,0,5,4,432.752
76,108H,108,H,0,2,1,12,89,2100,2,0,1,1,0,1,7,6,649.128
76,109F,109,F,0,2,2,12,89,1135,4,6,1,2,0,2,7,1.6,173.1008
76,110E,110,E,0,2,2,11,89,1230,1,3,1,2,0,3,5,1.3,140.6444
76,111E,111,E,0,2,2,12,89,1550,1,4,2,2,0,1,1,1.3,140.6444
76,112H,112,H,0,2,1,12,89,2200,1,6,1,2,0,3,5,6,649.128
76,113G,113,G,0,2,1,11,89,620,3,0,0,2,0,0,1,4,432.752
76,114G,114,G,0,2,1,11,89,1030,1,0,0,2,0,0,6,4,432.752
76,115C,115,C,0,2,1,12,89,1230,4,3,3,2,1,1,5,1,108.188
76,116D,116,D,0,2,2,12,89,1820,1,3,1,1,0,1,2,1,108.188
76,117D,117,D,0,2,1,12,89,1630,1,4,2,2,0,1,7,1,108.188
76,118D,118,D,0,2,2,12,89,57,1,3,3,1,1,2,1,1,108.188
76,119E,119,E,0,2,2,12,89,1140,2,4,1,2,0,4,3,1.3,140.6444
77,1C,1,C,0,2,2,1,89,1630,2,4,1,2,0,3,3,5.67,44.41878
77,2G,2,G,0,2,1,1,89,1635,1,4,0,2,0,0,7,177,1386.618
77,3C,3,C,0,2,2,1,89,2105,1,U,7,1,0,3,4,5.67,44.41878
77,4D,4,D,0,2,1,1,89,105,2,3,1,1,0,1,7,9.5,74.423
77,5B,5,B,0,2,1,1,89,159,2,1,6,1,1,2,1,2.71,21.23014
77,6C,6,C,0,2,2,1,89,1927,3,3,1,1,0,3,7,5.67,44.41878
77,7D,7,D,0,2,3,1,89,835,3,4,2,2,0,4,1,5.57,43.63538
77,8C,8,C,0,2,1,1,89,2115,2,3,2,1,0,1,2,3.68,28.82912
77,9D,9,D,0,2,3,1,89,654,3,4,1,2,0,2,2,5.57,43.63538
77,10B,10,B,0,2,2,2,89,109,2,1,1,1,1,3,7,2.6733,20.9426322
77,11C,11,C,0,2,2,2,89,1030,1,4,1,2,0,2,6,3.68,28.82912
77,12D,12,D,0,2,1,2,89,115,1,3,1,1,0,1,6,7.4081,58.0350554
77,13F,13,F,0,2,2,2,89,628,2,4,2,2,0,1,6,45.22,354.25348
77,14C,14,C,0,2,2,2,89,1555,2,3,2,2,0,1,4,3.68,28.82912
77,15H,15,H,0,2,2,2,89,1425,1,0,0,2,0,0,3,132,1034.088
77,16A,16,A,0,2,2,2,89,933,2,1,5,2,1,2,2,1.43,11.20262
77,17C,17,C,0,2,2,2,89,1136,2,3,4,2,1,5,7,3.68,28.82912
77,18D,18,D,0,2,2,2,89,1513,1,3,2,2,0,2,5,5.57,43.63538
77,19E,19,E,0,2,2,2,89,1946,1,4,2,2,0,1,5,26.7,209.1678
77,20B,20,B,0,2,2,2,89,910,2,1,5,1,3,7,1,2.01,15.74634
77,21C,21,C,0,2,2,2,89,1825,1,4,1,2,0,4,3,3.68,28.82912
77,22F,22,F,0,2,2,2,89,1925,1,4,2,2,0,3,1,34,266.356
77,23C,23,C,0,2,1,3,89,22,3,U,7,2,0,1,5,3.68,28.82912
77,24C,24,C,0,2,2,3,89,955,1,4,1,2,0,3,5,3.68,28.82912
77,25D,25,D,0,2,2,3,89,137,1,3,2,1,0,3,1,8.355,65.45307
77,26F,26,F,0,2,2,3,89,1342,1,4,1,2,0,2,1,51,399.534
77,27D,27,D,0,2,2,3,89,2252,1,3,1,2,0,1,3,5.57,43.63538
77,28E,28,E,0,2,3,3,89,1515,2,U,7,U,0,1,5,26.7,209.1678
77,29H,29,H,0,2,2,3,89,1525,1,3,3,2,1,1,4,132,1034.088
77,30C,30,C,0,2,2,3,89,1740,1,4,1,2,0,2,1,3.68,28.82912
77,31A,31,A,0,2,2,3,89,1526,4,1,6,U,1,4,6,1.43,11.20262
77,32D,32,D,0,2,4,3,89,1800,3,4,1,2,0,1,2,5.57,43.63538
77,33C,33,C,0,2,2,3,89,1430,2,4,1,2,0,3,4,3.68,28.82912
77,34D,34,D,0,2,1,3,89,125,3,3,1,1,0,2,5,5.57,43.63538
77,35F,35,F,0,2,2,3,89,1100,5,U,7,2,0,1,6,34,266.356
77,36G,36,G,0,2,2,3,89,1738,1,6,7,2,0,2,3,95,744.23
77,37D,37,D,0,2,3,3,89,1445,2,4,1,1,0,2,4,5.57,43.63538
77,38E,38,E,0,2,2,3,89,1400,2,4,0,U,0,0,7,26.7,209.1678
77,39H,39,H,0,2,2,3,89,1030,1,0,0,2,0,0,5,132,1034.088
77,40F,40,F,0,2,1,4,89,15,1,4,1,1,0,1,4,34,266.356
77,41A,41,A,0,2,1,4,89,150,1,1,6,1,1,3,5,1.43,11.20262
77,42C,42,C,0,2,3,4,89,735,8,U,1,2,0,2,6,4.8944,38.3427296
77,43C,43,C,0,2,1,4,89,153,1,3,1,1,0,1,1,4.8944,38.3427296
77,44D,44,D,0,2,1,4,89,2120,1,U,1,1,0,1,1,7.4081,58.0350554
77,45E,45,E,0,2,2,4,89,1527,1,4,2,2,0,4,7,26.7,209.1678
77,46G,46,G,0,2,2,4,89,1310,1,5,1,2,0,3,7,95,744.23
77,47D,47,D,0,2,2,4,89,1425,1,3,3,2,1,3,6,5.57,43.63538
77,48F,48,F,0,2,2,4,89,1502,1,4,1,2,0,2,2,34,266.356
77,49H,49,H,0,2,2,4,89,1745,1,4,1,2,0,1,2,132,1034.088
77,50D,50,D,0,2,2,4,89,1613,2,4,2,2,0,4,1,5.57,43.63538
77,51A,51,A,0,2,3,4,89,1430,4,1,4,U,1,2,6,1.43,11.20262
77,52C,52,C,0,2,2,4,89,129,1,4,1,1,0,2,7,3.68,28.82912
77,53D,53,D,0,2,1,4,89,2345,6,3,4,U,1,1,5,5.57,43.63538
77,54E,54,E,0,2,2,5,89,1639,1,4,1,2,0,4,4,26.7,209.1678
77,55C,55,C,0,2,2,4,89,1620,2,3,2,2,0,2,1,3.68,28.82912
77,56C,56,C,0,2,2,5,89,1555,1,3,2,2,0,5,4,3.68,28.82912
77,57D,57,D,0,2,2,5,89,1345,1,4,2,2,0,6,6,5.57,43.63538
77,58F,58,F,0,2,2,5,89,1202,1,4,1,2,0,2,7,34,266.356
77,59C,59,C,0,2,2,5,89,1708,2,3,2,2,0,4,1,3.68,28.82912
77,60G,60,G,0,2,1,5,89,1610,1,0,0,2,0,0,2,95,744.23
77,61H,61,H,0,2,1,5,89,100,2,0,0,1,0,0,5,132,1034.088
77,62C,62,C,0,2,2,5,89,531,2,4,1,2,0,2,5,3.68,28.82912
77,63D,63,D,0,2,1,5,89,2110,1,3,1,1,0,1,5,5.57,43.63538
77,64E,64,E,0,2,2,5,89,1740,1,4,1,2,0,1,5,26.7,209.1678
77,65C,65,C,0,2,3,5,89,915,2,4,2,2,0,2,3,3.68,28.82912
77,66B,66,B,0,2,1,5,89,2130,1,1,5,U,2,3,1,2.01,15.74634
77,67C,67,C,0,2,1,5,89,1020,3,U,7,2,0,4,6,3.68,28.82912
77,68D,68,D,0,2,2,5,89,900,1,4,1,2,0,5,7,5.57,43.63538
77,69F,69,F,0,2,1,5,89,225,2,4,2,1,0,1,6,34,266.356
77,70D,70,D,0,2,1,6,89,24,7,4,1,1,0,2,5,5.57,43.63538
77,71C,71,C,0,2,1,6,89,1900,1,U,7,2,0,1,3,3.68,28.82912
77,72C,72,C,0,2,2,6,89,1320,1,4,1,2,0,2,5,3.68,28.82912
77,73C,73,C,0,2,1,6,89,345,1,3,2,1,0,1,5,3.68,28.82912
77,75A,75,A,0,2,2,6,89,1820,1,1,4,1,1,3,1,1.43,11.20262
77,76E,76,E,0,2,2,6,89,2200,1,4,7,2,0,3,2,26.7,209.1678
77,77F,77,F,0,2,3,6,89,103,2,4,1,1,0,2,1,34,266.356
77,78G,78,G,0,2,2,6,89,1145,1,0,0,2,0,0,2,95,744.23
77,79C,79,C,0,2,2,6,89,1300,1,U,7,2,0,2,2,3.68,28.82912
77,80D,80,D,0,2,1,6,89,1645,1,4,1,1,0,1,2,5.57,43.63538
77,81H,81,H,0,2,2,6,89,801,1,0,0,2,0,0,4,132,1034.088
77,82C,82,C,0,2,2,6,89,1934,1,U,7,1,0,1,4,3.68,28.82912
77,83C,83,C,0,2,2,6,89,1759,2,U,7,2,0,1,2,3.68,28.82912
77,84G,84,G,1,2,2,6,89,1030,2,0,0,2,0,0,6,95,744.23
77,85A,85,A,0,2,1,7,89,1610,2,1,4,1,1,2,4,1.43,11.20262
77,86D,86,D,0,2,2,7,89,1250,1,1,4,1,1,2,2,5.57,43.63538
77,87E,87,E,0,2,1,7,89,1716,3,4,1,1,0,3,5,26.7,209.1678
77,88C,88,C,0,2,2,7,89,11,1,U,7,2,0,3,3,3.68,28.82912
77,89C,89,C,0,2,1,7,89,340,1,3,3,U,1,7,1,3.68,28.82912
77,90D,90,D,0,2,1,7,89,1417,1,3,4,2,1,1,6,5.57,43.63538
77,91F,91,F,0,2,2,7,89,2118,1,4,1,2,0,1,4,34,266.356
77,92C,92,C,0,2,2,7,89,2103,1,3,2,1,0,4,3,3.68,28.82912
77,93D,93,D,0,2,2,7,89,125,1,3,4,U,1,3,1,5.57,43.63538
77,94D,94,D,0,2,3,7,89,1542,4,3,2,1,0,4,7,5.57,43.63538
77,95B,95,B,0,2,2,7,89,1425,1,1,5,1,1,2,7,2.01,15.74634
77,96C,96,C,0,2,2,7,89,1952,1,3,1,2,0,3,5,3.68,28.82912
77,97C,97,C,0,2,2,7,89,1852,2,4,2,1,0,6,5,3.68,28.82912
77,98G,98,G,0,2,1,7,89,1655,1,0,U,2,0,0,7,95,744.23
77,99H,99,H,0,2,2,7,89,1410,2,0,1,1,0,1,4,132,1034.088
77,100F,100,F,0,2,2,7,89,1415,1,4,1,2,0,1,7,34,266.356
77,101D,101,D,0,2,2,7,89,1531,2,3,1,2,0,3,6,5.57,43.63538
77,102D,102,D,0,2,1,8,89,1559,1,4,2,2,0,2,5,5.57,43.63538
77,103E,103,E,0,2,2,7,89,1716,1,U,1,U,0,2,4,26.7,209.1678
77,104A,104,A,0,2,1,8,89,500,3,1,4,U,1,2,1,1.43,11.20262
77,105C,105,C,0,2,2,8,89,2305,2,4,1,1,0,2,4,3.68,28.82912
77,106A,106,A,0,2,1,8,89,945,2,1,5,U,1,1,6,1.43,11.20262
77,107C,107,C,0,2,1,8,89,2156,1,U,7,1,0,1,2,3.68,28.82912
77,108C,108,C,0,2,2,8,89,941,2,4,2,2,0,4,4,3.68,28.82912
77,109D,109,D,0,2,1,8,89,230,3,4,1,1,0,1,1,5.57,43.63538
77,110E,110,E,0,2,3,8,89,1145,2,4,1,2,0,4,7,26.7,209.1678
77,111F,111,F,0,2,2,8,89,1320,3,4,1,U,0,2,1,34,266.356
77,112H,112,H,0,2,2,9,89,1837,1,0,0,2,0,0,7,132,1034.088
77,113B,113,B,0,2,2,8,89,1033,1,1,5,2,2,3,5,2.01,15.74634
77,114C,114,C,0,2,1,8,89,700,2,4,1,1,0,1,4,3.68,28.82912
77,115C,115,C,0,2,2,8,89,1815,4,3,2,2,0,2,4,3.68,28.82912
77,116D,116,D,0,2,2,8,89,1010,1,3,2,2,0,3,4,11.14,87.27076
77,117F,117,F,0,2,2,8,89,1545,1,U,0,2,0,0,3,68,532.712
77,118C,118,C,0,2,1,8,89,1530,1,3,2,2,0,1,1,3.68,28.82912
77,119D,119,D,0,2,2,9,89,1838,2,U,7,2,0,1,2,5.57,43.63538
77,120E,120,E,1,2,2,9,89,135,2,4,1,2,0,3,7,26.7,209.1678
77,121A,121,A,0,2,2,9,89,1721,1,1,4,2,1,4,2,1.43,11.20262
77,122D,122,D,0,2,2,9,89,1835,1,4,2,1,0,4,6,5.57,43.63538
77,123F,123,F,0,2,2,9,89,1450,1,4,1,2,0,2,7,34,266.356
77,124C,124,C,0,2,2,9,89,1600,1,3,3,1,1,1,1,3.68,28.82912
77,125C,125,C,0,2,2,9,89,1156,1,4,2,U,0,2,3,3.68,28.82912
77,126D,126,D,0,2,3,9,89,1435,2,8,1,2,0,2,3,8.355,65.45307
77,127H,127,H,0,2,2,9,89,2215,1,0,1,2,0,1,1,198,1551.132
77,128E,128,E,0,2,2,9,89,758,1,4,1,2,0,1,6,26.7,209.1678
77,129D,129,D,0,2,2,9,89,1730,1,4,2,2,0,1,5,5.57,43.63538
77,130F,130,F,0,2,3,9,89,1742,2,4,1,2,0,1,1,34,266.356
77,131G,131,G,0,2,2,9,89,1040,2,5,1,2,0,1,5,95,744.23
77,132C,132,C,0,2,1,10,89,1501,4,4,1,U,0,1,2,3.68,28.82912
77,133C,133,C,0,2,1,9,89,319,1,4,2,1,0,1,5,3.68,28.82912
77,134D,134,D,0,2,2,9,89,2120,1,4,1,2,0,3,4,5.57,43.63538
77,135E,135,E,0,2,2,9,89,1248,1,4,1,2,0,1,6,26.7,209.1678
77,136C,136,C,0,2,1,10,89,940,6,4,1,2,0,1,7,3.68,28.82912
77,137D,137,D,0,2,3,10,89,1905,2,4,7,U,0,1,4,5.57,43.63538
77,138F,138,F,0,2,3,10,89,720,2,4,1,2,0,1,2,34,266.356
77,139H,139,H,0,2,1,10,89,418,7,0,1,1,0,1,1,132,1034.088
77,140D,140,D,0,2,1,10,89,2324,2,4,1,1,0,1,3,5.57,43.63538
77,141G,141,G,0,2,1,10,89,814,3,0,0,2,0,0,6,95,744.23
77,142B,142,B,0,2,1,10,89,631,1,1,5,U,1,1,3,2.01,15.74634
77,143C,143,C,0,2,2,10,89,906,1,4,3,2,1,5,2,3.68,28.82912
77,144C,144,C,0,2,2,10,89,1050,3,4,1,2,0,4,1,3.68,28.82912
77,145D,145,D,0,2,2,10,89,1517,1,4,1,2,0,2,2,5.57,43.63538
77,146D,146,D,0,2,2,10,89,1750,1,4,1,2,0,4,5,5.57,43.63538
77,147E,147,E,1,2,2,10,89,1946,2,4,2,1,0,2,1,26.7,209.1678
77,148B,148,B,0,2,2,10,89,1859,1,1,5,U,1,3,7,2.01,15.74634
77,149C,149,C,1,2,2,10,89,1957,1,4,3,U,1,3,6,3.68,28.82912
77,150D,150,D,0,2,2,10,89,1328,2,4,1,2,0,3,7,5.57,43.63538
77,151F,151,F,0,2,2,10,89,806,1,4,2,2,0,2,4,34,266.356
77,152H,152,H,0,2,2,10,89,748,2,8,1,2,0,1,4,132,1034.088
77,153B,153,B,0,2,1,11,89,115,3,1,6,1,3,3,3,2.01,15.74634
77,154C,154,C,0,2,1,11,89,1915,7,3,2,2,0,4,4,3.68,28.82912
77,155E,155,E,0,2,2,10,89,2000,2,4,1,2,0,2,2,26.7,209.1678
77,156G,156,G,0,2,2,10,89,2332,1,6,1,1,0,1,3,95,744.23
77,157C,157,C,0,2,2,11,89,830,2,4,2,2,0,3,5,3.68,28.82912
77,158D,158,D,0,2,2,11,89,702,2,4,2,2,0,4,6,5.57,43.63538
77,159C,159,C,0,2,2,11,89,2340,3,4,1,1,0,3,6,3.68,28.82912
77,160D,160,D,0,2,2,11,89,1800,1,4,2,2,0,4,6,5.57,43.63538
77,161C,161,C,1,2,2,11,89,1445,2,U,7,2,0,2,2,3.68,28.82912
77,162D,162,D,0,2,3,11,89,1305,3,3,1,2,0,6,1,7.4081,58.0350554
77,163D,163,D,0,2,2,11,89,756,3,4,2,U,0,2,1,7.4081,58.0350554
77,164F,164,F,0,2,2,11,89,1742,1,4,1,2,0,3,1,45.22,354.25348
77,165C,165,C,1,2,8,11,89,1530,7,4,2,2,0,6,2,3.68,28.82912
77,166E,166,E,1,2,2,11,89,925,1,4,1,U,0,3,2,26.7,209.1678
77,167D,167,D,0,2,3,12,89,1820,2,4,1,1,0,3,7,5.57,43.63538
77,168H,168,H,0,2,1,11,89,2315,1,0,0,2,0,0,1,132,1034.088
77,169C,169,C,0,2,3,11,89,1840,3,3,2,2,0,3,2,3.68,28.82912
77,170G,170,G,0,2,2,11,89,750,1,0,0,2,0,0,3,95,744.23
77,171C,171,C,0,2,2,12,89,1515,1,U,7,2,0,3,2,3.68,28.82912
77,172D,172,D,0,2,2,12,89,120,1,4,1,1,0,4,6,5.57,43.63538
77,173E,173,E,0,2,2,12,89,2329,1,4,1,1,0,2,6,26.7,209.1678
77,174D,174,D,0,2,3,12,89,1410,2,4,2,2,0,5,2,5.57,43.63538
77,175D,175,D,0,2,2,12,89,1255,2,U,7,2,0,1,3,5.57,43.63538
77,176C,176,C,0,2,2,12,89,1357,1,3,3,1,1,2,3,3.68,28.82912
77,177F,177,F,0,2,2,12,89,1330,2,4,2,2,0,1,3,34,266.356
77,178H,178,H,0,2,2,12,89,930,1,6,1,2,0,1,5,132,1034.088
77,179C,179,C,0,2,1,12,89,1347,1,4,2,2,0,1,5,3.68,28.82912
77,180E,180,E,0,2,2,12,89,820,1,4,2,2,0,4,7,26.7,209.1678
77,181A,181,A,0,2,1,12,89,1513,2,1,6,2,1,2,1,1.43,11.20262
77,182B,182,B,0,2,1,12,89,1945,1,1,5,1,1,1,6,2.01,15.74634
77,183C,183,C,1,2,2,12,89,530,2,3,2,2,0,2,6,3.68,28.82912
77,184G,184,G,0,2,2,12,89,1640,1,0,0,2,0,0,5,95,744.23
77,185B,185,B,0,2,2,12,89,1115,1,1,5,U,1,2,5,2.01,15.74634
77,186D,186,D,0,2,2,12,89,1600,3,4,2,2,0,3,6,5.57,43.63538
77,187D,187,D,0,2,2,12,89,1758,3,3,1,U,0,2,1,5.57,43.63538
77,188F,188,F,0,2,3,12,89,1830,2,4,1,2,0,2,7,34,266.356
77,501C,501,C,1,2,1,7,89,40,1,U,7,1,0,1,5,0,0
77,502C,502,C,1,2,2,12,89,1420,1,3,2,2,0,4,6,0,0
77,503C,503,C,1,2,3,12,89,2239,4,4,1,U,0,3,2,0,0
78,1C,1,C,0,2,2,1,89,1244,1,4,1,2,0,3,7,1.89,110.24181
78,2A,2,A,0,2,2,1,89,1040,1,1,6,2,3,4,2,1.67,97.40943
78,3E,3,E,0,2,3,1,89,1430,2,4,1,2,0,1,6,8.1,472.4649
78,4H,4,H,0,2,1,1,89,1745,1,U,U,U,0,0,4,39,2274.831
78,5A,5,A,0,2,1,1,89,840,1,1,7,1,1,1,4,1.67,97.40943
78,6F,6,F,0,2,2,1,89,1030,1,4,1,2,0,1,5,10.5,612.4545
78,7B,7,B,0,2,2,1,89,20,1,1,1,1,1,4,7,2,116.658
78,8C,8,C,0,2,2,1,89,943,1,3,3,2,1,2,2,1.89,110.24181
78,9D,9,D,0,2,2,1,89,2219,2,4,1,1,0,2,6,2,116.658
78,10C,10,C,0,2,1,2,89,1328,1,3,2,U,0,1,7,1,58.329
78,11D,11,D,0,2,2,1,89,40,1,4,1,1,0,2,1,1,58.329
78,12G,12,G,0,2,2,1,89,720,1,0,0,2,0,0,3,13,758.277
78,13B,13,B,0,2,1,2,89,1835,2,1,5,U,1,1,2,1,58.329
78,14D,14,D,0,2,2,2,89,1644,3,3,1,2,0,2,1,1,58.329
78,15E,15,E,0,2,1,1,89,440,1,4,1,U,0,2,7,3.6,209.9844
78,16H,16,H,0,2,2,2,89,1016,1,0,0,2,0,0,4,18,1049.922
78,17D,17,D,0,2,1,1,89,1856,3,3,4,1,1,2,7,1,58.329
78,18A,18,A,0,2,1,2,89,2030,3,1,2,2,3,6,1,1,58.329
78,19D,19,D,0,2,1,1,89,915,1,3,2,U,0,2,7,2,116.658
78,20D,20,D,0,2,2,2,89,1640,2,3,1,2,0,1,6,2,116.658
78,21F,21,F,0,2,2,2,89,1225,1,3,3,U,1,1,7,9.2,536.6268
78,22E,22,E,0,2,2,2,89,1132,1,4,1,2,0,1,6,3.6,209.9844
78,23H,23,H,0,2,2,2,89,1115,1,4,1,2,0,1,2,18,1049.922
78,24D,24,D,0,2,1,1,89,1615,1,3,1,U,0,3,5,1,58.329
78,25A,25,A,0,2,2,2,89,1700,1,1,1,U,1,2,6,1,58.329
78,26D,26,D,0,2,2,2,89,723,1,3,2,2,0,2,6,1.33,77.57757
78,27D,27,D,0,2,2,2,89,1428,1,4,1,2,0,1,2,1.33,77.57757
78,28E,28,E,0,2,2,2,89,2000,1,4,1,2,0,1,3,4.788,279.279252
78,29C,29,C,0,2,2,3,89,2134,2,4,1,2,0,2,6,1,58.329
78,30H,30,H,0,2,2,3,89,2246,1,4,2,2,0,3,7,24,1399.896
78,31D,31,D,0,2,2,2,89,1945,4,3,7,U,0,3,2,1.3,75.8277
78,32F,32,F,0,2,1,2,89,1330,1,3,1,2,0,1,2,5.2,303.3108
78,33C,33,C,0,2,2,3,89,1912,1,4,1,1,0,3,7,1.2,69.9948
78,34C,34,C,0,2,2,3,89,2024,1,4,1,1,0,3,6,1.2,69.9948
78,35E,35,E,0,2,2,3,89,1003,2,3,0,2,0,0,3,4.1,239.1489
78,36G,36,G,0,2,2,3,89,1323,1,0,1,1,0,1,7,17,991.593
78,37C,37,C,0,2,2,3,89,1520,3,3,2,2,0,5,7,1.2,69.9948
78,38C,38,C,0,2,2,3,89,2111,1,4,1,2,0,4,1,1.2,69.9948
78,39E,39,E,0,2,2,3,89,925,2,3,2,2,0,2,5,4.1,239.1489
78,40C,40,C,0,2,2,3,89,712,1,3,2,2,0,4,4,1.2,69.9948
78,41F,41,F,0,2,1,3,89,30,1,3,2,2,0,1,2,5.2,303.3108
78,42B,42,B,0,2,1,3,89,200,1,1,7,1,1,1,7,1,58.329
78,43D,43,D,0,2,2,4,89,1150,1,4,1,2,0,1,2,1.3,75.8277
78,44G,44,G,0,2,1,3,89,1730,1,U,0,2,0,0,7,17,991.593
78,45A,45,A,0,2,1,3,89,35,3,1,4,2,2,5,1,1,58.329
78,46E,46,E,0,2,2,2,89,1300,1,U,7,U,0,1,2,4.1,239.1489
78,47H,47,H,0,2,1,3,89,10,2,0,0,1,0,0,2,24,1399.896
78,48E,48,E,0,2,2,4,89,1520,1,0,0,2,0,0,1,4.1,239.1489
78,49F,49,F,0,2,2,3,89,1706,1,3,1,1,0,2,7,5.2,303.3108
78,50C,50,C,0,2,2,4,89,1355,1,4,1,1,0,1,4,1.2,69.9948
78,51D,51,D,0,2,2,4,89,1429,1,3,3,2,2,2,6,1.3,75.8277
78,52B,52,B,0,2,2,3,89,1525,1,1,2,2,1,1,5,1,58.329
78,53D,53,D,0,2,1,4,89,1205,1,4,7,2,0,1,7,1.3,75.8277
78,54C,54,C,0,2,2,4,89,800,5,3,3,2,1,2,4,1.2,69.9948
78,55C,55,C,0,2,2,4,89,2004,5,3,1,2,0,3,2,1.2,69.9948
78,56F,56,F,0,2,2,4,89,1520,3,4,2,2,0,4,2,7.8,454.9662
78,57G,57,G,0,2,2,4,89,1949,1,0,0,2,0,0,7,25.5,1487.3895
78,58D,58,D,0,2,1,4,89,2330,1,3,1,1,0,5,3,1.3,75.8277
78,59B,59,B,0,2,2,4,89,2010,1,1,6,1,4,5,6,1,58.329
78,60C,60,C,0,2,2,5,89,48,3,4,2,1,0,4,7,1.2,69.9948
78,61H,61,H,0,2,2,5,89,1800,3,0,0,2,0,0,5,24,1399.896
78,62C,62,C,0,2,1,5,89,230,1,4,1,1,0,1,7,1.2,69.9948
78,63D,63,D,0,2,1,4,89,1520,4,4,2,2,0,3,1,1.3,75.8277
78,64D,64,D,0,2,1,4,89,545,4,3,3,2,1,3,2,1.3,75.8277
78,65F,65,F,0,2,2,4,89,345,1,3,1,2,0,2,3,5.2,303.3108
78,66E,66,E,0,2,2,5,89,1655,1,4,1,2,0,1,2,4.1,239.1489
78,67D,67,D,0,2,2,5,89,1300,3,3,2,1,0,4,7,1.3,75.8277
78,68A,68,A,0,2,1,5,89,1415,1,1,6,U,1,1,7,1,58.329
78,69A,69,A,0,2,1,5,89,955,2,1,3,2,1,1,7,1,58.329
78,70D,70,D,0,2,1,5,89,1850,1,4,1,2,0,3,4,1.3,75.8277
78,71C,71,C,0,2,1,6,89,1735,2,3,2,2,0,1,4,1.2,69.9948
78,72D,72,D,0,2,2,6,89,2017,2,3,3,2,1,6,6,1.3,75.8277
78,73D,73,D,0,2,2,6,89,220,3,3,3,1,3,4,7,1.3,75.8277
78,74G,74,G,0,2,1,6,89,710,2,0,1,2,0,1,6,17,991.593
78,75B,75,B,0,2,1,5,89,2333,2,1,2,1,1,2,7,1,58.329
78,76E,76,E,0,2,3,6,89,116,2,4,1,2,0,2,1,4.1,239.1489
78,77C,77,C,0,2,1,5,89,1610,1,4,1,2,0,2,6,1.8,104.9922
78,78C,78,C,0,2,2,5,89,1930,1,3,1,1,0,6,7,1.8,104.9922
78,79C,79,C,0,2,1,6,89,2130,1,3,2,2,0,2,1,1.8,104.9922
78,80F,80,F,0,2,2,6,89,610,1,3,2,2,0,4,7,7.8,454.9662
78,81D,81,D,0,2,2,5,89,2307,4,4,1,1,0,3,3,1.3,75.8277
78,82B,82,B,0,2,1,6,89,520,1,1,5,U,1,1,4,1,58.329
78,83D,83,D,0,2,2,6,89,1239,2,4,1,2,0,1,4,1.3,75.8277
78,84F,84,F,0,2,1,5,89,1445,5,4,7,2,0,2,2,5.2,303.3108
78,85H,85,H,0,2,1,5,89,500,2,0,0,2,0,0,5,24,1399.896
78,86A,86,A,0,2,1,6,89,210,2,1,4,1,1,1,1,1,58.329
78,87D,87,D,0,2,2,6,89,1047,1,4,1,2,0,2,3,1.3,75.8277
78,88H,88,H,0,2,2,6,89,2016,1,0,0,2,0,0,3,24,1399.896
78,89D,89,D,0,2,2,7,89,2248,3,3,2,1,0,6,7,1.3,75.8277
78,90G,90,G,0,2,2,7,89,1308,1,0,1,2,0,1,3,17,991.593
78,91A,91,A,0,2,1,7,89,300,2,1,2,2,1,5,3,1,58.329
78,92D,92,D,0,2,2,7,89,828,2,3,1,2,0,2,6,1.3,75.8277
78,93E,93,E,0,2,2,6,89,1540,2,4,1,2,0,2,3,4.1,239.1489
78,94F,94,F,0,2,2,7,89,1147,1,4,1,2,0,2,5,5.2,303.3108
78,95A,95,A,0,2,2,7,89,130,2,1,4,U,2,3,7,1,58.329
78,96D,96,D,0,2,2,7,89,1500,2,4,2,2,0,4,6,1.3,75.8277
78,97D,97,D,0,2,1,7,89,340,1,3,2,2,0,1,4,1.3,75.8277
78,98F,98,F,0,2,1,7,89,1956,1,4,1,U,0,1,6,5.2,303.3108
78,99D,99,D,0,2,2,8,89,1816,3,4,2,1,0,2,6,1.3,75.8277
78,100D,100,D,0,2,1,7,89,1940,1,3,1,1,0,2,2,1.3,75.8277
78,101H,101,H,0,2,2,8,89,1740,1,0,0,2,0,0,4,24,1399.896
78,102B,102,B,0,2,2,8,89,1758,1,1,1,1,1,2,3,1,58.329
78,103C,103,C,0,2,2,8,89,2334,1,3,3,2,1,3,6,1.2,69.9948
78,104G,104,G,0,2,1,8,89,1700,1,0,0,2,0,0,4,17,991.593
78,105D,105,D,0,2,2,8,89,2111,1,3,1,1,0,4,1,1.3,75.8277
78,106C,106,C,1,2,1,8,89,1730,1,4,2,2,0,4,2,1.2,69.9948
78,107D,107,D,0,2,1,8,89,1835,1,3,2,1,0,5,1,1.729,100.850841
78,108D,108,D,0,2,2,8,89,2140,3,4,2,2,0,3,4,1.729,100.850841
78,109E,109,E,0,2,1,8,89,2305,1,4,2,1,0,1,7,5.453,318.068037
78,110C,110,C,0,2,1,8,89,12,1,4,7,2,0,1,3,1.2,69.9948
78,111D,111,D,0,2,1,9,89,1427,3,4,1,2,0,1,2,1.3,75.8277
