PSU,CASEID,CASENO,STRATIF,VERSION,VEHNO,ACCSEQ1,OBJCONT1,DOF1,GAD1,SHL1,SVL1,TDD1,EXTENT1,ACCSEQ2,OBJCONT2,DOF2,GAD2,SHL2,SVL2,TDD2,EXTENT2,DVL,DVC1,DVC2,DVC3,DVC4,DVC5,DVC6,DVD,SDVL,SDVC1,SDVC2,SDVC3,SDVC4,SDVC5,SDVC6,SDVD,DOCCDC,TOWRES,WHEELBAS,NATWGT,PSUWGT,RATWGT
1,47F,47,F,3,1,1,71,12,F,R,E,E,4,,,,,,,,,59,0,0,0,0,2,9,22,,,,,,,,,0,1,978,639.28,8.000,774.45502992
1,48G,48,G,3,1,1,2,12,F,Y,E,W,1,,,,,,,,,51,9,6,3,1,0,0,-9,,,,,,,,,0,1,974,1438.38,18.000,1973.4980356
1,48G,48,G,3,2,1,1,6,B,Z,L,W,1,,,,,,,,,73,1,1,1,1,1,2,18,,,,,,,,,0,0,1250,1438.38,18.000,1973.4980356
1,49H,49,H,3,1,2,56,0,U,Z,Y,W,2,1,56,6,B,L,L,W,1,,,,,,,,,67,1,0,0,0,0,0,-25,0,0,1081,1917.84,24.000,2687.7952919
1,50F,50,F,3,1,1,2,12,F,D,E,W,1,,,,,,,,,62,1,1,5,6,2,6,-6,,,,,,,,,0,1,1003,339.6175,4.250,411.42923464
1,51H,51,H,3,1,1,42,12,F,L,E,N,2,,,,,,,,,49,3,15,15,6,1,0,-15,,,,,,,,,0,1,1004,1358.47,17.000,1903.8549984
1,52C,52,C,3,1,2,56,0,R,D,A,O,2,1,50,U,9,9,9,9,U,,,,,,,,,,,,,,,,,1,1,925,79.91,1.000,108.9694832
1,53E,53,E,3,2,1,1,12,F,D,L,W,1,,,,,,,,,60,1,0,0,0,0,1,-2,,,,,,,,,0,0,1060,296.80857143,3.714,395.20942052
1,54C,54,C,3,1,2,51,12,F,R,A,E,6,3,42,11,L,Y,E,W,2,54,0,2,4,7,10,14,20,77,0,2,6,1,0,0,37,0,1,1034,79.91,1.000,108.9694832
1,55G,55,G,3,1,1,2,12,F,L,E,W,1,2,2,U,9,9,9,9,U,71,7,6,4,3,1,0,-26,,,,,,,,,0,0,1127,1438.38,18.000,1973.4980356
1,55G,55,G,3,2,1,1,11,F,L,E,E,6,2,1,10,L,P,M,N,2,58,5,1,1,1,0,0,-25,38,0,4,3,2,1,0,-21,0,1,957,1438.38,18.000,1973.4980356
1,56D,56,D,3,1,6,42,40,T,Y,D,W,6,2,60,12,F,Z,L,W,1,,,,,,,,,58,1,2,3,5,7,7,21,1,1,886,161.15183333,2.017,257.60338467
1,57H,57,H,3,1,3,71,12,F,D,E,W,1,2,59,U,9,9,9,9,U,59,6,2,1,1,1,0,0,,,,,,,,,1,1,1010,4834.5549999,60.500,6775.4839649
1,58C,58,C,3,1,2,31,0,R,Z,A,O,3,1,2,10,F,Z,E,W,2,,,,,,,,,52,0,2,6,8,11,14,10,0,1,1005,105.65877778,1.322,144.08187223
1,58C,58,C,3,2,1,1,32,R,D,A,S,2,,,,,,,,,,,,,,,,,153,3,9,10,10,8,2,6,0,1,1010,105.65877778,1.322,144.08187223
1,59E,59,E,3,1,2,2,6,R,F,E,W,1,,,,,,,,,68,0,0,0,2,2,1,76,,,,,,,,,0,0,1080,679.235,8.500,904.4215585
1,59E,59,E,3,2,3,51,12,F,R,E,S,2,4,31,0,L,D,A,O,2,59,3,1,1,3,7,14,29,,,,,,,,,1,1,1083,679.235,8.500,904.4215585
1,60D,60,D,3,1,1,60,12,F,D,E,W,1,2,61,0,U,Y,D,W,1,56,0,1,2,2,3,5,0,,,,,,,,,0,1,945,79.91,1.000,127.73721554
1,62E,62,E,3,1,3,53,12,F,C,E,N,3,1,63,12,F,R,W,N,4,42,0,7,20,20,7,0,3,,,,,,,,,1,1,1049,353.88714286,4.429,471.21123216
1,63F,63,F,3,1,1,2,52,F,Y,E,W,1,,,,,,,,,60,9,6,4,2,0,0,-17,,,,,,,,,0,1,1005,619.3025,7.750,750.25331023
1,63F,63,F,3,2,1,1,12,F,Y,E,W,1,,,,,,,,,71,6,5,1,0,0,0,-24,,,,,,,,,0,1,1180,619.3025,7.750,750.25331023
1,64C,64,C,3,1,1,2,12,F,Y,E,W,2,,,,,,,,,56,11,6,2,1,1,0,-17,,,,,,,,,0,1,999,79.91,1.000,108.9694832
1,64C,64,C,3,2,1,1,6,B,Z,E,W,1,,,,,,,,,62,0,0,1,2,3,4,20,,,,,,,,,0,0,1093,79.91,1.000,108.9694832
1,65E,65,E,3,1,2,73,12,F,L,G,N,6,1,73,12,F,Y,E,U,1,,,,,,,,,63,0,0,0,0,0,0,-7,0,1,1190,376.71857143,4.714,501.61195682
1,66C,66,C,3,2,1,1,1,F,Z,E,W,1,,,,,,,,,56,5,2,1,3,4,6,14,,,,,,,,,0,1,1033,115.42555556,1.444,157.40036463
1,67F,67,F,3,1,1,2,11,L,B,E,S,2,2,51,6,B,C,E,N,1,76,1,10,8,7,2,0,-74,58,0,1,4,2,0,0,-3,0,1,1040,1298.5375,16.250,1573.1117795
1,67F,67,F,3,2,1,1,1,F,Y,E,W,1,3,63,12,F,R,W,N,4,55,11,9,4,3,1,0,-15,,,,,,,,,0,1,1229,1298.5375,16.250,1573.1117795
1,68C,68,C,3,1,2,51,12,F,R,E,E,5,1,50,U,9,9,9,9,U,54,0,7,16,24,32,45,23,,,,,,,,,0,1,973,79.91,1.000,108.9694832
1,69C,69,C,3,1,1,2,69,L,F,E,W,4,,,,,,,,,37,1,2,4,9,17,21,61,,,,,,,,,0,1,957,79.91,1.000,108.9694832
1,69C,69,C,3,2,1,1,12,F,R,E,E,3,,,,,,,,,71,0,0,2,4,8,12,28,,,,,,,,,0,1,1250,79.91,1.000,108.9694832
1,71F,71,F,3,1,1,51,10,L,P,A,W,4,,,,,,,,,,,,,,,,,,,,,,,,,0,1,945,239.73,3.000,290.42063622
1,72C,72,C,3,1,2,60,12,F,D,E,W,3,3,31,0,R,D,A,O,3,59,24,7,9,11,12,18,0,,,,,,,,,0,1,1102,79.91,1.000,108.9694832
1,73E,73,E,3,1,1,2,12,F,Z,E,W,2,,,,,,,,,56,0,0,3,6,5,12,15,,,,,,,,,0,1,1083,220.70380952,2.762,293.87367167
1,73E,73,E,3,2,1,1,2,R,P,A,W,3,,,,,,,,,90,1,13,15,11,6,0,-21,,,,,,,,,0,1,1127,220.70380952,2.762,293.87367167
1,74E,74,E,3,1,1,2,21,F,Z,E,W,2,,,,,,,,,57,0,1,2,7,12,17,19,,,,,,,,,0,1,1024,220.70380952,2.762,293.87367167
1,74E,74,E,3,2,1,1,11,F,Y,E,W,2,3,59,U,9,9,9,9,U,74,8,5,5,2,1,0,-15,,,,,,,,,0,1,1380,220.70380952,2.762,293.87367167
1,75G,75,G,3,1,2,3,12,F,Y,E,W,2,1,2,6,B,R,E,W,1,61,17,12,12,6,1,0,-14,61,0,0,1,3,4,7,20,0,1,1083,772.46333333,9.667,1059.8415376
1,75G,75,G,3,2,1,1,12,F,C,E,W,1,,,,,,,,,73,1,3,1,0,0,0,-25,,,,,,,,,0,0,1168,772.46333333,9.667,1059.8415376
1,75G,75,G,3,3,2,1,12,F,L,E,S,9,3,59,3,R,B,A,W,2,62,6,0,0,0,0,0,-26,76,0,4,3,2,4,2,-74,0,1,1043,772.46333333,9.667,1059.8415376
1,76E,76,E,3,1,1,42,12,F,R,E,W,2,,,,,,,,,77,0,0,1,1,1,12,28,,,,,,,,,0,1,1330,85.617857143,1.071,114.00271746
1,77F,77,F,3,1,1,2,11,L,F,E,W,2,,,,,,,,,52,1,1,1,2,4,9,77,,,,,,,,,0,1,1108,149.83125,1.875,181.51289764
1,77F,77,F,3,2,1,1,12,F,Y,E,W,1,,,,,,,,,60,0,3,8,4,0,0,-5,,,,,,,,,0,1,972,149.83125,1.875,181.51289764
1,78G,78,G,3,1,1,2,6,B,R,E,E,6,,,,,,,,,57,0,0,0,0,1,8,-23,,,,,,,,,0,1,937,299.6625,3.750,411.14542408
1,78G,78,G,3,2,1,1,12,F,L,E,E,7,,,,,,,,,,,,,,,,,,,,,,,,,0,0,970,299.6625,3.750,411.14542408
1,79H,79,H,3,1,1,2,12,F,Y,E,W,1,,,,,,,,,60,11,6,2,1,1,0,-16,,,,,,,,,0,1,1082,599.325,7.500,839.93602871
1,79H,79,H,3,4,3,3,6,B,L,L,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1173,599.325,7.500,839.93602871
1,80D,80,D,3,1,1,2,51,F,D,E,W,2,,,,,,,,,65,0,3,7,12,18,20,0,,,,,,,,,0,1,1080,79.91,1.000,127.73721554
1,80D,80,D,3,2,1,1,2,R,Y,E,W,4,,,,,,,,,113,0,15,17,10,11,0,13,,,,,,,,,0,1,1081,79.91,1.000,127.73721554
1,81D,81,D,3,1,1,42,12,F,R,E,N,3,,,,,,,,,73,0,0,7,15,26,31,25,,,,,,,,,0,1,1215,79.91,1.000,127.73721554
1,82E,82,E,3,1,1,2,11,F,Y,E,W,2,,,,,,,,,58,10,13,18,13,5,0,-9,,,,,,,,,0,1,1034,256.85357143,3.214,342.00815237
1,82E,82,E,3,2,1,1,1,F,R,E,E,2,,,,,,,,,56,1,3,5,7,9,13,21,,,,,,,,,0,1,991,256.85357143,3.214,342.00815237
1,83G,83,G,3,1,2,3,11,L,B,E,W,2,1,2,1,R,Z,E,W,1,43,7,7,3,0,0,0,-87,67,1,3,1,3,2,0,-34,0,0,937,898.9875,11.250,1233.4362722
1,83G,83,G,3,2,1,1,10,F,D,L,W,1,,,,,,,,,55,1,0,0,0,0,0,-2,,,,,,,,,0,0,984,898.9875,11.250,1233.4362722
1,84D,84,D,3,1,1,2,11,L,Z,E,W,3,,,,,,,,,122,5,7,10,7,1,0,-41,,,,,,,,,0,1,1012,79.91,1.000,127.73721554
1,84D,84,D,3,2,1,1,2,F,Y,E,W,2,,,,,,,,,54,17,10,10,6,1,0,-12,,,,,,,,,0,1,937,79.91,1.000,127.73721554
1,85E,85,E,3,1,1,2,6,B,Y,E,W,1,,,,,,,,,59,6,5,6,3,1,0,-17,,,,,,,,,0,0,1075,167.43047619,2.095,222.93864747
1,85E,85,E,3,2,1,1,12,F,R,E,W,1,,,,,,,,,73,0,2,3,3,8,9,22,,,,,,,,,0,1,1315,167.43047619,2.095,222.93864747
1,86E,86,E,3,2,1,1,12,F,Z,M,W,1,,,,,,,,,59,0,1,5,7,7,5,-22,,,,,,,,,0,1,942,167.43047619,2.095,222.93864747
1,87G,87,G,3,1,1,2,12,F,L,E,S,9,,,,,,,,,55,4,1,1,0,0,0,-26,,,,,,,,,0,1,939,586.00666666,7.333,804.0177182
1,87G,87,G,3,2,1,1,12,F,L,E,E,4,,,,,,,,,58,18,8,6,3,1,0,-23,,,,,,,,,0,1,937,586.00666666,7.333,804.0177182
1,88B,88,B,3,1,2,2,12,F,Y,E,W,2,1,73,12,F,Y,G,W,6,63,21,21,21,17,7,0,-10,,,,,,,,,0,1,996,79.91,1.000,87.423074123
1,88B,88,B,3,2,2,1,12,F,Y,E,W,3,,,,,,,,,60,21,8,9,5,0,0,-18,,,,,,,,,0,1,1199,79.91,1.000,87.423074123
1,89E,89,E,3,1,1,2,11,L,P,E,S,2,2,2,12,F,L,E,E,1,63,0,4,6,5,3,0,-9,62,1,0,0,0,0,0,-25,0,1,1003,136.98857143,1.714,182.40434793
1,89E,89,E,3,2,1,1,12,F,Y,E,W,1,2,1,11,L,B,M,S,1,60,2,1,1,0,0,0,-15,23,0,2,2,1,1,0,-56,0,0,942,136.98857143,1.714,182.40434793
1,90F,90,F,3,1,1,2,12,R,Z,E,S,1,2,31,0,T,Y,D,O,3,65,1,3,4,2,3,1,-72,,,,,,,,,0,1,1003,239.73,3.000,290.42063622
1,90F,90,F,3,2,1,1,9,F,R,E,S,1,,,,,,,,,73,0,1,0,0,1,2,25,,,,,,,,,0,0,1159,239.73,3.000,290.42063622
1,91G,91,G,3,1,1,2,12,L,Y,E,S,1,2,51,12,F,L,L,N,1,,,,,,,,,,,,,,,,,0,0,973,479.46,6.000,657.83267853
1,91G,91,G,3,2,1,1,12,F,L,E,S,1,,,,,,,,,68,1,0,0,0,0,0,-32,,,,,,,,,0,0,1081,479.46,6.000,657.83267853
1,92C,92,C,3,1,1,2,12,F,Z,E,W,2,,,,,,,,,74,9,7,11,22,9,0,4,,,,,,,,,0,1,1215,79.91,1.000,108.9694832
1,92C,92,C,3,2,1,1,12,F,Y,E,W,2,,,,,,,,,60,16,14,11,13,5,0,-12,,,,,,,,,0,1,1030,79.91,1.000,108.9694832
1,93E,93,E,3,1,1,51,11,L,Y,A,W,3,,,,,,,,,80,0,0,0,11,3,1,33,,,,,,,,,0,1,1120,114.15714286,1.429,152.00362328
1,94G,94,G,3,1,1,2,6,B,D,L,W,1,,,,,,,,,78,3,2,2,1,1,1,-5,,,,,,,,,0,0,1160,399.55,5.000,548.19389877
1,94G,94,G,3,2,1,1,12,F,D,E,W,2,,,,,,,,,61,3,6,8,10,10,11,3,,,,,,,,,0,1,972,399.55,5.000,548.19389877
1,96B,96,B,3,1,1,31,0,T,Y,D,O,3,2,51,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,1065,79.91,1.000,87.423074123
1,97E,97,E,3,1,1,2,1,R,D,A,W,2,,,,,,,,,137,1,1,2,3,5,10,5,,,,,,,,,0,1,973,197.87238095,2.476,263.47294701
1,97E,97,E,3,2,1,1,11,F,D,E,W,1,,,,,,,,,71,0,1,4,4,3,4,3,,,,,,,,,0,0,1160,197.87238095,2.476,263.47294701
1,98F,98,F,3,1,1,2,12,F,R,E,S,6,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1065,346.27666666,4.333,419.49647454
1,98F,98,F,3,2,1,1,12,F,R,E,S,9,2,60,0,U,F,D,W,2,56,1,2,3,4,5,10,26,,,,,,,,,0,1,983,346.27666666,4.333,419.49647454
1,99G,99,G,3,1,1,2,6,B,D,E,W,3,,,,,,,,,61,11,11,11,9,6,3,-2,,,,,,,,,0,1,1024,692.55333333,8.667,950.20275787
1,99G,99,G,3,2,1,1,12,F,D,E,W,1,,,,,,,,,73,2,1,1,0,0,0,2,,,,,,,,,0,0,1160,692.55333333,8.667,950.20275787
1,100C,100,C,3,1,1,51,12,F,L,E,N,2,,,,,,,,,60,13,18,12,7,2,11,-21,,,,,,,,,0,1,1034,79.91,1.000,108.9694832
1,101E,101,E,3,1,1,2,12,F,Y,E,W,2,,,,,,,,,73,17,8,4,2,0,0,23,,,,,,,,,0,1,1143,235.9247619,2.952,314.14082144
1,101E,101,E,3,2,1,1,12,F,D,E,W,1,,,,,,,,,59,10,9,7,5,3,1,-2,,,,,,,,,0,1,1095,235.9247619,2.952,314.14082144
1,103G,103,G,3,1,1,3,1,F,Z,E,W,2,,,,,,,,,58,1,5,10,12,9,5,-6,,,,,,,,,0,1,1012,825.73666666,10.333,1132.9340575
1,103G,103,G,3,3,1,1,12,F,Y,E,W,2,2,2,1,F,R,L,N,1,60,11,6,3,1,1,0,-15,,,,,,,,,0,1,1083,825.73666666,10.333,1132.9340575
1,104A,104,A,3,1,2,3,69,L,F,E,W,6,1,2,12,R,D,E,S,1,100,1,1,2,6,31,39,96,,,,,,,,,1,1,1160,79.91,1.000,134.40310906
1,104A,104,A,3,2,1,1,12,R,D,E,S,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1143,79.91,1.000,134.40310906
1,104A,104,A,3,3,2,1,12,F,Z,E,W,5,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1012,79.91,1.000,134.40310906
1,105E,105,E,3,1,1,31,0,T,D,D,O,4,,,,,,,,,,,,,,,,,,,,,,,,,0,1,942,190.26190476,2.381,253.33937213
1,106E,106,E,3,1,1,2,2,R,F,E,W,2,2,2,2,R,Z,E,W,1,55,0,6,7,4,1,0,63,55,2,2,3,1,1,0,-61,0,1,1033,190.26190476,2.381,253.33937213
1,106E,106,E,3,2,1,1,U,9,9,9,9,U,2,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,1012,190.26190476,2.381,253.33937213
1,107G,107,G,3,1,2,56,12,F,D,E,W,1,1,63,12,F,R,W,N,4,55,0,0,0,0,0,1,4,,,,,,,,,0,1,957,665.91666666,8.333,913.65649796
1,108E,108,E,3,1,1,2,69,L,F,E,W,4,2,50,12,F,R,E,W,1,43,0,2,7,15,18,12,67,,,,,,,,,0,1,1139,94.179642857,1.179,125.4029892
1,108E,108,E,3,2,1,1,12,F,Z,E,W,2,,,,,,,,,62,1,2,8,10,8,14,9,,,,,,,,,0,1,1049,94.179642857,1.179,125.4029892
1,109E,109,E,3,1,1,2,11,F,Y,E,W,1,2,2,U,9,9,9,9,U,64,8,9,9,6,2,0,-16,,,,,,,,,0,1,1108,94.179642857,1.179,125.4029892
1,109E,109,E,3,2,1,1,2,R,Y,E,W,2,3,62,12,F,R,L,N,1,89,2,4,6,5,0,1,35,58,0,0,1,2,2,3,19,1,0,1012,94.179642857,1.179,125.4029892
1,110E,110,E,3,2,1,1,11,F,Y,E,W,2,,,,,,,,,63,3,9,10,7,0,0,-9,,,,,,,,,0,1,1060,94.179642857,1.179,125.4029892
1,111G,111,G,3,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,957,329.62875,4.125,452.25996649
1,112E,112,E,3,1,1,2,12,F,D,E,W,2,,,,,,,,,55,12,10,8,7,4,3,-2,,,,,,,,,0,1,945,219.7525,2.750,292.60697481
1,113E,113,E,3,1,1,2,11,F,D,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1108,219.7525,2.750,292.60697481
1,113E,113,E,3,2,1,1,12,F,D,E,W,1,,,,,,,,,64,5,5,7,8,8,8,0,,,,,,,,,0,1,1049,219.7525,2.750,292.60697481
1,114E,114,E,3,2,1,1,6,B,D,E,W,1,,,,,,,,,60,0,2,3,2,2,1,-2,,,,,,,,,0,1,942,219.7525,2.750,292.60697481
1,115G,115,G,3,2,1,1,6,B,D,E,W,2,2,3,12,F,D,E,W,1,53,8,10,10,9,7,4,0,54,0,0,1,1,2,2,2,0,1,892,769.13375,9.625,1055.2732551
1,115G,115,G,3,3,2,2,6,B,D,L,W,1,,,,,,,,,77,1,1,1,1,1,1,1,,,,,,,,,0,0,1276,769.13375,9.625,1055.2732551
1,116D,116,D,3,2,1,1,12,F,D,G,A,8,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1021,79.91,1.000,127.73721554
1,117G,117,G,3,1,1,51,12,R,Y,E,S,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,957,293.00333333,3.667,402.0088591
1,118G,118,G,3,1,1,76,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1003,293.00333333,3.667,402.0088591
1,119H,119,H,3,1,1,76,12,U,F,R,U,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1003,586.00666666,7.333,821.27078363
1,120A,120,A,3,1,1,2,12,F,D,E,W,6,,,,,,,,,57,24,34,40,44,55,62,0,,,,,,,,,0,1,945,79.91,1.000,134.40310906
1,120A,120,A,3,2,1,1,12,F,D,E,W,4,3,3,0,T,Z,D,W,6,58,21,21,27,32,30,34,0,,,,,,,,,0,1,1034,79.91,1.000,134.40310906
1,121C,121,C,3,1,3,42,12,F,Y,E,W,3,2,42,12,L,B,E,S,1,58,32,26,20,12,4,0,-18,37,1,2,1,0,0,0,-65,1,1,965,79.91,1.000,108.9694832
1,122F,122,F,3,1,4,31,0,T,D,D,O,5,1,60,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,1160,629.29125,7.875,762.35417008
1,123H,123,H,3,1,3,31,0,T,Y,D,O,4,2,51,12,F,R,E,E,1,,,,,,,,,,,,,,,,,0,1,1012,2517.165,31.500,3527.7313206
1,124C,124,C,3,1,1,2,11,L,Y,E,W,4,,,,,,,,,106,0,5,18,10,4,0,11,,,,,,,,,0,1,1043,79.91,1.000,108.9694832
1,124C,124,C,3,2,1,1,2,F,D,E,W,1,,,,,,,,,59,2,3,3,3,3,3,3,,,,,,,,,0,1,999,79.91,1.000,108.9694832
1,125E,125,E,3,2,1,1,12,F,R,E,N,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1250,270.17190476,3.381,359.74190842
1,126E,126,E,3,1,1,2,6,B,R,E,E,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1049,270.17190476,3.381,359.74190842
1,126E,126,E,3,2,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,0,999,270.17190476,3.381,359.74190842
1,127G,127,G,3,1,1,2,12,F,R,E,S,7,,,,,,,,,58,1,0,1,1,1,2,26,,,,,,,,,0,1,1012,945.60166667,11.833,1297.3922271
1,128E,128,E,3,1,1,51,9,L,P,A,N,3,2,50,9,L,F,E,N,1,70,0,3,6,13,7,0,-3,,,,,,,,,0,1,1012,131.28071429,1.643,174.80416677
1,129F,129,F,3,1,1,2,12,F,Y,E,W,1,,,,,,,,,55,1,2,5,2,1,0,13,,,,,,,,,0,0,797,229.74125,2.875,278.31977637
1,129F,129,F,3,2,1,1,11,L,F,E,W,2,2,51,12,F,R,E,E,1,27,0,1,3,7,9,8,68,74,0,0,0,0,0,6,30,1,1,1168,229.74125,2.875,278.31977637
1,131H,131,H,3,1,1,56,10,F,Y,E,W,1,2,56,5,B,L,E,W,1,,,,,,,,,,,,,,,,,0,1,973,918.965,11.500,1287.9019107
1,133E,133,E,3,1,1,2,10,L,Y,E,W,2,,,,,,,,,80,0,6,9,6,3,0,40,,,,,,,,,0,1,970,91.325714285,1.143,121.60289862
1,133E,133,E,3,2,1,1,1,F,Z,E,W,1,,,,,,,,,61,0,1,2,3,4,5,13,,,,,,,,,0,1,994,91.325714285,1.143,121.60289862
1,135G,135,G,3,1,1,2,U,9,9,9,9,U,2,2,9,L,B,E,W,2,,,,,,,,,,,,,,,,,0,1,1175,319.64,4.000,438.55511902
2,1H,1,H,3,1,1,2,3,R,P,E,W,3,,,,,,,,,120,0,1,2,8,5,0,-2,,,,,,,,,0,1,1110,343.28,14.000,404.9299722
2,1H,1,H,3,2,1,1,12,F,L,E,E,1,,,,,,,,,66,0,0,0,0,0,0,0,,,,,,,,,0,0,1111,343.28,14.000,404.9299722
2,2D,2,D,3,1,1,2,2,R,Y,E,W,3,2,2,3,R,B,E,W,1,118,0,0,5,10,12,8,27,25,0,3,2,3,1,0,-66,0,1,988,73.56,3.000,106.11269797
2,2D,2,D,3,2,1,1,32,F,D,E,W,2,2,1,9,L,B,L,N,1,72,0,5,13,18,24,29,15,,,,,,,,,0,1,1160,73.56,3.000,106.11269797
2,3E,3,E,3,1,1,52,2,R,F,E,N,2,,,,,,,,,47,0,1,5,5,2,1,49,,,,,,,,,0,1,1049,183.9,7.500,235.43478101
2,4G,4,G,3,1,1,42,2,R,P,A,N,3,2,42,2,R,F,E,N,3,,,,,,,,,,,,,,,,,0,1,942,245.2,10.000,353.25857216
2,5H,5,H,3,2,1,1,6,B,D,E,W,1,,,,,,,,,69,5,3,3,2,1,2,-11,,,,,,,,,0,0,1215,343.28,14.000,404.9299722
2,6F,6,F,3,1,3,64,12,F,R,E,W,2,1,63,12,F,R,W,N,3,62,0,1,3,5,8,16,24,,,,,,,,,0,1,1087,78.463995323,3.200,108.04937648
2,7D,7,D,3,1,4,31,60,T,D,D,O,5,3,42,U,9,9,9,9,U,,,,,,,,,,,,,,,,,1,1,1040,49.04,2.000,70.74179865
2,8G,8,G,3,1,2,42,12,F,C,E,N,3,1,41,1,R,Y,E,S,1,56,0,7,19,23,11,3,0,,,,,,,,,0,1,988,490.4,20.000,706.51714432
2,9E,9,E,3,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1550,61.3,2.500,78.478260337
2,9E,9,E,3,2,1,1,4,R,Z,A,W,2,,,,,,,,,91,0,1,4,5,7,0,-45,,,,,,,,,0,1,1087,61.3,2.500,78.478260337
2,10F,10,F,3,1,1,2,10,L,Y,E,W,2,,,,,,,,,150,0,0,8,7,4,0,-24,,,,,,,,,0,1,942,78.463995323,3.200,108.04937648
2,10F,10,F,3,2,1,1,1,F,Z,E,W,1,,,,,,,,,68,0,0,0,0,0,0,15,,,,,,,,,0,0,1087,78.463995323,3.200,108.04937648
2,11G,11,G,3,1,1,56,10,F,D,M,W,1,,,,,,,,,56,3,2,1,1,0,0,-10,,,,,,,,,0,0,937,245.2,10.000,353.25857216
2,12H,12,H,3,1,2,60,0,U,D,D,W,1,1,41,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,1080,343.28,14.000,404.9299722
2,13E,13,E,3,1,1,2,10,L,Y,E,W,3,2,41,U,9,9,9,9,U,196,0,0,1,4,6,3,7,,,,,,,,,0,1,1250,61.3,2.500,78.478260337
2,13E,13,E,3,2,1,1,92,F,D,E,W,4,,,,,,,,,76,40,21,21,19,11,8,0,,,,,,,,,0,1,1315,61.3,2.500,78.478260337
2,14E,14,E,3,1,2,42,12,F,C,E,N,3,1,U,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,937,61.3,2.500,78.478260337
2,15G,15,G,3,1,1,31,0,T,Y,D,O,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,937,1716.4,70.000,2472.8100051
2,16H,16,H,3,1,2,31,0,R,D,A,O,1,1,41,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,0,835,2402.96,98.000,2834.5098054
2,17E,17,E,3,1,2,31,0,T,D,D,O,2,1,2,6,B,L,E,W,1,,,,,,,,,,,,,,,,,0,1,1315,214.55,8.750,274.67391118
2,18F,18,F,3,1,1,88,0,T,P,D,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1058,274.62398363,11.200,378.17281766
2,19E,19,E,3,1,4,31,0,T,D,Y,O,4,2,42,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,1075,153.25,6.250,196.19565084
2,23F,23,F,3,1,1,2,12,F,R,E,E,1,,,,,,,,,58,3,2,2,2,2,5,23,,,,,,,,,0,0,886,235.39198597,9.600,324.14812943
2,24H,24,H,3,1,1,2,6,B,L,L,U,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1175,1029.84,42.000,1214.7899166
2,24H,24,H,3,2,1,1,12,F,Z,E,W,1,,,,,,,,,65,2,5,8,9,9,10,9,,,,,,,,,0,1,1081,1029.84,42.000,1214.7899166
2,26H,26,H,3,1,2,56,12,F,D,H,W,6,1,56,12,F,Z,E,N,1,,,,,,,,,,,,,,,,,0,1,1003,514.92,21.000,607.3949583
2,27F,27,F,3,2,1,1,12,F,L,E,W,2,,,,,,,,,60,12,9,7,4,0,0,-21,,,,,,,,,0,1,965,235.39198597,9.600,324.14812943
2,28G,28,G,3,1,2,31,0,R,D,A,O,2,1,60,11,F,D,E,W,1,,,,,,,,,,,,,,,,,0,1,1060,735.6,30.000,1059.7757165
2,29A,29,A,3,1,1,56,12,F,D,H,W,9,,,,,,,,,,,,,,,,,,,,,,,,,0,1,934,49.04,2.000,66.768699265
2,30E,30,E,3,1,1,2,12,F,D,E,W,1,2,2,10,L,P,E,W,1,60,6,5,5,5,3,3,-8,65,0,0,2,0,0,0,-22,0,1,1010,122.6,5.000,156.95652067
2,30E,30,E,3,2,1,1,U,9,9,9,9,U,2,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,U,1024,122.6,5.000,156.95652067
2,31F,31,F,3,1,1,31,0,T,D,D,O,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1000,117.69599298,4.800,162.07406471
