ACCSEQ,CASEID,CASENO,CLASS2,CLASS1,GADEV1,GADEV2,OBJCONT,RATWGT,PSU,STRATIF,VEHNUM,VERSION
2,145B,145,0,2,F,0,50,22.070020452,73,B,1,8
3,145B,145,0,2,F,0,44,22.070020452,73,B,1,8
4,145B,145,0,2,F,0,52,22.070020452,73,B,1,8
1,146F,146,3,2,R,F,2,1663.8127549,73,F,1,8
1,147K,147,1,60,L,F,2,36.18894305,73,K,1,8
1,148A,148,0,2,U,0,63,18.000571297,73,A,1,8
2,148A,148,0,2,T,N,31,18.000571297,73,A,1,8
1,149C,149,0,3,F,0,51,101.14222357,73,C,1,8
1,150H,150,0,4,T,N,31,4170.5788898,73,H,1,8
2,150H,150,0,4,T,0,42,4170.5788898,73,H,1,8
3,150H,150,0,4,T,0,41,4170.5788898,73,H,1,8
4,150H,150,0,4,T,0,51,4170.5788898,73,H,1,8
1,151K,151,2,4,F,F,2,25.039912681,73,K,1,8
1,152B,152,0,5,F,0,68,22.497294012,73,B,1,8
2,152B,152,0,5,F,0,57,22.497294012,73,B,1,8
1,153J,153,0,20,R,0,68,27.938585003,73,J,1,8
2,153J,153,0,20,R,N,31,27.938585003,73,J,1,8
1,154K,154,2,5,L,F,2,36.88955765,73,K,1,8
1,155K,155,45,68,B,F,2,36.88955765,73,K,1,8
1,156K,156,0,2,F,0,50,23.612906058,73,K,1,8
2,156K,156,0,2,F,0,42,23.612906058,73,K,1,8
3,156K,156,0,2,F,0,42,23.612906058,73,K,1,8
4,156K,156,0,2,L,0,41,23.612906058,73,K,1,8
5,156K,156,0,2,T,N,31,23.612906058,73,K,1,8
1,157E,157,2,2,F,L,2,384.49624243,73,E,1,8
1,158F,158,3,9,F,R,2,333.23117712,73,F,1,8
1,159H,159,21,31,R,L,2,1207.2038383,73,H,1,8
2,159H,159,0,21,F,0,70,1207.2038383,73,H,2,8
1,160A,160,3,21,F,R,2,18.000571297,73,A,1,8
1,161K,161,0,3,F,0,52,23.612906058,73,K,1,8
1,162D,162,0,1,R,N,31,164.95740043,73,D,1,8
1,163F,163,15,1,F,L,2,948.00443079,73,F,1,8
1,164E,164,3,20,R,F,2,5037.9561206,73,E,1,8
2,164E,164,3,20,R,L,2,5037.9561206,73,E,1,8
3,164E,164,3,3,F,L,3,5037.9561206,73,E,2,8
1,165K,165,0,30,F,0,41,94.968451712,73,K,1,8
2,165K,165,0,30,F,0,41,94.968451712,73,K,1,8
3,165K,165,0,30,F,0,42,94.968451712,73,K,1,8
4,165K,165,0,30,R,N,31,94.968451712,73,K,1,8
1,166D,166,31,30,F,F,2,166.41903931,73,D,1,8
2,166D,166,0,31,N,N,35,166.41903931,73,D,2,8
1,167F,167,50,3,F,B,2,956.40441852,73,F,1,8
2,167F,167,0,3,F,0,88,956.40441852,73,F,1,8
3,167F,167,0,3,F,0,51,956.40441852,73,F,1,8
1,168F,168,0,4,F,0,42,1235.7752543,73,F,1,8
1,169K,169,3,2,F,L,2,26.878866127,73,K,1,8
2,169K,169,4,2,F,F,3,26.878866127,73,K,1,8
1,170B,170,68,3,F,F,2,32.331006112,73,B,1,8
1,172F,172,9,3,F,B,2,1432.0554199,73,F,1,8
2,172F,172,9,9,F,B,3,1432.0554199,73,F,2,8
1,173J,173,1,68,F,R,2,23.59023321,73,J,1,8
1,174E,174,30,1,F,F,2,667.63867409,73,E,1,8
2,174E,174,0,30,T,N,31,667.63867409,73,E,2,8
1,175G,175,0,3,F,0,68,3550.5033564,73,G,1,8
2,175G,175,0,3,F,0,52,3550.5033564,73,G,1,8
1,176F,176,0,1,L,0,42,2403.45497,73,F,1,8
2,176F,176,0,1,L,0,42,2403.45497,73,F,1,8
3,176F,176,0,1,L,0,41,2403.45497,73,F,1,8
1,177K,177,0,2,L,0,52,52.276612721,73,K,1,8
1,178E,178,1,31,F,B,2,656.65202329,73,E,1,8
1,179F,179,0,2,L,0,42,569.1002994,73,F,1,8
1,180H,180,0,2,F,0,42,2061.6920413,73,H,1,8
1,181F,181,4,4,F,R,2,2731.5023097,73,F,1,8
1,182K,182,4,30,F,L,2,59.411842609,73,K,1,8
2,182K,182,4,30,R,L,2,59.411842609,73,K,1,8
1,183K,183,0,4,R,0,68,192.60339084,73,K,1,8
2,183K,183,0,4,R,0,52,192.60339084,73,K,1,8
1,184A,184,1,14,B,F,2,25.3484045,73,A,1,8
1,185G,185,20,68,L,R,2,49.961350262,73,G,1,8
2,185G,185,2,20,L,R,3,49.961350262,73,G,2,8
3,185G,185,0,2,L,0,54,49.961350262,73,G,3,8
1,"  1K",1,2,3,R,F,2,9.888891219,74,K,1,8
2,"  1K",1,1,3,L,F,3,9.888891219,74,K,1,8
1,"  2E",2,20,2,R,F,2,109.95555827,74,E,1,8
1,"  3K",3,0,31,F,0,60,9.888891219,74,K,1,8
2,"  3K",3,0,31,U,0,60,9.888891219,74,K,1,8
3,"  3K",3,0,31,U,0,60,9.888891219,74,K,1,8
1,"  4G",4,1,5,L,F,2,677.51769609,74,G,1,8
1,"  5K",5,2,2,R,F,2,19.777782438,74,K,1,8
2,"  5K",5,2,2,R,L,2,19.777782438,74,K,1,8
1,"  6J",6,0,1,R,0,42,18.152548071,74,J,1,8
1,"  7J",7,0,3,F,0,42,10.8211911,74,J,1,8
2,"  7J",7,0,3,L,0,42,10.8211911,74,J,1,8
1,"  8K",8,3,3,R,F,2,19.777782438,74,K,1,8
2,"  8K",8,3,3,R,L,2,19.777782438,74,K,1,8
3,"  8K",8,0,3,L,0,62,19.777782438,74,K,2,8
4,"  8K",8,5,3,F,L,3,19.777782438,74,K,1,8
1,"  9E",9,20,2,L,F,2,98.190766026,74,E,1,8
2,"  9E",9,20,2,L,R,2,98.190766026,74,E,1,8
3,"  9E",9,1,2,F,L,3,98.190766026,74,E,1,8
4,"  9E",9,2,1,F,L,4,98.190766026,74,E,3,8
1," 10G",10,2,20,F,F,2,283.27811185,74,G,1,8
2," 10G",10,2,20,L,R,2,283.27811185,74,G,1,8
1," 11H",11,0,2,F,0,63,383.42699787,74,H,1,8
2," 11H",11,0,2,R,0,51,383.42699787,74,H,1,8
1," 12K",12,0,3,F,0,42,9.888891219,74,K,1,8
1," 13D",13,5,2,F,L,2,19.777782438,74,D,1,8
1," 14D",14,1,1,F,F,2,19.777782438,74,D,1,8
1," 15G",15,3,4,R,F,2,352.46585346,74,G,1,8
2," 15G",15,3,4,R,L,2,352.46585346,74,G,1,8
1," 16H",16,2,1,R,F,2,477.07506647,74,H,1,8
2," 16H",16,2,1,R,L,2,477.07506647,74,H,1,8
3," 16H",16,0,1,F,0,68,477.07506647,74,H,1,8
4," 16H",16,0,1,U,0,68,477.07506647,74,H,1,8
5," 16H",16,0,1,R,0,68,477.07506647,74,H,1,8
1," 17K",17,0,3,F,0,52,19.777782438,74,K,1,8
1," 18E",18,0,1,R,0,50,98.756381039,74,E,1,8
2," 18E",18,0,1,F,0,60,98.756381039,74,E,1,8
3," 18E",18,0,1,U,0,60,98.756381039,74,E,1,8
4," 18E",18,0,1,R,N,31,98.756381039,74,E,1,8
1," 19F",19,0,4,F,0,45,120.11403693,74,F,1,8
1," 20G",20,1,4,F,B,2,284.90989821,74,G,1,8
2," 20G",20,14,4,L,F,3,284.90989821,74,G,1,8
3," 20G",20,14,4,L,R,3,284.90989821,74,G,1,8
4," 20G",20,1,4,F,L,2,284.90989821,74,G,1,8
1," 21H",21,1,5,L,F,2,385.63567873,74,H,1,8
1," 22F",22,5,68,F,L,2,1391.4241185,74,F,1,8
2," 22F",22,5,68,R,L,2,1391.4241185,74,F,1,8
1," 23J",23,3,2,L,F,2,22.798896999,74,J,1,8
1," 24K",24,0,3,F,0,51,20.834657687,74,K,1,8
1," 25K",25,30,1,R,F,2,20.834657687,74,K,1,8
2," 25K",25,30,1,R,R,2,20.834657687,74,K,1,8
3," 25K",25,0,1,R,0,45,20.834657687,74,K,1,8
4," 25K",25,0,30,R,0,57,20.834657687,74,K,2,8
1," 26K",26,5,2,F,B,2,19.777782438,74,K,1,8
1," 27J",27,1,14,F,L,2,10.8211911,74,J,1,8
2," 27J",27,1,14,R,L,2,10.8211911,74,J,1,8
1," 28F",28,1,31,L,F,2,342.5933012,74,F,1,8
1," 29H",29,3,14,F,L,2,1099.9230699,74,H,1,8
1," 30D",30,2,16,F,L,2,194.02004572,74,D,1,8
2," 30D",30,2,16,R,L,2,194.02004572,74,D,1,8
3," 30D",30,0,16,F,0,45,194.02004572,74,D,1,8
1," 31J",31,31,2,F,F,3,26.538971173,74,J,1,8
2," 31J",31,31,2,R,F,4,26.538971173,74,J,1,8
3," 31J",31,2,2,F,F,2,26.538971173,74,J,1,8
4," 31J",31,0,2,F,0,63,26.538971173,74,J,1,8
5," 31J",31,0,2,F,0,58,26.538971173,74,J,1,8
1," 32K",32,0,30,L,0,63,24.252505715,74,K,1,8
2," 32K",32,0,30,F,0,44,24.252505715,74,K,1,8
3," 32K",32,0,30,R,N,31,24.252505715,74,K,1,8
1," 33K",33,0,1,R,0,42,24.252505715,74,K,1,8
1," 34J",34,0,14,F,0,52,21.6423822,74,J,1,8
1," 35K",35,14,1,L,F,2,19.777782438,74,K,1,8
1," 36K",36,0,5,F,0,70,19.777782438,74,K,1,8
1," 37H",37,0,5,F,0,62,3684.07968,74,H,1,8
1," 38K",38,1,50,F,R,2,19.777782438,74,K,1,8
2," 38K",38,0,50,F,0,42,19.777782438,74,K,1,8
3," 38K",38,0,50,F,0,41,19.777782438,74,K,1,8
1," 39D",39,0,2,F,0,52,33.028896671,74,D,1,8
1," 40F",40,3,1,F,R,2,275.72569301,74,F,1,8
1," 41H",41,3,1,F,F,2,885.23929001,74,H,1,8
2," 41H",41,3,1,L,R,2,885.23929001,74,H,1,8
1," 42K",42,14,4,L,F,2,19.777782438,74,K,1,8
2," 42K",42,0,4,B,0,57,19.777782438,74,K,1,8
1," 43C",43,1,2,F,F,2,21.6423822,74,C,1,8
1," 44E",44,3,1,F,F,2,132.35391273,74,E,1,8
1," 45F",45,1,31,F,R,2,160.97757526,74,F,1,8
2," 45F",45,0,1,R,0,63,160.97757526,74,F,2,8
3," 45F",45,0,1,R,0,59,160.97757526,74,F,2,8
1," 46K",46,0,1,F,0,50,9.888891219,74,K,1,8
2," 46K",46,0,1,F,0,50,9.888891219,74,K,1,8
3," 46K",46,0,1,F,0,50,9.888891219,74,K,1,8
1," 47K",47,3,2,F,L,2,19.777782438,74,K,1,8
2," 47K",47,3,2,R,L,2,19.777782438,74,K,1,8
3," 47K",47,0,3,R,0,63,19.777782438,74,K,2,8
4," 47K",47,0,3,R,0,51,19.777782438,74,K,2,8
5," 47K",47,3,2,B,L,2,19.777782438,74,K,1,8
1," 48E",48,20,2,R,F,2,162.21838535,74,E,1,8
1," 49G",49,31,3,F,R,2,467.99632765,74,G,1,8
1," 50J",50,21,60,F,L,2,21.6423822,74,J,1,8
2," 50J",50,20,21,R,F,3,21.6423822,74,J,2,8
1," 51C",51,2,1,R,F,2,18.131506866,74,C,1,8
1," 52F",52,30,3,B,F,2,207.48220811,74,F,1,8
2," 52F",52,31,30,B,F,3,207.48220811,74,F,2,8
3," 52F",52,2,31,B,F,4,207.48220811,74,F,3,8
4," 52F",52,2,2,B,F,5,207.48220811,74,F,4,8
1," 53H",53,0,2,F,0,57,666.13814837,74,H,1,8
2," 53H",53,0,2,L,0,57,666.13814837,74,H,1,8
1," 54K",54,2,31,F,L,2,19.777782438,74,K,1,8
1," 55E",55,2,5,R,F,2,736.65699121,74,E,1,8
2," 55E",55,2,5,R,L,2,736.65699121,74,E,1,8
1," 56J",56,0,1,L,0,45,14.680749259,74,J,1,8
2," 56J",56,0,1,L,0,42,14.680749259,74,J,1,8
3," 56J",56,0,1,F,0,42,14.680749259,74,J,1,8
1," 57K",57,0,3,T,N,31,13.415929087,74,K,1,8
1," 58K",58,3,2,F,R,2,19.777782438,74,K,1,8
2," 58K",58,0,3,F,0,51,19.777782438,74,K,2,8
1," 59D",59,1,1,B,F,2,28.348154828,74,D,1,8
1," 60E",60,2,31,F,L,2,194.57156402,74,E,1,8
2," 60E",60,0,31,F,0,51,194.57156402,74,E,1,8
1," 61G",61,1,3,F,R,2,561.33450736,74,G,1,8
1," 62K",62,0,31,F,0,54,19.777782438,74,K,1,8
2," 62K",62,0,31,L,0,54,19.777782438,74,K,1,8
3," 62K",62,0,31,F,0,64,19.777782438,74,K,1,8
4," 62K",62,0,31,L,0,54,19.777782438,74,K,1,8
1," 63K",63,14,1,B,F,3,19.777782438,74,K,2,8
2," 63K",63,1,60,B,F,2,19.777782438,74,K,1,8
1," 64F",64,2,2,F,B,2,223.71755331,74,F,1,8
2," 64F",64,2,2,F,B,3,223.71755331,74,F,2,8
3," 64F",64,2,2,F,B,4,223.71755331,74,F,3,8
1," 65H",65,0,14,F,0,51,718.26301675,74,H,1,8
1," 66K",66,3,4,F,F,2,31.384868506,74,K,1,8
2," 66K",66,0,3,F,0,59,31.384868506,74,K,2,8
1," 67K",67,31,3,F,R,2,31.384868506,74,K,1,8
2," 67K",67,0,31,N,N,33,31.384868506,74,K,2,8
3," 67K",67,31,3,R,R,2,31.384868506,74,K,1,8
4," 67K",67,31,3,R,R,2,31.384868506,74,K,1,8
1," 68B",68,4,31,F,R,2,10.404506316,74,B,1,8
2," 68B",68,4,31,L,R,2,10.404506316,74,B,1,8
1," 69C",69,68,68,C,V,1,23.710432055,74,C,1,8
2," 69C",69,20,68,R,F,2,23.710432055,74,C,1,8
1," 70F",70,20,1,F,F,2,271.32288753,74,F,1,8
1," 71H",71,2,15,R,F,2,871.10373249,74,H,1,8
2," 71H",71,15,2,R,F,3,871.10373249,74,H,2,8
3," 71H",71,0,15,L,N,31,871.10373249,74,H,1,8
1," 72K",72,0,1,T,N,31,9.888891219,74,K,1,8
1," 73K",73,0,1,T,N,31,19.777782438,74,K,1,8
2," 73K",73,0,1,R,0,57,19.777782438,74,K,1,8
3," 73K",73,0,1,R,0,57,19.777782438,74,K,1,8
1," 74G",74,3,3,B,F,2,612.89895629,74,G,1,8
1," 75H",75,1,1,B,F,2,829.58053226,74,H,1,8
2," 75H",75,0,1,F,0,50,829.58053226,74,H,1,8
3," 75H",75,0,1,F,0,88,829.58053226,74,H,1,8
4," 75H",75,0,1,F,0,51,829.58053226,74,H,1,8
1," 76K",76,0,3,T,0,68,19.777782438,74,K,1,8
2," 76K",76,0,3,F,0,63,19.777782438,74,K,1,8
3," 76K",76,0,3,F,0,63,19.777782438,74,K,1,8
4," 76K",76,0,3,F,0,63,19.777782438,74,K,1,8
5," 76K",76,0,3,F,0,63,19.777782438,74,K,1,8
6," 76K",76,0,3,F,0,61,19.777782438,74,K,1,8
7," 76K",76,0,3,U,0,61,19.777782438,74,K,1,8
8," 76K",76,0,3,F,0,42,19.777782438,74,K,1,8
9," 76K",76,0,3,F,0,70,19.777782438,74,K,1,8
1," 77K",77,3,4,L,F,2,19.777782438,74,K,1,8
2," 77K",77,3,4,L,R,2,19.777782438,74,K,1,8
1," 78D",78,20,3,R,F,2,28.414080769,74,D,1,8
2," 78D",78,0,3,L,0,63,28.414080769,74,D,1,8
3," 78D",78,14,3,L,F,3,28.414080769,74,D,1,8
4," 78D",78,3,14,B,F,4,28.414080769,74,D,3,8
1," 79D",79,2,2,B,F,2,28.414080769,74,D,1,8
1," 80F",80,0,5,F,0,62,237.20114508,74,F,1,8
1," 81K",81,0,3,F,0,51,19.777782438,74,K,1,8
1," 82D",82,0,5,F,0,53,30.721488721,74,D,1,8
2," 82D",82,0,5,F,0,50,30.721488721,74,D,1,8
3," 82D",82,0,5,L,0,57,30.721488721,74,D,1,8
4," 82D",82,0,5,L,0,58,30.721488721,74,D,1,8
1," 83F",83,3,2,L,F,2,256.46341905,74,F,1,8
1," 84H",84,0,31,F,0,45,823.39622584,74,H,1,8
1," 85K",85,3,3,F,L,2,19.777782438,74,K,1,8
2," 85K",85,3,3,R,L,2,19.777782438,74,K,1,8
3," 85K",85,20,3,F,L,3,19.777782438,74,K,1,8
1," 86D",86,1,3,F,F,2,26.040746877,74,D,1,8
1," 87E",87,1,14,L,F,2,178.73434369,74,E,1,8
1," 88G",88,3,1,L,F,2,515.64448932,74,G,1,8
1," 89J",89,0,30,F,0,51,21.6423822,74,J,1,8
1," 90K",90,0,2,F,0,50,19.777782438,74,K,1,8
2," 90K",90,0,2,L,0,51,19.777782438,74,K,1,8
1," 91F",91,3,5,F,F,2,762.78604893,74,F,1,8
1," 92J",92,0,14,F,0,52,27.188242639,74,J,1,8
2," 92J",92,0,14,T,N,31,27.188242639,74,J,1,8
3," 92J",92,0,14,R,0,57,27.188242639,74,J,1,8
1," 93J",93,0,1,F,0,42,27.188242639,74,J,1,8
1," 94F",94,3,3,F,F,2,114.74811775,74,F,1,8
1," 95G",95,20,4,F,R,2,272.18196461,74,G,1,8
1," 96F",96,60,4,R,F,2,225.36860536,74,F,1,8
1," 97G",97,0,4,F,0,56,534.57321108,74,G,1,8
1," 98D",98,1,3,F,B,2,284.60228928,74,D,1,8
1," 99K",99,3,1,F,R,2,35.57528616,74,K,1,8
2," 99K",99,3,1,L,R,2,35.57528616,74,K,1,8
3," 99K",99,0,3,R,0,59,35.57528616,74,K,2,8
1,100B,100,21,30,R,F,2,21.391664985,74,B,1,8
1,101B,101,1,21,F,L,2,21.391664985,74,B,1,8
1,102K,102,0,3,F,0,42,19.777782438,74,K,1,8
1,103G,103,0,2,F,0,43,2870.6385621,74,G,1,8
2,103G,103,0,2,F,0,59,2870.6385621,74,G,1,8
1,104D,104,0,1,F,0,68,37.775564457,74,D,1,8
1,105E,105,3,31,R,F,2,259.27792135,74,E,1,8
2,105E,105,2,31,B,F,3,259.27792135,74,E,1,8
1,106F,106,1,2,L,F,2,1171.4214323,74,F,1,8
1,107K,107,0,3,T,N,31,17.5404208,74,K,1,8
1,108D,108,3,2,R,F,2,23.93111675,74,D,1,8
2,108D,108,0,2,L,0,50,23.93111675,74,D,1,8
1,109E,109,14,1,F,L,2,164.25459939,74,E,1,8
2,109E,109,0,14,T,N,31,164.25459939,74,E,2,8
1,110F,110,30,1,F,B,2,199.77729853,74,F,1,8
1,111H,111,1,30,B,F,2,641.4009227,74,H,1,8
1,112J,112,14,4,L,F,2,35.818142541,74,J,1,8
1,113K,113,0,3,F,0,52,32.732229935,74,K,1,8
1,114K,114,2,45,F,R,2,19.777782438,74,K,1,8
1,115K,115,0,1,F,0,44,19.777782438,74,K,1,8
2,115K,115,0,1,T,N,31,19.777782438,74,K,1,8
1,116E,116,0,2,F,0,51,764.25900377,74,E,1,8
1,117K,117,3,2,F,L,2,13.918614391,74,K,1,8
2,117K,117,3,2,R,L,2,13.918614391,74,K,1,8
3,117K,117,0,3,R,0,42,13.918614391,74,K,2,8
1,118F,118,5,3,F,L,2,64.391030104,74,F,1,8
2,118F,118,5,3,R,L,2,64.391030104,74,F,1,8
3,118F,118,0,5,F,0,57,64.391030104,74,F,2,8
1,119F,119,2,3,R,L,2,64.391030104,74,F,1,8
1,120G,120,20,4,F,R,2,152.73520317,74,G,1,8
1,121H,121,14,21,F,L,2,206.73252881,74,H,1,8
2,121H,121,0,14,B,0,70,206.73252881,74,H,2,8
1,122K,122,5,3,F,L,2,9.888891219,74,K,1,8
1,123E,123,14,2,R,F,2,181.44929574,74,E,1,8
2,123E,123,20,14,R,F,3,181.44929574,74,E,2,8
3,123E,123,14,2,F,L,4,181.44929574,74,E,1,8
1,124F,124,0,3,F,0,51,220.69062454,74,F,1,8
2,124F,124,0,3,F,0,45,220.69062454,74,F,1,8
1,125G,125,1,5,F,B,2,523.47706384,74,G,1,8
1,126J,126,3,1,F,L,2,10.8211911,74,J,1,8
2,126J,126,3,1,R,L,2,10.8211911,74,J,1,8
3,126J,126,0,1,F,0,60,10.8211911,74,J,1,8
1,127D,127,3,1,L,F,2,46.873344378,74,D,1,8
1,128E,128,2,3,F,L,2,321.72181864,74,E,1,8
1,129H,129,1,30,B,F,2,1256.297675,74,H,1,8
1,130B,130,2,68,F,F,2,20.809012632,74,B,1,8
1,131K,131,0,1,F,0,70,19.777782438,74,K,1,8
2,131K,131,0,1,F,0,42,19.777782438,74,K,1,8
3,131K,131,0,1,F,0,61,19.777782438,74,K,1,8
4,131K,131,0,1,R,0,43,19.777782438,74,K,1,8
5,131K,131,0,1,F,0,58,19.777782438,74,K,1,8
6,131K,131,0,1,F,0,56,19.777782438,74,K,1,8
1,132B,132,2,31,F,F,2,12.62413433,74,B,1,8
2,132B,132,0,31,R,N,31,12.62413433,74,B,1,8
1,133H,133,2,3,R,F,2,3215.839337,74,H,1,8
1,134K,134,0,1,T,N,31,14.998151682,74,K,1,8
1,135J,135,68,3,F,B,2,21.6423822,74,J,1,8
1,136D,136,2,3,R,F,2,57.882976602,74,D,1,8
1,137E,137,0,31,F,0,57,397.2879842,74,E,1,8
1,138G,138,3,2,F,F,2,1146.1667383,74,G,1,8
1,139A,139,1,15,F,R,2,20.809012632,74,A,1,8
2,139A,139,0,1,L,0,50,20.809012632,74,A,2,8
1,140C,140,31,60,B,F,2,135.09655911,74,C,1,8
1,141J,141,2,1,F,F,2,25.330604834,74,J,1,8
1,142K,142,2,2,F,L,2,23.148246195,74,K,1,8
1,143B,143,68,2,F,R,2,20.809012632,74,B,1,8
1,144K,144,0,31,F,0,45,19.777782438,74,K,1,8
2,144K,144,0,31,F,0,42,19.777782438,74,K,1,8
3,144K,144,0,31,R,0,52,19.777782438,74,K,1,8
4,144K,144,0,31,F,0,41,19.777782438,74,K,1,8
5,144K,144,0,31,F,0,41,19.777782438,74,K,1,8
6,144K,144,0,31,F,0,42,19.777782438,74,K,1,8
7,144K,144,0,31,R,0,42,19.777782438,74,K,1,8
1,145C,145,2,2,R,F,2,39.292947239,74,C,1,8
2,145C,145,2,2,R,L,2,39.292947239,74,C,1,8
1,146D,146,30,5,F,F,2,53.861494173,74,D,1,8
1,147G,147,20,1,F,L,2,1066.535564,74,G,1,8
2,147G,147,0,20,R,0,63,1066.535564,74,G,2,8
1,148C,148,31,14,B,F,3,27.521896031,74,C,2,8
2,148C,148,14,20,B,F,2,27.521896031,74,C,1,8
1,149D,149,2,1,F,F,2,37.726120001,74,D,1,8
2,149D,149,2,1,R,L,2,37.726120001,74,D,1,8
1,150F,150,14,31,F,F,2,314.93817929,74,F,1,8
2,150F,150,14,31,R,L,2,314.93817929,74,F,1,8
1,151H,151,3,2,R,F,2,1011.1340992,74,H,1,8
1,152K,152,3,4,B,F,4,9.888891219,74,K,3,8
2,152K,152,4,14,L,F,3,9.888891219,74,K,1,8
3,152K,152,4,3,R,R,3,9.888891219,74,K,2,8
4,152K,152,0,4,F,0,60,9.888891219,74,K,3,8
5,152K,152,0,14,F,0,44,9.888891219,74,K,1,8
1,153C,153,30,3,L,F,2,24.287562247,74,C,1,8
1,154D,154,0,31,F,0,56,33.292600438,74,D,1,8
2,154D,154,0,31,F,0,56,33.292600438,74,D,1,8
1,155G,155,14,30,F,R,2,659.24168888,74,G,1,8
1,156J,156,30,1,F,F,2,21.6423822,74,J,1,8
1,157F,157,14,3,L,F,2,700.04607087,74,F,1,8
2,157F,157,14,3,L,F,2,700.04607087,74,F,1,8
1,158K,158,1,90,L,F,2,9.888891219,74,K,1,8
1,159D,159,0,3,L,0,56,21.623708799,74,D,1,8
2,159D,159,0,3,L,0,51,21.623708799,74,D,1,8
1,160E,160,0,1,R,0,42,148.41737906,74,E,1,8
2,160E,160,0,1,R,0,42,148.41737906,74,E,1,8
3,160E,160,0,1,T,N,31,148.41737906,74,E,1,8
1,161G,161,2,3,F,L,2,428.1807405,74,G,1,8
1,162C,162,0,21,F,0,41,10.965473648,74,C,1,8
2,162C,162,0,21,F,0,41,10.965473648,74,C,1,8
3,162C,162,0,21,F,0,41,10.965473648,74,C,1,8
4,162C,162,0,21,F,0,41,10.965473648,74,C,1,8
5,162C,162,0,21,F,0,68,10.965473648,74,C,1,8
1,163E,163,1,1,F,F,2,103.16817813,74,E,1,8
2,163E,163,0,1,F,0,45,103.16817813,74,E,2,8
1,164E,164,2,3,F,F,2,103.16817813,74,E,1,8
1,165G,165,2,1,F,L,2,297.63783181,74,G,1,8
2,165G,165,0,1,F,0,45,297.63783181,74,G,1,8
1,166A,166,58,1,F,B,2,24.440185336,74,A,1,8
1,167E,167,5,16,F,R,2,1594.3555949,74,E,1,8
2,167E,167,5,16,L,R,2,1594.3555949,74,E,1,8
1,168J,168,1,3,R,F,2,21.6423822,74,J,1,8
2,168J,168,0,3,B,0,57,21.6423822,74,J,1,8
3,168J,168,0,1,B,0,57,21.6423822,74,J,2,8
1,169G,169,0,14,R,N,31,1844.5712998,74,G,1,8
1,170J,170,21,2,F,L,3,12.74195252,74,J,1,8
2,170J,170,21,2,L,F,2,12.74195252,74,J,1,8
3,170J,170,21,2,L,L,2,12.74195252,74,J,1,8
1,171J,171,0,30,F,0,42,12.74195252,74,J,1,8
1,172J,172,30,2,R,F,2,21.6423822,74,J,1,8
1,173C,173,31,20,F,F,2,17.939130135,74,C,1,8
1,174E,174,20,2,F,F,2,168.77951948,74,E,1,8
1,175G,175,30,1,F,B,2,486.92504941,74,G,1,8
2,175G,175,3,30,F,B,3,486.92504941,74,G,2,8
1,176K,176,0,5,F,0,50,19.777782438,74,K,1,8
2,176K,176,0,5,F,0,42,19.777782438,74,K,1,8
1,177C,177,31,1,F,F,2,26.740365563,74,C,1,8
1,178D,178,3,58,B,F,2,36.654823452,74,D,1,8
1,179F,179,2,2,B,F,2,305.99498067,74,F,1,8
1,180K,180,0,1,F,0,51,19.777782438,74,K,1,8
1,181K,181,0,3,F,0,68,9.888891219,74,K,1,8
2,181K,181,0,3,T,N,31,9.888891219,74,K,1,8
1,182H,182,3,1,L,F,2,1516.0385446,74,H,1,8
1,183C,183,2,3,F,L,2,22.652360036,74,C,1,8
2,183C,183,0,3,F,0,62,22.652360036,74,C,1,8
1,184H,184,0,3,F,0,70,832.2309493,74,H,1,8
2,184H,184,5,3,L,F,2,832.2309493,74,H,1,8
1,185H,185,1,2,R,F,2,424.06672575,74,H,1,8
1,"  1G",1,30,3,F,B,2,150.42961298,75,G,1,8
2,"  1G",1,31,30,F,B,3,150.42961298,75,G,2,8
1,"  2J",2,0,3,T,N,32,32.841311702,75,J,1,8
2,"  2J",2,0,3,T,0,42,32.841311702,75,J,1,8
3,"  2J",2,0,3,L,0,60,32.841311702,75,J,1,8
1,"  3G",3,2,3,F,B,2,2345.6550998,75,G,1,8
2,"  3G",3,1,3,B,F,3,2345.6550998,75,G,1,8
1,"  4G",4,2,4,R,F,2,4940.509029,75,G,1,8
1,"  5J",5,5,30,F,F,2,35.647601787,75,J,1,8
2,"  5J",5,5,30,R,L,2,35.647601787,75,J,1,8
3,"  5J",5,0,30,F,0,58,35.647601787,75,J,1,8
1,"  6K",6,0,14,R,0,70,45.829174935,75,K,1,8
1,"  7K",7,0,14,T,N,31,42.221359745,75,K,1,8
1,"  8D",8,3,1,F,B,2,70.313763664,75,D,1,8
2,"  8D",8,3,3,F,B,3,70.313763664,75,D,2,8
3,"  8D",8,14,3,F,B,4,70.313763664,75,D,3,8
1,"  9E",9,15,20,F,B,2,409.47420965,75,E,1,8
2,"  9E",9,20,15,F,B,3,409.47420965,75,E,2,8
3,"  9E",9,30,20,F,R,4,409.47420965,75,E,3,8
4,"  9E",9,1,20,R,L,5,409.47420965,75,E,3,8
5,"  9E",9,20,15,F,B,6,409.47420965,75,E,2,8
1," 10H",10,0,3,R,0,43,1505.4568683,75,H,1,8
2," 10H",10,0,3,L,0,60,1505.4568683,75,H,1,8
1," 11C",11,2,1,R,F,2,32.841311702,75,C,1,8
1," 12D",12,0,1,R,0,44,60.815646577,75,D,1,8
