PSU,CASENO,RATWGT,CASEID,STRATIF,VERSION,ACCSEQ,VEHNUM,CLASS1,GADEV1,OBJCONT,CLASS2,GADEV2
76,165,229.50642419,165G,G,7,1,1,15,T,31,0,N
76,166,161.68512627,166A,A,7,1,1,15,F,61,0,0
76,166,161.68512627,166A,A,7,2,1,15,R,31,0,N
76,167,161.68512627,167B,B,7,1,1,2,F,56,0,0
76,168,161.68512627,168B,B,7,1,1,15,F,2,1,R
76,168,161.68512627,168B,B,7,2,1,15,L,31,0,N
76,168,161.68512627,168B,B,7,3,2,1,B,44,0,0
76,169,144.39302259,169K,K,7,1,1,3,F,2,15,F
76,170,680.38935151,170F,F,7,1,1,3,B,2,2,F
76,171,144.39302259,171K,K,7,1,1,2,F,68,0,0
76,171,144.39302259,171K,K,7,2,1,2,T,31,0,N
78,1,75.556779783,"  1D",D,7,1,1,2,U,63,0,0
78,1,75.556779783,"  1D",D,7,2,1,2,F,42,0,0
78,2,78.97637542,"  2K",K,7,1,1,13,F,2,3,L
78,2,78.97637542,"  2K",K,7,2,1,13,L,2,3,L
78,3,71.769487827,"  3H",H,7,1,1,15,F,63,0,0
78,4,71.769487827,"  4H",H,7,1,1,1,L,2,1,F
78,5,65.09006798,"  5C",C,7,1,1,15,F,2,15,F
78,6,120.57169734,"  6E",E,7,1,1,12,L,2,2,F
78,8,933.00334175,"  8H",H,7,1,1,1,L,51,0,0
78,9,155.21970856,"  9F",F,7,1,1,3,R,2,15,F
78,11,65.135154986," 11D",D,7,1,1,15,F,2,1,L
78,11,65.135154986," 11D",D,7,2,1,15,R,2,1,L
78,12,1004.7728296," 12H",H,7,1,1,1,F,72,0,0
78,13,82.447419442," 13C",C,7,1,1,2,F,2,1,R
78,14,82.447419442," 14C",C,7,1,1,4,F,2,2,B
78,14,82.447419442," 14C",C,7,2,2,2,F,3,3,B
78,15,66.682114916," 15K",K,7,1,1,13,F,2,15,F
78,16,66.682114916," 16K",K,7,1,1,2,F,57,0,0
78,16,66.682114916," 16K",K,7,2,1,2,F,68,0,0
78,16,66.682114916," 16K",K,7,3,1,2,F,57,0,0
78,16,66.682114916," 16K",K,7,4,1,2,R,68,0,0
78,16,66.682114916," 16K",K,7,5,1,2,F,68,0,0
78,17,91.84056853," 17D",D,7,1,1,1,F,2,3,L
78,18,1621.9620667," 18G",G,7,1,1,1,F,2,1,R
78,19,65.135154986," 19D",D,7,1,1,2,R,2,4,F
78,20,598.17040756," 20G",G,7,1,1,13,L,2,3,F
78,21,65.09006798," 21J",J,7,1,1,15,F,78,0,0
78,22,111.95491693," 22C",C,7,1,1,2,F,50,0,0
78,22,111.95491693," 22C",C,7,2,1,2,F,51,0,0
78,23,65.09006798," 23J",J,7,1,1,4,T,31,0,N
78,24,4342.0540136," 24H",H,7,1,1,1,F,56,0,0
78,24,4342.0540136," 24H",H,7,2,1,1,R,31,0,N
78,25,53.08264817," 25B",B,7,1,1,15,F,50,0,0
78,25,53.08264817," 25B",B,7,2,1,15,L,50,0,0
78,25,53.08264817," 25B",B,7,3,1,15,T,31,0,N
78,26,628.32938023," 26F",F,7,1,1,15,R,64,0,0
78,27,65.09006798," 27J",J,7,1,1,2,L,3,15,L
78,27,65.09006798," 27J",J,7,2,1,2,F,2,2,F
78,28,382.87528111," 28F",F,7,1,1,5,T,31,0,N
78,28,382.87528111," 28F",F,7,2,1,5,9,57,0,0
78,29,65.135154986," 29D",D,7,1,1,15,R,2,1,F
78,29,65.135154986," 29D",D,7,2,1,15,T,31,0,N
78,30,376.07211621," 30H",H,7,1,1,3,F,72,0,0
78,31,81.145618082," 31C",C,7,1,1,15,F,2,2,F
78,32,867.18874624," 32E",E,7,1,1,15,F,2,15,F
78,32,867.18874624," 32E",E,7,2,2,15,B,3,15,F
78,33,292.64336862," 33G",G,7,1,1,13,F,2,24,L
78,34,276.07864965," 34G",G,7,1,1,15,R,50,0,0
78,34,276.07864965," 34G",G,7,2,1,15,U,61,0,0
78,35,199.4070379," 35E",E,7,1,1,2,F,2,2,B
78,36,222.48158226," 36F",F,7,1,1,4,T,31,0,N
78,37,65.09006798," 37C",C,7,1,1,1,L,2,13,F
78,37,65.09006798," 37C",C,7,2,1,1,L,2,13,R
78,38,65.135154986," 38D",D,7,1,1,2,L,2,4,F
78,39,71.912125129," 39A",A,7,1,1,15,F,2,22,B
78,40,110.29987145," 40K",K,7,1,1,15,T,31,0,N
78,41,53.08264817," 41B",B,7,1,1,1,T,31,0,N
78,42,143.29734097," 42D",D,7,1,1,15,T,31,0,N
78,43,65.135154986," 43D",D,7,1,1,4,F,51,0,0
78,45,144.87172799," 45F",F,7,1,1,15,F,2,3,B
78,46,502.38641479," 46H",H,7,1,1,2,F,2,15,B
78,47,65.09006798," 47C",C,7,1,1,13,L,2,5,F
78,48,66.437858085," 48D",D,7,1,1,1,T,31,0,N
78,49,66.437858085," 49D",D,7,1,1,15,F,2,15,R
78,49,66.437858085," 49D",D,7,2,2,15,L,31,0,N
78,50,66.437858085," 50D",D,7,1,1,3,F,68,0,0
78,50,66.437858085," 50D",D,7,2,1,3,F,51,0,0
78,51,65.135154986," 51K",K,7,1,1,2,R,31,0,N
78,51,65.135154986," 51K",K,7,2,1,2,T,52,0,0
78,51,65.135154986," 51K",K,7,3,1,2,N,32,0,N
78,52,65.09006798," 52C",C,7,1,1,1,F,2,1,R
78,53,129.34975713," 53F",F,7,1,1,15,F,2,5,B
78,54,287.58192671," 54G",G,7,1,1,13,U,88,0,0
78,55,64.674878565," 55F",F,7,1,1,1,L,2,1,F
78,56,64.674878565," 56F",F,7,1,1,14,F,2,15,R
78,57,64.674878565," 57F",F,7,1,1,2,F,2,1,F
78,58,224.27964946," 58H",H,7,1,1,15,F,51,0,0
78,58,224.27964946," 58H",H,7,2,1,15,F,58,0,0
78,59,65.135154986," 59K",K,7,1,1,1,T,31,0,N
78,60,65.09006798," 60C",C,7,1,1,24,R,2,1,L
78,61,238.00355312," 61F",F,7,1,1,1,T,31,0,N
78,62,529.15074515," 62G",G,7,1,1,5,F,2,2,R
78,63,53.08264817," 63B",B,7,1,1,15,T,31,0,N
78,64,65.09006798," 64C",C,7,1,1,3,F,2,1,F
78,64,65.09006798," 64C",C,7,2,1,3,F,2,1,R
78,64,65.09006798," 64C",C,7,3,1,3,F,2,1,R
78,65,65.135154986," 65D",D,7,1,1,5,R,31,0,N
78,66,389.53932986," 66E",E,7,1,1,1,T,31,0,N
78,67,111.29695139," 67E",E,7,1,1,15,T,31,0,N
78,68,111.29695139," 68E",E,7,1,1,2,L,2,2,F
78,69,111.29695139," 69E",E,7,1,1,1,F,2,1,F
78,71,69.019662411," 71G",G,7,1,1,3,F,2,15,F
78,71,69.019662411," 71G",G,7,2,1,3,F,3,11,L
78,71,69.019662411," 71G",G,7,3,2,15,F,3,11,L
78,72,71.769487827," 72H",H,7,1,1,3,R,2,13,F
78,73,53.08264817," 73B",B,7,1,1,1,F,42,0,0
78,73,53.08264817," 73B",B,7,2,1,1,N,32,0,N
78,74,148.39593519," 74E",E,7,1,1,13,T,31,0,N
78,75,148.39593519," 75E",E,7,1,1,15,T,31,0,N
78,76,368.10486619," 76G",G,7,1,1,15,F,2,3,B
78,77,65.135154986," 77K",K,7,1,1,2,F,2,3,F
78,78,247.32655864," 78E",E,7,1,1,1,B,2,3,F
78,79,275.94614855," 79F",F,7,1,1,15,T,31,0,N
78,80,956.92650436," 80H",H,7,1,1,14,F,52,0,0
78,81,53.08264817," 81B",B,7,1,1,13,B,2,15,F
78,81,53.08264817," 81B",B,7,2,2,15,T,31,0,N
78,82,65.09006798," 82J",J,7,1,1,3,T,31,0,N
78,83,65.135154986," 83K",K,7,1,1,15,T,31,0,N
78,85,74.197967593," 85E",E,7,1,1,15,R,2,4,F
78,86,65.53721028," 86F",F,7,1,1,4,R,2,1,F
78,86,65.53721028," 86F",F,7,2,1,4,R,2,1,L
78,87,145.7081762," 87G",G,7,1,1,1,F,2,15,L
78,88,227.27004479," 88H",H,7,1,1,14,F,2,15,F
78,89,53.08264817," 89B",B,7,1,1,11,T,31,0,N
78,90,2059.2481335," 90F",F,7,1,1,1,R,2,1,F
78,91,213.31915683," 91E",E,7,1,1,1,F,54,0,0
78,91,213.31915683," 91E",E,7,2,1,1,T,31,0,N
78,91,213.31915683," 91E",E,7,3,1,1,R,57,0,0
78,92,529.15074515," 92G",G,7,1,1,1,R,56,0,0
78,94,134.56778968," 94H",H,7,1,1,15,F,45,0,0
78,95,134.56778968," 95H",H,7,1,1,1,T,31,0,N
78,96,134.56778968," 96H",H,7,1,1,1,F,88,0,0
78,97,65.135154986," 97D",D,7,1,1,15,R,2,5,F
78,97,65.135154986," 97D",D,7,2,1,15,L,31,0,N
78,98,92.747459491," 98E",E,7,1,1,13,F,2,1,L
78,98,92.747459491," 98E",E,7,2,2,1,F,58,0,0
78,99,103.4798057," 99F",F,7,1,1,2,F,2,11,R
78,100,230.06554137,100G,G,7,1,1,15,F,2,3,R
78,100,230.06554137,100G,G,7,2,2,3,L,58,0,0
78,101,65.135154986,101K,K,7,1,1,15,T,31,0,N
78,102,65.09006798,102C,C,7,1,1,2,F,56,0,0
78,102,65.09006798,102C,C,7,2,1,2,T,31,0,N
78,103,538.09498966,103F,F,7,1,1,3,R,88,0,0
78,104,1196.3408151,104G,G,7,1,1,1,F,2,15,B
78,105,65.09006798,105J,J,7,1,1,24,F,2,3,R
78,106,65.09006798,106J,J,7,1,1,13,T,31,0,N
78,107,248.35153369,107F,F,7,1,1,3,F,2,5,F
78,108,861.23385393,108H,H,7,1,1,3,U,60,0,0
78,109,53.08264817,109B,B,7,1,1,15,T,31,0,N
78,110,65.135154986,110K,K,7,1,1,1,F,2,24,B
78,111,227.65557255,111F,F,7,1,1,2,T,31,0,N
78,112,789.4643661,112H,H,7,1,1,15,F,59,0,0
78,113,65.09006798,113C,C,7,1,1,1,L,31,0,N
78,114,113.82778628,114F,F,7,1,1,4,B,2,14,F
78,115,113.82778628,115F,F,7,1,1,15,U,63,0,0
78,115,113.82778628,115F,F,7,2,1,15,F,44,0,0
78,115,113.82778628,115F,F,7,3,1,15,R,44,0,0
78,116,394.73218305,116H,H,7,1,1,1,T,31,0,N
78,117,78.835340567,117E,E,7,1,1,1,T,31,0,N
78,118,195.55571016,118G,G,7,1,1,1,R,56,0,0
78,119,195.55571016,119G,G,7,1,1,11,F,2,12,F
78,120,305.02032326,120H,H,7,1,1,15,R,2,15,F
78,121,69.402284984,121J,J,7,1,1,11,L,50,0,0
78,121,69.402284984,121J,J,7,2,1,11,T,31,0,N
78,122,69.450359003,122K,K,7,1,1,1,T,31,0,N
78,123,62.087883423,123F,F,7,1,1,2,B,2,12,F
78,124,62.087883423,124F,F,7,1,1,2,F,2,2,B
78,125,62.087883423,125F,F,7,1,1,11,L,2,15,F
78,125,62.087883423,125F,F,7,2,1,11,L,2,15,R
78,126,215.30846348,126H,H,7,1,1,1,F,2,2,B
78,127,80.196849421,127F,F,7,1,1,2,B,2,15,F
78,128,80.196849421,128F,F,7,1,1,15,R,2,1,F
78,129,80.196849421,129F,F,7,1,1,2,F,2,15,F
78,130,278.10676533,130H,H,7,1,1,1,F,2,15,B
78,131,65.09006798,131C,C,7,1,1,1,F,2,11,B
78,131,65.09006798,131C,C,7,2,2,11,L,31,0,N
78,132,108.20536941,132E,E,7,1,1,2,T,31,0,N
78,133,120.72643999,133F,F,7,1,1,2,F,2,2,B
78,134,268.40979827,134G,G,7,1,1,15,U,44,0,0
78,135,74.197967593,135E,E,7,1,1,15,B,2,1,F
78,136,76.68851379,136G,G,7,1,1,3,F,2,15,L
78,136,76.68851379,136G,G,7,2,1,3,R,2,15,L
78,137,76.68851379,137G,G,7,1,1,2,L,2,1,F
78,138,119.61581305,138H,H,7,1,1,1,F,2,1,R
78,138,119.61581305,138H,H,7,2,2,1,F,63,0,0
78,139,150.04571827,139F,F,7,1,1,2,T,31,0,N
78,140,150.04571827,140F,F,7,1,1,1,B,2,5,F
78,140,150.04571827,140F,F,7,2,1,1,F,57,0,0
78,141,520.32878674,141H,H,7,1,1,3,F,2,1,B
78,142,520.32878674,142H,H,7,1,1,1,L,2,2,F
78,143,65.09006798,143J,J,7,1,1,1,T,31,0,N
78,144,79.334517706,144F,F,7,1,1,15,T,31,0,N
78,145,79.334517706,145F,F,7,1,1,1,B,2,12,F
78,146,79.334517706,146F,F,7,1,1,11,R,2,1,F
78,147,146.0772487,147E,E,7,1,1,3,T,31,0,N
78,147,146.0772487,147E,E,7,2,1,3,T,57,0,0
78,148,146.0772487,148E,E,7,1,1,2,T,31,0,N
78,149,162.98069398,149F,F,7,1,1,12,T,31,0,N
78,149,162.98069398,149F,F,7,2,1,12,N,32,0,N
78,150,565.18471664,150H,H,7,1,1,1,T,31,0,N
78,151,89.682498277,151F,F,7,1,1,3,L,2,4,F
78,152,89.682498277,152F,F,7,1,1,1,F,2,9,R
78,153,311.00111392,153H,H,7,1,1,13,R,56,0,0
78,154,166.94542708,154E,E,7,1,1,1,F,2,15,B
78,155,414.11797447,155G,G,7,1,1,15,T,31,0,N
78,156,132.38720251,156K,K,7,1,1,15,T,31,0,N
79,1,10.654466861,"  1B",B,7,1,1,4,F,2,1,R
79,1,10.654466861,"  1B",B,7,2,2,1,R,62,0,0
79,1,10.654466861,"  1B",B,7,3,2,1,R,45,0,0
79,1,10.654466861,"  1B",B,7,4,2,1,R,68,0,0
79,1,10.654466861,"  1B",B,7,5,2,1,B,63,0,0
79,1,10.654466861,"  1B",B,7,6,2,1,R,68,0,0
79,1,10.654466861,"  1B",B,7,7,1,4,B,63,0,0
79,2,959.28483057,"  2H",H,7,1,1,13,F,2,15,B
79,2,959.28483057,"  2H",H,7,2,2,15,F,3,2,B
79,2,959.28483057,"  2H",H,7,3,3,2,F,4,1,B
79,3,72.8586035,"  3J",J,7,1,1,22,L,2,4,F
79,4,196.23090741,"  4F",F,7,1,1,15,F,42,0,0
79,5,787.66362975,"  5H",H,7,1,1,1,L,2,1,F
79,6,17.828710899,"  6B",B,7,1,1,5,F,2,3,F
79,7,14.807360055,"  7K",K,7,1,1,3,F,63,0,0
79,7,14.807360055,"  7K",K,7,2,1,3,F,52,0,0
79,8,630.5427007,"  8G",G,7,1,1,3,F,2,15,B
79,8,630.5427007,"  8G",G,7,2,2,15,F,3,15,B
79,9,3.3430875238,"  9K",K,7,1,1,1,F,2,1,B
79,9,3.3430875238,"  9K",K,7,2,1,1,F,54,0,0
79,9,3.3430875238,"  9K",K,7,3,1,1,T,31,0,N
79,9,3.3430875238,"  9K",K,7,4,2,1,B,57,0,0
79,10,11.90197245," 10B",B,7,1,1,1,F,63,0,0
79,10,11.90197245," 10B",B,7,2,1,1,F,88,0,0
79,10,11.90197245," 10B",B,7,3,1,1,F,2,4,F
79,10,11.90197245," 10B",B,7,4,1,1,F,3,3,F
79,11,848.41326844," 11F",F,7,1,1,4,F,71,0,0
79,12,7.0791221149," 12K",K,7,1,1,5,L,2,3,F
79,13,1.9332475252," 13J",J,7,1,1,15,9,56,0,0
79,13,1.9332475252," 13J",J,7,2,1,15,T,31,0,N
79,14,102.6703794," 14F",F,7,1,1,3,F,2,1,R
79,14,102.6703794," 14F",F,7,2,2,1,F,3,13,F
79,15,412.11511872," 15H",H,7,1,2,1,B,3,2,F
79,15,412.11511872," 15H",H,7,2,1,3,B,2,1,F
79,16,7.0791221149," 16K",K,7,1,1,15,F,45,0,0
79,17,26.801647244," 17D",D,7,1,1,3,B,2,3,F
79,18,287.54268055," 18F",F,7,1,1,1,F,2,1,B
79,18,287.54268055," 18F",F,7,2,2,1,F,72,0,0
79,18,287.54268055," 18F",F,7,3,2,1,F,72,0,0
79,19,1154.1857216," 19H",H,7,1,1,1,B,56,0,0
79,20,10.654466861," 20B",B,7,1,1,15,F,52,0,0
79,21,8.9022930393," 21J",J,7,1,1,3,L,2,3,F
79,21,8.9022930393," 21J",J,7,2,1,3,L,2,3,R
79,22,7.0791221149," 22K",K,7,1,1,1,F,2,3,B
79,22,7.0791221149," 22K",K,7,2,2,3,F,3,15,B
79,23,443.93134456," 23F",F,7,1,2,1,L,4,5,F
79,23,443.93134456," 23F",F,7,2,1,1,F,4,5,F
79,23,443.93134456," 23F",F,7,3,1,1,B,3,15,F
79,24,11.835966926," 24J",J,7,1,1,3,F,52,0,0
79,25,11.835966926," 25J",J,7,1,1,4,L,2,11,F
79,25,11.835966926," 25J",J,7,2,2,11,F,45,0,0
79,26,11.835966926," 26J",J,7,1,1,2,L,2,3,F
79,26,11.835966926," 26J",J,7,2,1,2,L,2,3,R
79,26,11.835966926," 26J",J,7,3,1,2,F,57,0,0
79,27,9.4119857488," 27K",K,7,1,1,1,F,63,0,0
79,27,9.4119857488," 27K",K,7,2,1,1,T,31,0,N
79,28,10.654466861," 28B",B,7,1,1,4,F,63,0,0
79,28,10.654466861," 28B",B,7,2,1,4,F,63,0,0
79,28,10.654466861," 28B",B,7,3,1,4,F,50,0,0
79,28,10.654466861," 28B",B,7,4,1,4,F,68,0,0
79,28,10.654466861," 28B",B,7,5,1,4,F,58,0,0
79,29,10.654466861," 29B",B,7,1,1,18,F,2,2,L
79,29,10.654466861," 29B",B,7,2,1,18,R,3,3,F
79,29,10.654466861," 29B",B,7,3,1,18,R,4,15,F
79,30,263.24893814," 30E",E,7,1,1,4,F,71,0,0
79,30,263.24893814," 30E",E,7,2,1,4,F,71,0,0
79,31,4.2297057262," 31K",K,7,1,1,15,F,58,0,0
79,31,4.2297057262," 31K",K,7,2,1,15,F,52,0,0
79,32,7.0791221149," 32K",K,7,1,1,1,F,52,0,0
79,32,7.0791221149," 32K",K,7,2,1,1,R,63,0,0
79,32,7.0791221149," 32K",K,7,3,1,1,R,50,0,0
79,32,7.0791221149," 32K",K,7,4,1,1,R,63,0,0
79,32,7.0791221149," 32K",K,7,5,1,1,L,68,0,0
79,32,7.0791221149," 32K",K,7,6,1,1,L,52,0,0
79,33,4.2152390877," 33K",K,7,1,1,1,F,2,3,R
79,33,4.2152390877," 33K",K,7,2,1,1,B,2,3,R
79,34,212.04712041," 34F",F,7,1,1,2,F,2,2,B
79,34,212.04712041," 34F",F,7,2,2,2,F,3,5,B
79,35,851.14932578," 35H",H,7,1,3,2,B,4,1,F
79,35,851.14932578," 35H",H,7,2,2,2,B,3,2,F
79,35,851.14932578," 35H",H,7,3,1,11,B,2,2,F
79,36,10.654466861," 36B",B,7,1,1,22,F,2,1,R
79,36,10.654466861," 36B",B,7,2,1,22,R,2,1,R
79,36,10.654466861," 36B",B,7,3,2,1,R,45,0,0
79,37,64.359344863," 37D",D,7,1,1,15,F,42,0,0
79,37,64.359344863," 37D",D,7,2,1,15,F,45,0,0
79,38,10.116822017," 38J",J,7,1,1,11,F,2,21,F
79,38,10.116822017," 38J",J,7,2,2,21,F,45,0,0
79,38,10.116822017," 38J",J,7,3,2,21,F,52,0,0
79,38,10.116822017," 38J",J,7,4,2,21,F,58,0,0
79,39,10.116822017," 39J",J,7,1,1,1,L,2,1,F
79,39,10.116822017," 39J",J,7,2,1,1,L,2,1,L
79,40,10.654466861," 40A",A,7,1,1,15,F,2,1,L
79,40,10.654466861," 40A",A,7,2,2,1,B,4,3,F
79,40,10.654466861," 40A",A,7,3,2,1,L,3,1,F
79,40,10.654466861," 40A",A,7,4,1,15,R,3,1,F
79,41,8.9022930393," 41J",J,7,1,1,2,F,2,1,F
79,42,30.8059875," 42C",C,7,1,1,1,F,2,2,L
79,42,30.8059875," 42C",C,7,2,1,1,F,50,0,0
79,42,30.8059875," 42C",C,7,3,1,1,F,3,18,F
79,42,30.8059875," 42C",C,7,4,1,1,F,63,0,0
79,43,394.22552673," 43F",F,7,1,1,1,F,2,18,B
79,43,394.22552673," 43F",F,7,2,1,1,F,56,0,0
79,44,10.654466861," 44B",B,7,1,1,1,R,2,1,F
79,44,10.654466861," 44B",B,7,2,1,1,B,2,1,L
79,44,10.654466861," 44B",B,7,3,1,1,L,31,0,N
79,44,10.654466861," 44B",B,7,4,1,1,L,63,0,0
79,44,10.654466861," 44B",B,7,5,1,1,L,52,0,0
79,45,10.878224453," 45C",C,7,1,1,2,F,2,15,R
79,45,10.878224453," 45C",C,7,2,2,15,L,3,3,F
79,46,139.20909903," 46F",F,7,1,1,3,F,2,1,F
79,47,558.78019263," 47H",H,7,1,1,1,F,2,1,R
79,47,558.78019263," 47H",H,7,2,1,1,L,2,1,R
79,47,558.78019263," 47H",H,7,3,1,1,F,3,1,F
79,48,91.676354574," 48E",E,7,1,1,15,F,3,5,L
79,48,91.676354574," 48E",E,7,2,1,15,R,2,1,F
79,48,91.676354574," 48E",E,7,3,3,5,L,63,0,0
79,48,91.676354574," 48E",E,7,4,3,5,L,52,0,0
79,48,91.676354574," 48E",E,7,5,1,15,F,50,0,0
79,48,91.676354574," 48E",E,7,6,1,15,R,58,0,0
79,49,126.42462613," 49F",F,7,1,1,3,F,2,4,R
79,49,126.42462613," 49F",F,7,2,1,3,L,2,4,R
79,49,126.42462613," 49F",F,7,3,2,4,F,71,0,0
79,50,126.42462613," 50F",F,7,1,1,3,R,2,3,F
79,51,277.82262893," 51G",G,7,1,1,3,F,2,5,B
79,52,47.469657405," 52E",E,7,1,1,1,R,2,1,F
79,53,65.462176349," 53F",F,7,1,1,5,F,2,1,B
79,53,65.462176349," 53F",F,7,2,2,1,F,3,9,B
79,54,143.85546934," 54G",G,7,1,1,24,L,2,14,F
79,54,143.85546934," 54G",G,7,2,1,24,L,2,14,R
79,55,262.76276309," 55H",H,7,1,1,1,F,2,2,F
79,56,10.654466861," 56B",B,7,1,1,3,F,88,0,0
79,57,10.014498903," 57D",D,7,1,1,12,F,63,0,0
79,57,10.014498903," 57D",D,7,2,1,12,L,42,0,0
79,57,10.014498903," 57D",D,7,3,1,12,R,58,0,0
79,57,10.014498903," 57D",D,7,4,1,12,L,42,0,0
79,57,10.014498903," 57D",D,7,5,1,12,F,45,0,0
79,57,10.014498903," 57D",D,7,6,1,12,F,58,0,0
79,58,77.910449711," 58E",E,7,1,1,12,F,2,1,R
79,59,431.26422559," 59H",H,7,1,1,1,F,2,4,F
79,60,10.654466861," 60B",B,7,1,1,2,F,2,1,F
79,60,10.654466861," 60B",B,7,2,2,1,L,71,0,0
79,60,10.654466861," 60B",B,7,3,1,2,R,71,0,0
79,61,70.248777735," 61D",D,7,1,1,2,F,71,0,0
79,62,8.7810972168," 62K",K,7,1,1,13,F,63,0,0
79,62,8.7810972168," 62K",K,7,2,1,13,R,45,0,0
79,62,8.7810972168," 62K",K,7,3,1,13,F,50,0,0
79,62,8.7810972168," 62K",K,7,4,1,13,F,63,0,0
79,62,8.7810972168," 62K",K,7,5,1,13,F,50,0,0
79,62,8.7810972168," 62K",K,7,6,1,13,F,52,0,0
79,63,8.7810972168," 63K",K,7,1,1,1,L,71,0,0
79,65,443.35343404," 65H",H,7,1,1,1,B,2,15,F
79,66,13.292277749," 66B",B,7,1,1,1,F,72,0,0
79,66,13.292277749," 66B",B,7,2,1,1,F,71,0,0
79,67,11.039695673," 67K",K,7,1,1,3,L,2,11,F
79,68,781.19878453," 68E",E,7,1,1,3,L,2,15,F
79,68,781.19878453," 68E",E,7,2,1,3,F,2,15,L
79,69,12.551773221," 69K",K,7,1,1,5,F,2,1,L
79,69,12.551773221," 69K",K,7,2,1,5,R,2,1,L
79,69,12.551773221," 69K",K,7,3,2,1,F,63,0,0
79,69,12.551773221," 69K",K,7,4,2,1,F,57,0,0
79,70,7.0791221149," 70K",K,7,1,1,3,F,63,0,0
79,70,7.0791221149," 70K",K,7,2,1,3,F,63,0,0
79,70,7.0791221149," 70K",K,7,3,1,3,L,45,0,0
79,71,174.41683245," 71F",F,7,1,2,2,F,3,9,B
79,71,174.41683245," 71F",F,7,2,1,1,F,2,2,B
79,72,174.41683245," 72F",F,7,1,1,2,F,2,4,F
79,72,174.41683245," 72F",F,7,2,1,2,L,31,0,N
79,73,700.1027369," 73H",H,7,1,1,1,F,2,2,B
79,74,273.7570861," 74F",F,7,1,1,2,R,2,1,F
79,75,1098.8508536," 75H",H,7,1,1,15,F,51,0,0
79,75,1098.8508536," 75H",H,7,2,1,15,F,45,0,0
79,76,11.774685708," 76J",J,7,1,1,4,F,2,11,L
79,76,11.774685708," 76J",J,7,2,2,11,L,31,0,N
79,77,9.3632547954," 77K",K,7,1,1,4,F,2,14,F
79,78,66.93792173," 78F",F,7,1,1,1,F,71,0,0
79,79,268.68635066," 79H",H,7,1,1,1,F,71,0,0
79,80,199.19586163," 80E",E,7,1,1,1,F,2,2,B
79,81,603.65748843," 81G",G,7,1,1,13,L,2,3,F
79,81,603.65748843," 81G",G,7,2,1,13,L,2,3,R
79,81,603.65748843," 81G",G,7,3,2,3,F,45,0,0
79,82,7.5264945202," 82A",A,7,1,1,1,F,2,24,B
79,83,536.51424945," 83F",F,7,1,1,1,F,71,0,0
79,84,81.320206513," 84D",D,7,1,1,3,R,2,13,F
79,84,81.320206513," 84D",D,7,2,1,3,R,2,13,L
79,85,10.165025814," 85K",K,7,1,1,13,L,2,3,F
79,86,14.381899857," 86D",D,7,1,1,5,R,2,1,F
79,87,339.07285975," 87G",G,7,1,1,3,F,2,4,B
79,87,339.07285975," 87G",G,7,2,2,4,F,3,1,B
79,88,29.317584852," 88B",B,7,1,1,4,L,2,3,F
79,88,29.317584852," 88B",B,7,2,1,4,R,51,0,0
79,89,24.349266601," 89K",K,7,1,1,4,F,2,1,L
79,90,35.362756505," 90D",D,7,1,1,15,F,88,0,0
79,90,35.362756505," 90D",D,7,2,1,15,F,71,0,0
79,91,5.5587687283," 91J",J,7,1,1,1,R,2,2,F
79,92,18.75365297," 92B",B,7,1,1,1,F,2,1,F
79,93,969.39336787," 93E",E,7,1,1,1,F,2,13,F
79,94,28.810437457," 94E",E,7,1,1,1,F,50,0,0
79,94,28.810437457," 94E",E,7,2,1,1,F,52,0,0
79,95,39.730515041," 95F",F,7,1,1,15,L,2,4,F
79,96,87.309225071," 96G",G,7,1,3,4,B,4,2,F
79,96,87.309225071," 96G",G,7,2,2,1,B,3,4,F
79,96,87.309225071," 96G",G,7,3,1,2,B,2,1,F
79,97,159.47682301," 97H",H,7,1,1,11,F,43,0,0
79,97,159.47682301," 97H",H,7,2,1,11,F,63,0,0
79,98,10.654466861," 98B",B,7,1,1,3,U,63,0,0
79,98,10.654466861," 98B",B,7,2,1,3,F,50,0,0
79,98,10.654466861," 98B",B,7,3,1,3,F,51,0,0
79,98,10.654466861," 98B",B,7,4,1,3,F,51,0,0
79,98,10.654466861," 98B",B,7,5,1,3,F,59,0,0
79,99,7.0791221149," 99K",K,7,1,1,2,R,2,14,F
79,100,202.22743926,100F,F,7,1,1,15,F,2,1,B
79,100,202.22743926,100F,F,7,2,2,1,F,54,0,0
79,101,444.40201673,101G,G,7,1,1,1,9,2,11,9
79,101,444.40201673,101G,G,7,2,2,11,F,45,0,0
79,101,444.40201673,101G,G,7,3,2,11,F,68,0,0
79,101,444.40201673,101G,G,7,4,2,11,F,52,0,0
79,102,811.73348759,102H,H,7,1,1,1,F,2,1,B
79,102,811.73348759,102H,H,7,2,2,1,F,3,1,B
79,103,10.654466861,103B,B,7,1,1,1,F,2,2,L
79,103,10.654466861,103B,B,7,2,2,2,R,51,0,0
79,103,10.654466861,103B,B,7,3,2,2,R,63,0,0
79,104,8.9022930393,104J,J,7,1,1,1,R,2,1,F
79,105,3.1181411696,105J,J,7,1,1,1,L,2,U,9
79,105,3.1181411696,105J,J,7,2,1,1,F,54,0,0
79,106,114.00845438,106E,E,7,1,1,1,F,2,2,B
79,107,157.22130629,107F,F,7,1,1,11,F,57,0,0
79,107,157.22130629,107F,F,7,2,1,11,L,31,0,N
