PSU,CASENO,RATWGT,AOPSVEH,CASEID,STRATIF,VERSION,VEHNO,MODELYR,MAKE,MODEL,BODYTYPE,VIN,TOWPAR,TRAVELSP,DRINKING,ALCTEST,SPLIMIT,MANEUVER,ACCTYPE,DRPRES,OCUPANTS,OCCFORMS,CURBWGT,CARGOWGT,TOWHITCH,DOCTRAJ,CONDTREE,ROLLOVER,FOVERIDE,ROVERIDE,ANGTHIS,ANGOTHER,DVBASIS,DVTOTAL,DVLONG,DVLAT,ENERGY,DVCONFID,INSPTYPE,VINLNGTH,VINJSER,VINJURED,DRIVE,VTREAT,OTVEHWGT,OTBDYTYP,VAIS,DRUGS,EVALCLAS,SPECTEST,OBSNARC,SPECNARC,OBSDEPR,SPECDEPR,OBSSTIM,SPECSTIM,OBSHLUC,SPECHLUC,OBSCNAB,SPECCNAB,OBSPCP,SPECPCP,OBSINHL,SPECINHL,OBSOTH,SPECOTH,DRZIP,DRRACE,VEHUSE,ROLINTYP,ROLINLOC,ROLLOBJ,TRIPLOC,ROLINDIR,PREMOVE,PREEVENT,PRESTAB,CONSEQ
4,1,1056.6321839,1,"  1F",F,7,1,91,37,32,2,1HGCB7146M,1,U,0,C,56,1,68,1,2,2,124,U,0,0,0,0,0,0,313,185,6,U,U,U,U,0,2,17,0,0,2,0,U,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8701,U,0,0,0,0,0,0,3,15,0,0
4,1,1056.6321839,0,"  1F",F,7,2,89,12,33,3,KNJBT06K7K,1,U,0,C,56,U,69,1,1,1,77,U,0,0,0,0,0,0,185,313,6,U,U,U,U,0,1,17,0,1,2,4,124,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27413,U,0,0,0,0,0,0,1,15,U,U
4,1,1056.6321839,0,"  1F",F,7,3,89,7,442,20,1B4FK5435K,0,0,0,C,40,U,98,1,1,0,U,U,0,0,0,0,0,0,95,272,6,U,U,U,U,0,0,17,N,N,8,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8701,U,U,0,0,0,0,0,4,62,U,U
4,2,73.307515029,0,"  2K",K,7,1,86,2,402,14,9999999999,1,U,0,C,80,9,51,1,1,1,118,0,0,0,0,0,U,0,302,138,3,41,-40,-8,394,4,0,U,1,1,8,3,N,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8751,1,0,0,0,0,0,0,1,5,1,2
4,2,73.307515029,0,"  2K",K,7,2,87,12,15,4,9999999999,1,U,0,C,80,7,50,1,1,1,114,0,0,0,0,0,U,0,138,302,3,43,-43,4,1257,4,1,U,0,1,U,3,118,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8701,2,0,0,0,0,0,0,1,62,1,1
4,3,146.37676668,3,"  3F",F,7,1,89,14,4,2,1MEPM6042K,1,0,0,C,80,1,21,1,1,1,161,U,0,0,0,0,0,U,322,322,6,U,U,U,U,0,0,17,0,0,1,4,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8753,U,0,0,0,0,0,0,4,52,0,0
4,3,146.37676668,0,"  3F",F,7,2,89,20,461,29,2GCGG35J4K,0,U,0,C,80,1,20,1,1,0,U,U,0,0,0,0,U,0,322,322,6,U,U,U,U,0,0,17,N,N,8,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8753,U,U,0,0,0,0,0,2,50,0,0
4,4,568.98541823,0,"  4H",H,7,1,88,14,6,4,2MEBM74F6J,1,U,0,C,80,98,7,1,2,2,174,0,0,0,0,0,0,0,998,998,5,U,U,U,U,0,1,17,0,1,1,0,998,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8733,1,0,0,0,0,0,0,1,5,7,2
4,4,568.98541823,0,"  4H",H,7,2,84,14,6,4,9999999999,0,0,0,C,80,1,98,1,1,0,133,U,0,0,0,0,0,0,319,345,6,U,U,U,U,0,0,U,N,N,1,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8579,U,0,0,0,0,0,0,4,60,0,0
4,4,568.98541823,0,"  4H",H,7,3,87,9,11,4,9999999999,0,0,0,C,56,1,98,1,2,0,109,U,0,0,0,0,0,0,206,176,6,U,U,U,U,0,0,U,N,N,2,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8757,U,0,0,0,0,0,0,4,63,0,0
4,5,148.1689814,0,"  5E",E,7,1,93,49,471,30,4TARN81A2P,1,U,0,C,64,8,83,1,1,1,U,5,0,0,0,0,0,0,140,39,6,U,U,U,U,0,0,17,0,1,8,4,N,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7731,1,0,0,0,0,0,0,1,67,2,2
4,5,148.1689814,1,"  5E",E,7,2,91,9,17,5,1P3XP48D6M,1,U,0,C,64,1,82,1,1,1,120,U,0,0,0,0,0,0,39,140,6,U,U,U,U,0,0,17,0,0,2,0,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8724,1,0,0,0,0,0,0,10,15,0,0
4,6,595.15250305,0,"  6H",H,7,1,88,22,9,3,1G2FS21S8J,1,U,0,C,80,3,7,1,2,2,141,0,0,0,0,0,0,0,998,998,5,U,U,U,U,0,2,17,0,0,1,0,998,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8731,1,0,0,0,0,0,0,1,10,4,2
4,7,74.880365459,0,"  7J",J,7,1,91,2,404,14,1J4FJ58S5M,1,U,0,C,80,7,2,1,2,2,158,0,0,0,1,0,0,0,998,998,1,33,-21,25,934,1,1,17,1,2,8,3,998,98,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8008,1,0,0,0,0,0,0,1,5,1,4
4,8,32.073330597,1,"  8J",J,7,1,93,6,10,4,1C3XV66R5P,1,U,0,C,80,U,1,1,1,1,153,0,0,0,7,0,0,0,998,998,5,U,U,U,U,0,1,17,0,1,1,3,998,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7036,1,0,0,0,0,0,0,13,13,U,U
4,9,15.022735234,0,"  9B",B,7,1,85,20,13,3,1G1TB08C4F,1,64,7,0,64,U,1,1,1,1,95,5,0,1,1,0,0,0,998,998,1,40,-40,-3,880,1,1,17,1,1,1,1,998,98,5,0,0,2,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,8753,U,0,0,0,0,0,0,1,13,U,U
4,10,2068.8351436,0," 10H",H,7,1,85,49,471,30,9999999999,1,U,1,C,64,6,2,1,1,1,U,0,0,0,0,1,0,0,997,997,5,U,U,U,U,0,0,U,0,0,8,0,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8753,1,0,1,3,61,1,2,13,5,3,2
4,11,30.151571188,0," 11K",K,7,1,79,22,9,3,2W87K9N118,1,U,0,1,64,U,50,1,1,1,157,U,0,0,0,0,0,0,80,288,1,35,-33,-12,375,1,2,17,0,1,1,3,159,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8723,U,0,0,0,0,0,0,1,3,U,U
4,11,30.151571188,0," 11K",K,7,2,89,12,441,20,1FMDA31U9K,1,U,0,C,64,U,51,1,2,2,159,U,0,0,0,0,0,0,288,80,1,34,-32,11,1259,1,1,17,1,2,8,3,157,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7712,U,0,0,0,0,0,0,1,62,U,U
4,12,2241.9690657,1," 12H",H,7,1,90,20,16,2,1G1JC14G7L,0,U,0,C,40,8,88,1,1,0,111,0,0,0,0,0,0,0,173,82,6,U,U,U,U,0,0,17,N,N,2,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8753,U,0,0,0,0,0,0,1,66,1,2
4,12,2241.9690657,1," 12H",H,7,2,88,22,18,2,1G2NE14D3J,1,U,0,C,40,1,89,1,1,1,113,0,0,0,0,0,0,0,82,173,6,U,U,U,U,0,2,17,0,0,2,0,111,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7728,U,0,0,0,0,0,0,1,17,0,0
4,13,454.98720922,0," 13D",D,7,1,86,22,5,2,1G2PF3797G,1,U,0,C,64,U,89,1,1,1,112,1,0,0,0,0,0,0,286,17,3,33,-22,25,502,4,2,17,0,1,1,4,128,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8016,2,0,0,0,0,0,0,1,66,U,U
4,13,454.98720922,0," 13D",D,7,2,85,21,17,4,1G3AM19EXF,1,U,0,C,40,6,88,1,5,5,128,0,0,0,0,0,0,0,17,286,3,27,-21,-17,486,4,1,17,0,0,2,0,112,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8701,3,0,0,0,0,0,0,1,17,1,2
4,14,48.205832542,0," 14J",J,7,1,90,12,481,31,1FTDF15Y0L,1,U,0,C,72,U,98,1,2,2,176,0,0,0,0,0,0,0,346,345,1,42,-41,-7,613,1,1,17,0,1,8,0,118,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8753,U,0,0,0,0,0,0,1,53,U,U
4,14,48.205832542,1," 14J",J,7,2,92,12,15,4,1FACP36X5N,1,U,0,C,72,U,98,1,1,1,118,0,0,0,0,0,0,0,345,346,1,65,64,-11,2833,2,1,17,1,1,U,3,176,31,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7746,U,0,0,0,0,0,0,1,10,U,U
4,15,118.18812874,0," 15D",D,7,1,85,20,16,6,1G1JC35P0F,1,U,0,C,48,1,82,1,3,3,112,0,0,0,0,0,0,0,285,36,6,U,U,U,U,0,1,17,0,2,2,4,134,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8734,1,0,0,0,0,0,0,10,15,0,0
4,15,118.18812874,0," 15D",D,7,2,85,20,9,2,1G1FP87S5F,1,U,0,C,72,3,83,1,1,1,134,U,0,0,0,0,U,0,36,285,6,U,U,U,U,0,0,17,0,0,1,0,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,U,0,0,0,0,0,0,1,67,2,1
4,16,374.81555399,0," 16F",F,7,1,84,22,16,4,1G2AB6908E,1,U,0,C,64,6,87,1,1,1,110,0,0,0,0,1,0,0,997,997,5,U,U,U,U,0,2,17,0,1,2,4,998,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8755,1,0,1,4,63,1,2,1,67,1,1
4,16,374.81555399,0," 16F",F,7,2,87,21,1,4,2G3GM51Y8H,0,U,0,C,0,1,86,1,1,0,183,U,0,0,0,0,0,0,55,145,6,U,U,U,U,0,0,17,N,N,1,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8757,U,0,0,0,0,0,0,1,15,0,0
4,17,67.843825997,1," 17C",C,7,1,93,7,442,20,2B4GH2534P,1,U,0,C,48,1,83,1,3,3,163,5,0,0,0,0,0,0,160,60,6,U,U,U,U,0,2,17,0,2,8,4,167,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8724,1,0,0,0,0,0,0,1,67,0,0
4,17,67.843825997,0," 17C",C,7,2,77,20,2,2,1N4D7J1600,0,U,0,C,0,U,82,1,1,0,167,U,0,0,0,0,0,0,60,160,6,U,U,U,U,0,0,12,N,N,1,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8723,U,0,0,0,0,0,0,10,15,U,U
4,18,368.47919305,1," 18E",E,7,1,93,19,3,4,1G6CB53BXP,1,U,0,C,40,1,6,1,1,1,166,U,0,0,0,0,0,0,998,998,6,U,U,U,U,0,0,17,0,1,2,U,N,N,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8738,U,0,0,0,0,0,0,1,8,0,0
4,19,82.496184198,1," 19C",C,7,1,90,18,20,2,2G4WB14T9L,1,U,0,0,80,U,51,1,1,1,141,U,0,0,0,0,0,0,306,116,1,65,-64,-11,904,1,1,17,1,1,2,1,156,20,4,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,8731,U,0,0,0,0,0,0,1,53,U,U
4,19,82.496184198,0," 19C",C,7,2,91,9,442,20,2P4GH25KXM,1,U,1,0,80,U,50,1,3,3,156,U,0,0,0,0,0,0,116,306,1,56,-53,19,4272,1,1,17,3,3,8,3,141,2,5,0,0,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,8758,U,0,0,0,0,0,0,1,10,U,U
4,20,448.0603347,1," 20E",E,7,1,93,19,5,2,1G6EL12B9P,0,U,0,C,80,U,69,1,1,0,164,U,0,0,0,0,U,0,70,196,6,U,U,U,U,0,0,17,N,N,2,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8724,U,0,0,0,0,0,0,1,62,U,U
4,20,448.0603347,1," 20E",E,7,2,90,48,34,6,JF1BJ6328L,1,U,0,C,80,U,68,1,4,4,125,0,0,0,0,0,0,0,196,70,6,U,U,U,U,0,1,17,0,2,U,4,164,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8753,U,0,0,0,0,0,0,10,15,U,U
4,21,25.556438723,0," 21J",J,7,1,86,20,9,3,1G1FP87S0G,1,U,0,C,80,U,69,1,1,1,134,0,0,0,0,0,0,0,261,46,3,15,-14,1,113,4,1,17,0,1,1,4,124,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8736,U,0,0,0,0,0,0,1,62,U,U
4,21,25.556438723,1," 21J",J,7,2,92,37,32,4,1HGCB765XN,1,U,0,C,80,1,68,1,1,1,124,0,0,0,0,0,0,0,46,261,3,16,-14,-8,204,4,1,17,1,1,2,3,134,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8724,1,0,0,0,0,0,0,10,15,0,0
4,22,492.49622332,1," 22E",E,7,1,90,18,5,2,1G4EZ13C7L,1,U,0,C,40,1,87,1,2,2,159,0,0,0,0,0,0,0,200,110,3,22,-11,-19,440,4,0,17,0,2,2,4,N,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8752,1,0,0,0,0,0,0,1,66,0,0
4,22,492.49622332,0," 22E",E,7,2,86,20,9,2,1G1FP87H3G,1,U,0,C,40,1,86,1,1,1,146,0,0,0,0,0,0,0,110,200,3,26,-26,13,449,1,1,17,0,0,1,0,159,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8753,1,0,0,0,0,0,0,1,17,0,0
4,23,18.375809738,0," 23B",B,7,1,82,14,4,4,1MEBP77B7C,1,U,0,C,72,1,6,1,1,1,135,U,0,0,0,0,0,0,998,998,6,U,U,U,U,0,0,17,0,0,1,2,N,N,0,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8724,U,0,0,0,0,0,0,1,9,0,0
4,24,1169.6371897,0," 24F",F,7,1,86,14,4,2,1MEBP9231G,1,U,0,C,56,U,88,1,1,1,140,0,0,0,0,0,0,0,185,144,1,16,-15,-6,75,1,1,17,0,1,1,4,108,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8724,U,0,0,0,0,0,0,1,66,U,U
4,24,1169.6371897,0," 24F",F,7,2,85,20,16,4,1G1JD69P8F,1,U,0,C,0,1,89,1,2,2,108,0,0,0,0,0,0,0,144,185,1,20,4,20,278,1,1,17,0,2,2,4,140,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8742,1,0,0,0,0,0,0,1,17,0,0
4,25,30.151571188,0," 25K",K,7,1,84,12,401,14,1FMCU14S1E,1,U,0,C,64,U,50,1,1,1,146,0,0,0,0,0,0,0,84,285,4,U,U,U,U,0,1,17,0,0,8,0,N,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8724,U,0,0,0,0,0,0,10,15,U,U
4,25,30.151571188,," 25K",K,7,2,87,73,706,80,JKAZXCA1XH,1,U,0,C,64,U,51,,,,,,,,,,,,,,,,,,,,,17,N,N,8,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8527,U,0,,,,,,1,62,U,U
4,26,651.17963228,0," 26F",F,7,1,83,34,34,2,WBAAG4308D,1,U,0,C,40,98,88,1,1,1,113,0,0,0,0,0,0,0,128,20,4,U,U,U,U,0,1,17,0,1,1,4,N,93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8723,1,0,0,0,0,0,0,1,54,1,2
4,26,651.17963228,," 26F",F,7,2,86,98,998,93,9999999999,0,U,0,C,0,U,89,,,,,,,,,,,,,,,,,,,,,U,N,N,8,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8724,U,0,,,,,,1,17,U,U
4,27,30.151571188,0," 27K",K,7,1,84,20,16,3,1G1AE77PXE,1,U,0,C,64,8,2,1,1,1,105,0,0,0,0,0,0,0,998,998,6,U,U,U,U,0,0,17,1,1,2,3,N,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8753,1,0,0,0,0,0,0,1,6,2,4
4,28,430.00804793,0," 28F",F,7,1,86,18,7,2,1G4AH2735G,0,0,0,C,40,1,98,1,3,0,125,0,0,0,0,0,0,0,281,276,1,15,15,1,161,2,2,17,N,N,2,N,87,3,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8723,1,0,0,0,0,0,0,4,52,0,0
4,28,430.00804793,0," 28F",F,7,2,84,37,31,3,JHMAG4314E,1,0,0,C,40,1,21,1,1,1,87,0,0,0,0,0,0,U,276,281,1,21,-21,0,148,1,1,17,0,1,2,4,125,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8723,U,0,0,0,0,0,0,4,52,0,0
4,28,430.00804793,0," 28F",F,7,3,81,22,1,4,1G2AD69A5B,0,U,0,C,40,1,20,1,3,0,146,U,0,0,0,0,U,0,279,276,6,U,U,U,U,0,0,17,N,N,1,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8723,U,0,0,0,0,0,0,1,50,0,0
4,29,30.151571188,0," 29K",K,7,1,86,49,40,4,JT2SV16E4G,1,U,0,C,64,U,98,1,2,2,109,0,0,0,0,0,0,0,105,270,1,24,-24,2,255,1,1,17,1,2,2,3,108,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8753,1,0,0,0,0,0,0,1,62,U,U
4,29,30.151571188,0," 29K",K,7,2,82,41,37,2,JM1GB4110C,1,U,0,C,64,1,26,1,1,1,108,0,0,0,0,0,0,2,270,105,1,25,-25,2,357,1,1,17,0,1,2,4,109,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8753,3,0,0,0,0,0,0,2,52,0,0
4,29,30.151571188,0," 29K",K,7,3,79,6,10,4,TH42G9R100,0,U,0,C,64,3,24,1,1,0,163,U,0,0,0,0,4,0,293,287,1,12,-12,2,175,1,2,13,N,N,1,N,108,2,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8753,U,0,0,0,0,0,0,1,51,2,2
4,30,477.09187332,0," 30F",F,7,1,88,20,9,3,1G1FP21S1J,1,U,0,C,80,1,89,1,1,1,139,0,0,0,0,0,0,0,0,125,6,U,U,U,U,0,1,17,0,1,1,6,112,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8701,1,0,0,0,0,0,0,1,66,0,0
4,30,477.09187332,0," 30F",F,7,2,86,22,5,2,1G2PF3791G,1,U,0,C,80,1,88,1,1,1,112,U,0,0,0,0,U,0,125,0,6,U,U,U,U,0,0,17,0,1,1,4,N,N,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8753,U,0,0,0,0,0,0,3,17,0,0
4,31,25.556438723,1," 31J",J,7,1,94,54,31,3,JH4DC444XR,1,U,1,10,40,3,11,1,1,1,115,0,0,1,0,0,0,0,268,277,3,20,-19,-7,308,4,2,17,0,1,2,3,998,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8753,1,0,0,0,0,0,0,1,11,2,1
4,32,727.86774757,0," 32F",F,7,1,84,41,471,30,JM2UC2216E,1,U,0,13,40,1,6,1,1,1,116,0,0,0,1,0,0,0,998,998,1,19,-19,-3,345,4,1,17,0,1,8,3,998,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8724,1,0,0,0,0,0,0,1,10,0,0
4,33,76.456345847,1," 33C",C,7,1,91,35,39,4,JN1HJ01P7M,1,U,7,C,64,3,81,1,3,3,137,0,0,0,0,0,0,0,242,53,1,22,-22,4,90,1,1,17,0,1,1,0,159,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8724,1,0,0,0,0,0,0,1,67,2,1
4,33,76.456345847,1," 33C",C,7,2,90,21,3,4,1G3CV54C9L,1,U,7,C,64,1,80,1,2,2,159,0,0,0,0,0,0,0,53,242,1,20,-20,4,562,1,1,17,1,2,1,4,137,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7052,1,0,0,0,0,0,0,9,10,0,0
4,34,429.09964756,0," 34F",F,7,1,88,7,421,15,3B4GW12Y3J,0,0,0,C,72,1,22,1,1,0,209,U,0,0,0,0,0,U,185,184,1,14,14,0,211,4,2,17,N,N,8,N,139,2,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19547,U,0,0,0,0,0,0,4,52,0,0
4,34,429.09964756,0," 34F",F,7,2,85,14,4,2,1MEBP9237F,1,U,0,C,72,2,20,1,2,2,139,0,0,0,0,0,U,0,184,185,1,18,-18,0,169,4,1,17,0,2,1,4,209,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8701,3,0,0,0,0,0,0,2,50,1,1
4,35,2586.5491066,0," 35G",G,7,1,86,22,17,4,1G2AF19RXG,0,U,0,C,40,8,83,1,1,0,127,U,0,0,0,0,0,0,25,289,3,12,-11,-4,126,4,2,17,N,N,2,N,121,2,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8753,U,0,0,0,0,0,0,1,67,U,U
4,35,2586.5491066,1," 35G",G,7,2,90,35,32,2,JN1HS36P2L,1,U,0,C,40,1,82,1,2,2,121,U,0,0,0,0,0,0,289,25,3,12,-7,10,72,4,0,17,0,0,1,0,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8731,U,0,0,0,0,0,0,10,15,0,0
4,36,45.921973603,," 36K",K,7,1,88,98,988,50,1BAAGCSA9J,1,U,0,C,80,1,98,,,,,,,,,,,,,,,,,,,,,17,N,N,8,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8753,U,2,,,,,,1,62,0,0
4,36,45.921973603,0," 36K",K,7,2,82,22,13,5,9999999999,1,U,0,C,80,1,6,1,2,2,97,0,0,0,0,0,7,U,50,250,4,U,U,U,U,0,1,U,1,2,1,3,N,50,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8753,1,0,0,0,0,0,0,13,12,0,0
4,36,45.921973603,1," 36K",K,7,3,91,51,34,6,9999999999,1,U,0,C,80,3,98,1,1,1,138,0,0,0,0,0,U,0,250,255,3,15,-15,-3,126,4,0,U,0,1,1,0,N,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8731,1,0,0,0,0,0,0,1,62,2,1
4,37,15.022735234,0," 37B",B,7,1,85,35,39,4,JN1HU11S7F,1,U,0,0,72,1,87,1,1,1,139,0,0,0,0,0,0,0,191,101,1,47,-16,-45,840,1,1,17,1,1,1,1,168,20,6,U,0,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,11776,U,0,0,0,0,0,0,1,17,0,0
4,37,15.022735234,0," 37B",B,7,2,92,22,441,20,1GMDU06D4N,1,U,0,C,80,2,86,1,1,1,168,0,0,0,0,0,0,0,101,191,1,40,-35,20,2353,1,1,17,0,1,8,4,139,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8733,1,0,0,0,0,0,0,1,66,4,2
4,37,15.022735234,1," 37B",B,7,3,94,35,43,4,1N4EB31P8R,1,U,0,C,72,10,98,1,1,1,104,0,0,0,0,0,0,0,38,149,6,U,U,U,U,0,1,17,0,1,2,6,139,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8721,1,0,0,0,0,0,0,4,98,1,1
4,38,146.51854503,0," 38D",D,7,1,88,44,34,4,VF3BA71F2J,1,U,0,C,80,1,1,1,1,1,142,U,0,0,3,0,0,0,998,998,6,U,U,U,U,0,0,17,0,0,1,4,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8723,U,0,0,0,0,0,0,1,11,0,0
4,39,405.92859773,0," 39E",E,7,1,89,9,17,5,1P3BP48D7K,1,U,0,C,72,U,83,1,1,1,120,0,0,0,0,0,0,0,31,275,1,20,-19,-7,505,1,1,17,0,1,2,4,181,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7728,U,0,0,0,0,0,0,1,67,U,U
4,39,405.92859773,0," 39E",E,7,2,93,12,401,14,1FMDU34X1P,0,U,0,C,0,U,82,1,1,0,181,0,0,0,0,0,0,0,275,31,1,13,-9,10,45,1,2,17,N,N,8,N,120,5,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8857,U,0,0,0,0,0,0,10,15,U,U
4,40,931.23240284,0," 40G",G,7,1,87,6,16,5,1C3BH48D1H,1,U,0,C,40,U,87,1,1,1,120,0,0,0,0,0,0,0,290,200,3,19,-12,-14,184,4,1,17,0,0,2,0,129,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8879,U,0,0,0,0,0,0,1,17,U,U
4,40,931.23240284,1," 40G",G,7,2,93,12,3,3,1FACP41M4P,1,U,0,C,40,U,86,1,1,1,129,0,0,0,0,0,0,0,200,290,3,18,-14,12,284,4,1,17,0,0,1,0,120,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8505,U,0,0,0,0,0,0,1,66,U,U
4,41,104.49931542,0," 41D",D,7,1,85,20,9,3,1G1FP87H7F,1,U,0,C,72,U,86,1,1,1,134,0,0,0,0,0,0,0,145,235,3,28,-26,-10,0,4,1,17,0,1,1,4,144,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7728,U,0,0,0,0,0,0,1,66,U,U
4,41,104.49931542,0," 41D",D,7,2,86,18,2,4,1G4HR69L7G,1,U,0,C,80,U,87,1,2,2,144,U,0,0,0,0,0,0,235,145,3,25,-9,-24,534,4,0,17,0,2,1,0,N,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7432,U,0,0,0,0,0,0,1,17,U,U
