PSU,CASENO,RATWGT,CASEID,STRATIF,VERSION,VEHNO,ACCSEQ1,OBJCONT1,DOF1,GAD1,SHL1,SVL1,TDD1,EXTENT1,ACCSEQ2,OBJCONT2,DOF2,GAD2,SHL2,SVL2,TDD2,EXTENT2,DVL,DVC1,DVC2,DVC3,DVC4,DVC5,DVC6,DVD,SDVL,SDVC1,SDVC2,SDVC3,SDVC4,SDVC5,SDVC6,SDVD,DOCCDC,TOWRES,WHEELBAS,ALTVEH,FIRE,FIREORIG,FUELTNK1,FUELTNK2,FUELLOC1,FUELLOC2,FUELCAP1,FUELCAP2,FUELDAM1,FUELDAM2,FUELEAK1,FUELEAK2,FUELTYP1,FUELTYP2,FUELGT2
74,155,184.82914499,155F,F,7,1,1,31,0,T,Y,Z,O,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,268,0,0,0,1,0,1,0,3,0,1,0,1,0,1,0,0
74,156,730.5022305,156H,H,7,1,1,51,12,F,R,E,N,2,,,,,,,,,162,4,7,13,23,34,30,70,,,,,,,,,0,1,266,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
74,157,11.148826221,157A,A,7,1,1,2,12,F,D,E,W,5,,,,,,,,,165,107,105,88,80,61,28,-10,,,,,,,,,0,1,287,0,0,0,1,0,1,0,3,0,1,0,1,0,1,0,0
74,157,11.148826221,157A,A,7,2,1,1,12,F,Y,E,W,6,2,31,U,9,9,9,9,U,179,191,164,138,109,72,40,-39,,,,,,,,,0,1,281,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
74,158,11.148826221,158B,B,7,1,2,56,1,R,D,E,W,2,3,64,12,F,R,E,S,9,558,6,4,9,5,14,7,0,,,,,,,,,1,1,334,0,0,0,1,0,6,0,5,0,1,0,1,0,1,0,0
74,159,30.765584631,159D,D,7,1,1,2,12,F,D,E,W,1,,,,,,,,,165,0,0,1,1,0,0,9,,,,,,,,,0,1,302,0,0,0,1,0,4,0,4,0,1,0,1,0,1,0,0
74,159,30.765584631,159D,D,7,2,1,1,6,B,D,E,W,1,,,,,,,,,156,3,3,1,2,4,5,0,,,,,,,,,0,1,263,0,0,0,1,0,1,0,3,0,1,0,1,0,1,0,0
74,160,864.48080554,160H,H,7,1,1,31,0,T,Y,D,O,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,268,0,0,0,1,0,1,0,3,0,1,0,1,0,1,0,0
74,161,97.689245666,161D,D,7,1,1,2,11,L,F,E,W,2,2,2,9,L,B,E,N,1,142,0,1,13,4,14,3,183,24,0,0,0,0,,,-174,0,1,334,0,0,0,1,1,5,6,6,5,1,1,1,1,1,1,0
74,161,97.689245666,161D,D,7,2,1,1,82,F,R,E,W,1,2,1,3,R,B,E,N,1,192,23,20,17,13,16,27,67,65,0,3,1,1,0,0,-66,1,1,338,0,0,0,1,1,5,1,4,2,1,1,1,1,1,1,0
74,162,694.52174352,162F,F,7,1,1,2,12,F,Y,E,W,2,,,,,,,,,160,17,7,5,4,6,6,-24,,,,,,,,,0,1,254,0,0,0,1,0,1,0,3,0,1,0,1,0,1,0,0
74,162,694.52174352,162F,F,7,2,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,0,262,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
74,163,14.70464222,163J,J,7,1,1,51,12,F,R,E,W,3,,,,,,,,,176,0,4,15,24,31,0,61,,,,,,,,,0,1,279,0,0,0,2,0,4,0,2,0,1,0,1,0,1,0,0
74,164,14.70464222,164J,J,7,1,1,2,3,R,P,E,W,4,2,45,9,L,Z,E,W,1,197,6,49,49,42,34,0,-29,141,2,0,0,0,0,0,-179,1,1,263,0,0,0,1,0,1,0,3,0,1,0,1,0,1,0,0
74,164,14.70464222,164J,J,7,2,1,1,12,F,D,E,W,1,4,45,0,R,P,L,N,1,176,6,17,20,16,9,3,-6,,,,,,,,,0,1,273,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
74,165,13.670788816,165J,J,7,1,2,52,10,L,P,A,W,3,1,63,9,L,B,L,N,1,86,0,8,22,23,18,6,-13,,,,,,,,,0,1,227,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
74,166,11.352614255,166K,K,7,2,1,1,10,L,P,E,W,3,,,,,,,,,268,0,9,30,27,7,0,-5,,,,,,,,,0,1,351,0,0,0,1,0,5,0,4,0,1,0,1,0,1,0,0
74,168,1296.9676596,168G,G,7,1,1,2,6,B,D,L,W,1,,,,,,,,,182,4,3,4,4,0,0,0,,,,,,,,,0,0,343,0,0,0,1,0,5,0,4,0,1,0,1,0,1,0,0
74,168,1296.9676596,168G,G,7,2,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,245,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
74,169,11.352614255,169K,K,7,1,1,2,1,F,D,E,W,2,2,2,3,R,Z,E,W,1,194,13,0,3,6,3,28,0,,,,,,,,,0,1,338,0,0,0,1,0,4,0,4,0,1,0,1,0,1,0,0
74,169,11.352614255,169K,K,7,2,1,1,10,L,Y,E,W,3,3,3,12,F,Z,E,W,1,257,7,43,36,32,0,0,137,198,0,0,0,4,8,16,65,1,1,338,0,0,0,1,1,4,4,2,4,1,1,1,1,1,1,0
74,169,11.352614255,169K,K,7,3,3,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,U,334,0,0,0,1,0,5,0,4,0,1,0,1,0,1,0,0
74,170,11.352614255,170K,K,7,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,U,239,0,0,0,1,0,1,0,3,0,1,0,1,0,1,0,0
74,170,11.352614255,170K,K,7,2,2,3,12,F,D,E,W,2,1,1,1,R,Z,E,W,2,167,43,43,46,48,37,0,0,148,3,5,2,11,15,2,-68,0,1,266,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
74,170,11.352614255,170K,K,7,3,2,2,12,F,D,E,W,2,,,,,,,,,157,45,31,29,24,18,9,0,,,,,,,,,0,1,238,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
74,171,27.569424113,171C,C,7,1,1,2,1,F,Z,E,W,3,,,,,,,,,144,2,14,27,39,54,68,31,,,,,,,,,0,1,243,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
74,171,27.569424113,171C,C,7,2,1,1,12,F,D,E,W,2,,,,,,,,,159,16,21,29,31,29,28,-14,,,,,,,,,0,1,220,0,0,0,1,0,1,0,3,0,1,0,1,0,1,0,0
74,172,244.15203651,172F,F,7,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,269,0,0,0,1,0,1,0,3,0,1,0,1,0,1,0,0
74,173,13.670788816,173J,J,7,1,5,42,12,F,R,E,W,2,4,42,12,F,Y,G,W,8,186,1,4,9,14,28,35,50,,,,,,,,,1,1,299,0,0,0,1,0,5,0,4,0,1,0,1,0,1,0,0
74,174,11.352614255,174K,K,7,1,1,42,71,F,R,E,E,6,2,51,U,9,9,9,9,U,194,62,95,138,179,208,242,74,,,,,,,,,0,1,302,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0
74,175,11.352614255,175K,K,7,2,1,1,9,L,Y,E,W,2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,298,0,0,0,1,0,6,0,5,0,1,0,1,0,1,0,0
74,176,561.75146251,176F,F,7,1,1,2,12,F,R,E,W,1,,,,,,,,,162,3,1,6,12,6,0,55,,,,,,,,,0,1,250,0,0,0,1,0,1,0,4,0,1,0,1,0,1,0,0
74,177,884.84365408,177E,E,7,1,2,3,9,L,Z,E,W,3,1,2,1,R,Z,E,W,3,215,7,11,17,24,23,9,-115,226,0,3,2,20,2,0,-165,0,1,294,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0
74,177,884.84365408,177E,E,7,2,1,1,10,F,D,E,W,1,,,,,,,,,155,13,16,19,16,14,13,0,,,,,,,,,0,1,250,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
74,177,884.84365408,177E,E,7,3,2,1,12,F,D,E,W,1,,,,,,,,,191,16,10,15,10,3,0,0,,,,,,,,,0,1,338,0,0,0,1,0,5,0,2,0,1,0,1,0,1,0,0
74,178,17.507153928,178J,J,7,1,3,60,12,F,D,E,W,3,1,52,U,9,9,9,9,U,176,67,47,50,52,44,43,0,,,,,,,,,0,1,334,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
74,179,17.507153928,179J,J,7,1,1,2,90,L,D,E,W,3,2,2,9,L,B,E,W,1,270,6,20,48,38,22,1,66,,,,,,,,,1,1,243,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
74,179,17.507153928,179J,J,7,2,1,1,12,F,D,E,W,2,2,1,3,R,P,A,W,1,158,26,19,19,17,15,21,0,73,0,0,0,0,0,0,51,0,1,272,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
74,180,14.53844163,180K,K,7,1,1,2,1,F,D,E,W,4,,,,,,,,,161,59,85,79,69,44,21,0,,,,,,,,,0,1,266,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
74,180,14.53844163,180K,K,7,2,1,1,11,F,Y,E,W,2,,,,,,,,,160,47,36,30,18,4,0,-20,,,,,,,,,0,1,246,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
74,181,15.730993798,181B,B,7,2,1,1,12,F,L,E,E,9,,,,,,,,,159,18,8,2,1,0,0,-64,,,,,,,,,0,1,239,0,0,0,1,0,1,0,3,0,1,0,1,0,1,0,0
74,182,15.730993798,182B,B,7,1,8,42,12,F,L,E,E,1,1,2,1,R,Y,A,W,3,160,23,3,4,7,10,13,-69,251,0,0,0,15,28,7,96,1,1,257,0,0,0,1,0,1,0,3,0,1,0,1,0,1,0,0
74,182,15.730993798,182B,B,7,2,1,1,72,F,Y,E,W,2,6,31,0,L,D,A,O,2,,,,,,,,,,,,,,,,,1,1,275,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0
74,183,20.023173392,183K,K,7,1,2,71,5,B,R,E,W,4,1,2,U,9,9,9,9,U,169,5,14,17,30,45,98,65,,,,,,,,,1,1,266,0,1,7,1,0,1,0,2,0,1,0,1,0,1,0,0
74,183,20.023173392,183K,K,7,2,1,1,10,F,D,E,W,2,,,,,,,,,145,32,24,21,16,20,23,0,,,,,,,,,0,1,247,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
74,184,20.023173392,184K,K,7,1,1,53,12,F,R,E,W,3,,,,,,,,,199,0,12,30,58,75,75,80,,,,,,,,,0,1,307,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
74,185,30.57130149,185J,J,7,1,1,2,11,F,D,E,W,3,2,2,9,L,Z,A,W,2,153,52,65,66,57,55,59,0,168,4,7,9,0,0,0,-132,0,1,264,0,0,0,1,0,1,0,3,0,1,0,1,0,1,0,0
74,185,30.57130149,185J,J,7,2,1,1,2,R,Y,E,W,3,2,1,3,R,B,E,W,2,246,0,9,12,19,12,5,-135,149,3,9,10,8,12,5,-251,1,1,378,0,0,0,1,0,5,0,4,0,1,0,1,0,2,0,0
74,186,25.387283628,186K,K,7,1,3,3,1,F,D,E,W,3,2,2,U,9,9,9,9,U,140,26,11,13,19,23,53,0,,,,,,,,,1,1,262,0,0,0,1,0,6,0,5,0,1,0,1,0,1,0,0
74,186,25.387283628,186K,K,7,3,3,1,12,F,D,E,W,3,,,,,,,,,178,32,53,34,26,16,6,0,,,,,,,,,0,1,347,1,0,0,1,0,4,0,5,0,1,0,1,0,1,0,0
74,188,745.11221503,188G,G,7,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,318,0,0,0,1,0,4,0,4,0,1,0,1,0,1,0,0
74,188,745.11221503,188G,G,7,2,1,1,6,B,R,E,E,1,,,,,,,,,160,0,0,0,0,3,17,63,,,,,,,,,0,0,274,0,0,0,1,0,4,0,4,0,1,0,1,0,1,0,0
74,189,13.670788816,189J,J,7,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,280,0,0,0,1,0,1,0,3,0,1,0,1,0,1,0,0
74,189,13.670788816,189J,J,7,2,1,1,12,F,L,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,269,0,0,0,1,0,1,0,3,0,1,0,1,0,1,0,0
74,190,11.352614255,190K,K,7,1,1,2,U,9,9,9,9,U,2,2,3,R,Z,E,W,2,,,,,,,,,,,,,,,,,0,1,263,0,0,0,1,0,4,0,3,0,1,0,1,0,1,0,0
74,190,11.352614255,190K,K,7,2,1,1,10,L,Y,E,W,3,2,1,9,L,Z,E,W,2,137,0,0,6,17,28,27,93,199,23,15,9,9,1,0,-120,1,1,250,0,0,0,1,0,5,0,2,0,1,0,1,0,1,0,0
74,191,32.127898342,191D,D,7,1,1,71,12,F,D,E,W,2,,,,,,,,,160,53,35,33,18,13,7,0,,,,,,,,,0,1,276,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
74,192,607.68517825,192G,G,7,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,282,0,0,0,1,0,5,0,4,0,1,0,1,0,1,0,0
74,192,607.68517825,192G,G,7,2,1,1,2,R,Z,E,W,2,,,,,,,,,115,0,2,4,7,9,0,-123,,,,,,,,,0,1,241,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
74,194,14.439106256,194K,K,7,1,1,2,12,F,D,E,W,1,2,31,0,R,D,A,O,3,164,17,8,4,4,3,0,-29,,,,,,,,,0,1,255,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
74,194,14.439106256,194K,K,7,2,1,1,10,L,Z,E,W,4,,,,,,,,,251,0,12,45,34,19,0,-101,,,,,,,,,0,1,257,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
74,195,14.439106256,195K,K,7,1,1,2,2,R,Y,E,W,2,,,,,,,,,233,9,20,12,18,9,0,64,,,,,,,,,0,1,266,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
74,195,14.439106256,195K,K,7,2,1,1,12,F,D,E,W,1,,,,,,,,,160,2,6,11,17,18,22,0,,,,,,,,,0,1,254,0,0,0,1,0,1,0,3,0,1,0,1,0,1,0,0
74,196,14.439106256,196K,K,7,1,1,45,9,L,P,A,W,3,,,,,,,,,101,5,25,17,9,1,0,9,,,,,,,,,0,1,269,0,0,0,1,0,1,0,3,0,1,0,1,0,1,0,0
74,197,38.20340406,197F,F,7,1,1,2,12,F,Z,E,W,2,,,,,,,,,158,0,2,20,33,38,27,28,,,,,,,,,0,0,264,0,0,0,1,0,3,0,3,0,1,0,1,0,1,0,0
74,197,38.20340406,197F,F,7,2,1,1,7,B,Y,E,W,2,2,45,12,F,R,E,S,1,174,8,5,3,1,0,0,-42,174,0,1,0,2,9,14,77,0,1,244,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
74,198,101.63874595,198G,G,7,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,261,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
74,198,101.63874595,198G,G,7,2,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,0,239,0,0,0,1,0,1,0,3,0,1,0,1,0,1,0,0
74,200,11.352614255,200K,K,7,1,1,42,1,F,Z,E,W,4,,,,,,,,,160,0,14,42,71,67,43,45,,,,,,,,,0,1,284,0,0,0,1,0,4,0,4,0,1,0,1,0,1,0,0
74,201,184.66758067,201G,G,7,1,3,56,U,9,9,9,9,U,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,1,1,334,0,0,0,1,0,4,0,4,0,1,0,1,0,1,0,0
74,202,1468.9477899,202F,F,7,1,1,64,1,F,D,E,W,1,2,64,3,R,B,E,E,1,158,17,16,13,13,1,10,0,17,0,0,0,0,,,-211,0,1,258,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
74,203,25.82719743,203K,K,7,1,1,42,3,R,P,A,W,4,,,,,,,,,132,5,13,41,33,19,8,-98,,,,,,,,,0,1,290,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0
74,501,0,501H,H,7,1,2,71,12,F,Z,E,W,1,1,71,U,9,9,9,9,U,164,4,2,1,0,0,0,53,,,,,,,,,0,1,281,0,1,4,1,0,1,0,2,0,1,0,1,0,1,0,0
75,1,51.281241494,"  1J",J,7,1,1,60,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,245,0,0,0,1,0,7,0,3,0,1,0,1,0,1,0,0
75,2,78.503792453,"  2J",J,7,1,3,31,0,T,D,D,O,6,2,61,0,F,D,E,W,2,,,,,,,,,,,,,,,,,0,1,272,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
75,3,78.503792453,"  3J",J,7,1,1,2,2,F,D,E,W,2,2,2,3,R,P,E,W,1,141,0,7,14,23,28,31,23,149,0,4,0,0,0,0,-18,0,1,240,0,0,0,1,0,6,0,3,0,1,0,1,0,1,0,0
75,3,78.503792453,"  3J",J,7,2,1,1,11,L,Y,E,W,3,3,52,12,R,D,E,W,1,324,0,5,19,26,0,0,-33,,,,,,,,,1,1,258,0,0,0,1,0,2,0,3,0,1,0,1,0,1,0,0
75,4,40.458573171,"  4J",J,7,1,1,2,12,F,Y,E,W,3,,,,,,,,,144,60,54,39,23,10,0,-26,,,,,,,,,0,1,262,0,0,0,1,0,5,0,2,0,1,0,1,0,1,0,0
75,4,40.458573171,"  4J",J,7,2,1,1,12,F,Y,E,W,4,,,,,,,,,164,81,58,37,20,2,0,-45,,,,,,,,,0,1,266,0,0,0,1,0,5,0,2,0,1,0,1,0,1,0,0
75,5,32.192145991,"  5K",K,7,1,1,2,12,F,D,E,W,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,230,0,0,0,1,0,3,0,3,0,1,0,1,0,1,0,0
75,5,32.192145991,"  5K",K,7,2,1,1,12,F,D,E,W,2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,243,0,0,0,1,0,3,0,3,0,1,0,1,0,1,0,0
75,6,546.99870496,"  6F",F,7,1,1,2,4,R,Y,A,W,3,2,2,3,R,B,E,E,2,146,1,6,16,10,14,2,79,43,2,6,6,4,2,1,-195,0,1,243,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
75,6,546.99870496,"  6F",F,7,2,1,1,12,F,L,E,W,1,4,42,12,F,Z,E,W,1,170,22,3,0,0,1,9,-63,,,,,,,,,1,1,269,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
75,7,32.192145991,"  7K",K,7,1,2,2,12,F,D,E,W,2,1,63,12,F,R,W,N,3,157,10,42,47,47,42,37,0,,,,,,,,,0,1,266,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
75,7,32.192145991,"  7K",K,7,2,2,1,12,F,D,E,W,2,,,,,,,,,146,47,46,43,42,41,43,0,,,,,,,,,0,1,240,0,0,0,1,0,4,0,3,0,1,0,1,0,2,0,0
75,8,84.987265416,"  8D",D,7,1,1,44,2,F,D,L,W,1,2,31,0,T,Z,D,O,3,,,,,,,,,,,,,,,,,0,1,263,0,0,0,1,0,4,0,3,0,1,0,U,0,1,0,0
75,9,717.47885165,"  9E",E,7,1,1,31,0,R,F,E,O,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,237,0,0,0,1,0,8,0,1,0,1,0,1,0,1,0,0
75,11,48.010840163," 11C",C,7,1,1,2,1,F,R,E,E,2,,,,,,,,,52,0,1,1,3,5,6,67,,,,,,,,,0,0,284,0,0,0,1,0,4,0,4,0,1,0,1,0,1,0,0
75,11,48.010840163," 11C",C,7,2,1,1,10,L,F,E,W,3,,,,,,,,,102,4,6,8,13,22,12,200,,,,,,,,,0,1,254,0,0,0,1,0,4,0,3,0,1,0,1,0,1,0,0
75,12,57.302019864," 12D",D,7,1,1,56,1,F,R,E,S,3,3,56,0,L,B,E,W,3,,,,,,,,,,,,,,,,,1,1,285,0,0,0,1,0,6,0,5,0,1,0,1,0,1,0,0
75,13,511.23163758," 13F",F,7,1,1,2,6,B,Z,E,W,2,,,,,,,,,163,0,0,0,14,20,24,50,,,,,,,,,0,1,268,0,0,0,1,0,1,0,3,0,1,0,1,0,1,0,0
75,13,511.23163758," 13F",F,7,2,1,1,11,L,Y,E,W,3,2,31,0,L,Y,A,O,1,163,0,1,0,22,8,3,54,,,,,,,,,0,1,206,0,0,0,1,0,1,0,4,0,1,0,1,0,1,0,0
75,14,728.7047762," 14G",G,7,2,1,1,12,F,L,E,S,6,,,,,,,,,163,23,5,2,0,0,0,-77,,,,,,,,,0,1,281,0,0,0,1,0,5,0,2,0,1,0,1,0,1,0,0
75,15,38.01824793," 15B",B,7,1,1,2,43,R,D,A,W,6,2,61,9,L,B,W,N,1,281,4,57,49,69,40,0,-129,,,,,,,,,0,1,238,0,0,0,1,0,7,0,4,0,4,0,2,0,1,0,0
75,16,3051.7656676," 16F",F,7,2,1,1,12,F,D,E,W,1,,,,,,,,,159,9,5,8,3,4,0,0,,,,,,,,,0,1,266,0,0,0,1,0,2,0,2,0,1,0,1,0,1,0,0
75,17,42.757608305," 17K",K,7,1,1,2,3,R,Z,A,W,4,,,,,,,,,221,0,27,36,41,39,0,-34,,,,,,,,,0,1,255,0,0,0,1,0,6,0,2,0,2,0,1,0,1,0,0
75,17,42.757608305," 17K",K,7,2,1,1,12,F,D,E,W,2,,,,,,,,,162,32,24,14,8,6,0,0,,,,,,,,,0,1,266,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
75,18,42.757608305," 18K",K,7,2,1,1,12,F,D,E,W,3,,,,,,,,,146,18,34,53,49,43,38,0,,,,,,,,,0,1,250,0,0,0,1,0,3,0,4,0,1,0,1,0,1,0,0
75,19,2329.4690262," 19E",E,7,2,1,1,12,F,L,E,E,3,,,,,,,,,139,26,12,0,0,0,0,-56,,,,,,,,,0,1,243,0,0,0,1,0,5,0,2,0,1,0,1,0,1,0,0
75,20,43.34832676," 20J",J,7,1,1,2,12,F,D,E,W,3,,,,,,,,,182,93,95,82,65,47,9,-27,,,,,,,,,0,1,309,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0
75,20,43.34832676," 20J",J,7,2,1,1,10,L,Y,A,W,4,,,,,,,,,275,1,19,13,55,45,4,65,,,,,,,,,0,1,248,0,0,0,1,0,1,0,3,0,1,0,1,0,1,0,0
75,21,34.491470019," 21K",K,7,1,1,2,2,R,F,E,W,4,2,31,0,R,D,A,O,1,110,0,9,17,22,48,29,186,,,,,,,,,0,1,318,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
75,21,34.491470019," 21K",K,7,2,1,1,11,F,Y,E,W,2,,,,,,,,,140,35,14,19,2,0,0,-81,,,,,,,,,0,1,263,0,0,0,1,0,4,0,3,0,1,0,1,0,1,0,0
75,22,34.491470019," 22K",K,7,1,1,2,12,F,D,E,W,2,,,,,,,,,148,0,23,34,34,32,22,0,,,,,,,,,0,1,242,0,0,0,1,0,2,0,2,0,1,0,1,0,1,0,0
75,23,74.76744322," 23C",C,7,1,1,2,12,F,Z,E,W,2,,,,,,,,,191,13,14,14,16,27,55,33,,,,,,,,,0,1,338,0,0,0,1,0,2,0,2,0,1,0,1,0,1,0,0
75,23,74.76744322," 23C",C,7,2,1,1,1,R,D,A,W,6,,,,,,,,,389,0,28,31,17,4,2,76,,,,,,,,,0,1,239,0,0,0,1,0,6,0,2,0,1,0,1,0,1,0,0
75,24,89.236628687," 24D",D,7,1,1,2,12,F,Y,E,W,1,,,,,,,,,154,21,13,10,5,3,6,-37,,,,,,,,,0,1,272,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
75,24,89.236628687," 24D",D,7,2,1,1,10,L,Z,E,W,2,,,,,,,,,138,0,4,10,9,7,0,-96,,,,,,,,,0,1,255,0,0,0,1,0,4,0,3,0,1,0,1,0,1,0,0
75,25,753.35279423," 25E",E,7,1,1,44,2,F,D,E,W,1,2,44,5,B,R,E,W,1,136,7,7,8,9,10,8,9,140,4,2,3,3,3,5,47,0,1,252,0,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0
75,26,796.14275246," 26F",F,7,1,1,2,12,F,D,E,W,2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,334,0,0,0,1,1,5,6,4,8,1,1,1,1,1,1,1
75,27,50.359437205," 27B",B,7,1,1,2,92,F,D,E,W,6,,,,,,,,,157,156,144,130,113,78,28,0,,,,,,,,,0,1,269,0,0,0,1,0,4,0,3,0,6,0,1,0,1,0,0
75,27,50.359437205," 27B",B,7,2,1,1,11,F,D,E,W,6,,,,,,,,,176,128,108,84,42,13,0,-20,,,,,,,,,0,1,282,0,0,0,1,0,5,0,4,0,1,0,1,0,1,0,0
75,28,71.180790709," 28J",J,7,1,1,31,0,T,D,D,O,4,2,57,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,359,0,0,0,1,0,5,0,4,0,1,0,1,0,1,0,0
75,29,56.637252049," 29K",K,7,1,1,2,12,F,L,E,E,8,,,,,,,,,184,25,8,2,0,0,0,-81,,,,,,,,,0,1,334,0,0,0,1,0,6,0,5,0,1,0,1,0,1,0,0
75,29,56.637252049," 29K",K,7,2,1,1,12,F,L,E,E,4,,,,,,,,,162,30,22,15,10,5,1,-71,,,,,,,,,0,1,268,0,0,0,1,0,6,0,3,0,1,0,1,0,1,0,0
75,30,56.637252049," 30K",K,7,1,1,42,12,F,Y,E,N,1,2,68,12,R,F,E,S,2,150,0,4,15,13,6,0,11,,,,,,,,,0,0,240,0,0,0,1,0,5,0,2,0,1,0,1,0,1,0,0
75,31,32.192145991," 31K",K,7,1,1,2,1,F,D,E,W,1,,,,,,,,,158,0,0,14,7,3,5,0,,,,,,,,,0,1,280,0,0,0,1,0,6,0,5,0,1,0,1,0,1,0,0
75,31,32.192145991," 31K",K,7,2,1,1,10,L,Y,A,W,4,,,,,,,,,,,,,,,,,,,,,,,,,0,1,240,0,0,0,1,0,3,0,3,0,1,0,1,0,1,0,0
75,32,66.402408448," 32C",C,7,1,1,44,12,F,R,E,W,2,,,,,,,,,158,0,0,5,15,25,30,53,,,,,,,,,0,1,220,0,0,0,1,0,1,0,3,0,1,0,1,0,1,0,0
75,33,669.06714732," 33E",E,7,1,1,2,12,F,D,E,W,1,,,,,,,,,136,12,16,17,11,6,3,-21,,,,,,,,,0,1,227,0,0,0,1,0,4,0,2,0,1,0,1,0,1,0,0
75,33,669.06714732," 33E",E,7,2,1,1,6,B,D,E,W,1,,,,,,,,,159,4,5,3,2,2,1,-18,,,,,,,,,0,0,274,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0
75,34,707.06973455," 34F",F,7,1,1,2,2,R,P,E,W,3,,,,,,,,,198,7,39,22,0,0,0,-40,,,,,,,,,0,1,301,0,0,0,1,0,2,0,2,0,1,0,1,0,1,0,0
75,34,707.06973455," 34F",F,7,2,1,1,12,F,D,E,W,2,,,,,,,,,142,0,14,19,17,20,28,0,,,,,,,,,0,1,257,0,0,0,1,0,6,0,3,0,1,0,1,0,1,0,0
75,35,37.872266101," 35B",B,7,1,2,51,2,R,P,A,W,4,1,50,1,F,R,E,E,1,,,,,,,,,,,,,,,,,0,1,254,0,0,0,1,0,1,0,3,0,8,0,5,0,1,0,0
75,36,37.872266101," 36B",B,7,1,1,2,63,R,D,A,W,5,,,,,,,,,,,,,,,,,,,,,,,,,0,1,243,0,0,0,1,0,3,0,3,0,2,0,4,0,1,0,0
75,36,37.872266101," 36B",B,7,2,1,1,12,F,D,E,W,2,,,,,,,,,185,56,42,39,32,28,32,0,,,,,,,,,0,1,334,0,0,0,1,0,5,0,4,0,1,0,1,0,1,0,0
