PSU,CASEID,CASENO,STRATIF,VERSION,ACCSEQ,VEHNUM,CLASS1,GADEV1,OBJCONT,CLASS2,GADEV2,RATWGT
3," 62D",62,D,6,2,1,3,L,3,3,R,20.195550733
3," 62D",62,D,6,3,2,4,L,3,3,R,20.195550733
3," 62D",62,D,6,4,1,3,R,31,0,N,20.195550733
3," 63H",63,H,6,1,1,15,F,2,2,R,577.40847872
3," 63H",63,H,6,2,2,2,F,64,0,0,577.40847872
3," 63H",63,H,6,3,2,2,F,64,0,0,577.40847872
3," 64C",64,C,6,1,1,1,U,61,0,0,28.623935378
3," 64C",64,C,6,2,1,1,F,2,9,F,28.623935378
3," 65E",65,E,6,1,1,22,R,2,14,F,555.90095571
3," 66F",66,F,6,1,1,2,F,2,4,L,92.093734581
3," 67H",67,H,6,1,1,2,F,55,0,0,247.95520167
3," 68F",68,F,6,1,1,2,L,2,1,F,124.6460375
3," 69H",69,H,6,1,1,28,R,2,1,F,335.59973983
3," 70C",70,C,6,1,1,3,F,2,1,F,19.714725839
3," 71G",71,G,6,1,1,2,F,2,22,L,342.05135499
3," 72F",72,F,6,1,1,2,F,2,13,R,126.22484819
3," 74D",74,D,6,1,1,2,F,2,1,F,24.050622036
3," 75F",75,F,6,1,1,1,F,2,3,L,255.39396497
3," 76F",76,F,6,1,3,24,F,4,24,B,163.03887322
3," 76F",76,F,6,2,2,5,B,3,24,F,163.03887322
3," 76F",76,F,6,3,1,22,B,2,5,F,163.03887322
3," 77H",77,H,6,1,1,3,F,2,3,L,438.96945729
3," 78D",78,D,6,1,1,3,L,2,14,F,26.818739033
3," 78D",78,D,6,2,2,14,B,3,5,F,26.818739033
3," 79H",79,H,6,1,1,2,F,2,1,R,766.77123149
3," 80D",80,D,6,1,1,5,F,64,0,0,32.883883786
3," 81D",81,D,6,1,1,1,F,2,3,R,32.883883786
3," 81D",81,D,6,2,1,1,L,2,3,R,32.883883786
3," 82C",82,C,6,1,1,24,L,2,3,F,23.868581505
3," 83F",83,F,6,1,1,2,B,2,9,F,296.74173692
3," 83F",83,F,6,2,1,2,F,71,0,0,296.74173692
3," 84E",84,E,6,1,1,14,F,56,0,0,159.26806511
3," 85G",85,G,6,1,1,5,F,71,0,0,142.28568181
3," 86D",86,D,6,1,1,1,F,2,3,R,29.185526783
3," 86D",86,D,6,2,2,3,L,52,0,0,29.185526783
3," 87H",87,H,6,1,1,13,B,2,1,F,834.43976562
3," 87H",87,H,6,2,2,1,B,3,1,F,834.43976562
3," 87H",87,H,6,3,3,1,B,4,3,F,834.43976562
3," 88D",88,D,6,1,1,3,F,2,1,R,33.592111869
3," 88D",88,D,6,2,1,3,L,2,1,R,33.592111869
3," 88D",88,D,6,3,2,1,L,71,0,0,33.592111869
3," 88D",88,D,6,4,1,3,U,68,0,0,33.592111869
3," 89F",89,F,6,1,1,4,R,2,3,F,356.715208
3," 90D",90,D,6,1,1,4,R,2,1,F,18.974987441
3," 90D",90,D,6,2,1,4,B,3,1,F,18.974987441
3," 91F",91,F,6,1,1,1,B,2,2,F,201.49571477
3," 91F",91,F,6,2,2,2,B,3,4,F,201.49571477
3," 92E",92,E,6,1,1,9,F,71,0,0,83.387642985
3," 93G",93,G,6,1,1,3,F,71,0,0,74.496212586
3," 94D",94,D,6,1,1,1,L,52,0,0,15.804536618
3," 94D",94,D,6,2,1,1,L,51,0,0,15.804536618
3," 95F",95,F,6,1,1,1,F,2,2,R,167.8286435
3," 96D",96,D,6,1,1,11,F,68,0,0,16.568016538
3," 97F",97,F,6,1,1,22,F,2,5,R,175.93604976
3," 98C",98,C,6,1,1,1,F,55,0,0,22.830761132
3," 98C",98,C,6,2,1,1,B,2,2,F,22.830761132
3," 99G",99,G,6,1,1,2,F,62,0,0,396.11470351
3,100C,100,C,6,1,1,9,F,42,0,0,26.014582955
3,101F,101,F,6,1,1,4,F,2,1,L,323.42150412
3,102F,102,F,6,1,1,1,F,2,9,L,203.75192059
3,103F,103,F,6,1,1,14,F,2,9,F,108.12719723
3,104E,104,E,6,1,1,5,F,2,U,L,53.725371899
3,104E,104,E,6,2,2,U,F,71,0,0,53.725371899
3,104E,104,E,6,3,2,U,F,71,0,0,53.725371899
4,"  1G",1,G,6,1,1,2,F,2,3,R,88.484620467
4,"  2K",2,K,6,1,1,1,F,72,0,0,49.29354853
4,"  2K",2,K,6,2,1,1,F,2,22,B,49.29354853
4,"  3J",3,J,6,1,1,11,F,2,2,F,49.469310621
4,"  3J",3,J,6,2,1,11,R,2,2,L,49.469310621
4,"  4K",4,K,6,1,1,4,F,2,4,L,16.8237367
4,"  5E",5,E,6,1,1,2,L,63,0,0,128.29345318
4,"  5E",5,E,6,2,1,2,F,63,0,0,128.29345318
4,"  5E",5,E,6,3,1,2,L,71,0,0,128.29345318
4,"  5E",5,E,6,4,1,2,L,71,0,0,128.29345318
4,"  6G",6,G,6,1,1,2,U,63,0,0,321.01199329
4,"  7E",7,E,6,1,1,3,F,2,2,F,68.080877802
4,"  7E",7,E,6,2,1,3,F,57,0,0,68.080877802
4,"  8F",8,F,6,1,1,2,F,2,2,R,135.28275492
4,"  8F",8,F,6,2,1,2,F,71,0,0,135.28275492
4,"  9G",9,G,6,1,1,2,F,63,0,0,170.34991067
4,"  9G",9,G,6,2,1,2,F,57,0,0,170.34991067
4,"  9G",9,G,6,3,1,2,F,57,0,0,170.34991067
4,"  9G",9,G,6,4,1,2,R,57,0,0,170.34991067
4,"  9G",9,G,6,5,1,2,L,57,0,0,170.34991067
4,"  9G",9,G,6,6,1,2,F,68,0,0,170.34991067
4,"  9G",9,G,6,7,1,2,F,68,0,0,170.34991067
4," 10G",10,G,6,1,1,2,B,2,3,F,170.34991067
4," 11F",11,F,6,1,1,2,F,2,14,L,90.607419011
4," 11F",11,F,6,2,2,14,F,63,0,0,90.607419011
4," 11F",11,F,6,3,2,14,R,31,0,N,90.607419011
4," 12G",12,G,6,1,1,15,F,2,15,R,114.09411158
4," 13G",13,G,6,1,1,2,F,63,0,0,114.09411158
4," 13G",13,G,6,2,1,2,U,63,0,0,114.09411158
4," 14H",14,H,6,1,1,3,L,2,15,F,222.09295784
4," 15C",15,C,6,1,1,1,F,52,0,0,20.320319831
4," 16E",16,E,6,1,1,5,L,2,4,F,92.243434873
4," 16E",16,E,6,2,1,5,L,2,4,R,92.243434873
4," 16E",16,E,6,3,2,4,F,68,0,0,92.243434873
4," 16E",16,E,6,4,1,5,F,63,0,0,92.243434873
4," 16E",16,E,6,5,1,5,L,63,0,0,92.243434873
4," 17F",17,F,6,1,1,15,F,2,1,L,183.29590328
4," 17F",17,F,6,2,2,1,R,68,0,0,183.29590328
4," 18H",18,H,6,1,1,15,F,52,0,0,449.28693216
4," 19E",19,E,6,1,1,1,F,2,2,R,562.59382459
4," 19E",19,E,6,2,2,2,L,4,4,F,562.59382459
4," 19E",19,E,6,3,2,2,L,3,2,F,562.59382459
4," 20K",20,K,6,1,1,5,L,52,0,0,17.397215824
4," 21K",21,K,6,1,1,15,F,2,2,L,17.397215824
4," 21K",21,K,6,2,1,15,R,2,2,L,17.397215824
4," 22K",22,K,6,1,1,3,F,2,1,L,17.397215824
4," 22K",22,K,6,2,2,1,F,51,0,0,17.397215824
4," 23D",23,D,6,1,1,3,L,2,5,F,19.557593913
4," 23D",23,D,6,2,1,3,B,52,0,0,19.557593913
4," 24F",24,F,6,1,1,3,F,2,12,F,157.09339985
4," 25G",25,G,6,1,1,2,F,2,3,L,197.81417556
4," 25G",25,G,6,2,2,3,R,63,0,0,197.81417556
4," 26H",26,H,6,1,1,1,F,57,0,0,385.06049737
4," 26H",26,H,6,2,1,1,F,42,0,0,385.06049737
4," 27E",27,E,6,1,1,5,F,2,1,R,49.015375763
4," 28F",28,F,6,1,1,2,F,2,4,F,97.397907908
4," 29G",29,G,6,1,1,15,F,2,2,L,122.64478885
4," 29G",29,G,6,2,1,15,R,2,2,L,122.64478885
4," 30H",30,H,6,1,1,5,F,2,3,L,238.73750837
4," 31K",31,K,6,1,1,2,F,56,0,0,49.29354853
4," 32B",32,B,6,1,1,4,F,63,0,0,16.01410662
4," 32B",32,B,6,2,1,4,F,52,0,0,16.01410662
4," 32B",32,B,6,3,1,4,F,50,0,0,16.01410662
4," 33K",33,K,6,1,1,1,F,2,2,R,16.8237367
4," 34F",34,F,6,1,1,1,F,63,0,0,444.80742791
4," 34F",34,F,6,2,1,1,F,63,0,0,444.80742791
4," 34F",34,F,6,3,1,1,F,68,0,0,444.80742791
4," 35C",35,C,6,1,1,13,F,2,2,R,20.320319831
4," 35C",35,C,6,2,1,13,L,31,0,N,20.320319831
4," 36E",36,E,6,1,1,1,R,2,2,L,45.319245797
4," 37F",37,F,6,1,1,1,F,2,3,L,90.053369171
4," 38G",38,G,6,1,1,1,F,72,0,0,113.39644438
4," 38G",38,G,6,2,1,1,T,72,0,0,113.39644438
4," 39K",39,K,6,1,1,2,F,2,4,F,16.8237367
4," 40C",40,C,6,1,2,3,B,3,12,F,59.538537106
4," 40C",40,C,6,2,1,18,B,2,3,F,59.538537106
4," 41C",41,C,6,1,1,1,F,42,0,0,38.409468545
4," 41C",41,C,6,2,1,1,R,42,0,0,38.409468545
4," 41C",41,C,6,3,1,1,T,31,0,N,38.409468545
4," 42E",42,E,6,1,1,15,F,2,1,R,192.81761346
4," 43J",43,J,6,1,1,1,F,2,5,R,20.320319831
4," 44J",44,J,6,1,3,13,F,4,2,L,20.320319831
4," 44J",44,J,6,2,3,13,R,4,2,L,20.320319831
4," 44J",44,J,6,3,1,3,L,4,2,F,20.320319831
4," 44J",44,J,6,4,1,3,R,2,1,L,20.320319831
4," 45C",45,C,6,1,1,1,F,2,11,F,30.553632898
4," 45C",45,C,6,2,2,11,L,31,0,N,30.553632898
4," 46E",46,E,6,1,2,3,B,3,13,F,153.38089281
4," 46E",46,E,6,2,1,1,B,2,3,F,153.38089281
4," 47A",47,A,6,1,1,22,F,2,5,B,16.01410662
4," 47A",47,A,6,2,2,5,F,3,3,F,16.01410662
4," 48D",48,D,6,1,1,1,B,2,3,F,49.29354853
4," 49C",49,C,6,1,2,3,B,3,1,F,25.869121833
4," 49C",49,C,6,2,1,9,B,2,3,F,25.869121833
4," 50E",50,E,6,1,1,1,F,2,1,F,129.86439342
4," 50E",50,E,6,2,1,1,F,52,0,0,129.86439342
4," 51K",51,K,6,1,1,2,L,2,13,F,16.8237367
4," 51K",51,K,6,2,1,2,R,50,0,0,16.8237367
4," 51K",51,K,6,3,1,2,R,52,0,0,16.8237367
4," 52D",52,D,6,1,1,5,F,2,15,F,23.039546619
4," 53E",53,E,6,1,1,4,F,2,2,R,93.132047535
4," 54H",54,H,6,1,1,15,F,42,0,0,453.61506736
4," 55D",55,D,6,1,1,5,B,2,1,F,36.39815435
4," 56F",56,F,6,1,1,1,B,2,1,F,292.36264136
4," 57K",57,K,6,1,1,4,L,2,3,F,16.8237367
4," 58D",58,D,6,1,1,2,F,2,11,L,21.413252071
4," 59F",59,F,6,1,1,13,F,2,5,B,171.9986919
4," 59F",59,F,6,2,2,5,F,3,1,B,171.9986919
4," 59F",59,F,6,3,3,1,F,4,3,B,171.9986919
4," 59F",59,F,6,4,4,3,F,5,12,B,171.9986919
4," 60F",60,F,6,1,1,15,F,2,15,L,171.9986919
4," 61K",61,K,6,1,2,15,B,3,1,F,16.8237367
4," 61K",61,K,6,2,1,15,B,2,15,F,16.8237367
4," 62K",62,K,6,1,2,1,L,3,25,9,16.8237367
4," 62K",62,K,6,2,1,1,F,2,1,F,16.8237367
4," 63K",63,K,6,1,1,4,R,2,3,F,16.8237367
4," 64E",64,E,6,1,1,9,L,2,4,F,204.0454158
4," 64E",64,E,6,2,2,4,F,63,0,0,204.0454158
4," 64E",64,E,6,3,2,4,L,88,0,0,204.0454158
4," 64E",64,E,6,4,2,4,F,68,0,0,204.0454158
4," 64E",64,E,6,5,2,4,F,52,0,0,204.0454158
4," 64E",64,E,6,6,2,4,F,63,0,0,204.0454158
4," 65C",65,C,6,1,1,3,L,2,13,F,20.320319831
4," 66D",66,D,6,1,1,1,F,63,0,0,21.404279412
4," 66D",66,D,6,2,1,1,F,63,0,0,21.404279412
4," 66D",66,D,6,3,1,1,F,50,0,0,21.404279412
4," 66D",66,D,6,4,1,1,F,63,0,0,21.404279412
4," 66D",66,D,6,5,1,1,T,31,0,N,21.404279412
4," 67F",67,F,6,1,1,1,F,63,0,0,171.92662037
4," 67F",67,F,6,2,1,1,F,50,0,0,171.92662037
4," 68G",68,G,6,1,1,11,F,42,0,0,216.49237141
4," 69E",69,E,6,1,1,2,F,2,5,R,143.62202161
4," 69E",69,E,6,2,1,2,L,2,5,R,143.62202161
4," 69E",69,E,6,3,2,5,F,63,0,0,143.62202161
4," 69E",69,E,6,4,2,5,F,51,0,0,143.62202161
4," 69E",69,E,6,5,2,5,F,51,0,0,143.62202161
4," 70H",70,H,6,1,2,4,B,3,U,F,699.5348511
4," 70H",70,H,6,2,1,20,B,2,4,F,699.5348511
4," 71D",71,D,6,1,1,4,F,2,2,B,184.68172843
4," 71D",71,D,6,2,2,2,F,3,13,F,184.68172843
4," 72J",72,J,6,1,1,2,R,2,15,F,27.883161866
4," 72J",72,J,6,2,2,15,F,57,0,0,27.883161866
4," 73J",73,J,6,1,1,3,F,2,5,L,27.883161866
4," 74K",74,K,6,1,1,3,F,2,4,L,23.085216054
4," 74K",74,K,6,2,2,4,R,3,9,L,23.085216054
4," 75D",75,D,6,1,1,1,F,2,5,R,16.8237367
4," 76E",76,E,6,1,1,19,F,2,2,R,63.064296623
4," 77G",77,G,6,1,1,13,F,50,0,0,157.79757317
4," 77G",77,G,6,2,1,13,F,52,0,0,157.79757317
4," 79E",79,E,6,1,1,3,F,41,0,0,88.244677891
4," 79E",79,E,6,2,1,3,F,43,0,0,88.244677891
4," 79E",79,E,6,3,1,3,F,42,0,0,88.244677891
4," 80E",80,E,6,1,1,3,L,2,3,F,88.244677891
4," 80E",80,E,6,2,1,3,L,2,3,R,88.244677891
4," 81F",81,F,6,1,2,3,B,3,1,F,175.35001776
4," 81F",81,F,6,2,1,2,B,2,3,F,175.35001776
4," 82H",82,H,6,1,1,3,F,52,0,0,429.81032377
4," 83D",83,D,6,1,1,15,R,2,3,L,125.00036368
4," 83D",83,D,6,2,1,15,R,2,3,F,125.00036368
4," 83D",83,D,6,3,1,15,F,50,0,0,125.00036368
4," 84K",84,K,6,1,1,5,F,2,1,R,16.8237367
4," 84K",84,K,6,2,1,5,L,2,1,R,16.8237367
4," 84K",84,K,6,3,2,1,F,3,15,F,16.8237367
4," 85C",85,C,6,1,1,13,L,2,5,F,52.262507918
4," 86D",86,D,6,1,1,5,F,2,1,R,64.904293814
4," 87K",87,K,6,1,1,11,F,42,0,0,16.8237367
4," 87K",87,K,6,2,1,11,F,42,0,0,16.8237367
4," 87K",87,K,6,3,1,11,T,31,0,N,16.8237367
4," 88E",88,E,6,1,1,1,F,2,2,R,100.6172491
4," 89F",89,F,6,1,1,1,F,2,5,R,199.93541637
4," 90G",90,G,6,1,1,3,B,2,11,F,251.76143359
4," 91J",91,J,6,1,1,2,F,2,5,L,20.320319831
4," 91J",91,J,6,2,1,2,F,2,5,L,20.320319831
4," 92J",92,J,6,1,1,1,F,2,1,R,20.320319831
4," 93K",93,K,6,1,1,1,R,2,2,F,16.8237367
4," 94F",94,F,6,1,1,4,F,2,3,L,807.12899667
4," 94F",94,F,6,2,2,3,R,3,1,L,807.12899667
4," 95A",95,A,6,1,1,1,F,42,0,0,16.01410662
4," 96H",96,H,6,1,1,1,F,2,3,R,2283.9304443
4," 97C",97,C,6,1,1,1,F,2,5,R,20.320319831
4," 98F",98,F,6,1,1,1,F,2,4,L,183.51211785
4," 99G",99,G,6,1,1,2,F,2,2,L,231.0809896
4,100H,100,H,6,1,1,3,F,2,1,L,449.8169079
4,100H,100,H,6,2,2,1,F,63,0,0,449.8169079
4,100H,100,H,6,3,2,1,F,52,0,0,449.8169079
4,100H,100,H,6,4,2,1,R,52,0,0,449.8169079
4,100H,100,H,6,5,2,1,R,63,0,0,449.8169079
4,101C,101,C,6,1,1,5,R,2,2,L,20.320319831
4,101C,101,C,6,2,1,5,F,3,1,F,20.320319831
4,101C,101,C,6,3,3,1,B,4,15,F,20.320319831
4,102F,102,F,6,1,1,1,F,42,0,0,103.44966368
4,103G,103,G,6,1,1,2,F,2,3,R,130.26524318
4,104H,104,H,6,1,1,1,F,2,1,R,253.57130846
4,105C,105,C,6,1,1,3,R,2,1,F,34.826318815
4,106D,106,D,6,1,1,1,F,51,0,0,43.250462307
4,107E,107,E,6,1,1,2,F,2,1,L,174.83000765
4,107E,107,E,6,2,2,1,F,71,0,0,174.83000765
4,107E,107,E,6,3,2,1,F,71,0,0,174.83000765
4,108G,108,G,6,1,1,2,L,2,2,F,437.45435057
4,109J,109,J,6,1,1,11,F,54,0,0,20.320319831
4,109J,109,J,6,2,1,11,L,54,0,0,20.320319831
4,109J,109,J,6,3,1,11,F,54,0,0,20.320319831
4,110K,110,K,6,1,1,1,F,42,0,0,16.8237367
4,111E,111,E,6,1,1,2,B,2,1,F,166.71688336
4,112G,112,G,6,1,1,11,B,2,3,R,417.15393668
4,113E,113,E,6,1,1,3,R,2,1,F,100.3055546
4,113E,113,E,6,2,1,3,F,50,0,0,100.3055546
4,114E,114,E,6,1,1,3,B,2,1,F,100.3055546
4,115F,115,F,6,1,1,1,B,2,15,F,199.31605171
4,116H,116,H,6,1,1,1,F,63,0,0,488.55482202
4,116H,116,H,6,2,1,1,F,63,0,0,488.55482202
4,117D,117,D,6,1,1,1,F,2,5,L,125.00036368
4,117D,117,D,6,2,2,5,F,63,0,0,125.00036368
4,117D,117,D,6,3,2,5,F,50,0,0,125.00036368
4,118D,118,D,6,1,1,9,F,2,2,L,58.33350305
4,119E,119,E,6,1,1,2,F,2,14,B,235.79971728
4,120G,120,G,6,1,1,1,L,2,12,F,590.0109116
4,121C,121,C,6,1,1,2,F,2,1,L,59.538537106
4,121C,121,C,6,2,1,2,F,3,11,L,59.538537106
4,121C,121,C,6,3,3,11,F,4,11,F,59.538537106
4,121C,121,C,6,4,4,11,F,52,0,0,59.538537106
4,121C,121,C,6,5,3,11,R,5,15,F,59.538537106
4,121C,121,C,6,6,4,11,R,5,15,F,59.538537106
4,122C,122,C,6,1,1,11,L,2,1,F,41.844505722
4,123F,123,F,6,1,1,3,R,2,2,F,417.41123988
4,124G,124,G,6,1,1,15,R,2,12,F,525.60998975
4,124G,124,G,6,2,1,15,R,2,12,L,525.60998975
4,125J,125,J,6,1,1,3,F,68,0,0,20.320319831
4,125J,125,J,6,2,1,3,F,42,0,0,20.320319831
4,126E,126,E,6,1,1,1,R,2,3,F,111.36674207
4,126E,126,E,6,2,1,1,R,2,3,L,111.36674207
4,127F,127,F,6,1,1,2,F,42,0,0,221.29561428
4,128G,128,G,6,1,1,5,R,68,0,0,278.65848938
4,128G,128,G,6,2,1,5,F,54,0,0,278.65848938
4,129J,129,J,6,1,1,11,F,2,2,F,20.320319831
4,130K,130,K,6,1,1,2,F,2,2,F,16.8237367
4,131F,131,F,6,1,1,2,R,2,13,F,243.79544316
4,132H,132,H,6,1,1,2,F,63,0,0,597.58076843
4,133D,133,D,6,1,1,3,B,2,3,F,50.380361921
4,133D,133,D,6,2,1,3,F,71,0,0,50.380361921
4,134F,134,F,6,1,1,9,B,2,1,F,404.67259802
4,135K,135,K,6,1,1,4,B,2,1,F,49.29354853
4,136F,136,F,6,1,1,15,L,2,1,F,1705.2302744
4,137D,137,D,6,1,1,2,F,52,0,0,53.529765431
4,137D,137,D,6,2,1,2,F,42,0,0,53.529765431
4,137D,137,D,6,3,1,2,F,41,0,0,53.529765431
4,137D,137,D,6,4,1,2,F,41,0,0,53.529765431
4,137D,137,D,6,5,1,2,F,41,0,0,53.529765431
4,138G,138,G,6,1,1,1,F,2,2,L,541.42377962
4,139J,139,J,6,1,1,13,R,2,4,F,40.767641661
4,139J,139,J,6,2,1,13,R,2,4,L,40.767641661
4,139J,139,J,6,3,3,9,F,88,0,0,40.767641661
4,140K,140,K,6,1,1,2,F,52,0,0,33.752621754
4,141G,141,G,6,1,1,4,F,71,0,0,1795.9655351
4,142K,142,K,6,1,1,13,R,31,0,N,22.195555828
4,142K,142,K,6,2,1,13,T,71,0,0,22.195555828
4,143C,143,C,6,1,1,2,F,2,2,L,60.275487371
4,143C,143,C,6,2,1,2,R,2,2,L,60.275487371
4,143C,143,C,6,3,2,2,F,51,0,0,60.275487371
4,144G,144,G,6,1,1,2,R,2,5,F,757.12205828
4,144G,144,G,6,2,1,2,L,63,0,0,757.12205828
4,145E,145,E,6,1,1,3,F,2,1,L,250.8947982
4,146G,146,G,6,1,1,1,F,51,0,0,627.78136594
4,146G,146,G,6,2,1,1,L,56,0,0,627.78136594
4,146G,146,G,6,3,1,1,R,51,0,0,627.78136594
4,147K,147,K,6,1,1,24,F,2,3,R,16.8237367
4,147K,147,K,6,2,2,3,L,63,0,0,16.8237367
4,148G,148,G,6,1,1,3,R,2,4,F,834.68223138
4,148G,148,G,6,2,1,3,F,50,0,0,834.68223138
4,149C,149,C,6,1,1,15,F,2,5,F,111.30929328
4,149C,149,C,6,2,1,15,T,31,0,N,111.30929328
4,150J,150,J,6,1,1,1,F,2,9,R,20.870492491
4,151E,151,E,6,1,1,2,F,2,1,L,268.38595969
4,152F,152,F,6,1,1,13,L,2,3,F,533.30675485
4,153E,153,E,6,1,1,1,R,2,2,L,160.58953635
4,154H,154,H,6,1,1,3,F,2,5,B,782.17794279
4,155E,155,E,6,1,1,1,B,2,2,F,107.89163184
4,156G,156,G,6,1,1,13,R,2,11,F,269.96317379
4,157B,157,B,6,1,1,2,F,2,1,F,28.552191258
4,157B,157,B,6,2,2,1,R,50,0,0,28.552191258
4,158H,158,H,6,1,1,5,F,2,22,L,5905.718393
4,159D,159,D,6,1,1,3,F,52,0,0,59.036174453
4,160F,160,F,6,1,1,4,L,2,15,F,474.19909628
4,161D,161,D,6,1,1,2,B,2,11,F,56.820488329
4,161D,161,D,6,2,1,2,F,63,0,0,56.820488329
4,162F,162,F,6,1,1,1,F,2,3,L,456.40193433
4,162F,162,F,6,2,1,1,R,2,3,L,456.40193433
4,162F,162,F,6,3,2,3,F,50,0,0,456.40193433
4,163G,163,G,6,1,1,13,F,2,2,R,160.51450478
4,164H,164,H,6,1,1,3,F,72,0,0,312.45382122
4,164H,164,H,6,2,1,3,F,72,0,0,312.45382122
4,165H,165,H,6,1,1,3,F,2,15,B,1345.1446708
4,166E,166,E,6,1,1,11,B,2,2,F,66.360324203
5,"  1F",1,F,6,1,1,3,R,2,1,F,544.37184806
5,"  2A",2,A,6,1,1,1,F,51,0,0,19.05717293
5,"  3K",3,K,6,1,1,2,F,2,1,R,46.239929252
5,"  3K",3,K,6,2,1,2,F,3,2,F,46.239929252
5,"  4F",4,F,6,1,1,1,R,2,1,F,273.79783975
5,"  5G",5,G,6,1,1,3,F,2,11,F,468.69365787
5,"  6H",6,H,6,1,1,12,F,2,2,F,779.64825174
5,"  7E",7,E,6,1,1,2,R,2,14,F,191.96311903
5,"  8E",8,E,6,1,1,22,B,2,1,F,191.96311903
5,"  9G",9,G,6,1,1,15,R,2,2,F,471.94536028
5,"  9G",9,G,6,2,2,2,F,63,0,0,471.94536028
5," 10H",10,H,6,1,1,1,F,2,2,L,785.05729463
5," 11K",11,K,6,1,1,3,R,2,12,F,49.806855611
5," 11K",11,K,6,2,1,3,R,2,12,L,49.806855611
5," 11K",11,K,6,3,1,3,F,3,14,F,49.806855611
5," 12E",12,E,6,1,1,2,F,2,4,B,254.56276271
5," 13F",13,F,6,1,1,5,R,2,1,F,365.60299018
5," 14H",14,H,6,1,1,2,R,63,0,0,1041.0664028
5," 15F",15,F,6,1,1,3,L,51,0,0,405.70722545
5," 16G",16,G,6,1,1,1,F,2,15,R,694.49928347
5," 17H",17,H,6,1,1,13,F,71,0,0,1155.2645168
5," 18H",18,H,6,1,1,9,F,2,3,B,1155.2645168
5," 19B",19,B,6,1,1,1,R,2,15,F,19.05717293
5," 19B",19,B,6,2,1,1,L,63,0,0,19.05717293
5," 20J",20,J,6,1,1,4,F,42,0,0,93.504509406
5," 21F",21,F,6,1,1,4,F,50,0,0,531.31703947
5," 21F",21,F,6,2,1,4,F,50,0,0,531.31703947
5," 21F",21,F,6,3,1,4,L,31,0,N,531.31703947
5," 22H",22,H,6,1,1,15,F,2,15,B,1512.9425467
5," 22H",22,H,6,2,1,15,L,51,0,0,1512.9425467
5," 23E",23,E,6,1,1,3,F,2,1,R,359.12552397
5," 23E",23,E,6,2,2,1,T,31,0,N,359.12552397
5," 24F",24,F,6,1,1,3,F,71,0,0,515.77600753
5," 25G",25,G,6,1,1,3,F,44,0,0,882.91764401
5," 25G",25,G,6,2,1,3,T,31,0,N,882.91764401
5," 26H",26,H,6,1,1,1,F,2,2,R,1468.6889529
5," 27K",27,K,6,1,1,2,F,63,0,0,27.981379557
5," 27K",27,K,6,2,1,2,F,42,0,0,27.981379557
5," 28D",28,D,6,1,1,14,L,2,1,F,100.28712976
5," 28D",28,D,6,2,2,1,F,3,3,L,100.28712976
5," 28D",28,D,6,3,1,14,R,3,3,L,100.28712976
5," 28D",28,D,6,4,3,3,F,56,0,0,100.28712976
5," 29F",29,F,6,1,1,3,F,2,2,B,612.42544883
5," 30H",30,H,6,1,1,2,R,50,0,0,1743.9013797
5," 31F",31,F,6,1,1,5,R,2,12,F,267.58085739
5," 31F",31,F,6,2,1,5,R,2,12,L,267.58085739
5," 31F",31,F,6,3,1,5,F,50,0,0,267.58085739
5," 32F",32,F,6,1,1,1,F,2,13,R,267.58085739
5," 33G",33,G,6,1,1,3,L,2,1,F,458.05127951
5," 34H",34,H,6,1,1,5,F,51,0,0,761.94519231
5," 35E",35,E,6,1,1,3,F,44,0,0,290.00000278
5," 36F",36,F,6,1,1,12,F,42,0,0,416.49794747
5," 37G",37,G,6,1,1,2,L,50,0,0,712.97109822
5," 37G",37,G,6,2,1,2,F,61,0,0,712.97109822
5," 37G",37,G,6,3,1,2,R,51,0,0,712.97109822
5," 38H",38,H,6,1,1,4,U,57,0,0,1185.9914486
5," 39E",39,E,6,1,1,2,F,2,11,L,261.43962178
5," 39E",39,E,6,2,2,11,R,50,0,0,261.43962178
5," 40E",40,E,6,1,1,2,F,2,1,F,261.43962178
5," 41F",41,F,6,1,1,1,F,2,15,F,375.47953385
5," 42G",42,G,6,1,1,1,U,88,0,0,642.75480163
5," 42G",42,G,6,2,1,1,F,43,0,0,642.75480163
5," 43K",43,K,6,1,1,15,F,2,18,F,49.806855611
5," 43K",43,K,6,2,2,18,R,51,0,0,49.806855611
5," 44K",44,K,6,1,1,1,9,50,0,0,27.981379557
5," 44K",44,K,6,2,1,1,9,50,0,0,27.981379557
5," 44K",44,K,6,3,1,1,9,50,0,0,27.981379557
5," 44K",44,K,6,4,1,1,F,58,0,0,27.981379557
5," 44K",44,K,6,5,1,1,T,31,0,N,27.981379557
5," 45F",45,F,6,1,1,1,9,43,0,0,420.82961498
5," 45F",45,F,6,2,1,1,9,42,0,0,420.82961498
5," 46G",46,G,6,1,1,2,F,63,0,0,720.38614974
5," 46G",46,G,6,2,1,2,T,31,0,N,720.38614974
5," 47E",47,E,6,1,1,1,F,2,9,L,520.19036787
5," 48F",48,F,6,1,1,1,F,2,11,B,747.09730494
5," 48F",48,F,6,2,2,11,F,3,1,B,747.09730494
5," 49A",49,A,6,1,1,3,F,2,3,F,19.05717293
5," 49A",49,A,6,2,2,3,R,50,0,0,19.05717293
5," 50J",50,J,6,1,1,2,F,2,3,R,93.504509406
5," 50J",50,J,6,2,2,3,R,44,0,0,93.504509406
