PSU,CASEID,CASENO,STRATIF,RECNO,VERSION,VEHNO,OCCFORMS,VEHROLE,TOWAWAY,MODELYR,MAKE,MODEL,BODYTYPE,TOWHITCH,CABCONF,SEATCAP,DROMEDRY,AXLESP,AXLEST1,AXLEST2,AXLEST3,BRAKETY,GVWR,VEHSEQ1,VEHSEQ2,VEHSEQ3,VEHSEQ4,OBJCONT1,OBJCONT2,OBJCONT3,OBJCONT4,DOF1,DOF2,DOF3,DOF4,GAD1,GAD2,GAD3,GAD4,SHL1,SHL2,SHL3,SHL4,SVL1,SVL2,SVL3,SVL4,TDD1,TDD2,TDD3,TDD4,EXTENT1,EXTENT2,EXTENT3,EXTENT4,ACCSEQ1,ACCSEQ2,ACCSEQ3,ACCSEQ4,VIN,REGISTRA,SPECUSE,ODOMETER,PCINTEG,PCINTRU,MAGINTRU,FIRE,IMPTYPE,OTHROLE,ROLLOVER,JACKNIFE,SAFETYB,HAZCARGO,CURBWGT,CARGOWGT,SOURCWGT,DVBASIS,DVTOTAL,DVLONG,DVLAT,ENERGY,DVL,DVC1,DVC2,DVC3,DVC4,DVC5,DVC6,DVD,TRAVELSP,VEHRF1,VEHRF2,VEHRF3,DRIVE,VAIS,OTVEHWGT,SHORT,VINJSER,VINJURED,VINLNGTH,VTREAT,PSUWGT,NATWGT,RATWGT,WHEELSHT,WHEELLNG
33,183G,183,G,3,5,2,1,1,2,67,67,63,20,0,0,2,0,0,0,0,0,0,0,1,2,,,1,60,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,M2C1966,1,0,15,0,0,0,0,1,1,0,0,0,0,3,0,0,3,U,U,U,U,,,,,,,,,U,0,0,0,8,3,32,0,1,1,7,3,2.08,102.15,98.64,U,U
33,184R,184,R,3,5,1,1,1,2,79,12,73,50,0,4,30,0,0,0,0,0,0,0,1,3,2,,2,3,2,,85,12,3,,R,F,R,,F,L,B,,E,E,M,,E,S,W,,02,01,01,,1,3,2,,F10GEEE481,1,0,77,1,1,0,0,3,2,0,0,0,0,36,1,2,4,U,U,U,U,,,,,,,,,U,0,0,0,8,0,36,0,0,0,11,6,6.25,306.95,324.27,U,U
33,184R,184,R,3,5,2,1,2,1,74,7,2,4,0,0,6,0,0,0,0,0,0,0,1,2,,,1,1,,,11,9,,,L,L,,,Y,Z,,,E,H,,,E,W,,,02,01,,,1,2,,,WL41C4A291,1,0,36,1,1,0,0,2,2,0,0,0,0,36,0,0,4,U,U,U,U,,,,,,,,,U,0,0,0,1,0,36,0,0,0,13,6,6.25,306.95,324.27,118.0,U
33,184R,184,R,3,5,3,3,2,1,70,12,73,50,0,0,30,0,0,0,0,0,0,0,1,,,,1,,,,12,,,,L,,,,P,,,,E,,,,S,,,,01,,,,3,,,,F10GEJ3462,1,0,81,1,1,0,0,2,1,0,0,0,0,35,0,0,4,U,U,U,U,,,,,,,,,U,0,0,0,8,0,36,0,0,0,11,6,6.25,306.95,324.27,U,U
33,185M,185,M,3,5,1,1,1,1,81,87,84,75,0,U,40,U,U,U,8,8,U,U,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,9999999999,2,0,U,U,U,U,0,3,1,0,1,0,U,U,U,U,3,U,U,U,U,,,,,,,,,U,0,0,0,8,0,17,0,0,0,0,6,4.43,217.57,233.61,U,U
33,185M,185,M,3,5,2,1,2,2,82,49,39,3,0,0,4,0,0,0,0,0,0,0,1,,,,1,,,,9,,,,F,,,,Z,,,,E,,,,W,,,,01,,,,1,,,,JT2KP61G3C,1,0,5,1,1,0,0,1,2,0,0,0,0,17,0,0,3,U,U,U,U,,,,,,,,,U,0,0,0,1,1,U,0,0,1,17,6,4.43,217.57,233.61,U,U
33,186W,186,W,3,5,1,2,1,2,75,14,6,4,0,0,6,0,0,0,0,0,0,0,1,2,,,40,63,,,12,12,,,F,R,,,L,B,,,E,E,,,S,S,,,09,01,,,1,2,,,5Z63S53652,1,0,90,1,1,0,0,1,6,0,0,0,0,47,0,0,4,U,U,U,U,,,,,,,,,U,0,0,0,1,0,998,0,0,0,11,6,15.50,761.24,712.72,124.0,U
33,187B,187,B,3,5,1,4,1,1,82,7,8,3,0,0,5,0,0,0,0,0,0,0,1,2,,,68,71,,,11,11,,,F,F,,,D,D,,,E,E,,,U,U,,,01,01,,,1,2,,,1B3BZ54B5C,1,0,13,1,1,0,0,1,7,0,0,0,0,23,0,0,4,U,U,U,U,,,,,,,,,U,0,0,0,1,0,998,0,0,0,17,6,1.88,92.33,85.95,U,U
33,188W,188,W,3,5,1,1,1,1,69,7,3,4,0,0,6,0,0,0,0,0,0,0,1,2,,,2,2,,,U,U,,,9,9,,,9,9,,,9,9,,,9,9,,,99,99,,,1,2,,,DL43F9R225,1,0,118,1,1,0,0,1,2,0,0,0,0,39,0,0,5,U,U,U,U,,,,,,,,,U,0,0,0,1,0,23,0,0,0,13,6,7.50,368.34,344.86,122.0,U
33,188W,188,W,3,5,2,1,2,2,82,49,32,4,0,0,4,0,0,0,0,0,0,0,1,2,,,1,1,,,10,9,,,L,L,,,Z,Y,,,E,M,,,W,N,,,03,01,,,1,2,,,JT2TE72E6C,1,0,3,1,4,3,0,2,1,0,0,0,0,23,0,0,5,U,U,U,U,,,,,,,,,U,0,0,0,1,1,39,0,0,1,17,6,7.50,368.34,344.86,U,U
33,189Z,189,Z,3,5,1,1,1,1,81,20,13,3,0,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,U,U,U,U,U,U,U,U,U,1,0,998,1,0,0,0,6,80.00,3928.96,3464.45,U,U
33,189Z,189,Z,3,5,2,2,2,1,71,21,2,4,0,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,U,U,U,U,U,U,U,U,U,1,0,998,1,0,0,0,6,80.00,3928.96,3464.45,U,U
33,190C,190,C,3,5,1,1,1,1,77,20,2,4,0,0,6,0,0,0,0,0,0,0,1,,,,68,,,,12,,,,F,,,,Z,,,,L,,,,U,,,,01,,,,1,,,,1N69U7J170,1,0,63,1,1,0,0,1,6,0,0,0,0,38,0,0,4,U,U,U,U,,,,,,,,,U,0,0,0,1,0,998,0,0,0,13,6,7.83,384.55,431.76,116.0,U
33,191S,191,S,3,5,1,2,1,2,79,20,2,6,0,0,6,0,0,0,0,0,0,0,2,3,4,1,40,33,33,45,U,U,U,12,9,9,9,F,9,9,9,C,9,9,9,E,9,9,9,N,99,99,99,01,2,3,4,1,1L35G91143,1,0,37,1,8,3,0,3,6,0,0,0,0,42,0,0,4,U,U,U,U,,,,,,,,,U,0,0,0,1,4,998,0,1,2,13,1,3.36,165.02,204.10,116.0,U
33,192T,192,T,3,5,1,1,1,2,82,7,11,2,0,0,6,0,0,0,0,0,0,0,1,,,,57,,,,12,,,,F,,,,L,,,,E,,,,W,,,,02,,,,1,,,,1B3BD41B3C,1,0,10,1,1,0,0,1,6,0,0,0,0,23,0,0,1,36,-35,-6,641,159,48,45,37,22,8,0,0,U,0,0,0,2,2,998,0,0,1,17,4,1.00,49.11,50.22,U,U
33,193W,193,W,3,5,1,1,1,1,80,20,2,4,0,0,6,0,0,0,0,0,0,0,1,,,,2,,,,12,,,,F,,,,D,,,,E,,,,W,,,,01,,,,1,,,,1N69HA1158,1,0,85,1,1,0,0,1,3,0,0,0,0,35,0,2,1,18,-18,-2,228,185,0,1,1,4,11,16,0,U,0,0,0,1,0,26,0,0,0,13,6,1.00,49.11,45.98,116.0,U
33,193W,193,W,3,5,2,2,2,2,81,20,15,5,0,0,5,0,0,0,0,0,0,0,1,,,,1,,,,6,,,,B,,,,D,,,,E,,,,W,,,,02,,,,1,,,,1G1AX68X4B,1,0,24,1,1,0,0,4,1,0,0,0,0,26,0,0,1,24,24,4,299,152,14,13,11,11,11,11,0,U,0,0,0,1,1,35,0,0,2,17,6,1.00,49.11,45.98,U,U
33,194Q,194,Q,3,5,1,2,1,2,79,20,73,50,0,4,30,0,0,0,0,0,0,0,1,,,,33,,,,81,,,,F,,,,Z,,,,E,,,,W,,,,02,,,,1,,,,CKL2491144,1,0,42,1,1,0,0,1,6,0,0,0,0,46,0,0,2,29,-24,-17,1034,193,0,1,7,17,49,32,0,U,0,0,0,8,2,998,0,0,2,13,4,3.13,153.72,158.47,U,U
33,195W,195,W,3,5,1,1,1,1,80,12,11,4,0,0,5,0,0,0,0,0,0,0,1,,,,2,,,,12,,,,F,,,,L,,,,E,,,,E,,,,01,,,,1,,,,0W82C13398,1,0,32,1,1,0,0,1,2,0,0,0,0,33,1,2,4,U,U,U,U,,,,,,,,,U,0,0,0,1,0,37,0,0,0,11,6,6.25,306.95,287.39,109.9,U
33,195W,195,W,3,5,2,1,1,2,79,20,2,4,0,0,6,0,0,0,0,0,0,0,1,2,,,1,32,,,12,12,,,L,F,,,Z,Z,,,E,L,,,S,W,,,02,01,,,1,2,,,1L69G9J283,1,0,46,1,1,0,0,2,4,0,0,0,0,37,0,0,4,U,U,U,U,,,,,,,,,U,0,0,0,1,1,33,0,0,1,13,6,6.25,306.95,287.39,116.0,U
33,196C,196,C,3,5,1,1,2,1,82,20,9,3,0,0,4,0,0,0,0,0,0,0,1,,,,71,,,,3,,,,R,,,,F,,,,H,,,,N,,,,01,,,,1,,,,1G1AS87H1C,1,0,1,1,1,0,0,3,7,0,0,0,0,30,0,0,4,U,U,U,U,,,,,,,,,U,0,0,0,1,0,998,0,0,0,17,6,1.50,73.67,82.72,U,U
33,197T,197,T,3,5,1,1,1,1,82,22,9,3,0,0,4,0,0,0,0,0,0,0,1,,,,44,,,,12,,,,F,,,,Z,,,,L,,,,W,,,,01,,,,1,,,,1G2AS8722C,1,0,14,1,1,0,0,1,6,0,0,0,0,29,U,U,4,U,U,U,U,,,,,,,,,U,0,0,0,1,0,998,0,0,0,17,6,1.00,49.11,50.22,U,U
33,198W,198,W,3,5,1,1,1,2,75,20,12,3,0,0,4,0,0,0,0,0,0,0,3,2,1,,40,49,49,,64,4,3,,R,R,R,,P,B,F,,A,W,W,,W,N,N,,05,02,02,,3,2,1,,1R07G52117,1,0,97,7,8,3,0,3,6,0,0,0,0,30,0,0,1,39,10,-38,849,151,15,28,45,89,3,15,-20,U,0,0,0,1,1,998,0,0,1,13,6,2.25,110.50,103.46,97.0,U
33,199L,199,L,3,5,1,2,1,2,81,48,31,4,0,0,4,0,0,0,0,0,0,0,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,JF1AB22B4B,1,0,43,1,1,0,0,1,2,0,0,0,0,21,0,0,3,U,U,U,U,,,,,,,,,U,0,0,0,U,1,U,0,0,2,17,4,1.56,76.61,78.91,U,U
33,199L,199,L,3,5,2,1,2,1,73,12,81,72,0,4,32,0,3,8,8,8,1,6,1,,,,1,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,U80CVQ7837,1,0,U,1,1,0,0,3,1,0,0,0,0,U,200,2,3,U,U,U,U,,,,,,,,,U,0,0,0,8,0,21,0,0,0,11,6,1.56,76.61,78.91,U,U
33,200W,200,W,3,5,1,1,1,2,76,9,32,3,0,0,4,0,0,0,0,0,0,0,1,,,,2,,,,81,,,,F,,,,D,,,,E,,,,W,,,,01,,,,1,,,,7L24K67300,1,0,U,1,1,0,0,1,1,0,0,0,0,22,0,0,3,U,U,U,U,,,,,,,,,U,0,0,0,1,0,175,0,0,0,13,6,6.25,306.95,287.39,95.3,U
33,200W,200,W,3,5,2,5,1,1,82,84,85,30,0,8,12,0,0,0,0,0,0,0,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1HVBA1854C,1,2,30,1,1,0,0,1,1,0,0,0,0,175,0,0,3,U,U,U,U,,,,,,,,,U,0,0,0,8,0,22,0,0,0,17,6,6.25,306.95,287.39,U,U
33,201M,201,M,3,5,1,2,1,1,73,22,2,4,0,0,19,0,0,0,0,0,0,0,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,2L39R3X190,1,0,U,U,U,U,0,1,2,0,0,0,0,43,U,U,3,U,U,U,U,,,,,,,,,U,0,0,0,1,0,U,0,0,0,13,6,1.79,87.91,94.39,124.0,U
33,201M,201,M,3,5,2,1,2,1,80,82,83,75,0,1,42,0,3,2,8,8,1,6,1,,,,1,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,9999999999,2,0,U,U,U,U,0,3,1,0,1,0,0,U,420,2,3,U,U,U,U,,,,,,,,,U,0,0,0,8,0,43,0,0,0,16,6,1.79,87.91,94.39,U,U
33,202V,202,V,3,5,1,1,1,2,70,20,8,2,0,0,5,0,0,0,0,0,0,0,1,,,,33,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,113270W108,1,0,67,1,1,0,0,1,6,0,0,0,0,30,0,0,5,U,U,U,U,,,,,,,,,U,0,0,0,1,1,998,0,0,1,12,4,3.13,153.72,140.65,U,U
33,203V,203,V,3,5,1,1,1,2,81,20,13,5,0,0,4,0,0,0,0,0,0,0,1,2,,,58,58,,,11,9,,,F,L,,,D,B,,,E,M,,,W,W,,,01,01,,,1,2,,,1G1AB6892B,1,0,20,1,1,0,0,1,6,0,0,0,0,21,0,0,4,U,U,U,U,,,,,,,,,U,0,0,0,1,1,998,0,0,1,17,4,3.00,147.34,134.81,U,U
33,204W,204,W,3,5,1,1,1,2,76,18,1,6,0,0,6,0,0,0,0,0,0,0,2,1,3,,41,41,41,,9,10,9,,L,F,L,,F,Z,P,,E,L,E,,N,S,N,,01,01,01,,2,1,3,,4K35J6G142,1,0,79,1,1,0,0,2,6,0,0,0,0,45,0,0,4,U,U,U,U,,,,,,,,,U,0,0,0,1,0,998,0,0,0,13,6,6.00,294.67,275.89,112.0,116.0
33,205Q,205,Q,3,5,1,1,1,2,76,7,74,40,0,8,40,0,0,0,0,0,0,0,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,B11AE6X023,1,0,96,1,1,0,0,1,3,0,0,0,0,37,0,0,3,U,U,U,U,,,,,,,,,U,0,0,0,8,1,63,0,0,1,13,4,6.88,337.89,348.33,U,U
33,205Q,205,Q,3,5,2,1,2,1,76,12,81,71,0,4,40,0,2,8,8,8,2,3,1,,,,1,,,,6,,,,B,,,,D,,,,L,,,,W,,,,01,,,,1,,,,F61EVD0005,1,0,116,1,1,0,0,4,1,0,0,0,0,63,80,1,3,U,U,U,U,,,,,,,,,U,0,0,0,8,0,37,0,0,0,11,6,6.88,337.89,348.33,U,U
33,206W,206,W,3,5,1,1,1,2,82,20,16,2,0,0,4,0,0,0,0,0,0,0,2,1,,,60,45,,,0,U,,,T,9,,,Y,9,,,D,9,,,O,9,,,03,99,,,2,1,,,1G1AD27G5C,1,0,2,1,7,2,0,5,6,2,0,0,0,24,0,0,4,U,U,U,U,,,,,,,,,U,0,0,0,2,1,998,0,0,1,17,4,13.75,675.29,632.25,U,U
33,207Z,207,Z,3,5,1,1,2,1,79,22,10,9,0,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,U,U,U,U,U,U,U,U,U,1,0,998,1,0,0,0,6,88.00,4321.86,3810.90,U,U
33,208F,208,F,3,5,1,1,0,2,75,66,63,20,0,0,2,0,0,0,0,0,0,0,1,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,TC18520375,1,0,6,0,0,0,0,2,6,0,0,0,0,3,0,0,3,U,U,U,U,,,,,,,,,U,0,0,0,8,2,998,0,0,1,10,4,2.44,119.83,134.14,U,U
33,209M,209,M,3,5,1,1,1,2,77,37,31,3,0,0,4,0,0,0,0,0,0,0,1,,,,2,,,,12,,,,F,,,,D,,,,E,,,,W,,,,02,,,,1,,,,SGD3508092,1,0,82,1,1,0,0,1,3,0,0,0,0,18,0,0,3,U,U,U,U,,,,,,,,,U,0,0,0,2,0,152,0,0,0,10,6,2.79,137.02,147.12,86.6,89.8
33,209M,209,M,3,5,2,1,2,1,79,95,1,72,0,4,32,0,3,8,8,8,1,6,1,,,,1,,,,6,,,,B,,,,R,,,,W,,,,W,,,,01,,,,1,,,,9999999999,1,0,113,1,1,0,0,4,1,0,0,0,0,152,300,2,3,U,U,U,U,,,,,,,,,0,0,0,0,8,0,18,0,0,0,0,6,2.79,137.02,147.12,U,U
33,210M,210,M,3,5,1,1,1,1,78,84,83,75,0,2,46,U,3,2,8,8,1,6,1,,,,65,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,E2327HGA24,1,0,U,U,U,U,0,1,6,0,1,0,0,U,480,2,3,U,U,U,U,,,,,,,,,U,0,0,0,8,0,998,0,0,0,13,6,2.00,98.22,105.46,U,U
33,211W,211,W,3,5,1,2,1,2,80,6,7,4,0,0,6,0,0,0,0,0,0,0,1,2,,,58,57,,,U,7,,,9,L,,,9,Z,,,9,E,,,9,S,,,99,01,,,1,2,,,FM41CAG154,1,0,57,1,1,0,0,1,6,0,0,0,0,34,0,0,4,U,U,U,U,,,,,,,,,U,0,0,0,1,0,998,0,0,0,13,6,7.00,343.78,321.87,108.7,112.7
33,212R,212,R,3,5,1,1,1,2,72,21,1,2,0,0,5,0,0,0,0,0,0,0,1,,,,2,,,,1,,,,F,,,,D,,,,E,,,,W,,,,02,,,,1,,,,3G87H2M118,1,0,103,1,1,0,0,1,1,0,0,0,0,35,0,0,1,24,-20,-12,527,170,0,1,18,28,29,14,0,U,3,0,0,1,1,64,0,0,1,13,5,1.50,73.67,77.83,112.0,116.0
33,212R,212,R,3,5,2,1,1,1,76,12,73,53,0,4,55,0,0,0,0,0,0,0,1,,,,1,,,,11,,,,F,,,,L,,,,E,,,,W,,,,01,,,,1,,,,F37YEB2520,1,0,53,1,1,0,0,1,1,0,0,0,0,64,10,2,1,11,-10,6,155,99,9,3,0,0,0,0,-50,U,0,0,0,8,0,35,0,0,0,11,6,1.50,73.67,77.83,U,U
33,213W,213,W,3,5,1,2,1,2,82,7,8,5,0,0,5,0,0,0,0,0,0,0,1,,,,2,,,,12,,,,F,,,,D,,,,E,,,,W,,,,02,,,,1,,,,1B3BZ48B0C,1,0,13,1,1,0,0,1,3,0,0,0,0,22,0,0,5,U,U,U,U,,,,,,,,,U,0,0,0,1,1,40,0,0,1,17,6,1.50,73.67,68.97,U,U
33,213W,213,W,3,5,2,5,2,1,72,20,1,6,0,0,8,0,0,0,0,0,0,0,1,,,,1,,,,6,,,,B,,,,D,,,,E,,,,W,,,,01,,,,1,,,,1H46H2B645,1,0,112,1,1,0,0,4,1,0,0,0,0,40,0,0,5,U,U,U,U,,,,,,,,,U,0,0,0,1,0,22,0,0,0,13,6,1.50,73.67,68.97,116.0,U
33,214Q,214,Q,3,5,1,1,1,2,82,35,72,50,0,4,30,0,0,0,0,0,0,0,2,4,3,1,47,63,43,41,12,12,12,12,F,F,L,R,L,Z,D,B,L,E,E,M,W,W,S,S,01,01,01,01,2,4,3,1,JN6MD01Y4C,1,0,3,1,1,0,0,1,6,0,0,0,0,30,0,0,4,U,U,U,U,,,,,,,,,U,0,0,0,8,1,998,0,0,1,17,6,3.42,167.96,173.15,U,U
33,215T,215,T,3,5,1,2,1,2,80,20,13,5,0,0,4,0,0,0,0,0,0,0,1,2,,,2,2,,,70,9,,,F,L,,,D,P,,,E,M,,,W,N,,,02,02,,,1,2,,,1B689AY153,1,0,57,1,4,2,0,1,2,0,0,0,0,21,0,0,5,U,U,U,U,,,,,,,,,U,0,0,0,1,3,40,0,1,2,13,3,1.95,95.77,97.94,94.3,97.3
33,215T,215,T,3,5,2,2,2,2,78,7,71,56,0,4,19,0,0,0,0,0,0,0,1,2,,,1,1,,,U,U,,,9,9,,,9,9,,,9,9,,,9,9,,,99,99,,,1,2,,,E10BE8S246,1,0,U,U,U,U,0,3,1,0,0,0,0,40,U,U,5,U,U,U,U,,,,,,,,,U,0,0,0,8,1,21,0,0,1,13,4,1.95,95.77,97.94,U,U
33,216W,216,W,3,5,1,4,1,2,78,18,15,2,0,0,6,0,0,0,0,0,0,0,1,,,,2,,,,12,,,,F,,,,R,,,,E,,,,W,,,,02,,,,1,,,,4B27A8T152,1,0,52,1,1,0,0,1,3,0,0,0,0,33,0,0,1,23,-23,-2,237,173,0,0,0,0,19,24,0,U,0,0,0,1,1,36,0,0,2,13,6,6.84,335.93,314.52,111.0,U
33,216W,216,W,3,5,2,1,2,1,80,9,6,6,0,0,6,0,0,0,0,0,0,0,1,,,,1,,,,6,,,,B,,,,L,,,,E,,,,W,,,,02,,,,1,,,,HL45GAF197,1,0,63,1,1,0,0,4,1,0,0,0,0,36,0,0,1,24,24,2,544,173,25,19,16,11,6,2,0,0,0,0,0,1,0,33,0,0,0,13,6,6.84,335.93,314.52,112.7,U
33,217R,217,R,3,5,1,2,1,2,72,20,74,40,0,8,5,0,0,0,0,0,0,0,1,,,,40,,,,12,,,,F,,,,R,,,,E,,,,E,,,,06,,,,1,,,,CGE352U120,1,0,97,1,1,0,0,1,6,0,0,0,0,45,1,2,1,20,-20,0,339,183,3,4,7,12,20,27,0,U,1,0,0,8,0,998,0,0,0,13,6,7.75,380.62,402.09,U,U
33,218W,218,W,3,5,1,1,1,3,75,1,7,3,0,0,4,0,0,0,0,0,0,0,1,,,,63,,,,0,,,,U,,,,Y,,,,D,,,,U,,,,01,,,,1,,,,A5A037E124,1,0,47,1,1,0,0,5,6,0,0,0,0,30,0,0,4,U,U,U,U,,,,,,,,,U,0,0,0,1,0,998,0,0,0,13,6,7.75,380.62,356.36,108.0,U
33,219M,219,M,3,5,1,1,1,1,80,12,81,75,0,4,42,0,3,2,8,8,1,6,1,,,,2,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,9999999999,2,0,U,U,U,U,0,1,2,0,1,0,0,U,U,U,3,U,U,U,U,,,,,,,,,U,0,0,0,8,0,38,0,0,0,0,6,2.64,129.66,139.22,U,U
33,219M,219,M,3,5,2,4,2,1,78,7,73,50,0,5,30,0,0,0,0,0,0,0,1,,,,1,,,,6,,,,L,,,,Z,,,,M,,,,S,,,,01,,,,1,,,,D27BF8S118,1,0,69,1,1,0,0,2,1,0,0,0,0,38,0,0,3,U,U,U,U,,,,,,,,,U,0,0,0,8,0,U,0,0,0,13,6,2.64,129.66,139.22,U,U
33,220T,220,T,3,5,1,1,1,2,76,35,33,3,0,0,4,0,0,0,0,0,0,0,1,,,,40,,,,1,,,,F,,,,Z,,,,E,,,,N,,,,02,,,,1,,,,HLB2107512,1,0,107,1,1,0,0,1,6,0,0,0,0,21,0,0,1,29,-26,-12,426,140,0,7,18,32,38,20,0,U,0,0,0,1,1,998,0,0,1,12,4,2.64,129.66,132.60,92.1,U
33,221V,221,V,3,5,1,1,1,3,80,37,31,3,0,0,4,0,0,0,0,0,0,0,1,,,,2,,,,12,,,,F,,,,D,,,,E,,,,W,,,,01,,,,1,,,,SLA1027974,1,0,39,1,1,0,0,1,3,0,0,0,0,17,0,0,1,22,-22,0,89,150,3,3,3,3,3,3,0,U,3,0,0,2,1,30,0,0,1,10,6,5.50,270.12,247.15,88.6,U
33,221V,221,V,3,5,2,2,2,1,71,9,1,2,0,0,6,0,0,0,0,0,0,0,1,,,,1,,,,6,,,,B,,,,D,,,,E,,,,W,,,,01,,,,1,,,,VL29G1B366,1,0,116,1,1,0,0,4,1,0,0,0,0,30,0,0,1,13,13,0,152,166,0,1,1,1,1,1,0,U,0,0,0,1,0,17,0,0,0,13,6,5.50,270.12,247.15,108.0,U
33,223Z,223,Z,3,5,1,1,1,1,73,9,2,2,0,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,U,U,U,U,U,U,U,U,U,1,0,998,1,0,0,0,6,104.00,5107.65,4503.78,U,U
33,223Z,223,Z,3,5,2,1,2,1,78,42,31,2,0,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,U,U,U,U,U,U,U,U,U,1,0,998,1,0,0,0,6,104.00,5107.65,4503.78,U,U
33,224T,224,T,3,5,1,5,1,2,78,21,1,2,0,0,6,0,0,0,0,0,0,0,2,1,,,51,2,,,12,12,,,F,F,,,R,L,,,E,E,,,S,S,,,09,09,,,2,1,,,3G87F8G446,1,0,57,1,1,0,0,1,6,0,0,0,0,32,0,0,4,U,U,U,U,,,,,,,,,U,0,0,0,1,2,998,0,0,4,13,4,2.36,115.90,118.52,108.1,U
33,224T,224,T,3,5,2,2,1,1,73,9,1,2,0,0,6,0,0,0,0,0,0,0,1,,,,1,,,,12,,,,L,,,,D,,,,M,,,,S,,,,01,,,,1,,,,VH23C3B343,1,0,104,1,1,0,0,2,4,0,0,0,0,30,0,0,4,U,U,U,U,,,,,,,,,U,0,0,0,1,0,32,0,0,0,13,6,2.36,115.90,118.52,111.0,U
33,225W,225,W,3,5,1,1,0,2,82,12,13,5,0,0,4,0,0,0,0,0,0,0,1,2,,,60,32,,,0,U,,,T,9,,,D,9,,,D,9,,,O,9,,,03,99,,,1,2,,,2FABP0627C,1,0,13,1,7,2,0,5,6,2,0,0,0,21,0,0,4,U,U,U,U,,,,,,,,,U,0,0,0,2,0,998,0,0,0,17,6,8.25,405.17,379.35,U,U
33,226M,226,M,3,5,1,1,1,2,77,84,81,75,0,4,20,0,3,2,8,8,1,6,2,1,,,60,45,,,0,U,,,R,9,,,D,9,,,A,9,,,O,9,,,03,99,,,2,1,,,D2137GGB17,1,0,265,1,1,0,0,3,6,1,1,0,0,141,15,2,3,U,U,U,U,,,,,,,,,U,0,0,0,8,1,998,0,0,1,13,6,1.07,52.55,56.42,U,U
33,228V,228,V,3,5,1,1,1,1,72,20,8,2,0,0,6,0,0,0,0,0,0,0,1,,,,2,,,,11,,,,F,,,,Z,,,,E,,,,W,,,,01,,,,1,,,,1X27D2W189,1,0,48,1,1,0,0,1,2,0,0,0,0,31,0,0,5,U,U,U,U,,,,,,,,,U,0,0,0,1,1,33,0,0,1,13,6,1.00,49.11,44.93,110.0,111.0
33,228V,228,V,3,5,2,4,2,2,80,12,11,4,0,0,5,0,0,0,0,0,0,0,1,,,,1,,,,U,,,,9,,,,9,,,,9,,,,9,,,,99,,,,1,,,,0W82C18168,1,0,25,U,U,U,0,3,1,0,0,0,0,33,0,0,5,U,U,U,U,,,,,,,,,U,0,0,0,1,1,31,0,0,2,11,4,1.00,49.11,44.93,109.9,U
33,229W,229,W,3,5,1,2,1,2,78,20,1,4,0,0,6,0,0,0,0,0,0,0,1,2,,,61,58,,,U,U,,,9,9,,,9,9,,,9,9,,,9,9,,,99,99,,,1,2,,,9999999999,2,0,U,U,U,U,0,U,6,0,0,0,0,32,1,2,5,U,U,U,U,,,,,,,,,U,0,0,0,1,1,998,0,0,1,0,6,1.00,49.11,45.98,U,U
34,022C,22,C,3,5,1,1,2,1,80,21,3,4,0,0,6,0,0,0,0,0,0,0,1,,,,68,,,,3,,,,R,,,,F,,,,M,,,,U,,,,01,,,,1,,,,3V69RAM156,1,0,19,1,1,0,0,3,7,0,0,0,0,40,0,0,4,U,U,U,U,,,,,,,,,U,0,0,0,1,0,998,0,0,0,13,6,130.00,219.70,260.00,119.0,U
