PSU,CASEID,CASENO,STRATIF,RECNO,VERSION,VEHNO,OCUPANTS,DRPRES,MONDRIVE,MILEVEH,MILETOT,TYPEOP,BMCSREG,DRCLASS,DRTRAIN,FREQDRIV,PRIORLAT,PRIORMID,PRIOREAR,AVOIDMAN,ACC12MO,VIOLSP,VIOLDWI,VIOLRECK,VIOLSUSP,VIOLROW,VIOLCLOS,VIOLSIGN,VIOLOTH,VIOLUNK,DRINKING,ALCTEST,LSOURCE,LCOMPL,LSTATUS,LTYPCOMP,LREST,LRESTADD,PREVSPD,PREVOTH,PREVDWI,PREVSUS,PREVACC,LANES,MEDIANT,MEDIANW,ACCESS,TRAFFLOW,HPMS,SHOULDLT,SHOULDRT,ALIGNMNT,GRADE,SURTYPE,SURCOND,TRAFCONT,TRCTLFCT,SPLIMIT,DRIRF1,DRIRF2,DRIRF3,ENVRF1,ENVRF2,ENVRF3,PSUWGT,NATWGT,RATWGT
51,212L,212,L,4,5,2,1,1,61,U,U,0,0,0,8,1,21,16,2,0,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,4,0,0,0,0,0,0,1,2,0,0,3,0,,6,6,1,1,2,1,0,0,30,0,0,0,0,0,0,7.46,111.68,115.83
51,213R,213,R,4,5,1,1,1,U,U,U,0,0,0,U,U,1,0,0,U,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,4,0,0,0,2,0,0,1,3,1,6,3,1,,0,0,1,1,2,1,1,3,35,0,0,0,0,0,0,29.84,446.73,463.36
51,213R,213,R,4,5,2,1,1,U,U,U,0,0,0,U,U,1,0,0,U,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,4,0,0,0,0,0,0,1,1,0,0,1,3,,5,5,1,1,2,1,1,3,55,0,0,0,0,0,0,29.84,446.73,463.36
51,214W,214,W,4,5,1,2,1,24,100,120,0,0,0,0,3,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,C,1,1,2,4,1,0,0,2,0,0,1,2,0,0,3,0,,6,6,1,1,2,1,0,0,30,0,0,0,0,0,0,29.84,446.73,387.96
51,214W,214,W,4,5,2,1,1,61,U,100,0,0,0,0,1,32,2,0,5,0,0,0,0,0,1,0,0,0,0,0,C,1,1,2,4,1,0,0,0,0,0,0,2,0,0,3,0,,6,6,1,1,2,1,0,0,30,0,0,0,0,0,0,29.84,446.73,387.96
51,215H,215,H,4,5,1,3,1,12,1,50,0,0,0,8,4,22,21,16,0,0,0,1,0,0,0,0,0,1,0,1,B,1,0,2,4,0,0,1,2,0,0,0,3,1,13,3,1,,1,0,1,1,2,1,2,3,40,0,0,0,0,0,0,11.73,175.61,122.64
51,215H,215,H,4,5,2,1,1,61,100,200,0,0,0,0,1,21,16,2,0,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,4,0,0,0,0,0,0,0,3,1,13,3,1,,1,0,1,1,2,1,2,3,40,0,0,0,0,0,0,11.73,175.61,122.64
51,216P,216,P,4,5,1,2,1,61,2,70,0,0,0,8,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,4,0,0,2,0,0,0,0,3,1,12,3,1,,0,0,1,1,2,2,0,0,35,0,0,0,0,0,0,7.33,109.74,94.96
51,216P,216,P,4,5,2,1,1,61,200,120,0,0,0,8,3,16,23,22,0,1,0,0,0,0,0,0,1,0,0,0,C,1,0,2,4,0,0,0,0,1,2,2,2,0,0,3,0,,6,5,1,1,2,2,20,3,30,29,0,0,98,0,0,7.33,109.74,94.96
51,217W,217,W,4,5,1,1,1,U,U,U,0,0,0,U,U,2,0,0,U,U,0,0,0,0,0,0,0,0,0,0,C,1,1,4,5,7,0,0,0,0,0,0,3,1,5,3,1,,0,0,1,1,2,2,0,0,35,0,0,0,0,0,0,29.34,439.25,381.47
51,217W,217,W,4,5,2,1,1,61,200,100,0,0,0,2,1,21,16,2,0,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,4,0,0,1,0,0,0,0,3,1,5,3,1,,0,0,1,1,2,2,0,0,35,0,0,0,0,0,0,29.34,439.25,381.47
51,218B,218,B,4,5,1,1,1,61,25,200,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,C,1,1,2,4,1,0,0,0,0,0,0,5,0,0,3,0,,0,0,1,1,2,1,2,3,35,0,0,0,0,0,0,6.50,97.31,90.98
51,219M,219,M,4,5,1,1,1,U,U,U,U,U,U,U,U,2,0,0,U,U,0,0,0,0,0,0,0,0,0,0,C,U,U,U,U,U,U,U,U,U,U,U,2,0,0,3,0,,6,6,1,1,2,1,0,0,30,U,U,U,0,0,0,7.43,111.23,97.00
51,220V,220,V,4,5,1,3,1,U,U,U,0,0,0,U,U,2,0,0,U,U,0,0,0,0,0,0,0,0,0,0,C,1,0,2,4,0,0,3,1,0,0,0,4,0,0,3,0,,0,0,3,1,2,1,0,0,30,0,0,0,26,0,0,13.00,194.62,171.94
51,221W,221,W,4,5,1,1,1,61,180,155,0,0,0,2,1,22,21,16,0,0,0,0,0,0,0,0,0,1,0,0,C,U,U,U,U,U,U,U,U,U,U,U,3,1,7,3,1,,2,2,1,2,2,1,1,3,30,0,0,0,0,0,0,26.00,389.25,338.04
51,221W,221,W,4,5,2,2,1,U,U,U,0,0,0,U,U,22,21,31,U,U,0,0,0,0,0,0,0,1,0,0,C,U,U,U,U,U,U,U,U,U,U,U,3,1,7,3,1,,2,2,1,2,2,1,1,3,30,0,0,0,0,0,0,26.00,389.25,338.04
51,222M,222,M,4,5,1,1,1,U,U,U,U,U,U,U,U,2,0,0,U,U,1,0,0,0,0,0,0,0,0,0,C,1,0,2,4,0,0,1,0,0,0,1,1,1,5,3,1,,1,6,1,1,2,1,20,3,30,0,0,0,0,0,0,11.29,169.02,147.39
51,222M,222,M,4,5,2,1,1,U,U,U,0,0,0,U,U,21,16,2,U,U,0,0,0,0,0,0,0,0,0,0,C,1,1,2,4,1,0,2,0,0,1,1,1,1,5,3,1,,1,6,1,1,2,1,20,3,30,0,0,0,0,0,0,11.29,169.02,147.39
51,223S,223,S,4,5,1,2,1,61,U,100,0,0,0,2,3,8,2,0,7,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,4,0,0,0,0,0,2,2,2,1,15,3,1,,0,0,1,1,2,2,0,0,35,98,0,0,0,0,0,11.29,169.02,108.00
51,224W,224,W,4,5,1,1,1,U,U,U,0,0,0,U,U,12,1,0,U,U,0,0,0,0,0,0,0,0,0,0,C,U,U,U,U,U,U,U,U,U,U,U,2,0,0,3,0,,6,2,1,1,2,2,0,0,35,0,0,0,0,0,0,39.50,591.35,513.56
51,224W,224,W,4,5,2,3,1,U,U,U,0,0,0,U,U,22,21,1,U,U,0,0,0,0,0,0,0,0,0,0,C,1,U,U,U,U,U,U,U,U,U,U,2,0,0,3,0,,2,6,1,2,2,2,20,3,35,29,0,0,0,0,0,39.50,591.35,513.56
51,225M,225,M,4,5,1,2,1,18,10,120,8,1,1,U,2,33,16,8,0,0,0,0,0,0,0,0,0,0,0,0,C,1,0,2,4,0,0,0,0,0,0,0,6,1,5,3,1,,0,0,1,1,2,1,50,3,35,0,0,0,0,0,0,13.19,197.47,172.20
