PSU,CASEID,CASENO,STRATIF,VERSION,ACCSEQ,VEHNUM,CLASS1,GAD1,OBJCONT,CLASS2,GAD2,NATWGT,PSUWGT
44,162H,162,H,1,2,1,1,N,31,0,N,4337.21,62
45,1B,1,B,1,1,1,15,F,51,0,0,29.6325,2.25
45,1B,1,B,1,2,1,15,N,31,0,N,29.6325,2.25
45,2D,2,D,1,1,1,1,F,2,1,B,138.285,10.5
45,3H,3,H,1,1,1,12,R,56,0,0,1975.5,150
45,3H,3,H,1,2,1,12,R,56,0,0,1975.5,150
45,3H,3,H,1,3,1,12,F,56,0,0,1975.5,150
45,3H,3,H,1,4,1,12,B,56,0,0,1975.5,150
45,4C,4,C,1,1,1,15,F,2,21,B,63.216,4.8
45,5D,5,D,1,1,1,15,F,64,0,0,97.9848,7.44
45,5D,5,D,1,2,1,15,R,64,0,0,97.9848,7.44
45,6E,6,E,1,1,1,1,R,60,0,0,255.498,19.4
45,8G,8,G,1,1,1,2,F,60,0,0,921.9,70
45,8G,8,G,1,2,1,2,U,61,0,0,921.9,70
45,9D,9,D,1,1,1,5,F,2,3,B,97.9848,7.44
45,9D,9,D,1,2,2,3,F,3,4,B,97.9848,7.44
45,10A,10,A,1,1,1,15,F,52,0,0,15.6723,1.19
45,11A,11,A,1,1,1,2,F,2,1,F,15.6723,1.19
45,11A,11,A,1,2,2,1,F,51,0,0,15.6723,1.19
45,11A,11,A,1,3,2,1,N,31,0,N,15.6723,1.19
45,12D,12,D,1,1,1,1,F,51,0,0,97.9848,7.44
45,13C,13,C,1,1,1,5,F,61,0,0,63.216,4.8
45,13C,13,C,1,2,1,5,F,2,15,F,63.216,4.8
45,14E,14,E,1,1,1,2,F,2,15,F,255.498,19.4
45,15F,15,F,1,1,1,15,F,2,5,F,323.982,24.6
45,15F,15,F,1,2,2,5,L,45,0,0,323.982,24.6
45,16G,16,G,1,1,2,2,F,51,0,0,921.9,70
45,16G,16,G,1,2,1,12,L,2,2,L,921.9,70
45,17H,17,H,1,1,1,1,L,43,0,0,1343.34,102
45,17H,17,H,1,2,1,1,F,42,0,0,1343.34,102
45,17H,17,H,1,3,1,1,R,42,0,0,1343.34,102
45,17H,17,H,1,4,1,1,N,31,0,N,1343.34,102
45,18C,18,C,1,1,1,1,F,54,0,0,63.216,4.8
45,18C,18,C,1,2,1,1,F,54,0,0,63.216,4.8
45,19D,19,D,1,1,1,5,F,52,0,0,97.9848,7.44
45,20F,20,F,1,1,1,5,L,2,1,F,323.982,24.6
45,21C,21,C,1,1,1,2,F,2,3,R,63.216,4.8
45,22D,22,D,1,1,1,5,F,2,13,F,97.9848,7.44
45,23E,23,E,1,1,1,15,F,2,3,F,255.498,19.4
45,24G,24,G,1,1,1,3,L,2,4,F,921.9,70
45,25C,25,C,1,1,1,1,F,71,0,0,63.216,4.8
45,25C,25,C,1,2,1,1,F,71,0,0,63.216,4.8
45,26D,26,D,1,1,1,5,F,71,0,0,97.9848,7.44
45,27H,27,H,1,1,1,5,F,51,0,0,1343.34,102
45,28F,28,F,1,1,1,1,F,51,0,0,323.982,24.6
45,29B,29,B,1,1,1,1,L,68,0,0,18.7014,1.42
45,29B,29,B,1,2,1,1,F,68,0,0,18.7014,1.42
45,29B,29,B,1,3,1,1,L,63,0,0,18.7014,1.42
45,29B,29,B,1,4,1,1,L,51,0,0,18.7014,1.42
45,29B,29,B,1,5,1,1,L,68,0,0,18.7014,1.42
45,30C,30,C,1,1,1,4,L,2,2,F,63.216,4.8
45,31D,31,D,1,1,1,15,F,64,0,0,97.9848,7.44
45,31D,31,D,1,2,1,15,F,64,0,0,97.9848,7.44
45,31D,31,D,1,3,1,15,B,64,0,0,97.9848,7.44
45,32E,32,E,1,1,1,15,B,2,1,F,255.498,19.4
45,33G,33,G,1,1,1,5,B,2,3,F,921.9,70
45,34C,34,C,1,1,1,2,F,52,0,0,63.216,4.8
45,35E,35,E,1,1,1,22,F,2,1,B,255.498,19.4
45,36F,36,F,1,1,1,15,B,2,13,F,323.982,24.6
45,37B,37,B,1,1,1,1,R,2,24,F,18.7014,1.42
45,38D,38,D,1,1,1,3,L,42,0,0,97.9848,7.44
45,39H,39,H,1,1,1,2,R,2,15,F,1343.34,102
45,39H,39,H,1,2,1,2,F,3,2,F,1343.34,102
45,40E,40,E,1,1,1,1,R,76,0,0,255.498,19.4
45,40E,40,E,1,2,1,1,R,76,0,0,255.498,19.4
45,41G,41,G,1,1,1,1,F,63,0,0,921.9,70
45,41G,41,G,1,2,1,1,F,2,2,L,921.9,70
45,42B,42,B,1,1,1,4,L,51,0,0,18.7014,1.42
45,43C,43,C,1,1,1,2,F,60,0,0,63.216,4.8
45,44F,44,F,1,1,1,5,R,52,0,0,323.982,24.6
45,45A,45,A,1,1,1,13,B,2,5,F,15.6723,1.19
45,45A,45,A,1,2,2,5,U,63,0,0,15.6723,1.19
45,45A,45,A,1,3,2,5,F,42,0,0,15.6723,1.19
45,46C,46,C,1,1,1,15,N,31,0,N,63.216,4.8
45,47E,47,E,1,1,1,4,L,2,14,F,255.498,19.4
45,47E,47,E,1,2,1,4,L,2,14,L,255.498,19.4
45,48F,48,F,1,1,1,2,F,51,0,0,323.982,24.6
45,49H,49,H,1,1,1,13,F,71,0,0,1343.34,102
45,49H,49,H,1,2,1,13,F,51,0,0,1343.34,102
45,50C,50,C,1,1,1,15,F,57,0,0,63.216,4.8
45,50C,50,C,1,2,1,15,R,50,0,0,63.216,4.8
45,51D,51,D,1,1,1,15,F,2,1,F,97.9848,7.44
45,51D,51,D,1,2,1,15,L,2,1,R,97.9848,7.44
45,52G,52,G,1,1,1,1,F,42,0,0,921.9,70
45,53B,53,B,1,1,1,5,L,2,4,F,18.7014,1.42
45,53B,53,B,1,2,1,5,L,2,4,L,18.7014,1.42
45,54C,54,C,1,1,1,1,F,54,0,0,63.216,4.8
45,55D,55,D,1,1,1,1,F,2,5,B,97.9848,7.44
45,55D,55,D,1,2,2,5,R,51,0,0,97.9848,7.44
45,56E,56,E,1,1,1,2,L,2,1,F,255.498,19.4
45,57F,57,F,1,1,1,1,F,2,5,F,323.982,24.6
45,58B,58,B,1,1,1,15,F,2,1,F,18.7014,1.42
45,58B,58,B,1,2,1,15,R,51,0,0,18.7014,1.42
45,59B,59,B,1,1,1,1,R,2,15,F,13.17,1
45,60D,60,D,1,1,1,3,F,2,1,R,79.02,6
45,61G,61,G,1,1,1,1,F,2,2,B,921.9,70
45,62H,62,H,1,1,1,1,R,2,9,F,1343.34,102
45,63C,63,C,1,1,1,15,B,2,1,F,39.51,3
45,63C,63,C,1,2,1,15,N,31,0,N,39.51,3
45,64D,64,D,1,1,1,1,F,2,1,F,79.02,6
45,65E,65,E,1,1,1,1,R,42,0,0,223.89,17
45,66C,66,C,1,1,1,1,F,2,15,F,39.51,3
45,67D,67,D,1,1,1,1,R,42,0,0,79.02,6
45,67D,67,D,1,2,1,1,R,42,0,0,79.02,6
45,68F,68,F,1,1,1,5,L,51,0,0,323.982,24.6
45,68F,68,F,1,2,1,5,F,59,0,0,323.982,24.6
45,69A,69,A,1,1,1,15,R,68,0,0,13.17,1
45,69A,69,A,1,2,1,15,R,60,0,0,13.17,1
45,69A,69,A,1,3,1,15,N,31,0,N,13.17,1
45,71D,71,D,1,1,1,2,F,2,1,F,79.02,6
45,72E,72,E,1,1,1,24,9,2,1,R,223.89,17
45,73H,73,H,1,1,1,1,F,56,0,0,1343.34,102
45,74C,74,C,1,1,1,2,R,68,0,0,39.51,3
45,74C,74,C,1,2,1,2,R,51,0,0,39.51,3
45,75G,75,G,1,1,1,15,F,2,1,F,921.9,70
45,76C,76,C,1,1,1,2,F,2,22,L,39.51,3
45,77D,77,D,1,1,1,15,F,64,0,0,79.02,6
45,77D,77,D,1,2,1,15,N,31,0,N,79.02,6
45,78E,78,E,1,1,1,1,L,2,1,F,223.89,17
45,78E,78,E,1,2,1,1,L,2,1,R,223.89,17
45,79F,79,F,1,1,1,2,L,2,3,F,323.982,24.6
45,79F,79,F,1,2,1,2,L,2,3,R,323.982,24.6
45,80B,80,B,1,1,1,24,F,2,15,F,13.17,1
45,81B,81,B,1,1,1,1,F,42,0,0,13.17,1
45,82C,82,C,1,1,1,2,F,61,0,0,39.51,3
45,82C,82,C,1,2,1,2,B,52,0,0,39.51,3
45,82C,82,C,1,3,1,2,N,31,0,N,39.51,3
45,83D,83,D,1,1,1,1,F,2,15,F,79.02,6
45,84F,84,F,1,1,1,15,F,54,0,0,323.982,24.6
45,84F,84,F,1,2,1,15,R,54,0,0,323.982,24.6
45,85G,85,G,1,1,1,1,B,2,1,F,921.9,70
45,86C,86,C,1,1,1,1,F,2,2,F,39.51,3
45,87E,87,E,1,1,1,2,F,56,0,0,223.89,17
45,87E,87,E,1,2,1,2,L,56,0,0,223.89,17
45,87E,87,E,1,3,1,2,L,56,0,0,223.89,17
45,87E,87,E,1,4,1,2,R,56,0,0,223.89,17
45,88H,88,H,1,1,1,24,L,2,15,F,1343.34,102
45,89C,89,C,1,1,1,11,F,2,2,F,39.51,3
45,89C,89,C,1,2,1,11,F,2,2,L,39.51,3
45,89C,89,C,1,3,2,2,R,68,0,0,39.51,3
45,89C,89,C,1,4,2,2,F,45,0,0,39.51,3
45,89C,89,C,1,5,2,2,F,57,0,0,39.51,3
45,90D,90,D,1,1,1,5,U,60,0,0,79.02,6
45,90D,90,D,1,2,1,5,F,42,0,0,79.02,6
45,90D,90,D,1,3,1,5,R,42,0,0,79.02,6
45,90D,90,D,1,4,1,5,N,31,0,N,79.02,6
45,91G,91,G,1,1,1,2,F,2,5,L,921.9,70
45,92C,92,C,1,1,1,12,L,2,1,F,39.51,3
45,93F,93,F,1,1,1,3,R,2,1,F,323.982,24.6
45,94E,94,E,1,1,1,1,9,2,1,F,223.89,17
45,94E,94,E,1,2,1,1,N,31,0,N,223.89,17
45,95C,95,C,1,1,1,5,F,2,1,B,39.51,3
45,95C,95,C,1,2,2,1,F,3,4,B,39.51,3
45,96D,96,D,1,1,1,3,F,2,15,F,79.02,6
45,97F,97,F,1,1,1,1,L,57,0,0,323.982,24.6
45,97F,97,F,1,2,1,1,N,31,0,N,323.982,24.6
45,98G,98,G,1,1,1,5,B,2,1,F,921.9,70
45,99E,99,E,1,1,1,3,L,2,1,F,223.89,17
45,100H,100,H,1,1,1,1,F,U,U,9,1343.34,102
45,101A,101,A,1,1,1,2,L,2,1,F,13.17,1
45,102A,102,A,1,1,1,2,F,3,15,F,13.17,1
45,102A,102,A,1,2,2,3,F,3,15,R,13.17,1
45,102A,102,A,1,3,2,3,R,56,0,0,13.17,1
45,103B,103,B,1,1,1,2,F,2,1,B,13.17,1
45,104B,104,B,1,1,1,3,L,3,5,L,13.17,1
45,104B,104,B,1,2,2,3,F,3,5,F,13.17,1
45,104B,104,B,1,3,3,5,F,57,0,0,13.17,1
45,105B,105,B,1,1,1,5,R,51,0,0,13.17,1
45,106B,106,B,1,1,1,4,N,31,0,N,13.17,1
45,107D,107,D,1,1,1,1,F,2,1,F,79.02,6
45,108B,108,B,1,1,1,5,F,44,0,0,13.17,1
45,108B,108,B,1,2,1,5,N,31,0,N,13.17,1
45,108B,108,B,1,3,1,5,9,57,0,0,13.17,1
45,108B,108,B,1,4,1,5,9,42,0,0,13.17,1
45,109G,109,G,1,1,1,2,F,56,0,0,921.9,70
45,110A,110,A,1,1,1,15,L,2,3,F,13.17,1
45,110A,110,A,1,2,2,3,R,3,24,9,13.17,1
45,110A,110,A,1,3,3,U,9,72,0,0,13.17,1
45,111C,111,C,1,1,1,1,L,2,1,F,43.0659,3.27
45,111C,111,C,1,2,2,1,F,3,15,F,43.0659,3.27
45,112H,112,H,1,1,1,4,B,2,U,F,1040.43,79
45,113C,113,C,1,1,1,24,R,2,1,L,43.0659,3.27
45,113C,113,C,1,2,2,1,F,44,0,0,43.0659,3.27
45,114D,114,D,1,1,1,2,R,2,1,F,66.6402,5.06
45,115E,115,E,1,1,1,13,F,2,1,F,177.795,13.5
45,116G,116,G,1,1,1,15,F,50,0,0,698.01,53
45,116G,116,G,1,2,1,15,F,U,0,0,698.01,53
45,117F,117,F,1,1,1,5,F,68,0,0,244.962,18.6
45,117F,117,F,1,2,1,5,F,62,0,0,244.962,18.6
45,117F,117,F,1,3,1,5,F,58,0,0,244.962,18.6
45,117F,117,F,1,4,1,5,L,57,0,0,244.962,18.6
45,117F,117,F,1,5,1,5,F,42,0,0,244.962,18.6
45,118A,118,A,1,1,1,1,R,68,0,0,15.4089,1.17
45,118A,118,A,1,2,1,1,R,68,0,0,15.4089,1.17
45,118A,118,A,1,3,1,1,N,31,0,N,15.4089,1.17
45,119A,119,A,1,1,1,1,F,58,0,0,15.4089,1.17
45,119A,119,A,1,2,1,1,F,77,0,0,15.4089,1.17
45,120C,120,C,1,1,1,15,N,31,0,N,50.387103,3.8259
45,120C,120,C,1,2,1,15,R,62,0,0,50.387103,3.8259
45,121D,121,D,1,1,1,15,F,2,5,B,77.969034,5.9202
45,122E,122,E,1,1,1,2,F,44,0,0,208.02015,15.795
45,122E,122,E,1,2,1,2,L,44,0,0,208.02015,15.795
45,123H,123,H,1,1,1,3,F,42,0,0,1217.3031,92.43
45,123H,123,H,1,2,1,3,F,41,0,0,1217.3031,92.43
45,123H,123,H,1,3,1,3,L,42,0,0,1217.3031,92.43
45,125A,125,A,1,1,1,13,F,50,0,0,13.17,1
45,125A,125,A,1,2,1,13,L,42,0,0,13.17,1
45,125A,125,A,1,3,1,13,N,31,0,N,13.17,1
45,126C,126,C,1,1,1,1,R,2,1,F,43.0659,3.27
45,126C,126,C,1,2,2,1,9,56,0,0,43.0659,3.27
45,127E,127,E,1,1,1,2,F,51,0,0,177.795,13.5
45,128F,128,F,1,1,1,1,F,2,3,L,244.962,18.6
45,129E,129,E,1,1,1,1,F,2,12,F,177.795,13.5
45,130C,130,C,1,1,1,1,F,2,1,F,43.0659,3.27
45,131C,131,C,1,1,1,15,F,2,15,L,43.0659,3.27
45,132D,132,D,1,1,1,5,R,50,0,0,66.6402,5.06
45,132D,132,D,1,2,1,5,R,52,0,0,66.6402,5.06
45,133G,133,G,1,1,1,2,F,2,3,B,698.01,53
45,133G,133,G,1,2,2,3,F,3,U,B,698.01,53
45,134H,134,H,1,1,1,1,F,51,0,0,1040.43,79
45,134H,134,H,1,2,1,1,B,51,0,0,1040.43,79
45,135B,135,B,1,1,1,1,B,3,3,F,15.0138,1.14
45,135B,135,B,1,2,2,4,B,3,3,F,15.0138,1.14
45,135B,135,B,1,3,1,1,L,52,0,0,15.0138,1.14
45,135B,135,B,1,4,3,3,N,31,0,N,15.0138,1.14
45,136C,136,C,1,1,1,2,L,51,0,0,43.0659,3.27
45,137C,137,C,1,1,1,1,F,60,0,0,43.0659,3.27
45,137C,137,C,1,2,1,1,F,60,0,0,43.0659,3.27
45,137C,137,C,1,3,1,1,F,60,0,0,43.0659,3.27
45,137C,137,C,1,4,1,1,F,52,0,0,43.0659,3.27
45,137C,137,C,1,5,1,1,L,50,0,0,43.0659,3.27
45,138E,138,E,1,1,1,15,N,31,0,N,177.795,13.5
45,139F,139,F,1,1,1,1,F,2,4,F,244.962,18.6
45,140G,140,G,1,1,1,5,R,2,1,F,698.01,53
45,141C,141,C,1,1,1,1,F,56,0,0,43.0659,3.27
45,141C,141,C,1,2,1,1,R,51,0,0,43.0659,3.27
45,142D,142,D,1,1,1,3,N,38,0,N,66.6402,5.06
45,142D,142,D,1,2,1,3,F,50,0,0,66.6402,5.06
45,142D,142,D,1,3,1,3,F,62,0,0,66.6402,5.06
45,142D,142,D,1,4,1,3,F,58,0,0,66.6402,5.06
45,143E,143,E,1,1,1,15,F,68,0,0,177.795,13.5
45,143E,143,E,1,2,1,15,F,57,0,0,177.795,13.5
45,143E,143,E,1,3,1,15,F,42,0,0,177.795,13.5
45,144F,144,F,1,1,1,1,N,31,0,N,244.962,18.6
45,144F,144,F,1,2,1,1,F,U,U,9,244.962,18.6
45,145H,145,H,1,1,1,2,9,2,15,F,1040.43,79
45,146A,146,A,1,1,1,15,F,2,2,L,13.17,1
45,146A,146,A,1,2,1,15,R,3,4,F,13.17,1
45,147C,147,C,1,1,1,2,F,44,0,0,43.0659,3.27
45,147C,147,C,1,2,1,2,N,31,0,N,43.0659,3.27
45,148E,148,E,1,1,1,2,R,2,5,F,177.795,13.5
45,148E,148,E,1,2,1,2,R,2,5,L,177.795,13.5
45,149G,149,G,1,1,1,3,F,42,0,0,698.01,53
45,150A,150,A,1,1,1,1,F,2,3,B,13.17,1
45,150A,150,A,1,2,1,1,F,54,0,0,13.17,1
45,151F,151,F,1,1,1,1,L,42,0,0,244.962,18.6
45,151F,151,F,1,2,1,1,F,44,0,0,244.962,18.6
45,151F,151,F,1,3,1,1,N,31,0,N,244.962,18.6
45,152A,152,A,1,1,1,1,F,56,0,0,17.5161,1.33
45,152A,152,A,1,2,1,1,L,56,0,0,17.5161,1.33
45,152A,152,A,1,3,1,1,B,56,0,0,17.5161,1.33
45,152A,152,A,1,4,1,1,R,56,0,0,17.5161,1.33
45,153B,153,B,1,1,1,3,F,2,3,R,19.968354,1.5162
45,154C,154,C,1,1,1,1,F,2,15,F,57.277647,4.3491
45,154C,154,C,1,2,1,1,R,2,15,L,57.277647,4.3491
45,155D,155,D,1,1,1,3,F,2,4,L,88.631466,6.7298
45,155D,155,D,1,2,2,4,R,63,0,0,88.631466,6.7298
45,155D,155,D,1,3,2,4,R,63,0,0,88.631466,6.7298
45,155D,155,D,1,4,2,4,R,63,0,0,88.631466,6.7298
45,155D,155,D,1,5,2,4,R,63,0,0,88.631466,6.7298
45,156E,156,E,1,1,1,3,F,2,1,R,236.46735,17.955
45,156E,156,E,1,2,1,3,L,2,1,R,236.46735,17.955
45,156E,156,E,1,3,1,3,F,50,0,0,236.46735,17.955
45,157G,157,G,1,1,1,1,L,2,2,F,928.3533,70.49
45,158B,158,B,1,1,1,3,F,45,0,0,15.0138,1.14
45,158B,158,B,1,2,1,3,F,45,0,0,15.0138,1.14
45,158B,158,B,1,3,1,3,F,57,0,0,15.0138,1.14
45,158B,158,B,1,4,1,3,9,42,0,0,15.0138,1.14
45,158B,158,B,1,5,1,3,F,42,0,0,15.0138,1.14
45,159C,159,C,1,1,1,2,F,2,1,F,43.0659,3.27
45,160D,160,D,1,1,1,5,F,64,0,0,66.6402,5.06
45,161E,161,E,1,1,1,4,R,2,15,L,177.795,13.5
45,162F,162,F,1,1,1,3,F,2,1,B,244.962,18.6
45,162F,162,F,1,2,2,1,F,3,3,B,244.962,18.6
45,162F,162,F,1,3,3,3,F,4,1,B,244.962,18.6
45,163A,163,A,1,1,1,2,F,64,0,0,13.17,1
45,163A,163,A,1,2,1,2,N,31,0,N,13.17,1
45,164C,164,C,1,1,1,1,L,2,11,F,43.0659,3.27
45,165E,165,E,1,1,1,15,B,2,1,F,177.795,13.5
45,165E,165,E,1,2,2,1,N,31,0,N,177.795,13.5
45,166G,166,G,1,1,1,1,F,42,0,0,698.01,53
45,167H,167,H,1,1,1,5,B,64,0,0,1040.43,79
45,168D,168,D,1,1,1,13,F,2,24,R,66.6402,5.06
45,169H,169,H,1,1,1,5,F,44,0,0,1040.43,79
45,169H,169,H,1,2,1,5,F,68,0,0,1040.43,79
45,170A,170,A,1,1,1,1,L,56,0,0,13.17,1
45,170A,170,A,1,2,1,1,R,56,0,0,13.17,1
45,170A,170,A,1,3,1,1,N,31,0,N,13.17,1
45,171B,171,B,1,1,1,1,F,2,24,B,15.0138,1.14
45,172B,172,B,1,1,1,3,R,42,0,0,15.0138,1.14
45,173B,173,B,1,1,1,3,F,42,0,0,15.0138,1.14
45,174E,174,E,1,1,1,1,F,2,15,F,177.795,13.5
45,175F,175,F,1,1,1,3,R,52,0,0,244.962,18.6
45,175F,175,F,1,2,1,3,F,42,0,0,244.962,18.6
45,176C,176,C,1,1,1,15,F,58,0,0,43.0659,3.27
45,176C,176,C,1,2,1,15,N,31,0,N,43.0659,3.27
45,177G,177,G,1,1,1,12,F,51,0,0,698.01,53
45,178C,178,C,1,1,1,5,F,61,0,0,46.095,3.5
45,178C,178,C,1,2,1,5,F,68,0,0,46.095,3.5
45,178C,178,C,1,3,1,5,B,2,4,F,46.095,3.5
45,179E,179,E,1,1,1,4,F,2,2,F,190.965,14.5
45,180F,180,F,1,1,1,3,F,57,0,0,263.4,20
45,180F,180,F,1,2,1,3,N,31,0,N,263.4,20
45,181D,181,D,1,1,1,2,L,2,1,F,72.435,5.5
45,182G,182,G,1,1,1,2,F,2,1,B,790.2,60
45,183C,183,C,1,1,1,15,F,2,15,F,46.095,3.5
45,184C,184,C,1,1,1,2,F,60,0,0,46.095,3.5
45,184C,184,C,1,2,1,2,B,60,0,0,46.095,3.5
45,184C,184,C,1,3,1,2,N,31,0,N,46.095,3.5
45,185F,185,F,1,1,1,3,F,2,15,L,263.4,20
45,185F,185,F,1,2,2,15,R,63,0,0,263.4,20
45,185F,185,F,1,3,2,15,R,63,0,0,263.4,20
45,185F,185,F,1,4,2,15,N,31,0,N,263.4,20
45,186H,186,H,1,1,1,15,L,77,0,0,1185.3,90
45,186H,186,H,1,2,1,15,R,52,0,0,1185.3,90
45,187A,187,A,1,1,1,15,F,50,0,0,13.17,1
45,187A,187,A,1,2,1,15,F,50,0,0,13.17,1
45,187A,187,A,1,3,1,15,R,42,0,0,13.17,1
45,187A,187,A,1,4,1,15,F,50,0,0,13.17,1
45,187A,187,A,1,5,1,15,F,50,0,0,13.17,1
45,187A,187,A,1,6,1,15,F,42,0,0,13.17,1
45,187A,187,A,1,7,1,15,R,42,0,0,13.17,1
45,187A,187,A,1,8,1,15,F,41,0,0,13.17,1
45,188B,188,B,1,1,1,15,L,57,0,0,15.0138,1.14
45,188B,188,B,1,2,1,15,F,42,0,0,15.0138,1.14
45,189C,189,C,1,1,1,2,F,68,0,0,46.095,3.5
45,190E,190,E,1,1,1,2,L,64,0,0,190.965,14.5
45,190E,190,E,1,2,1,2,L,64,0,0,190.965,14.5
45,191G,191,G,1,1,1,4,R,2,1,F,790.2,60
45,191G,191,G,1,2,1,4,L,3,5,9,790.2,60
45,192A,192,A,1,1,1,1,F,2,14,F,15.4089,1.17
45,193B,193,B,1,1,1,2,F,2,2,L,17.566146,1.3338
45,194C,194,C,1,1,1,2,L,42,0,0,53.93115,4.095
45,195D,195,D,1,1,1,5,F,51,0,0,84.74895,6.435
45,196E,196,E,1,1,1,13,L,68,0,0,223.42905,16.965
45,196E,196,E,1,2,1,13,L,58,0,0,223.42905,16.965
45,196E,196,E,1,3,1,13,F,2,2,F,223.42905,16.965
45,197F,197,F,1,1,1,5,F,71,0,0,308.178,23.4
45,197F,197,F,1,2,1,5,F,72,0,0,308.178,23.4
45,198C,198,C,1,1,1,3,F,44,0,0,46.095,3.5
45,198C,198,C,1,2,1,3,N,31,0,N,46.095,3.5
45,199E,199,E,1,1,1,1,F,2,2,B,190.965,14.5
45,199E,199,E,1,2,2,2,F,3,15,B,190.965,14.5
45,200G,200,G,1,1,1,1,F,2,2,B,790.2,60
45,201H,201,H,1,1,1,2,F,2,4,L,1185.3,90
45,202A,202,A,1,1,1,2,F,51,0,0,13.17,1
45,202A,202,A,1,2,1,2,9,41,0,0,13.17,1
45,202A,202,A,1,3,1,2,R,41,0,0,13.17,1
45,203B,203,B,1,1,1,4,R,2,13,F,15.0138,1.14
45,204D,204,D,1,1,1,5,F,42,0,0,72.435,5.5
45,205C,205,C,1,1,1,15,R,42,0,0,46.095,3.5
45,205C,205,C,1,2,1,15,R,42,0,0,46.095,3.5
45,205C,205,C,1,3,1,15,R,42,0,0,46.095,3.5
45,205C,205,C,1,4,1,15,R,42,0,0,46.095,3.5
45,205C,205,C,1,5,1,15,R,42,0,0,46.095,3.5
45,205C,205,C,1,6,1,15,R,42,0,0,46.095,3.5
45,205C,205,C,1,7,1,15,R,42,0,0,46.095,3.5
45,205C,205,C,1,8,1,15,R,42,0,0,46.095,3.5
45,205C,205,C,1,9,1,15,R,42,0,0,46.095,3.5
45,205C,205,C,1,10,1,15,R,42,0,0,46.095,3.5
45,205C,205,C,1,11,1,15,R,42,0,0,46.095,3.5
45,205C,205,C,1,12,1,15,N,31,0,N,46.095,3.5
45,206E,206,E,1,1,1,2,L,2,1,F,190.965,14.5
45,206E,206,E,1,2,1,2,L,2,1,R,190.965,14.5
45,207F,207,F,1,1,1,2,R,2,3,F,263.4,20
45,207F,207,F,1,2,1,2,R,2,3,L,263.4,20
45,208G,208,G,1,1,1,3,R,2,3,F,790.2,60
45,209B,209,B,1,1,1,2,R,77,0,0,15.0138,1.14
45,209B,209,B,1,2,1,2,9,50,0,0,15.0138,1.14
45,210B,210,B,1,1,1,1,N,31,0,N,15.0138,1.14
45,211C,211,C,1,1,1,15,L,2,15,F,46.095,3.5
45,211C,211,C,1,2,2,15,B,3,1,F,46.095,3.5
45,212G,212,G,1,1,1,3,F,2,3,L,790.2,60
45,213H,213,H,1,1,1,5,F,2,3,F,1185.3,90
45,214C,214,C,1,1,1,4,F,2,1,L,46.095,3.5
45,215E,215,E,1,1,1,1,B,2,3,F,190.965,14.5
45,216F,216,F,1,1,1,15,R,56,0,0,263.4,20
45,216F,216,F,1,2,1,15,F,2,5,L,263.4,20
45,217C,217,C,1,1,1,1,F,63,0,0,46.095,3.5
45,217C,217,C,1,2,1,1,F,50,0,0,46.095,3.5
45,217C,217,C,1,3,1,1,F,62,0,0,46.095,3.5
45,217C,217,C,1,4,1,1,R,52,0,0,46.095,3.5
45,217C,217,C,1,5,1,1,N,31,0,N,46.095,3.5
45,218D,218,D,1,1,1,3,F,52,0,0,72.435,5.5
45,219E,219,E,1,1,1,15,F,2,2,B,190.965,14.5
45,219E,219,E,1,2,2,2,F,3,3,B,190.965,14.5
45,220F,220,F,1,1,1,4,B,2,5,F,263.4,20
45,221G,221,G,1,1,1,1,F,60,0,0,790.2,60
45,222C,222,C,1,1,1,2,F,56,0,0,46.095,3.5
45,222C,222,C,1,2,1,2,F,54,0,0,46.095,3.5
45,223A,223,A,1,1,1,5,F,2,15,R,13.17,1
45,223A,223,A,1,2,1,5,L,2,15,R,13.17,1
45,223A,223,A,1,3,2,15,L,3,4,L,13.17,1
45,223A,223,A,1,4,2,15,N,31,0,N,13.17,1
45,223A,223,A,1,5,3,4,9,68,0,0,13.17,1
45,223A,223,A,1,6,3,4,9,68,0,0,13.17,1
45,224B,224,B,1,1,1,3,F,2,15,F,15.0138,1.14
45,225D,225,D,1,1,1,4,R,42,0,0,72.435,5.5
45,226E,226,E,1,1,1,24,L,2,1,R,190.965,14.5
45,227G,227,G,1,1,1,12,R,2,1,F,790.2,60
45,228H,228,H,1,1,1,5,F,2,1,L,1185.3,90
45,229C,229,C,1,1,1,15,F,2,3,F,46.095,3.5
45,230C,230,C,1,1,1,1,F,60,0,0,46.095,3.5
45,231D,231,D,1,1,1,3,F,2,2,F,72.435,5.5
45,231D,231,D,1,2,1,3,L,2,2,R,72.435,5.5
45,232E,232,E,1,1,1,5,R,2,1,F,190.965,14.5
45,233F,233,F,1,1,1,3,F,60,0,0,263.4,20
45,233F,233,F,1,2,1,3,R,57,0,0,263.4,20
45,233F,233,F,1,3,1,3,R,42,0,0,263.4,20
45,234G,234,G,1,1,3,1,B,4,2,F,790.2,60
45,234G,234,G,1,2,2,1,B,3,1,F,790.2,60
45,234G,234,G,1,3,1,1,B,2,1,F,790.2,60
45,235D,235,D,1,1,1,3,F,44,0,0,72.435,5.5
45,236E,236,E,1,1,1,1,N,31,0,N,190.965,14.5
45,237A,237,A,1,1,1,2,F,42,0,0,13.17,1
45,238A,238,A,1,1,1,1,F,63,0,0,13.17,1
45,238A,238,A,1,2,1,1,F,62,0,0,13.17,1
