PSU,CASEID,CASENO,STRATIF,VERSION,VEHNO,ACCSEQ1,OBJCONT1,DOF1,GAD1,SHL1,SVL1,TDD1,EXTENT1,ACCSEQ2,OBJCONT2,DOF2,GAD2,SHL2,SVL2,TDD2,EXTENT2,DVL,DVC1,DVC2,DVC3,DVC4,DVC5,DVC6,DVD,SDVL,SDVC1,SDVC2,SDVC3,SDVC4,SDVC5,SDVC6,SDVD,DOCCDC,TOWRES,WHEELBAS,NATWGT,PSUWGT
47,225C,225,C,1,1,1,2,7,B,D,E,W,4,,,,,,,,,60,6,18,13,8,3,0,0,,,,,,,,,0,1,965,163.57152,4.04
47,225C,225,C,1,2,1,1,12,F,L,E,E,1,,,,,,,,,69,2,1,1,1,0,0,0,,,,,,,,,0,0,1120,163.57152,4.04
47,226A,226,A,1,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1120,40.488,1
47,226A,226,A,1,2,1,1,11,F,Y,A,W,3,,,,,,,,,60,28,17,9,5,0,0,0,,,,,,,,,0,1,1012,40.488,1
47,227C,227,C,1,1,1,31,0,T,D,D,O,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,942,163.57152,4.04
47,232D,232,D,1,1,1,2,12,F,Z,E,W,1,,,,,,,,,70,0,0,0,0,1,6,0,,,,,,,,,0,1,1120,253.45488,6.26
47,232D,232,D,1,2,1,1,3,R,Z,E,W,3,2,50,9,L,B,M,N,1,78,0,0,8,11,6,0,0,,,,,,,,,0,0,1150,253.45488,6.26
47,233A,233,A,1,1,1,60,12,F,Z,E,W,3,2,31,0,T,Y,D,O,3,64,3,9,16,23,29,35,0,,,,,,,,,0,1,1081,40.488,1
47,234C,234,C,1,1,2,64,U,9,9,9,9,U,1,50,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,1024,163.57152,4.04
47,235C,235,C,1,2,1,1,12,F,D,E,W,2,,,,,,,,,56,18,11,9,6,3,1,0,,,,,,,,,0,1,913,163.57152,4.04
47,236F,236,F,1,2,1,1,6,B,D,A,W,3,2,60,2,R,B,W,N,1,73,7,6,11,11,11,8,0,,,,,,,,,1,1,1159,931.224,23
47,237A,237,A,1,2,1,1,89,L,D,A,W,6,2,61,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,942,40.488,1
47,238C,238,C,1,1,1,2,12,F,D,E,W,1,2,59,12,F,L,L,N,1,,,,,,,,,,,,,,,,,0,1,1060,163.57152,4.04
47,238C,238,C,1,2,1,1,6,B,D,E,W,1,,,,,,,,,64,2,2,2,2,2,3,0,,,,,,,,,0,0,1055,163.57152,4.04
47,239D,239,D,1,1,1,2,12,F,Z,E,W,1,2,50,10,L,F,E,N,3,57,1,2,4,5,8,10,0,,,,,,,,,0,1,943,253.45488,6.26
47,239D,239,D,1,2,1,1,2,R,B,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1355,253.45488,6.26
47,240D,240,D,1,1,2,42,0,F,R,M,N,1,1,31,0,R,D,A,O,2,,,,,,,,,,,,,,,,,0,1,943,253.45488,6.26
47,241C,241,C,1,1,1,2,12,F,D,E,W,2,,,,,,,,,60,14,12,11,9,6,4,0,,,,,,,,,0,1,1083,163.57152,4.04
47,241C,241,C,1,2,1,1,6,B,D,E,W,1,,,,,,,,,64,4,5,5,5,6,7,0,,,,,,,,,0,1,1081,163.57152,4.04
47,242C,242,C,1,1,3,31,U,9,9,9,9,U,1,60,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,1005,163.57152,4.04
47,243C,243,C,1,1,7,31,0,T,D,D,O,4,6,42,U,9,9,9,9,U,,,,,,,,,,,,,,,,,1,1,1315,163.57152,4.04
47,244G,244,G,1,1,1,31,0,R,D,A,O,2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1049,2631.72,65
47,245H,245,H,1,1,1,2,12,F,D,E,W,2,,,,,,,,,72,10,8,9,11,7,16,0,,,,,,,,,0,1,1550,3967.824,98
47,245H,245,H,1,2,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1175,3967.824,98
47,246C,246,C,1,1,2,31,0,T,D,D,O,4,1,57,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,1175,163.57152,4.04
47,247C,247,C,1,2,2,31,0,T,D,D,O,3,1,1,2,R,Z,E,S,1,,,,,,,,,,,,,,,,,0,1,1005,163.57152,4.04
47,248C,248,C,1,1,2,31,0,T,D,D,O,3,1,51,12,L,Z,M,S,1,,,,,,,,,,,,,,,,,0,1,1043,163.57152,4.04
47,249D,249,D,1,1,3,68,12,F,D,W,W,3,1,43,12,F,Z,L,W,1,,,,,,,,,,,,,,,,,1,1,1150,253.45488,6.26
47,250B,250,B,1,1,1,77,63,R,D,A,W,5,2,68,U,9,9,9,9,U,169,0,10,25,30,12,0,-14,,,,,,,,,0,1,1140,56.6832,1.4
47,251C,251,C,1,1,2,31,0,T,D,D,O,4,1,41,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,940,163.57152,4.04
47,252C,252,C,1,1,1,2,12,F,Y,E,W,3,,,,,,,,,70,28,17,16,9,3,0,0,,,,,,,,,0,1,1215,163.57152,4.04
47,252C,252,C,1,2,1,1,5,R,Z,E,W,3,,,,,,,,,119,3,10,13,16,7,1,35,,,,,,,,,0,1,1110,163.57152,4.04
47,253D,253,D,1,1,1,2,12,F,D,E,W,1,,,,,,,,,56,9,10,9,9,5,1,0,,,,,,,,,0,1,984,253.45488,6.26
47,253D,253,D,1,2,1,1,6,B,D,E,W,2,2,3,12,F,D,E,W,1,60,2,3,4,6,7,8,0,61,5,2,2,2,2,2,0,0,1,1043,253.45488,6.26
47,253D,253,D,1,3,2,2,6,B,D,E,W,2,,,,,,,,,61,3,4,6,7,8,8,0,,,,,,,,,0,0,925,253.45488,6.26
47,254D,254,D,1,1,2,2,1,F,D,E,W,3,3,2,4,R,Y,E,W,2,71,37,22,16,8,1,0,0,,,,,,,,,0,1,1120,253.45488,6.26
47,255E,255,E,1,1,1,42,12,F,R,E,E,6,5,42,10,L,B,A,W,3,67,0,0,3,7,13,25,0,,,,,,,,,1,1,1250,676.1496,16.7
47,256C,256,C,1,1,2,2,9,L,B,E,W,2,1,3,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,1043,163.57152,4.04
47,256C,256,C,1,2,2,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1040,163.57152,4.04
47,256C,256,C,1,3,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1173,163.57152,4.04
47,257C,257,C,1,1,1,44,12,F,D,L,W,1,2,60,U,9,9,9,9,U,71,1,1,2,3,3,3,0,,,,,,,,,0,1,1143,163.57152,4.04
47,258G,258,G,1,1,6,31,0,T,D,D,O,3,5,42,12,F,L,E,W,1,,,,,,,,,60,9,2,0,0,0,0,0,0,1,1030,2631.72,65
47,259C,259,C,1,1,1,2,6,B,D,E,W,2,,,,,,,,,70,13,12,15,13,11,5,0,,,,,,,,,0,0,1120,163.57152,4.04
47,259C,259,C,1,2,1,1,12,F,D,E,W,1,,,,,,,,,56,5,5,5,5,5,5,0,,,,,,,,,0,1,1034,163.57152,4.04
47,260C,260,C,1,2,1,1,1,F,D,E,W,3,2,1,3,R,P,E,W,1,60,11,15,24,19,16,16,0,,,,,,,,,0,1,1040,163.57152,4.04
47,261D,261,D,1,1,2,42,12,F,Z,L,W,2,1,43,U,9,9,9,9,U,55,0,1,5,9,8,0,0,,,,,,,,,0,1,900,253.45488,6.26
48,1C,1,C,1,1,2,31,0,R,D,A,O,3,3,41,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,1003,158.21175,1.93
48,2D,2,D,1,1,3,42,1,F,Y,E,W,3,1,63,1,F,L,W,N,3,61,23,5,4,3,2,2,0,,,,,,,,,0,1,1108,245.10525,2.99
48,3C,3,C,1,1,1,2,2,R,Z,E,W,3,,,,,,,,,136,0,8,11,0,1,0,-33,,,,,,,,,0,1,1081,158.21175,1.93
48,3C,3,C,1,2,1,1,11,F,Z,E,W,3,,,,,,,,,64,4,4,8,14,23,25,0,,,,,,,,,0,1,1003,158.21175,1.93
48,4D,4,D,1,1,1,2,12,F,Z,E,W,2,,,,,,,,,63,0,0,0,3,13,18,0,,,,,,,,,0,1,1080,245.10525,2.99
48,4D,4,D,1,2,1,1,6,B,Z,E,W,1,,,,,,,,,76,1,1,0,0,2,4,0,,,,,,,,,0,0,1315,245.10525,2.99
48,5H,5,H,1,1,1,64,U,9,9,9,9,U,3,64,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,1081,3360.975,41
48,6C,6,C,1,1,1,51,12,F,Y,E,N,1,,,,,,,,,64,0,1,3,0,0,0,0,,,,,,,,,0,1,945,158.21175,1.93
48,7D,7,D,1,1,1,2,U,9,9,9,9,U,2,3,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,1180,245.10525,2.99
48,7D,7,D,1,3,2,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,965,245.10525,2.99
48,8C,8,C,1,1,1,2,2,R,Y,E,W,3,,,,,,,,,168,0,1,18,19,0,0,0,,,,,,,,,0,1,955,158.21175,1.93
48,8C,8,C,1,2,1,1,11,F,D,E,W,1,,,,,,,,,59,10,6,4,2,2,5,0,,,,,,,,,0,1,1009,158.21175,1.93
48,9C,9,C,1,1,2,31,0,R,D,A,O,2,3,60,11,F,D,E,W,1,,,,,,,,,61,8,3,9,6,2,0,0,1,1,1079,158.21175,1.93
48,10D,10,D,1,1,1,2,11,F,D,E,W,1,,,,,,,,,61,10,8,6,5,2,1,0,,,,,,,,,0,1,967,245.10525,2.99
48,10D,10,D,1,2,1,1,11,F,L,E,E,6,2,50,U,9,9,9,9,U,66,11,2,2,3,3,4,0,,,,,,,,,0,1,1081,245.10525,2.99
48,11E,11,E,1,1,3,51,12,F,D,E,W,1,4,51,0,T,P,R,N,3,61,0,1,8,4,0,0,0,,,,,,,,,1,1,1030,639.405,7.8
48,12A,12,A,1,1,2,42,63,R,P,A,W,4,1,2,12,L,D,E,S,3,56,11,12,14,17,29,11,-14,,,,,,,,,1,1,1004,81.975,1
48,12A,12,A,1,2,1,1,12,F,L,E,S,7,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1040,81.975,1
48,13C,13,C,1,1,1,31,80,T,D,D,O,5,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1175,158.21175,1.93
48,14C,14,C,1,1,1,2,11,F,D,E,W,3,,,,,,,,,63,0,1,9,19,21,32,0,,,,,,,,,0,1,1010,158.21175,1.93
48,15D,15,D,1,1,4,42,12,F,R,E,E,3,5,50,12,F,L,L,N,1,58,0,2,7,12,18,26,0,,,,,,,,,1,1,992,245.10525,2.99
48,16F,16,F,1,1,1,31,0,T,D,D,O,3,4,71,8,L,B,E,W,3,,,,,,,,,,,,,,,,,1,1,1049,811.5525,9.9
48,17C,17,C,1,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1175,158.21175,1.93
48,17C,17,C,1,2,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1049,158.21175,1.93
48,18D,18,D,1,1,1,54,11,F,Y,E,W,2,,,,,,,,,65,26,18,13,9,6,1,0,,,,,,,,,0,1,1127,245.10525,2.99
48,19G,19,G,1,1,1,2,1,F,D,E,W,1,,,,,,,,,58,5,4,4,5,6,8,0,,,,,,,,,0,1,957,2295.3,28
48,19G,19,G,1,2,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1310,2295.3,28
48,20C,20,C,1,1,7,31,0,T,D,D,O,2,4,41,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,972,158.21175,1.93
48,21C,21,C,1,1,2,56,71,F,D,E,W,3,1,56,U,9,9,9,9,U,72,6,12,13,16,22,28,0,,,,,,,,,0,1,1081,158.21175,1.93
48,22C,22,C,1,1,1,31,0,T,D,D,O,4,2,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,940,158.21175,1.93
48,22C,22,C,1,2,2,1,11,L,F,E,W,2,,,,,,,,,61,0,1,1,2,1,0,11,,,,,,,,,0,0,1310,158.21175,1.93
48,24C,24,C,1,1,1,2,2,F,D,E,W,2,,,,,,,,,60,19,14,10,8,6,4,0,,,,,,,,,0,1,1031,158.21175,1.93
48,24C,24,C,1,2,1,1,10,L,D,E,W,3,2,3,U,9,9,9,9,U,107,0,10,16,16,9,0,-6,,,,,,,,,0,1,984,158.21175,1.93
48,25D,25,D,1,2,1,1,12,F,D,E,W,3,,,,,,,,,71,13,29,30,33,25,22,0,,,,,,,,,0,1,1160,245.10525,2.99
48,26H,26,H,1,1,1,2,12,F,Y,E,W,1,,,,,,,,,59,5,4,3,3,3,4,0,,,,,,,,,0,1,973,3360.975,41
48,26H,26,H,1,2,1,1,6,B,Z,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,988,3360.975,41
48,27C,27,C,1,1,1,2,12,F,D,E,W,1,,,,,,,,,72,8,8,6,4,5,8,0,,,,,,,,,0,1,1150,158.21175,1.93
48,27C,27,C,1,2,1,1,9,L,Y,E,W,2,,,,,,,,,124,0,3,11,7,5,0,14,,,,,,,,,0,1,957,158.21175,1.93
48,28D,28,D,1,2,1,1,10,L,D,A,W,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1175,245.10525,2.99
48,29E,29,E,1,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1143,639.405,7.8
48,30G,30,G,1,1,1,2,U,9,9,9,9,U,2,2,3,R,B,L,N,1,,,,,,,,,,,,,,,,,0,1,1315,2295.3,28
48,30G,30,G,1,2,1,1,U,9,9,9,9,U,2,1,9,L,P,M,N,1,,,,,,,,,,,,,,,,,0,1,1012,2295.3,28
48,31A,31,A,1,1,1,31,0,L,D,A,O,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,965,81.975,1
48,32C,32,C,1,1,1,2,11,F,D,E,W,1,,,,,,,,,61,2,1,1,2,3,6,0,,,,,,,,,0,1,942,158.21175,1.93
48,32C,32,C,1,2,1,1,2,R,Y,E,W,3,,,,,,,,,114,0,0,11,10,6,0,-7,,,,,,,,,0,1,1010,158.21175,1.93
48,33D,33,D,1,1,1,42,0,F,Y,E,W,3,2,U,10,F,R,L,N,1,56,19,26,15,11,4,1,0,,,,,,,,,0,1,945,245.10525,2.99
48,34D,34,D,1,2,1,1,9,L,Y,E,W,3,,,,,,,,,119,1,7,7,9,2,0,31,,,,,,,,,0,1,1140,245.10525,2.99
48,35C,35,C,1,1,1,2,12,F,D,E,W,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1310,158.21175,1.93
48,35C,35,C,1,2,1,1,6,B,Y,E,W,1,,,,,,,,,60,6,1,1,0,0,0,0,,,,,,,,,0,0,1083,158.21175,1.93
48,36D,36,D,1,1,1,2,U,9,9,9,9,U,2,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,1042,245.10525,2.99
48,36D,36,D,1,2,3,3,9,L,Z,E,W,3,1,1,82,F,D,E,W,2,111,0,6,14,9,7,0,-12,63,5,6,8,10,13,14,0,1,1,965,245.10525,2.99
48,36D,36,D,1,3,3,2,1,F,R,E,W,1,,,,,,,,,67,3,2,2,2,3,5,0,,,,,,,,,0,1,1081,245.10525,2.99
48,37C,37,C,1,1,2,31,0,T,D,D,O,3,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,847,158.21175,1.93
48,37C,37,C,1,2,1,1,12,F,R,E,S,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1276,158.21175,1.93
48,38D,38,D,1,1,1,2,9,L,B,E,W,3,,,,,,,,,108,4,10,8,3,10,0,-68,,,,,,,,,0,0,1330,245.10525,2.99
48,38D,38,D,1,2,1,1,1,F,D,E,W,1,,,,,,,,,61,12,9,6,3,1,0,0,,,,,,,,,0,1,1083,245.10525,2.99
48,39D,39,D,1,1,1,2,1,F,Z,E,W,2,2,2,3,R,B,E,W,3,62,2,1,0,0,4,12,0,25,3,7,6,5,5,0,-83,0,1,1083,245.10525,2.99
48,40F,40,F,1,1,1,2,6,B,D,E,W,2,,,,,,,,,59,10,9,11,6,4,2,0,,,,,,,,,0,1,943,811.5525,9.9
48,40F,40,F,1,2,1,1,12,F,Z,E,W,1,,,,,,,,,62,1,3,4,5,6,7,0,,,,,,,,,0,0,1043,811.5525,9.9
48,41G,41,G,1,1,1,76,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,973,2295.3,28
48,42H,42,H,1,2,2,71,1,R,P,E,W,3,1,1,12,L,Z,E,S,2,94,0,3,9,6,1,0,4,,,,,,,,,1,1,1215,3360.975,41
48,43C,43,C,1,1,3,31,80,R,D,A,O,4,1,51,12,F,Y,E,W,1,,,,,,,,,,,,,,,,,1,1,1030,158.21175,1.93
48,44D,44,D,1,1,1,60,7,B,Z,E,W,3,2,31,0,L,D,E,O,3,,,,,,,,,,,,,,,,,1,1,945,245.10525,2.99
48,45C,45,C,1,1,2,31,60,T,D,D,O,3,1,88,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,1108,158.21175,1.93
48,46C,46,C,1,1,1,2,9,L,F,E,W,2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1159,158.21175,1.93
48,46C,46,C,1,2,1,1,1,F,Z,E,W,2,,,,,,,,,62,0,1,13,13,14,19,0,,,,,,,,,0,1,1030,158.21175,1.93
48,47D,47,D,1,1,1,2,1,F,D,E,W,3,,,,,,,,,63,28,26,20,14,9,6,0,,,,,,,,,0,1,1082,245.10525,2.99
48,47D,47,D,1,2,1,1,12,F,Y,E,W,3,,,,,,,,,66,27,18,13,8,2,0,0,,,,,,,,,0,1,1081,245.10525,2.99
48,48A,48,A,1,1,1,42,12,F,L,A,S,6,,,,,,,,,76,7,0,0,0,0,0,0,,,,,,,,,0,1,1330,81.975,1
48,49C,49,C,1,1,1,2,92,F,D,E,W,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,966,158.21175,1.93
48,51C,51,C,1,1,1,51,U,9,9,9,9,U,2,51,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,1083,158.21175,1.93
48,52D,52,D,1,1,1,2,6,B,L,E,W,1,,,,,,,,,60,0,0,0,0,10,2,0,,,,,,,,,0,1,886,245.10525,2.99
48,52D,52,D,1,2,1,1,12,F,R,E,E,1,,,,,,,,,68,0,0,0,0,0,0,0,,,,,,,,,0,0,1081,245.10525,2.99
48,53D,53,D,1,1,2,42,12,F,Y,E,W,1,1,2,U,9,9,9,9,U,60,0,0,5,11,2,0,0,,,,,,,,,0,1,1160,245.10525,2.99
48,53D,53,D,1,2,1,1,11,L,D,E,W,2,,,,,,,,,188,0,0,0,0,2,0,0,,,,,,,,,0,1,1080,245.10525,2.99
48,54D,54,D,1,1,1,2,2,R,Y,E,W,3,,,,,,,,,164,1,0,11,11,2,0,-5,,,,,,,,,0,1,984,245.10525,2.99
48,55E,55,E,1,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,942,639.405,7.8
48,55E,55,E,1,2,1,1,2,R,P,E,W,2,,,,,,,,,74,0,0,5,6,2,0,-5,,,,,,,,,0,0,1140,639.405,7.8
48,57C,57,C,1,1,2,31,60,T,D,D,O,3,1,44,11,F,D,E,W,2,,,,,,,,,62,10,3,1,1,1,3,0,0,1,1030,158.21175,1.93
48,58C,58,C,1,1,3,31,0,T,D,D,O,4,1,63,9,L,F,W,N,2,,,,,,,,,,,,,,,,,1,1,1175,158.21175,1.93
48,59H,59,H,1,1,1,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,945,3360.975,41
48,60B,60,B,1,1,3,42,0,T,P,D,W,6,1,61,0,U,Y,Y,W,1,,,,,,,,,,,,,,,,,1,1,1140,81.975,1
48,61D,61,D,1,1,1,2,12,F,D,E,W,1,,,,,,,,,73,5,5,5,5,7,9,0,,,,,,,,,0,1,1150,245.10525,2.99
48,61D,61,D,1,2,1,1,6,B,D,E,W,5,,,,,,,,,63,30,27,24,21,19,17,0,,,,,,,,,0,1,1031,245.10525,2.99
48,62D,62,D,1,1,1,2,12,F,Y,E,W,2,,,,,,,,,69,20,11,9,7,3,0,0,,,,,,,,,0,1,1110,245.10525,2.99
48,62D,62,D,1,2,1,1,11,L,Z,E,W,3,,,,,,,,,212,0,4,3,3,4,0,0,,,,,,,,,0,1,1380,245.10525,2.99
48,63C,63,C,1,1,1,31,0,T,D,D,O,3,2,41,1,R,D,A,S,2,,,,,,,,,,,,,,,,,0,1,1083,158.21175,1.93
48,64D,64,D,1,1,5,42,0,T,Z,D,W,5,3,42,2,R,F,E,N,4,,,,,,,,,,,,,,,,,1,1,955,245.10525,2.99
48,65D,65,D,1,1,3,31,0,R,B,E,O,3,1,56,11,L,Z,E,W,2,32,0,4,4,2,1,0,-51,53,0,2,1,0,0,0,-41,0,1,800,245.10525,2.99
48,66C,66,C,1,1,2,60,0,U,Z,Z,W,1,9,58,U,9,9,9,9,U,,,,,,,,,,,,,,,,,0,1,1034,158.21175,1.93
48,67C,67,C,1,1,1,2,10,L,Y,E,W,3,3,63,3,R,F,W,N,2,108,0,2,10,7,1,0,0,,,,,,,,,1,1,1081,158.21175,1.93
48,67C,67,C,1,2,1,1,82,F,D,E,W,2,4,45,6,B,C,E,N,2,62,7,8,7,7,7,10,0,62,0,0,5,2,0,0,0,1,1,1033,158.21175,1.93
48,68D,68,D,1,1,1,2,2,R,Z,E,W,2,,,,,,,,,86,0,0,0,1,3,0,-53,,,,,,,,,0,0,1140,245.10525,2.99
48,69C,69,C,1,1,1,2,12,F,Y,E,W,2,,,,,,,,,60,19,11,8,3,0,0,0,,,,,,,,,0,1,1040,158.21175,1.93
48,69C,69,C,1,2,1,1,12,F,Y,E,W,3,,,,,,,,,74,31,25,15,10,0,0,0,,,,,,,,,0,1,1150,158.21175,1.93
48,70D,70,D,1,1,1,2,12,F,D,E,W,2,,,,,,,,,59,13,12,12,13,14,14,0,,,,,,,,,0,1,945,245.10525,2.99
48,71C,71,C,1,1,1,2,U,9,9,9,9,U,2,2,3,R,B,E,W,2,,,,,,,,,80,0,1,1,0,0,0,-39,0,1,1140,158.21175,1.93
48,71C,71,C,1,2,1,1,11,F,D,E,W,2,2,1,9,L,Z,E,W,1,64,8,11,12,10,5,0,0,72,0,0,0,1,0,0,-70,0,1,999,158.21175,1.93
48,72C,72,C,1,1,1,2,12,F,Z,E,W,1,,,,,,,,,67,0,1,1,2,4,5,0,,,,,,,,,0,0,1110,158.21175,1.93
48,72C,72,C,1,2,1,1,12,F,Y,E,W,2,,,,,,,,,57,11,7,4,2,0,0,0,,,,,,,,,0,1,937,158.21175,1.93
48,73D,73,D,1,2,1,1,11,F,Z,E,W,1,,,,,,,,,72,0,1,2,3,6,11,0,,,,,,,,,0,0,1175,245.10525,2.99
48,74E,74,E,1,1,3,58,12,F,R,E,E,7,2,50,U,9,9,9,9,U,,,,,,,,,,,,,,,,,1,1,957,639.405,7.8
48,75F,75,F,1,1,1,71,12,F,Z,E,W,2,,,,,,,,,68,0,0,0,5,10,10,0,,,,,,,,,0,1,1081,811.5525,9.9
48,76G,76,G,1,1,1,42,1,F,R,E,W,2,2,42,0,T,P,R,N,2,,,,,,,,,,,,,,,,,0,1,1079,2295.3,28
48,77C,77,C,1,1,1,44,12,F,Y,E,W,2,2,31,0,T,P,R,O,2,61,11,5,5,3,1,0,0,,,,,,,,,0,1,1043,158.21175,1.93
48,78D,78,D,1,1,1,51,12,F,L,E,E,4,,,,,,,,,54,27,15,8,2,0,0,0,,,,,,,,,0,1,952,245.10525,2.99
48,79H,79,H,1,1,1,2,10,L,Z,E,W,2,,,,,,,,,54,0,2,5,5,3,0,-47,,,,,,,,,0,1,965,3360.975,41
48,80C,80,C,1,1,1,2,12,F,L,E,W,2,,,,,,,,,76,16,3,2,0,0,0,0,,,,,,,,,0,1,1168,158.21175,1.93
48,81D,81,D,1,1,1,2,10,F,L,E,W,1,2,2,9,L,P,E,W,1,,,,,,,,,,,,,,,,,1,1,1272,245.10525,2.99
48,81D,81,D,1,2,1,1,2,R,Y,E,W,3,2,1,3,R,B,E,E,1,88,0,3,5,3,1,0,14,,,,,,,,,0,1,1120,245.10525,2.99
48,82F,82,F,1,1,4,31,0,T,D,D,O,3,1,61,0,U,D,D,W,2,,,,,,,,,,,,,,,,,1,1,942,811.5525,9.9
48,83C,83,C,1,1,1,2,11,L,Y,E,W,4,,,,,,,,,182,0,0,0,4,10,8,0,,,,,,,,,0,1,1083,158.21175,1.93
48,83C,83,C,1,2,1,1,12,F,D,E,W,2,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1140,158.21175,1.93
48,90C,90,C,1,1,7,31,0,T,D,D,O,6,1,58,12,R,D,A,S,2,,,,,,,,,,,,,,,,,1,1,1010,158.21175,1.93
48,91D,91,D,1,1,3,78,11,L,Z,E,W,2,2,78,11,L,P,M,S,1,74,4,6,4,2,1,0,-42,,,,,,,,,0,1,911,245.10525,2.99
48,92G,92,G,1,1,1,2,4,R,D,E,W,3,3,51,11,L,B,E,W,2,168,0,0,9,4,0,0,-8,32,0,2,3,1,0,0,-75,0,1,1018,2295.3,28
48,92G,92,G,1,2,1,1,10,L,F,E,W,3,2,3,6,B,D,E,W,2,201,0,0,0,0,4,0,0,64,0,2,6,6,4,3,0,0,1,1127,2295.3,28
48,92G,92,G,1,3,2,2,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1179,2295.3,28
48,93C,93,C,1,1,3,31,60,T,D,D,O,3,4,59,5,B,R,L,E,2,,,,,,,,,,,,,,,,,1,1,1065,158.21175,1.93
48,94C,94,C,1,1,1,2,82,F,Z,E,W,1,,,,,,,,,65,5,9,7,11,14,12,0,,,,,,,,,0,1,1140,158.21175,1.93
48,94C,94,C,1,2,3,52,69,L,F,E,W,5,1,1,10,L,Z,A,W,2,56,1,0,0,29,26,15,56,117,0,10,9,2,2,0,-31,1,1,984,158.21175,1.93
48,96D,96,D,1,1,4,56,3,R,D,M,W,3,3,56,12,F,R,E,W,1,194,2,3,5,3,3,10,1,,,,,,,,,1,1,1160,245.10525,2.99
48,97E,97,E,1,1,1,31,60,T,D,D,O,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1012,639.405,7.8
48,98A,98,A,1,1,1,31,40,T,Y,D,O,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1030,81.975,1
48,99C,99,C,1,1,3,31,0,T,D,D,O,3,1,2,12,F,Z,E,W,2,,,,,,,,,58,0,1,6,10,11,13,0,1,1,931,158.21175,1.93
48,99C,99,C,1,2,1,1,U,9,9,9,9,U,,,,,,,,,,,,,,,,,,,,,,,,,0,0,980,158.21175,1.93
48,100D,100,D,1,1,1,31,0,T,D,D,O,3,,,,,,,,,,,,,,,,,,,,,,,,,0,1,984,245.10525,2.99
48,102C,102,C,1,1,1,60,12,F,Z,L,W,1,2,42,U,9,9,9,9,U,59,0,0,0,1,2,3,0,,,,,,,,,0,0,966,158.21175,1.93
48,105C,105,C,1,1,3,31,0,T,D,D,O,2,2,63,3,R,F,W,N,8,,,,,,,,,,,,,,,,,1,1,1010,158.21175,1.93
48,106G,106,G,1,1,1,44,10,F,D,E,W,1,2,44,7,B,L,E,E,1,56,2,1,1,1,1,2,0,,,,,,,,,0,1,866,2295.3,28
48,107B,107,B,1,1,1,2,1,F,D,A,W,9,,,,,,,,,,,,,,,,,,,,,,,,,0,1,913,81.975,1
