PSU,CASEID,CASENO,STRATIF,RECNO,VERSION,PSUWGT,NATWGT,RATWGT,DRINKING,ALCTEST,VEHNO,OCUPANTS,DRPRES,MONDRIVE,MILEVEH,MILETOT,DRTRAIN,LASTRAIN,FREQDRIV,TYPEOP,BMCSREG,DRCLASS,ACCTYPE,AVOIDMAN,RELFACT,VIOCHAR1,VIOCHAR2,LSTATUS,LTYPCOMP,LREST,PREVSPD,PREVOTH,PREVDWI,PREVSUS,PREVACC,FEDAID,CLASTRAF,ROADFUNC,LANES,LANEWIDT,MEDIANT,MEDIANW,ACCESS,TRAFFLOW,SHOULDLT,SHOULDRT,ALIGNMNT,SLOPE,SUPELEV,CURVE,GRADE,PROFILE,SURTYPE,SURCOND,SPLIMIT,RESTRICT,TRAFCONT,TRCTLFCT,TRUCKSYS,ENVRF
55,318B,318,B,4,8,3.250,128.739,127.743,0,C,3,4,1,61,16,30,0,0,1,0,0,0,98,9,1,0,0,6,3,0,0,0,0,U,U,3,6,14,2,105,0,0,3,0,2,6,1,2,98,0,1,1,2,1,35,0,0,0,0,0
55,319D,319,D,4,8,23.000,911.076,903.331,0,C,1,1,1,48,U,U,1,2,1,0,0,0,20,1,4,0,0,6,3,0,0,0,0,U,U,5,6,15,2,97,0,0,3,0,3,1,1,2,98,0,1,1,2,2,25,0,0,0,0,0
55,319D,319,D,4,8,23.000,911.076,903.331,0,C,2,1,1,61,80,150,0,0,1,0,0,0,21,1,1,0,0,6,3,0,0,0,0,U,U,5,6,15,2,97,0,0,3,0,3,1,1,2,98,0,1,1,2,2,25,0,0,0,0,0
55,320E,320,E,4,8,69.000,2733.228,2674.671,1,16,1,4,1,61,200,80,0,0,1,0,0,0,64,9,98,2,0,6,3,0,0,0,0,U,U,5,4,16,2,122,0,0,3,0,5,4,1,2,98,0,4,2,2,1,25,0,0,0,0,0
55,320E,320,E,4,8,69.000,2733.228,2674.671,0,C,2,2,1,61,150,90,0,0,1,0,0,0,65,9,1,0,0,6,3,0,0,0,0,U,U,5,4,16,2,122,0,0,3,0,4,5,2,3,U,U,-4,2,2,1,25,0,0,0,0,0
55,321B,321,B,4,8,3.250,128.739,127.743,0,C,1,2,1,1,2,2,0,0,1,0,0,0,20,3,4,0,0,6,3,0,0,0,0,U,U,3,6,14,4,127,0,0,3,0,0,0,3,2,0,92,-2,2,2,2,25,0,1,3,0,0
55,321B,321,B,4,8,3.250,128.739,127.743,0,C,2,2,1,61,U,100,0,0,1,0,0,0,22,1,1,0,0,6,3,0,0,0,0,U,U,3,6,14,3,127,0,0,3,0,0,1,3,2,0,92,-2,2,2,2,25,0,1,3,0,0
55,322C,322,C,4,8,7.500,297.090,292.809,1,C,1,1,1,12,U,U,1,2,4,0,0,0,3,1,1,0,0,6,3,0,0,1,0,U,U,3,6,14,2,117,0,0,3,0,6,6,1,2,98,0,2,2,2,2,35,0,93,6,0,1
55,323B,323,B,4,8,3.250,128.739,127.743,0,C,1,2,1,36,180,80,1,2,1,0,0,0,83,2,98,0,0,6,3,0,0,0,0,U,U,3,6,13,3,110,3,17,3,1,0,2,1,2,98,0,0,1,2,1,45,0,0,0,0,0
55,323B,323,B,4,8,3.250,128.739,127.743,0,C,2,3,1,61,U,U,0,0,3,0,0,0,82,1,1,0,0,6,3,0,1,0,0,U,U,5,6,16,2,132,0,0,3,0,1,1,1,2,98,0,0,1,2,1,25,0,20,6,0,0
55,324B,324,B,4,8,3.250,128.739,127.743,1,C,1,3,1,61,U,U,0,0,1,0,0,0,68,1,20,0,0,0,0,0,0,0,0,U,U,3,6,14,5,119,0,0,3,0,1,2,1,2,98,0,6,2,2,1,45,0,1,3,0,0
55,324B,324,B,4,8,3.250,128.739,127.743,1,C,2,2,1,U,U,U,U,U,U,0,0,0,69,U,1,0,0,1,2,0,0,0,1,U,U,3,6,14,5,130,0,0,3,0,0,2,1,2,98,0,1,3,2,1,45,0,1,6,0,0
55,324B,324,B,4,8,3.250,128.739,127.743,0,C,3,1,1,61,U,U,1,4,1,0,0,0,98,1,1,0,0,6,3,0,0,1,0,U,U,3,4,14,4,115,0,0,3,0,0,0,1,2,98,0,4,2,2,1,35,0,1,3,0,0
55,325B,325,B,4,8,3.250,128.739,127.743,0,C,1,3,1,61,80,130,1,4,1,0,0,0,20,2,1,0,0,6,3,0,0,0,1,U,U,3,6,14,2,93,0,0,3,0,6,6,1,2,98,0,0,1,2,1,35,2,0,0,0,2
55,325B,325,B,4,8,3.250,128.739,127.743,0,C,2,2,1,U,U,U,U,U,U,0,0,0,21,U,1,0,0,5,3,1,0,0,0,0,0,3,6,14,2,93,0,0,3,0,6,6,1,2,98,0,0,1,2,1,35,2,0,0,0,0
55,326B,326,B,4,8,3.250,128.739,127.743,0,C,1,4,1,1,5,10,0,0,1,0,0,0,1,8,3,0,0,6,3,1,0,0,0,U,U,5,4,6,2,103,0,0,3,0,5,6,1,2,98,0,0,1,2,1,25,0,0,0,0,0
55,327B,327,B,4,8,3.250,128.739,127.743,0,C,1,1,1,U,U,U,U,U,U,0,0,0,7,U,4,0,0,6,3,0,1,1,0,U,U,1,1,11,1,163,0,0,1,3,3,4,3,3,4,378,0,1,2,2,55,0,0,0,1,0
55,328B,328,B,4,8,3.250,128.739,127.743,0,C,1,1,1,U,U,U,U,U,U,0,0,0,21,1,1,0,0,6,3,0,0,0,0,U,U,2,3,14,2,114,0,0,3,0,6,6,1,2,98,0,-2,1,2,2,45,0,0,0,0,0
55,328B,328,B,4,8,3.250,128.739,127.743,0,C,2,1,1,61,390,200,8,4,1,0,0,0,20,3,7,0,0,6,3,0,1,0,0,U,U,2,3,14,2,114,0,0,3,0,6,6,1,2,98,0,-2,1,2,2,45,0,0,0,0,0
55,329C,329,C,4,8,7.500,297.090,292.809,0,C,1,2,1,U,U,U,U,U,U,0,0,0,23,1,1,0,0,6,3,0,0,0,0,U,U,2,2,13,1,178,0,0,3,3,2,1,2,3,2,993,-1,1,2,2,35,0,21,6,0,0
55,329C,329,C,4,8,7.500,297.090,292.809,0,C,2,2,1,61,50,130,0,0,1,0,0,0,20,2,1,0,0,6,3,1,1,0,0,U,U,2,2,13,1,178,0,0,3,3,2,1,2,3,2,993,-1,1,2,2,35,5,21,6,0,1
55,330D,330,D,4,8,23.000,911.076,903.331,U,U,1,1,1,U,U,U,U,U,U,0,0,0,1,U,U,0,0,U,U,U,U,U,U,U,U,3,6,14,2,110,0,0,3,0,6,6,1,2,98,0,0,1,2,1,35,0,93,6,0,0
55,331E,331,E,4,8,69.000,2733.228,2674.671,0,C,1,1,1,61,100,U,1,3,2,0,0,0,68,2,20,0,0,6,3,0,0,0,0,U,U,3,3,14,3,112,3,7,3,1,1,1,3,2,0,23,-2,2,2,1,40,0,1,3,0,0
55,331E,331,E,4,8,69.000,2733.228,2674.671,0,C,2,2,1,61,350,100,0,0,2,0,0,0,69,2,1,0,0,6,3,0,0,0,0,U,U,3,3,14,4,118,4,4,3,1,1,2,2,2,0,23,-2,2,2,1,40,0,1,3,0,0
55,332B,332,B,4,8,3.250,128.739,127.743,1,C,1,2,1,61,U,U,U,U,4,0,0,0,7,3,98,0,0,6,3,0,0,0,0,U,U,5,6,16,2,93,0,0,3,0,1,5,1,2,98,0,0,1,2,1,25,0,92,4,0,0
55,333D,333,D,4,8,23.000,911.076,903.331,0,C,1,3,1,61,U,U,8,2,4,0,0,0,0,0,0,0,0,6,3,0,0,0,0,U,U,4,2,4,2,117,0,0,3,0,6,6,1,2,98,0,0,1,2,1,55,0,0,0,0,0
55,334A,334,A,4,8,1.750,69.321,74.962,0,D,1,1,1,U,U,U,U,U,U,0,0,0,24,U,98,0,0,5,3,1,0,0,0,0,0,1,1,1,2,115,4,97,1,1,1,2,3,3,2,50,2,2,2,1,55,0,0,0,1,0
55,334A,334,A,4,8,1.750,69.321,74.962,U,U,2,1,1,U,U,U,U,U,U,U,U,U,25,U,1,0,0,U,U,U,U,U,U,U,U,1,1,1,2,115,4,97,1,1,1,2,3,3,2,50,2,2,2,1,55,0,0,0,1,0
55,335B,335,B,4,8,3.250,128.739,127.743,0,C,1,1,1,U,U,U,U,U,U,0,0,0,20,3,4,0,0,6,3,0,3,0,0,U,U,2,2,13,5,125,3,12,3,1,2,1,2,2,0,23,0,1,2,1,50,0,0,0,1,0
55,335B,335,B,4,8,3.250,128.739,127.743,0,C,2,5,1,U,U,U,U,U,U,0,0,0,21,1,1,0,0,6,3,0,0,0,0,U,U,2,2,13,5,125,3,12,3,1,2,1,2,2,0,23,0,1,2,1,50,0,0,0,1,0
55,335B,335,B,4,8,3.250,128.739,127.743,0,C,3,4,1,61,200,90,0,0,2,0,0,0,98,1,1,0,0,6,3,0,0,1,0,U,U,2,2,13,5,125,3,12,3,1,2,1,2,2,0,23,0,1,2,1,50,0,0,0,1,0
55,336B,336,B,4,8,3.250,128.739,127.743,1,C,1,1,1,U,U,U,U,U,U,3,1,2,24,8,7,0,0,6,3,0,0,0,0,U,U,3,2,13,2,115,4,32,3,1,1,2,1,2,98,0,-3,2,2,2,55,0,93,6,0,0
55,336B,336,B,4,8,3.250,128.739,127.743,0,C,2,1,1,61,87,U,0,0,2,0,0,0,25,1,1,0,0,6,3,0,0,0,0,U,U,3,2,13,2,115,4,32,3,1,1,2,1,2,98,0,-3,2,2,2,55,0,0,0,0,0
55,337B,337,B,4,8,3.250,128.739,127.743,0,C,1,1,1,24,U,U,1,2,3,0,0,0,87,2,12,0,0,6,3,1,0,0,0,U,U,2,2,13,5,120,0,0,3,3,2,1,1,2,98,0,2,2,2,1,35,0,1,3,0,0
55,337B,337,B,4,8,3.250,128.739,127.743,0,C,2,1,1,61,997,250,1,4,1,0,0,0,86,2,1,0,0,6,3,0,1,0,0,U,U,3,6,14,4,112,4,11,3,1,1,1,1,2,98,0,0,1,2,1,35,0,1,3,0,0
55,338B,338,B,4,8,3.250,128.739,127.743,0,C,1,2,1,61,330,U,0,0,1,0,0,0,8,1,98,0,0,6,3,0,1,0,0,U,U,4,4,4,2,106,0,0,3,0,6,6,1,2,98,0,-7,2,2,1,45,0,0,0,0,26
55,339B,339,B,4,8,3.250,128.739,127.743,0,C,1,4,1,U,U,U,U,U,U,0,0,0,6,3,3,0,0,0,0,0,0,0,0,U,U,5,4,6,2,102,0,0,3,0,6,6,1,2,98,0,6,2,2,1,45,0,0,0,0,0
55,340C,340,C,4,8,7.500,297.090,292.809,0,C,1,1,1,36,997,850,0,0,2,3,1,1,1,1,98,0,0,6,3,0,0,1,0,U,U,1,1,1,2,116,4,55,1,1,1,2,1,2,98,0,2,2,2,1,55,0,93,6,1,0
55,341D,341,D,4,8,23.000,911.076,903.331,0,C,1,3,1,13,60,120,1,2,3,0,0,0,7,3,3,0,0,6,3,0,0,0,0,U,U,1,1,1,2,117,2,97,1,2,2,2,1,2,98,0,0,1,1,1,55,1,93,6,1,0
55,342E,342,E,4,8,69.000,2733.228,2674.671,0,C,1,3,1,U,U,U,U,U,U,0,0,0,93,U,1,0,0,6,3,1,0,0,0,0,0,3,6,14,3,130,3,6,3,1,0,0,1,2,98,0,0,1,2,1,25,0,90,6,0,0
55,342E,342,E,4,8,69.000,2733.228,2674.671,0,C,2,1,1,61,650,180,0,0,1,0,0,0,92,1,98,0,0,6,3,0,1,0,0,U,U,3,6,14,3,118,3,6,3,1,0,0,1,2,98,0,0,1,2,1,25,0,90,6,0,0
55,343B,343,B,4,8,3.250,128.739,127.743,0,C,1,1,1,24,U,U,1,2,1,0,0,0,22,1,1,0,0,6,3,0,0,0,0,U,U,2,3,14,3,120,0,0,3,0,1,1,1,2,98,0,4,2,2,2,45,0,90,6,0,0
55,343B,343,B,4,8,3.250,128.739,127.743,0,C,2,2,1,U,U,U,U,U,U,0,0,0,20,9,98,0,0,6,3,0,0,0,0,U,U,2,3,14,3,120,0,0,3,0,1,1,1,2,98,0,4,2,2,2,45,0,0,0,0,0
55,343B,343,B,4,8,3.250,128.739,127.743,0,C,3,2,1,61,U,U,0,0,4,0,0,0,98,9,1,0,0,6,3,0,1,0,0,U,U,2,3,14,3,119,0,0,3,0,1,1,1,2,98,0,-4,2,2,2,45,0,0,0,0,0
55,344A,344,A,4,8,1.750,69.321,74.962,1,14,1,1,1,61,U,U,0,0,2,0,0,0,13,U,1,2,0,6,3,0,0,0,1,U,U,3,2,14,2,107,0,0,3,0,6,1,1,2,98,0,0,1,2,1,45,0,0,0,0,0
56,001R,1,R,4,8,14.222,52.530,53.589,0,C,1,1,1,N,N,N,N,N,N,0,0,0,21,N,1,0,0,6,3,0,0,6,0,0,0,3,3,13,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1,30,0,N,N,1,0
56,001R,1,R,4,8,14.222,52.530,53.589,0,C,2,1,1,N,N,N,N,N,N,0,0,0,20,N,1,98,0,5,3,0,0,0,0,1,1,3,3,13,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1,30,0,N,N,1,0
56,002V,2,V,4,8,4.741,17.510,17.740,0,C,1,1,1,U,U,U,U,U,U,0,0,0,88,U,1,0,0,5,3,1,0,1,0,0,0,5,6,16,2,115,0,0,3,0,6,6,1,2,98,0,0,1,2,1,30,0,0,0,0,0
56,002V,2,V,4,8,4.741,17.510,17.740,0,C,2,2,1,48,1,U,1,2,5,0,0,0,89,10,98,5,0,6,3,1,0,0,0,0,0,5,6,16,2,108,0,0,3,0,6,6,1,2,98,0,0,1,2,1,30,0,20,3,0,0
56,003V,3,V,4,8,4.741,17.510,17.740,0,C,1,1,1,2,65,U,0,0,1,0,0,0,69,1,1,0,0,5,3,0,0,0,0,0,0,5,6,16,U,U,0,0,3,3,0,0,2,2,0,U,-6,2,1,1,0,0,2,3,0,0
56,003V,3,V,4,8,4.741,17.510,17.740,0,C,2,1,1,61,25,50,0,0,1,0,0,0,68,1,1,5,0,5,3,0,0,0,0,0,0,5,6,16,4,100,0,0,3,0,0,0,1,2,98,0,0,1,2,1,30,0,2,3,0,0
56,004B,4,B,4,8,10.526,38.880,31.003,0,C,1,4,1,61,4,1,1,4,3,0,0,0,13,0,1,5,0,5,3,1,0,0,0,0,0,5,8,16,1,258,0,0,3,0,0,0,1,1,98,0,0,1,3,1,0,0,0,0,0,5
56,005W,5,W,4,8,66.667,246.260,230.872,0,C,1,1,1,N,N,N,N,N,N,0,0,0,21,N,1,0,0,6,3,0,0,1,0,0,0,3,6,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1,40,0,N,N,0,0
56,005W,5,W,4,8,66.667,246.260,230.872,U,C,2,U,1,N,N,N,N,N,N,0,0,0,20,N,98,0,0,U,U,U,U,U,U,U,U,3,6,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1,40,0,N,N,0,0
56,006Z,6,Z,4,8,101.500,374.940,292.772,0,C,1,2,1,N,N,N,N,N,N,0,0,0,89,N,1,0,0,6,3,0,0,1,0,0,0,3,3,13,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1,30,0,N,N,0,0
56,006Z,6,Z,4,8,101.500,374.940,292.772,0,C,2,1,1,N,N,N,N,N,N,0,0,0,88,N,1,5,0,5,3,1,0,0,0,0,0,5,6,16,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1,30,0,N,N,0,0
56,007B,7,B,4,8,9.368,34.600,27.590,U,C,1,U,1,U,U,U,U,U,U,0,0,0,13,U,98,0,0,U,U,U,U,U,U,U,U,5,6,16,2,80,0,0,3,0,6,6,1,2,98,0,0,1,2,1,30,5,0,0,0,8
56,008Q,8,Q,4,8,19.778,73.050,71.580,0,C,1,1,1,61,640,150,0,0,1,0,0,0,28,2,7,6,0,5,3,0,0,0,0,0,0,3,6,14,2,115,0,0,3,0,2,6,1,2,98,0,0,1,2,1,35,0,30,6,0,0
56,008Q,8,Q,4,8,19.778,73.050,71.580,0,C,2,1,1,U,U,U,U,U,U,0,0,0,29,1,1,0,0,5,3,0,0,2,0,0,1,3,6,14,2,115,0,0,3,0,2,6,1,2,98,0,0,1,2,1,35,0,30,6,0,0
56,009V,9,V,4,8,19.778,73.050,74.009,0,C,1,4,1,24,100,100,0,0,1,0,0,0,86,2,1,0,0,0,0,0,U,U,U,U,U,3,6,14,5,120,0,0,3,0,0,0,1,2,98,0,0,1,2,1,40,0,2,3,0,0
56,009V,9,V,4,8,19.778,73.050,74.009,0,C,2,1,1,61,3,130,0,0,2,0,0,0,98,1,1,0,0,5,3,1,0,0,0,0,0,5,6,15,4,122,0,0,3,0,0,0,1,2,98,0,0,1,2,1,35,0,2,3,0,0
56,009V,9,V,4,8,19.778,73.050,74.009,0,C,3,1,1,61,80,120,1,4,1,0,0,0,87,1,12,5,0,5,3,0,0,1,0,0,0,5,6,15,4,122,0,0,3,0,0,0,1,2,98,0,0,1,2,1,35,0,2,3,0,0
56,010B,10,B,4,8,10.333,38.170,30.437,0,C,1,2,1,61,180,60,2,3,5,0,0,0,91,1,1,7,0,5,3,1,0,0,0,0,0,5,6,16,2,180,0,0,3,0,0,0,1,2,98,0,0,1,2,1,30,0,20,3,0,0
56,010B,10,B,4,8,10.333,38.170,30.437,0,C,2,2,1,61,30,200,2,4,1,0,0,0,91,2,1,0,0,6,3,0,0,0,0,0,0,5,6,16,2,144,0,0,3,0,0,0,1,2,98,0,0,1,2,1,30,0,0,0,0,0
56,011D,11,D,4,8,39.267,145.050,199.032,U,C,1,1,1,N,N,N,N,N,N,U,U,U,13,N,9,0,0,U,U,U,U,U,U,U,U,3,3,13,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1,30,0,N,N,0,0
56,012T,12,T,4,8,13.089,48.350,52.226,1,3,1,3,1,U,U,U,U,U,U,0,0,0,89,U,1,7,98,0,0,0,U,U,U,U,U,3,3,13,3,123,0,0,3,3,1,1,1,2,98,0,0,1,2,1,30,0,2,3,0,0
56,012T,12,T,4,8,13.089,48.350,52.226,0,C,2,1,1,61,170,200,0,0,2,0,0,0,88,3,1,0,0,5,3,1,0,0,0,0,0,5,6,16,2,166,0,0,3,0,0,0,1,2,98,0,0,1,2,1,30,0,2,3,0,0
56,013B,13,B,4,8,6.912,25.530,20.358,0,C,1,1,1,U,U,U,U,U,U,0,0,0,13,U,98,98,0,5,3,0,0,0,0,0,0,3,3,13,3,110,0,0,3,3,0,1,1,2,98,0,0,1,2,1,30,0,0,0,0,9
56,014B,14,B,4,8,6.912,25.530,20.358,0,C,1,1,1,61,600,150,0,2,2,0,0,0,15,2,1,0,0,5,3,1,0,2,0,0,1,5,6,16,2,138,0,0,3,0,0,0,1,2,98,0,0,1,2,1,30,0,0,0,0,0
56,015T,15,T,4,8,8.756,32.340,34.932,0,C,1,1,1,61,U,U,1,3,U,0,0,0,86,8,1,0,0,5,3,0,0,0,0,0,0,3,3,14,3,220,0,0,3,3,0,1,1,2,98,0,0,1,2,1,35,0,0,0,0,0
56,015T,15,T,4,8,8.756,32.340,34.932,0,C,2,1,1,61,5,120,0,0,1,0,0,0,87,1,1,5,0,5,3,1,0,0,0,0,1,5,6,16,2,114,0,0,3,0,6,6,1,2,98,0,0,1,2,1,30,0,20,6,0,0
56,016L,16,L,4,8,54.750,202.240,132.276,0,C,1,1,1,U,U,U,U,U,U,U,U,U,12,U,1,0,0,6,3,0,0,0,0,0,0,5,3,13,5,142,4,18,1,1,6,2,1,2,98,0,0,1,2,1,55,0,20,6,1,26
56,017T,17,T,4,8,43.800,161.790,174.759,0,C,1,2,1,24,2,U,1,2,1,0,0,0,21,1,1,0,0,5,3,0,0,0,0,0,0,5,3,12,1,120,0,0,1,3,0,1,1,2,98,0,0,1,1,1,U,0,20,6,1,0
56,017T,17,T,4,8,43.800,161.790,174.759,0,C,2,1,1,61,200,30,0,0,5,0,0,0,20,2,38,98,0,5,3,1,0,0,0,0,0,5,3,12,1,120,0,0,1,3,4,1,1,2,98,0,0,1,2,1,U,0,20,6,0,0
56,018Y,18,Y,4,8,203.200,750.620,1123.109,0,C,1,1,1,N,N,N,N,N,N,0,0,0,83,N,1,0,0,5,3,1,0,0,0,0,0,3,6,14,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1,40,0,N,N,0,0
56,018Y,18,Y,4,8,203.200,750.620,1123.109,U,C,2,U,1,N,N,N,N,N,N,0,0,0,82,N,9,0,0,U,U,U,U,U,U,U,U,3,6,14,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1,30,0,N,N,0,0
56,019D,19,D,4,8,55.200,203.900,279.784,U,C,1,U,1,N,N,N,N,N,N,U,U,U,15,N,98,0,0,U,U,U,U,U,U,U,U,5,6,16,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1,30,0,N,N,0,0
56,020S,20,S,4,8,10.222,37.760,54.283,0,C,1,1,1,U,U,U,U,U,U,0,0,0,6,3,98,98,0,5,3,0,0,0,0,0,0,3,3,13,3,98,4,14,3,1,6,1,1,2,98,0,0,1,2,1,40,0,3,3,0,0
56,021W,21,W,4,8,92.000,339.840,318.604,0,C,1,1,1,N,N,N,N,N,N,0,0,0,21,N,1,0,0,5,3,1,0,1,0,0,0,3,3,13,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1,30,0,N,N,0,0
56,021W,21,W,4,8,92.000,339.840,318.604,0,C,2,1,1,N,N,N,N,N,N,0,0,0,20,N,1,6,98,5,3,0,0,0,0,0,0,3,3,13,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1,30,0,N,N,0,0
56,022B,22,B,4,8,18.404,67.980,54.207,0,C,1,1,1,61,250,150,1,4,3,0,0,0,13,3,3,7,0,5,3,0,0,0,0,0,0,3,3,15,5,120,0,0,3,0,0,0,1,2,98,0,0,1,2,1,30,0,2,3,0,0
56,023T,23,T,4,8,23.311,86.110,93.013,0,C,1,2,1,U,U,U,U,U,U,0,0,0,68,U,1,5,0,5,3,0,0,0,0,0,0,2,2,12,4,110,3,15,3,1,0,0,1,2,98,0,0,1,2,1,45,0,1,3,0,0
56,023T,23,T,4,8,23.311,86.110,93.013,0,C,2,3,1,61,30,120,0,3,5,0,0,0,69,3,1,0,0,5,3,0,0,0,0,0,0,2,2,12,4,120,3,16,3,1,0,1,1,2,98,0,0,1,2,1,45,0,1,3,0,0
56,024W,24,W,4,8,116.556,430.550,403.646,0,C,1,1,1,N,N,N,N,N,N,0,0,0,82,N,1,5,0,5,3,2,1,1,0,0,0,3,3,14,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1,30,0,N,N,0,0
56,024W,24,W,4,8,116.556,430.550,403.646,0,C,2,2,1,N,N,N,N,N,N,0,0,0,83,N,1,0,0,1,2,0,3,1,0,3,0,3,3,14,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1,30,0,N,N,0,0
56,025B,25,B,4,8,21.175,78.220,62.373,0,C,1,U,1,U,U,U,U,U,U,0,0,0,11,U,98,0,0,U,U,U,U,U,U,U,U,5,6,16,2,194,0,0,3,0,0,0,1,2,98,0,0,1,2,1,30,0,0,0,0,0
56,026P,26,P,4,8,23.667,87.420,83.396,0,C,1,2,1,24,100,100,0,0,4,0,0,0,89,1,1,7,0,5,3,1,0,0,0,0,1,5,6,16,2,100,0,0,3,0,6,6,1,2,98,0,0,1,2,1,30,0,20,3,0,0
56,026P,26,P,4,8,23.667,87.420,83.396,0,C,2,1,1,U,U,U,U,U,U,0,0,0,88,U,1,0,0,5,3,0,0,1,0,0,0,5,6,16,2,100,0,0,3,0,6,6,1,2,98,0,0,1,2,1,30,0,0,0,0,0
56,027V,27,V,4,8,44.704,165.130,167.298,0,C,1,1,1,U,U,U,U,U,U,0,0,0,7,U,1,98,0,5,3,0,0,0,0,0,0,3,3,14,5,106,0,0,3,0,0,0,1,2,98,0,0,1,2,1,35,0,2,3,0,0
56,028B,28,B,4,8,23.754,87.740,69.964,0,C,1,3,1,U,U,U,U,U,U,0,0,0,92,U,1,98,0,6,3,0,0,3,0,0,0,3,3,14,3,171,0,0,3,3,0,1,1,2,98,0,0,1,2,1,30,0,0,0,0,0
56,029T,29,T,4,8,30.089,111.140,120.049,0,C,1,1,1,U,U,U,U,U,U,0,0,0,89,U,1,0,0,6,3,0,0,0,0,0,0,3,6,14,3,130,0,0,3,0,6,6,1,2,98,0,0,1,2,1,30,0,2,3,0,0
56,029T,29,T,4,8,30.089,111.140,120.049,0,C,2,1,1,61,10,50,1,4,5,0,0,0,88,8,1,7,0,5,3,0,0,0,0,0,0,5,6,16,2,120,0,0,3,0,6,1,1,2,98,0,0,1,2,1,30,0,2,3,0,0
56,030V,30,V,4,8,50.148,185.240,187.672,0,C,1,1,1,61,10,130,0,0,1,0,0,0,20,4,1,98,0,5,3,1,0,0,0,0,0,5,3,12,1,162,4,77,1,1,1,1,2,2,0,23,0,1,2,1,55,0,0,0,0,0
56,030V,30,V,4,8,50.148,185.240,187.672,0,C,2,1,1,61,350,100,1,3,1,0,0,0,21,1,1,0,0,5,3,0,0,0,0,0,0,5,3,12,1,142,0,0,1,3,1,1,2,2,0,23,0,1,2,1,55,0,0,0,0,0
56,031B,31,B,4,8,31.737,117.230,93.480,0,C,1,1,1,61,1,100,0,0,1,0,0,0,13,2,1,5,0,5,3,0,0,0,0,0,0,5,6,16,3,97,0,0,3,0,0,0,1,2,98,0,0,1,2,1,30,0,2,3,0,0
56,032T,32,T,4,8,40.200,148.490,160.393,0,C,1,1,1,61,400,100,0,0,1,0,0,0,25,1,1,0,0,5,3,0,0,1,0,0,0,3,3,13,3,115,3,3,3,1,1,1,3,2,0,46,0,1,2,1,40,0,0,0,0,0
56,032T,32,T,4,8,40.200,148.490,160.393,0,C,2,2,1,61,100,120,0,0,2,0,0,0,24,2,1,98,0,5,3,0,1,0,0,0,0,3,3,13,3,115,3,3,3,1,1,1,3,2,0,46,0,1,2,1,40,0,0,0,0,0
56,033Y,33,Y,4,8,373.200,1378.600,2062.718,0,C,1,1,1,N,N,N,N,N,N,0,0,0,98,N,1,0,0,6,3,0,0,0,0,0,0,5,6,15,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1,40,0,N,N,0,0
56,033Y,33,Y,4,8,373.200,1378.600,2062.718,0,C,2,4,1,N,N,N,N,N,N,0,0,0,25,N,1,0,0,5,3,0,0,0,0,0,0,5,6,15,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1,40,0,N,N,0,0
56,033Y,33,Y,4,8,373.200,1378.600,2062.718,0,C,3,1,1,N,N,N,N,N,N,0,0,0,24,N,0,98,0,5,3,1,0,0,0,0,0,5,6,15,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1,40,0,N,N,0,0
56,034P,34,P,4,8,18.863,69.670,66.463,0,C,1,2,1,61,340,100,0,0,1,0,0,0,68,1,1,5,0,5,3,0,0,0,0,0,0,3,3,13,4,93,3,7,3,1,0,1,1,2,98,0,0,1,2,1,45,0,2,3,0,0
56,034P,34,P,4,8,18.863,69.670,66.463,0,C,2,2,1,U,U,U,U,U,U,0,0,0,69,U,1,0,0,6,3,0,0,0,0,0,0,3,3,13,4,111,3,7,3,1,0,1,1,2,98,0,0,1,2,1,45,0,2,3,0,0
56,035V,35,V,4,8,35.630,131.610,133.338,0,C,1,1,1,61,400,120,1,4,4,0,0,0,86,9,1,0,0,5,3,1,0,0,0,0,0,5,6,16,2,247,0,0,3,0,6,6,1,2,98,0,0,1,2,1,30,0,0,0,0,0
56,035V,35,V,4,8,35.630,131.610,133.338,0,C,2,1,1,61,250,100,2,3,4,0,0,0,87,8,1,5,98,U,U,U,U,U,U,U,U,5,6,16,2,161,0,0,3,0,6,6,1,2,98,0,0,1,2,1,30,0,20,3,0,0
