PSU,CASE_ID,CASE_NO,STRATIF,REC_NO,VERSION,VEH_NO,PSUWGT,NATWT,OCUPANTS,DR_PRES,DRIV_EXP,MILEAGE,TYPE_OP,BMCS_REG,DR_CLASS,RD_FREQ,DR_TRAIN,SP_VIOL,DWI_VIOL,RD_VIOL,W_SUSPEN,OTH_VIOL,UNK_VIOL,DDRINKNG,DTEST_RS,L_SOURCE,L_STATUS,L_RESTRI,ADD_REST,PREV_SPD,PREV_OTH,PREV_DWI,PREV_SUS,PREV_ACC,D_LANES,D_MEDIAN,D_ACCESS,D_DIRECT,D_SHOU_L,D_SHOU_R,D_ALIGNM,D_GRADE,D_PAVE_T,D_SUR_CO,D_TRA_CO,D_SP_LIM
52,116N,116,N,4,4,2,25.50,3483.58,1,1,61,170,0,0,0,3,0,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,U,1,2,3,1,1,1,2,2,2,1,4,55
52,117M,117,M,4,4,1,5.00,683.06,1,1,61,500,0,0,0,2,0,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,U,2,1,3,2,4,2,1,3,2,1,0,55
52,118M,118,M,4,4,1,3.00,409.83,1,1,61,45,0,0,0,1,0,0,0,0,0,0,0,0,C,1,3,0,0,2,0,0,0,U,2,1,3,2,3,4,3,2,2,1,0,55
52,119M,119,M,4,4,1,3.00,409.83,1,1,24,30,0,0,0,1,2,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,U,2,1,3,2,0,0,1,3,2,1,0,35
52,119M,119,M,4,4,2,3.00,409.83,3,1,61,8,0,0,0,1,2,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,U,2,1,3,2,0,0,1,3,2,2,0,35
52,120N,120,N,4,4,1,25.00,3415.28,1,1,61,450,0,0,0,2,2,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,U,2,1,3,2,2,1,1,3,2,2,0,45
52,121I,121,I,4,4,1,7.00,956.28,4,1,61,10,0,0,0,2,6,0,0,0,0,0,0,0,C,1,3,0,0,3,1,0,0,U,2,1,3,2,4,4,1,2,2,1,0,40
52,122L,122,L,4,4,1,2.24,306.01,1,1,61,U,0,0,0,2,0,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,U,2,1,3,2,3,3,3,1,2,1,0,55
52,123M,123,M,4,4,1,11.20,1530.04,1,1,61,430,0,0,0,1,0,0,0,0,0,0,0,0,C,1,3,0,0,1,0,0,0,U,2,1,3,2,1,1,1,1,2,1,3,20
52,123M,123,M,4,4,2,11.20,1530.04,36,1,61,388,0,0,0,1,8,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,U,2,1,3,2,3,2,3,3,2,1,0,30
52,124H,124,H,4,4,1,1.00,136.61,1,1,61,110,0,0,0,1,0,0,0,0,0,0,0,0,C,1,3,1,0,3,0,0,0,U,2,1,3,2,1,1,3,1,2,1,0,35
52,125K,125,K,4,4,1,1.00,136.61,2,1,12,1,0,0,0,5,0,0,0,0,0,0,0,0,C,0,1,0,0,U,U,U,U,U,2,1,3,2,1,3,1,1,2,1,0,55
52,126H,126,H,4,4,1,1.00,136.61,2,1,48,120,0,0,0,4,2,0,0,0,0,0,0,0,C,1,3,0,0,4,1,0,0,U,2,4,1,1,2,2,1,2,1,1,0,55
52,126H,126,H,4,4,2,1.00,136.61,2,1,61,660,0,0,0,4,0,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,U,2,4,1,1,4,1,1,2,2,1,0,55
52,127L,127,L,4,4,1,1.00,136.61,2,1,60,50,0,0,0,1,2,0,0,0,0,0,0,0,C,1,3,0,0,0,1,0,0,U,2,4,1,1,2,2,1,3,2,1,0,55
52,128M,128,M,4,4,1,11.00,1502.72,2,1,48,5,0,0,0,1,0,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,U,2,1,3,2,2,1,1,4,2,1,0,55
52,128M,128,M,4,4,2,11.00,1502.72,1,1,30,120,0,0,0,2,2,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,U,2,1,3,2,2,1,3,2,2,1,0,55
52,129J,129,J,4,4,1,13.00,1775.94,2,1,36,300,0,0,0,4,2,0,0,0,0,0,0,0,C,1,3,0,0,8,1,0,0,U,3,4,3,1,4,2,2,3,2,1,0,55
52,129J,129,J,4,4,2,13.00,1775.94,4,1,61,800,0,0,0,2,0,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,U,2,1,3,2,0,0,1,1,2,1,3,55
52,130L,130,L,4,4,1,1.00,136.61,1,1,61,15,0,0,0,1,2,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,U,2,1,3,2,3,4,2,3,2,1,0,55
52,131H,131,H,4,4,1,1.62,221.31,3,1,61,997,0,0,0,4,0,0,0,0,0,0,0,0,C,1,3,0,0,1,0,0,0,U,2,4,1,1,1,2,1,1,2,1,0,55
52,132I,132,I,4,4,1,5.06,691.25,1,1,61,50,0,0,0,1,6,0,0,0,0,0,0,1,C,1,3,1,0,0,1,0,0,U,1,1,1,1,1,2,2,1,2,1,0,30
52,133L,133,L,4,4,1,1.62,221.31,1,1,61,700,0,0,0,4,2,0,0,0,1,0,0,1,18,1,4,0,0,0,2,1,0,U,2,1,3,2,4,3,2,2,2,1,0,55
52,134L,134,L,4,4,1,1.62,221.31,1,1,61,650,0,0,0,1,0,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,U,2,1,3,2,2,2,1,1,2,1,0,U
52,134L,134,L,4,4,2,1.62,221.31,1,1,61,25,0,0,0,3,0,0,0,0,0,0,0,0,C,1,3,0,0,2,0,0,0,U,2,4,3,1,4,2,1,1,2,1,0,50
52,135L,135,L,4,4,1,4.27,583.33,2,1,18,10,0,0,0,4,2,0,0,0,0,0,0,1,C,1,3,0,0,2,1,0,0,U,2,1,3,2,4,4,2,1,2,1,0,55
52,136L,136,L,4,4,1,4.27,583.33,1,1,61,750,0,0,0,1,0,0,0,0,0,0,0,0,C,1,3,1,0,0,0,0,0,U,2,1,3,2,1,1,1,3,2,1,0,55
52,137M,137,M,4,4,1,21.33,2913.91,1,1,61,70,0,0,0,2,6,0,1,0,0,0,0,1,14,1,3,0,0,1,0,0,0,U,2,1,3,2,4,4,1,1,2,1,0,50
52,138I,138,I,4,4,1,2.21,301.91,1,1,61,15,0,0,0,2,0,0,0,0,0,0,0,0,C,1,3,0,0,3,0,0,0,U,2,1,3,2,1,2,1,1,2,1,0,55
52,138I,138,I,4,4,2,2.21,301.91,2,1,61,200,0,0,0,1,0,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,U,2,1,3,2,2,1,1,1,2,1,0,55
52,139L,139,L,4,4,1,1.00,136.61,1,1,61,3,0,0,0,1,2,0,0,0,0,0,0,0,C,1,6,0,0,0,0,0,0,U,2,1,3,2,4,4,1,1,2,1,0,55
52,140L,140,L,4,4,1,1.00,136.61,5,1,14,1,0,0,0,5,2,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,U,2,1,3,2,2,2,3,1,2,1,0,30
52,141M,141,M,4,4,1,3.53,482.24,1,1,U,U,0,0,0,U,U,0,0,0,0,0,0,0,C,1,3,1,0,0,0,0,0,U,2,1,3,2,2,4,2,1,2,1,0,55
52,141M,141,M,4,4,2,3.53,482.24,1,1,61,120,0,0,0,3,2,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,U,2,1,3,2,4,2,1,1,2,1,0,55
52,142M,142,M,4,4,1,3.53,482.24,1,1,61,21,0,0,0,1,2,0,0,0,0,0,0,0,C,1,3,1,0,0,0,0,0,U,2,1,3,2,2,1,1,1,2,2,0,55
52,142M,142,M,4,4,2,3.53,482.24,1,1,U,U,0,0,0,U,U,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,U,2,1,3,2,2,1,1,1,2,2,0,55
52,143E,143,E,4,4,1,2.78,379.78,1,1,60,68,0,0,0,1,0,0,0,0,0,0,0,0,C,1,3,0,0,0,0,1,0,U,2,1,3,2,3,3,3,1,2,1,0,35
52,144J,144,J,4,4,1,25.00,3415.28,3,1,48,1,0,0,0,1,2,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,U,2,1,3,2,2,1,3,2,2,2,0,55
52,144J,144,J,4,4,2,25.00,3415.28,0,2,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,2,2,1,3,2,2,2,0,55
52,145I,145,I,4,4,1,3.58,489.07,2,1,61,250,0,0,0,4,0,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,U,2,1,3,2,3,1,3,1,2,1,0,55
52,145I,145,I,4,4,2,3.58,489.07,U,1,U,U,0,0,0,U,U,0,0,0,0,0,0,0,C,U,U,U,U,U,U,U,U,U,2,1,3,2,1,3,2,1,2,1,0,55
52,146L,146,L,4,4,1,2.00,273.22,1,1,48,70,0,0,0,1,2,0,0,0,0,0,0,0,C,1,3,0,0,4,0,0,0,U,2,1,3,2,1,2,3,3,2,2,0,55
52,147M,147,M,4,4,1,5.73,782.78,1,1,24,100,0,0,0,2,2,0,0,0,0,0,0,0,C,1,3,U,U,1,0,0,0,U,2,1,3,2,1,2,3,2,2,1,0,55
52,148M,148,M,4,4,1,5.73,782.78,2,1,U,U,0,0,0,U,U,0,1,0,0,0,0,1,16,1,3,0,0,1,2,0,0,U,2,1,3,2,2,2,1,1,2,1,0,55
52,148M,148,M,4,4,2,5.73,782.78,0,2,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,2,2,2,1,1,2,1,0,55
52,149E,149,E,4,4,1,1.75,239.07,1,1,61,20,0,0,0,5,0,0,0,0,0,0,0,1,C,1,3,1,0,2,0,0,0,U,2,1,3,2,2,1,2,3,2,1,0,55
52,151L,151,L,4,4,1,1.00,136.61,1,1,61,165,0,0,0,3,2,0,0,0,0,0,0,0,C,1,3,0,0,1,0,0,0,U,2,1,3,2,1,2,2,1,2,2,0,55
52,151L,151,L,4,4,2,1.00,136.61,3,1,61,1,0,0,0,1,0,0,0,0,0,0,0,0,C,1,3,0,0,1,0,0,0,U,2,1,3,2,2,1,1,1,2,2,0,55
52,152J,152,J,4,4,1,3.84,524.59,9,1,36,3,0,0,0,1,0,0,0,0,0,0,0,0,C,1,3,0,0,3,0,0,0,U,2,1,3,2,3,3,2,3,2,2,0,45
52,153M,153,M,4,4,1,1.53,209.01,1,1,61,110,0,0,0,1,6,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,U,2,1,3,2,4,4,1,1,2,1,0,55
52,154M,154,M,4,4,1,2.00,273.22,1,1,61,997,0,0,0,3,8,0,0,0,0,0,0,0,C,1,3,0,0,1,1,0,0,U,2,1,3,2,4,4,1,2,2,1,0,55
52,155M,155,M,4,4,1,2.00,273.22,1,1,61,25,0,0,0,1,0,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,U,2,1,3,2,2,1,1,3,2,2,0,55
52,156N,156,N,4,4,1,7.67,1047.81,1,1,36,12,0,0,0,3,2,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,U,2,1,3,2,2,2,2,1,2,1,0,35
52,157E,157,E,4,4,1,4.19,572.40,1,1,23,25,0,0,0,1,6,0,0,0,0,0,0,0,C,1,3,1,0,0,0,0,0,U,2,1,3,2,3,3,2,3,2,2,0,35
52,157E,157,E,4,4,2,4.19,572.40,2,1,23,24,0,0,0,5,0,0,0,0,0,0,0,0,C,1,3,1,8,0,0,0,0,U,2,1,3,2,3,3,3,2,2,2,0,35
52,158L,158,L,4,4,1,3.02,412.57,1,1,U,U,0,0,0,U,U,0,0,0,0,0,0,0,C,1,3,1,0,1,0,0,0,U,2,1,3,2,1,2,1,1,2,1,3,55
52,158L,158,L,4,4,2,3.02,412.57,1,1,61,330,0,0,0,1,3,0,0,0,0,0,0,0,C,1,3,1,0,0,0,0,0,U,2,1,3,2,2,3,1,4,2,1,0,55
52,159I,159,I,4,4,1,1.00,136.61,1,1,61,U,3,2,1,5,0,0,0,0,0,0,0,0,C,1,3,1,0,U,U,U,U,U,2,1,1,1,2,2,1,1,2,1,3,35
52,160L,160,L,4,4,1,3.00,409.83,2,1,30,180,0,0,0,3,2,0,0,0,0,0,0,0,C,1,3,1,0,0,0,0,0,U,2,1,3,2,2,2,1,3,2,2,0,45
52,161M,161,M,4,4,1,1.00,136.61,4,1,61,80,0,0,0,5,0,0,0,0,0,0,0,0,C,1,3,0,0,0,1,0,0,U,2,1,3,2,1,2,3,4,2,1,0,30
52,162N,162,N,4,4,1,3.00,409.83,1,1,61,2,0,0,0,2,6,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,U,2,1,3,2,0,0,1,4,5,1,0,55
52,163H,163,H,4,4,1,1.43,195.35,4,1,61,20,0,0,0,4,2,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,U,2,4,3,1,4,2,1,1,2,1,0,50
52,163H,163,H,4,4,2,1.43,195.35,1,1,61,997,3,2,1,4,4,0,0,0,0,0,0,0,C,1,3,0,0,2,1,0,0,2,2,4,3,1,4,2,1,1,2,1,0,50
52,164L,164,L,4,4,1,1.43,195.35,1,1,61,500,0,0,0,3,0,0,0,0,0,0,0,1,C,1,3,0,0,0,3,0,0,U,2,4,1,1,1,2,1,1,2,1,0,55
52,165M,165,M,4,4,1,7.13,974.04,1,1,61,8,0,0,0,2,2,0,0,0,0,0,0,0,C,1,3,0,0,0,1,0,0,U,2,1,3,2,4,4,3,3,2,1,0,55
52,166H,166,H,4,4,1,1.58,215.85,1,1,61,700,0,0,0,2,0,0,0,0,0,0,0,0,C,1,3,1,0,0,2,0,0,U,2,1,3,2,1,3,2,3,2,1,0,55
52,167I,167,I,4,4,1,4.95,676.22,3,1,61,170,0,0,0,5,8,0,0,0,0,0,0,0,C,1,3,0,0,0,1,0,0,0,2,4,1,1,1,2,1,1,1,1,0,55
52,168K,168,K,4,4,1,1.58,215.85,2,1,61,350,0,0,0,2,0,0,0,0,0,0,0,1,C,1,3,0,0,1,0,0,0,U,2,1,3,2,2,2,1,2,2,1,0,55
52,169M,169,M,4,4,1,7.92,1081.96,1,1,24,200,0,0,0,2,2,0,0,0,0,0,0,0,C,1,4,0,0,0,4,0,U,U,2,1,3,2,4,3,2,1,2,1,0,55
52,170M,170,M,4,4,1,7.92,1081.96,1,1,61,250,0,0,0,2,0,0,0,0,0,0,0,0,C,1,6,0,0,1,0,0,0,U,2,1,3,2,4,3,2,1,2,1,0,55
52,171K,171,K,4,4,1,4.12,562.84,1,1,61,100,0,0,0,1,0,0,0,0,0,0,0,0,C,1,3,1,0,0,0,0,0,U,2,1,3,2,3,3,1,3,2,1,0,55
52,172L,172,L,4,4,1,4.12,562.84,5,1,24,20,0,0,0,5,0,0,0,0,0,0,0,0,C,1,3,0,0,0,1,0,0,U,2,1,3,2,0,0,1,2,4,1,0,55
52,172L,172,L,4,4,2,4.12,562.84,1,1,U,U,0,0,0,U,U,0,0,0,0,0,0,0,C,U,U,U,U,U,U,U,U,U,2,1,3,2,0,0,1,2,4,1,0,55
52,173I,173,I,4,4,1,3.00,409.83,1,1,61,650,0,0,0,1,0,0,0,0,0,0,0,0,C,1,3,U,U,0,0,0,0,U,2,1,3,2,1,1,3,2,2,2,0,35
52,174I,174,I,4,4,1,2.81,383.88,1,1,24,23,0,0,0,2,2,0,1,0,0,0,0,1,15,1,3,0,0,0,0,0,0,U,2,1,3,2,3,4,1,3,2,1,0,55
52,175J,175,J,4,4,1,11.25,1536.87,1,1,61,15,0,0,0,2,0,0,0,0,0,0,0,0,C,1,3,0,0,0,1,0,0,U,2,1,3,2,1,2,1,1,2,2,0,45
52,175J,175,J,4,4,2,11.25,1536.87,2,1,3,2,0,0,0,1,2,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,U,2,1,3,2,1,2,1,1,2,2,0,45
52,176L,176,L,4,4,1,1.00,136.61,2,1,34,200,0,0,0,5,2,0,0,0,0,0,0,0,C,1,3,0,0,0,2,0,0,U,2,1,3,2,2,2,3,3,2,1,0,40
52,177L,177,L,4,4,1,1.00,136.61,3,1,61,250,0,0,0,4,0,0,0,0,0,0,0,0,C,1,3,0,0,1,0,0,0,U,2,4,1,1,1,2,1,3,2,1,0,55
52,178L,178,L,4,4,1,1.00,136.61,1,1,U,U,0,0,0,U,U,0,0,0,0,0,0,0,C,1,5,1,0,0,2,0,1,4,2,1,3,2,4,4,1,1,2,1,0,55
52,178L,178,L,4,4,2,1.00,136.61,2,1,61,450,0,0,0,2,0,0,0,0,0,0,0,0,C,1,3,0,0,1,0,0,0,U,2,1,3,2,4,4,1,1,2,1,0,55
52,179M,179,M,4,4,1,8.60,1174.85,2,1,61,2,0,0,0,3,2,0,0,0,0,0,0,0,C,1,3,0,0,1,0,0,0,U,2,1,3,2,4,4,1,1,2,1,0,55
52,180I,180,I,4,4,1,1.69,153.92,2,1,6,12,0,0,0,3,2,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,U,2,4,3,1,4,2,1,5,2,2,0,50
52,180I,180,I,4,4,2,1.69,153.92,1,1,U,U,0,0,0,U,U,0,0,0,0,0,0,0,C,1,3,0,0,2,0,0,0,U,2,4,3,1,4,2,1,3,2,2,0,50
52,181J,181,J,4,4,1,6.75,614.75,2,1,24,60,0,0,0,1,2,0,0,0,0,0,0,0,C,1,3,0,0,1,0,0,0,U,2,1,3,2,4,3,1,1,2,2,0,45
52,182L,182,L,4,4,1,3.00,273.22,3,1,50,100,0,0,0,2,2,0,0,0,0,0,0,0,C,1,3,0,0,2,0,0,0,U,2,1,3,2,3,3,1,1,2,1,3,35
52,182L,182,L,4,4,2,3.00,273.22,5,1,61,220,0,0,0,5,0,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,U,2,1,3,2,3,3,1,1,2,1,3,35
52,183M,183,M,4,4,1,2.70,245.90,1,1,61,450,0,0,0,1,0,0,0,0,0,0,0,1,C,1,3,0,0,0,0,0,0,U,2,5,3,1,1,1,1,2,2,1,0,50
52,184M,184,M,4,4,1,2.70,245.90,1,1,61,740,0,0,0,1,0,0,0,0,0,0,0,0,C,1,3,0,0,0,1,0,0,U,2,1,3,2,2,3,1,1,2,2,0,55
52,185L,185,L,4,4,1,1.60,145.72,2,1,14,6,0,0,0,1,0,0,0,0,0,0,0,0,C,1,3,1,0,0,0,0,0,U,2,1,3,2,1,2,2,3,2,2,0,55
52,185L,185,L,4,4,2,1.60,145.72,1,1,36,2,0,0,0,4,2,0,0,0,0,0,0,0,C,1,3,1,0,0,1,0,0,U,2,1,3,2,2,1,1,2,2,2,0,55
52,186L,186,L,4,4,1,1.60,145.72,6,1,U,U,0,0,0,U,U,0,0,0,0,0,0,0,D,1,3,0,0,0,0,0,0,U,2,1,3,2,4,4,2,1,2,2,0,55
52,186L,186,L,4,4,2,1.60,145.72,2,1,61,150,0,0,0,4,2,0,0,0,0,0,0,0,C,1,3,0,0,1,1,0,0,U,2,1,3,2,4,4,3,1,2,2,0,55
52,187M,187,M,4,4,1,8.00,728.59,2,1,61,300,0,0,0,4,0,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,U,2,1,3,2,2,3,2,2,2,2,0,55
52,188I,188,I,4,4,1,2.81,383.88,5,1,61,170,0,0,0,3,0,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,U,2,4,1,1,1,2,1,2,2,1,0,55
52,188I,188,I,4,4,2,2.81,383.88,0,2,,,,,,,,,,,,,,,,,,,,,,,,,2,4,1,1,1,2,1,3,2,1,0,55
52,189I,189,I,4,4,1,2.81,255.92,2,1,U,2,3,2,U,U,U,0,0,0,0,0,0,1,21,0,1,0,0,U,U,U,U,U,2,4,1,1,1,2,3,2,2,1,0,55
52,190I,190,I,4,4,1,2.81,255.92,1,1,61,5,0,0,0,2,2,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,U,2,1,3,2,2,2,2,1,2,1,0,55
52,191L,191,L,4,4,1,1.00,91.07,2,1,61,60,0,0,0,4,0,0,0,0,0,0,0,0,C,1,3,0,0,0,1,0,0,U,2,1,3,2,1,1,3,1,2,1,0,55
52,192M,192,M,4,4,1,4.50,614.75,1,1,61,370,0,0,0,4,0,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,U,2,1,3,2,2,2,1,3,2,1,3,55
52,192M,192,M,4,4,2,4.50,614.75,1,1,61,460,0,0,0,1,0,0,0,0,0,0,0,0,C,1,3,0,0,1,0,0,0,U,2,1,3,2,2,2,1,1,2,1,0,55
52,193B,193,B,4,4,1,2.29,208.56,2,1,61,120,0,0,0,1,0,0,0,0,0,0,0,0,C,1,3,1,0,0,0,0,0,U,3,4,1,1,2,2,1,3,2,1,0,55
52,194L,194,L,4,4,1,1.37,124.77,1,1,61,U,0,0,0,2,0,0,0,0,0,0,0,0,C,1,3,0,0,0,1,0,0,U,2,1,3,2,2,2,1,1,2,1,0,55
52,195L,195,L,4,4,1,1.37,124.77,1,1,U,U,0,0,0,U,U,0,0,0,0,0,0,1,C,1,3,0,0,2,0,0,0,U,2,1,3,2,3,4,3,2,2,1,0,55
52,196I,196,I,4,4,1,1.72,156.65,2,1,61,1,0,0,0,1,0,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,U,2,1,3,2,2,2,1,1,2,1,0,55
52,196I,196,I,4,4,2,1.72,156.65,1,1,61,100,0,0,0,1,2,0,0,0,0,0,0,0,C,1,3,1,0,0,0,0,0,U,2,1,3,2,2,2,1,1,2,1,0,55
52,197L,197,L,4,4,1,1.00,91.07,1,1,61,600,0,0,0,1,2,0,0,0,0,0,0,0,C,1,3,0,0,2,0,0,0,U,2,1,3,2,3,3,1,1,2,2,0,40
52,198M,198,M,4,4,1,2.75,250.45,1,1,61,110,0,0,0,1,8,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,U,2,1,3,2,2,2,3,1,2,1,1,55
52,198M,198,M,4,4,2,2.75,250.45,1,1,61,250,0,0,0,1,0,0,0,0,0,0,0,0,C,1,3,1,0,0,0,0,0,U,2,1,3,2,2,2,1,3,2,1,1,55
52,199M,199,M,4,4,1,2.75,250.45,1,1,60,300,0,0,0,2,0,0,0,0,0,0,0,0,C,1,3,0,0,2,0,0,0,U,4,1,3,2,0,2,1,1,2,1,0,35
52,200N,200,N,4,4,1,13.75,1252.27,1,1,61,285,0,0,0,1,0,0,0,0,0,0,0,0,C,1,3,0,0,2,0,0,0,U,2,1,3,2,3,2,1,4,2,1,0,45
52,200N,200,N,4,4,2,13.75,1252.27,1,1,9,20,0,0,0,4,2,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,U,2,1,3,2,3,2,1,2,2,1,0,45
52,201F,201,F,4,4,1,2.00,182.15,1,1,12,10,0,0,0,4,0,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,U,3,4,3,1,4,2,2,2,2,1,0,50
52,201F,201,F,4,4,2,2.00,182.15,2,1,U,U,0,0,0,U,U,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,U,2,1,3,2,1,1,1,3,2,1,0,U
52,202I,202,I,4,4,1,3.00,273.22,1,1,61,130,0,0,0,4,0,0,0,0,0,0,0,1,3,1,4,1,0,0,0,0,0,U,2,4,1,1,1,2,1,1,2,1,0,55
52,202I,202,I,4,4,2,3.00,273.22,2,1,U,U,U,U,U,U,U,0,0,0,0,0,0,1,6,1,3,1,0,0,0,0,0,0,2,4,1,1,1,2,1,1,2,1,0,55
52,202I,202,I,4,4,3,3.00,273.22,2,1,U,U,U,U,U,U,U,0,0,0,0,0,0,1,20,1,3,0,0,2,0,0,0,0,2,4,1,1,1,2,1,1,2,1,0,55
52,203L,203,L,4,4,1,1.00,91.07,4,1,U,U,0,0,0,U,U,0,1,1,0,0,0,1,D,1,3,0,0,1,0,0,0,0,2,4,1,1,1,2,1,1,2,1,0,55
52,204B,204,B,4,4,1,1.40,127.50,0,2,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,2,0,0,1,4,4,1,7,55
52,205E,205,E,4,4,1,1.00,91.07,1,1,U,U,0,0,0,U,U,0,1,0,1,1,0,1,17,1,4,0,0,0,1,0,0,U,1,1,1,1,2,2,1,2,2,1,4,30
52,205E,205,E,4,4,2,1.00,91.07,1,1,61,40,0,0,0,1,0,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,U,2,1,3,2,2,2,1,1,2,1,0,30
52,206H,206,H,4,4,1,1.00,91.07,1,1,61,U,2,2,1,2,4,0,0,0,0,0,0,0,C,1,3,1,0,3,2,0,0,U,2,1,3,2,4,2,1,1,2,1,0,55
52,206H,206,H,4,4,2,1.00,91.07,4,1,24,10,0,0,0,3,2,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,U,2,1,3,2,4,2,1,1,2,1,0,55
52,207J,207,J,4,4,1,10.50,956.28,2,1,61,200,0,0,0,1,2,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,U,2,1,3,2,0,0,1,3,2,1,0,U
52,207J,207,J,4,4,2,10.50,956.28,1,1,48,40,0,0,0,1,2,0,0,0,0,0,0,0,C,1,3,0,0,1,0,0,0,U,4,1,3,2,0,1,1,1,2,1,0,30
52,208M,208,M,4,4,1,4.20,382.51,1,1,U,U,0,0,0,U,U,0,0,0,0,0,0,1,C,1,5,0,0,0,0,1,0,U,2,4,1,1,1,2,1,1,2,2,0,55
52,209H,209,H,4,4,1,1.65,150.27,3,1,61,100,0,0,0,1,0,0,0,0,0,0,0,0,C,1,3,0,0,1,0,0,0,U,2,4,3,1,2,2,1,1,2,1,0,55
52,210H,210,H,4,4,1,1.65,150.27,1,1,61,90,0,0,0,2,0,0,0,0,0,0,0,1,D,1,3,0,0,0,1,0,0,U,2,4,1,1,1,2,1,1,2,1,0,55
52,210H,210,H,4,4,2,1.65,150.27,1,1,61,997,0,0,0,2,0,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,U,2,4,1,1,1,2,1,1,2,1,0,55
52,211M,211,M,4,4,1,8.27,753.18,1,1,61,997,0,0,0,1,8,0,0,0,0,0,0,0,C,1,3,1,0,2,1,0,0,U,2,1,3,2,2,1,3,1,2,1,0,55
52,211M,211,M,4,4,2,8.27,753.18,5,1,61,200,0,0,0,1,0,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,U,2,1,3,2,2,1,3,1,2,1,0,55
52,212F,212,F,4,4,1,1.00,91.07,1,1,12,7,0,0,0,1,0,0,0,0,0,0,0,0,C,0,1,0,0,U,U,U,U,U,2,1,3,2,1,1,3,2,2,1,0,35
52,212F,212,F,4,4,2,1.00,91.07,1,1,61,120,0,0,0,1,2,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,U,2,1,3,2,1,1,2,3,2,1,0,35
52,213H,213,H,4,4,1,2.00,182.15,2,1,48,10,0,0,0,2,2,0,0,0,0,0,0,0,C,1,3,0,0,3,0,0,0,U,2,1,3,2,0,0,1,3,5,1,0,55
52,213H,213,H,4,4,2,2.00,182.15,2,1,U,U,0,0,0,U,U,0,0,0,0,0,0,0,C,1,3,U,U,0,1,0,0,U,2,1,3,2,0,0,1,3,5,1,0,55
52,213H,213,H,4,4,3,2.00,182.15,1,1,61,220,0,0,0,4,0,0,0,0,0,0,0,0,C,U,U,U,U,U,U,U,U,U,2,1,3,2,0,0,1,2,5,1,0,55
52,214I,214,I,4,4,1,3.00,273.22,1,1,61,400,0,0,0,2,0,0,0,0,0,0,0,0,C,1,3,0,0,0,0,0,0,U,4,1,3,2,0,0,1,1,2,1,2,30
52,214I,214,I,4,4,2,3.00,273.22,2,1,48,370,0,0,0,1,0,0,0,0,0,0,0,0,C,1,3,0,0,4,0,0,0,U,4,1,2,2,0,0,1,1,2,1,2,30
